ee_x,ee_y,ee_z,distance,delta_6axis,delta_3axis,joint0_delta,joint1_delta,joint2_delta,joint3_delta,joint4_delta,joint5_delta
1.4436041116714478,-0.009909579530358315,0.5672101974487305,2.0654727361891356,6.173753846153846,6.173753846153846,3.1416,1.9581153846153847,1.0740384615384615,0.0,0.0,0.0
1.3594732284545898,-0.009909229353070259,0.6560247540473938,1.9431588257622285,6.316958974358974,6.316958974358974,3.1416,1.9581153846153847,1.2172435897435894,0.0,0.0,0.0
1.2635283470153809,-0.00990847684442997,0.7319235801696777,1.82187443149037,6.460164102564102,6.460164102564102,3.1416,1.9581153846153847,1.3604487179487177,0.0,0.0,0.0
1.1577335596084595,-0.009907873347401619,0.7933524250984192,1.7045842961205488,6.60336923076923,6.60336923076923,3.1416,1.9581153846153847,1.503653846153846,0.0,0.0,0.0
1.0442547798156738,-0.009907061234116554,0.8390541076660156,1.5948280760346387,6.7465743589743585,6.7465743589743585,3.1416,1.9581153846153847,1.6468589743589743,0.0,0.0,0.0
0.9254152178764343,-0.009906189516186714,0.8680925965309143,1.496745856371384,6.889779487179487,6.889779487179487,3.1416,1.9581153846153847,1.7900641025641026,0.0,0.0,0.0
0.8036479949951172,-0.00990539975464344,0.8798733949661255,1.4149666028808785,7.032984615384615,7.032984615384615,3.1416,1.9581153846153847,1.933269230769231,0.0,0.0,0.0
0.6814458966255188,-0.00990460254251957,0.8741555213928223,1.3542517366026818,7.1761897435897435,7.1761897435897435,3.1416,1.9581153846153847,2.0764743589743593,0.0,0.0,0.0
0.5613105297088623,-0.009903738275170326,0.8510559797286987,1.3188222147299746,7.319394871794872,7.319394871794872,3.1416,1.9581153846153847,2.2196794871794876,0.0,0.0,0.0
0.44570192694664,-0.009902769699692726,0.8110477328300476,1.3114696549101919,7.4626,7.4626,3.1416,1.9581153846153847,2.362884615384616,0.0,0.0,0.0
0.3369865119457245,-0.00990227796137333,0.7549496293067932,1.3328074318652854,7.605805128205128,7.605805128205128,3.1416,1.9581153846153847,2.5060897435897433,0.0,0.0,0.0
0.23739011585712433,-0.009901592507958412,0.6839104294776917,1.3810884335683806,7.749010256410257,7.749010256410257,3.1416,1.9581153846153847,2.6492948717948717,0.0,0.0,0.0
0.14895135164260864,-0.00990096665918827,0.5993843078613281,1.452707578342664,7.892215384615385,7.892215384615385,3.1416,1.9581153846153847,2.7925,0.0,0.0,0.0
-0.03952983021736145,-0.009899819269776344,0.051568351686000824,1.9932218743208596,7.780323076923077,7.780323076923077,3.1416,1.846223076923077,2.7925,0.0,0.0,0.0
-0.021820679306983948,-0.009900109842419624,-0.06947873532772064,2.113983928560798,7.637117948717949,7.637117948717949,3.1416,1.846223076923077,2.6492948717948717,0.0,0.0,0.0
0.01298251748085022,-0.00990038551390171,-0.18675950169563293,2.2311849657997676,7.49391282051282,7.49391282051282,3.1416,1.846223076923077,2.506089743589744,0.0,0.0,0.0
