state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.17233919,0.40725145,0.46932715","-0.8949829,-0.9179371,-0.807058","-0.08546438,-0.12621163,-0.08670274,-0.36650786,0.10684449,0.8994537,-0.17233919,0.40725145,0.46932715",0.0
"-0.08546438,-0.12621163,-0.08670274,-0.36650786,0.10684449,0.8994537,-0.17233919,0.40725145,0.46932715","-0.9612628,-0.48778242,-0.87642133","-0.177258,-0.1932792,-0.18085724,-0.5080772,0.3231498,0.7217083,-0.17233919,0.40725145,0.46932715",0.0
"-0.177258,-0.1932792,-0.18085724,-0.5080772,0.3231498,0.7217083,-0.17233919,0.40725145,0.46932715","-0.9495077,0.51989436,-0.8325018","-0.2679291,-0.12179642,-0.27029347,-0.36606002,0.41849974,0.70738155,-0.17233919,0.40725145,0.46932715",0.0
"-0.2679291,-0.12179642,-0.27029347,-0.36606002,0.41849974,0.70738155,-0.17233919,0.40725145,0.46932715","-0.8509003,0.63801575,-0.9061743","-0.34918392,-0.034072537,-0.3676444,-0.21501319,0.43201664,0.6860136,-0.17233919,0.40725145,0.46932715",0.0
"-0.34918392,-0.034072537,-0.3676444,-0.21501319,0.43201664,0.6860136,-0.17233919,0.40725145,0.46932715","-0.09047216,0.27727723,-0.91268575","-0.35782337,0.0040516583,-0.46569484,-0.20050636,0.43204778,0.58849865,-0.17233919,0.40725145,0.46932715",0.0
"-0.35782337,0.0040516583,-0.46569484,-0.20050636,0.43204778,0.58849865,-0.17233919,0.40725145,0.46932715","0.03636539,0.23110938,-0.8297921","-0.35435075,0.035828017,-0.55483997,-0.19754782,0.41427955,0.4883644,-0.17233919,0.40725145,0.46932715",0.0
"-0.35435075,0.035828017,-0.55483997,-0.19754782,0.41427955,0.4883644,-0.17233919,0.40725145,0.46932715","-0.07395482,0.10259879,-0.2253198","-0.36141288,0.049934827,-0.57904625,-0.18255164,0.4061834,0.46626502,-0.17233919,0.40725145,0.46932715",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.54561406,-0.085204676,0.5050889","0.60615563,-0.81484544,-0.8748984","0.05788346,-0.112037055,-0.09399088,-0.35741493,-0.059834585,0.90674156,-0.54561406,-0.085204676,0.5050889",0.0
"0.05788346,-0.112037055,-0.09399088,-0.35741493,-0.059834585,0.90674156,-0.54561406,-0.085204676,0.5050889","-0.02851224,-0.4141702,-0.88931257","0.055160746,-0.16898334,-0.1895303,-0.56160045,-0.09243011,0.74571157,-0.54561406,-0.085204676,0.5050889",0.0
"0.055160746,-0.16898334,-0.1895303,-0.56160045,-0.09243011,0.74571157,-0.54561406,-0.085204676,0.5050889","0.01065433,0.097934246,-0.91233736","0.056178153,-0.1555179,-0.2875433,-0.6106686,-0.10302886,0.6352446,-0.54561406,-0.085204676,0.5050889",0.0
