state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.15146199,0.3597076,0.8230218","-0.94265956,-0.9836299,0.6568489","-0.090017155,-0.13524407,0.07056572,-0.18338203,0.05931682,0.9668997,-0.15146199,0.3597076,0.8230218",0.0
"-0.090017155,-0.13524407,0.07056572,-0.18338203,0.05931682,0.9668997,-0.15146199,0.3597076,0.8230218","-0.9633417,-0.95439214,0.69209194","-0.1820093,-0.2664681,0.14491765,-0.2990047,0.19929703,0.89398456,-0.15146199,0.3597076,0.8230218",0.0
"-0.1820093,-0.2664681,0.14491765,-0.2990047,0.19929703,0.89398456,-0.15146199,0.3597076,0.8230218","-0.9345484,-0.54566693,0.66572666","-0.2712519,-0.34149456,0.21643713,-0.26239556,0.30879417,0.84154874,-0.15146199,0.3597076,0.8230218",0.0
"-0.2712519,-0.34149456,0.21643713,-0.26239556,0.30879417,0.84154874,-0.15146199,0.3597076,0.8230218","-0.7145915,-0.000970006,0.1601541","-0.3394902,-0.341628,0.23364265,-0.17929076,0.33687857,0.8445511,-0.15146199,0.3597076,0.8230218",0.0
"-0.3394902,-0.341628,0.23364265,-0.17929076,0.33687857,0.8445511,-0.15146199,0.3597076,0.8230218","-0.23710996,-0.1392076,0.16528964","-0.3621325,-0.36076838,0.25139987,-0.1594986,0.3587274,0.8289421,-0.15146199,0.3597076,0.8230218",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.001754386,0.049122807,0.8480616","0.96743536,0.62723994,-0.9381319","0.092383064,0.08624228,-0.10078413,0.04229652,0.018674314,0.98128074,-0.001754386,0.049122807,0.8480616",0.0
"0.092383064,0.08624228,-0.10078413,0.04229652,0.018674314,0.98128074,-0.001754386,0.049122807,0.8480616","0.8846551,0.39872766,-0.9391254","0.17686123,0.14106533,-0.20167503,0.01682223,0.017258603,0.9493699,-0.001754386,0.049122807,0.8480616",0.0
"0.17686123,0.14106533,-0.20167503,0.01682223,0.017258603,0.9493699,-0.001754386,0.049122807,0.8480616","0.8346081,0.4699322,-0.91999435","0.25656027,0.20567861,-0.30051067,0.012516183,0.02140428,0.89669913,-0.001754386,0.049122807,0.8480616",0.0
"0.25656027,0.20567861,-0.30051067,0.012516183,0.02140428,0.89669913,-0.001754386,0.049122807,0.8480616","0.9245875,0.4246025,-0.6821557","0.34485164,0.2640593,-0.37379518,0.015402749,0.041419093,0.8442553,-0.001754386,0.049122807,0.8480616",0.0
"0.34485164,0.2640593,-0.37379518,0.015402749,0.041419093,0.8442553,-0.001754386,0.049122807,0.8480616","0.9100871,0.031371355,-0.06774503","0.43175834,0.26837277,-0.38107315,0.0034576082,0.04309163,0.83862305,-0.001754386,0.049122807,0.8480616",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.27982458,-0.43888888,0.79726297","0.95435774,-0.8000232,-0.79426855","0.091134235,-0.10999907,-0.085328765,-0.33507958,-0.0926111,0.9149007,-0.27982458,-0.43888888,0.79726297",0.0
"0.091134235,-0.10999907,-0.085328765,-0.33507958,-0.0926111,0.9149007,-0.27982458,-0.43888888,0.79726297","0.97336614,-0.2275523,-0.7471281","0.18408364,-0.14128636,-0.16559324,-0.42038915,-0.26750216,0.8094677,-0.27982458,-0.43888888,0.79726297",0.0
"0.18408364,-0.14128636,-0.16559324,-0.42038915,-0.26750216,0.8094677,-0.27982458,-0.43888888,0.79726297","0.9277853,-0.1450814,-0.03644204","0.2726804,-0.1612343,-0.16950825,-0.3564877,-0.40244925,0.7798861,-0.27982458,-0.43888888,0.79726297",0.0
"0.2726804,-0.1612343,-0.16950825,-0.3564877,-0.40244925,0.7798861,-0.27982458,-0.43888888,0.79726297","0.580644,-0.004484713,0.12416637","0.32812768,-0.16185094,-0.156169,-0.27528217,-0.44803065,0.79412603,-0.27982458,-0.43888888,0.79726297",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.13473685,-0.5555555,0.6989999","0.95894337,-0.76954806,-0.8614402","0.09157212,-0.1058089,-0.09254506,-0.33541125,-0.09320791,0.9132166,0.13473685,-0.5555555,0.6989999",0.0
"0.09157212,-0.1058089,-0.09254506,-0.33541125,-0.09320791,0.9132166,0.13473685,-0.5555555,0.6989999","0.97509503,-0.4996196,-0.8658156","0.18468663,-0.17450404,-0.1855602,-0.48404327,-0.3103541,0.7428565,0.13473685,-0.5555555,0.6989999",0.0
"0.18468663,-0.17450404,-0.1855602,-0.48404327,-0.3103541,0.7428565,0.13473685,-0.5555555,0.6989999","0.98402905,-0.5626166,-0.7203897","0.27865425,-0.25186095,-0.26295212,-0.47703493,-0.56266356,0.5113599,0.13473685,-0.5555555,0.6989999",0.0
"0.27865425,-0.25186095,-0.26295212,-0.47703493,-0.56266356,0.5113599,0.13473685,-0.5555555,0.6989999","0.975376,-0.11692053,-0.0065987706","0.3717956,-0.26793694,-0.26366106,-0.30211094,-0.6943198,0.4809809,0.13473685,-0.5555555,0.6989999",0.0
"0.3717956,-0.26793694,-0.26366106,-0.30211094,-0.6943198,0.4809809,0.13473685,-0.5555555,0.6989999","0.9786627,0.063308954,0.5340837","0.46525076,-0.2592323,-0.20628414,-0.08414268,-0.7145854,0.5810222,0.13473685,-0.5555555,0.6989999",0.0
"0.46525076,-0.2592323,-0.20628414,-0.08414268,-0.7145854,0.5810222,0.13473685,-0.5555555,0.6989999","0.95900035,0.016096473,0.34349084","0.5568283,-0.25701916,-0.1693827,0.11727215,-0.682461,0.6358214,0.13473685,-0.5555555,0.6989999",0.0
"0.5568283,-0.25701916,-0.1693827,0.11727215,-0.682461,0.6358214,0.13473685,-0.5555555,0.6989999","0.27994037,0.43616998,-0.014902055","0.5835606,-0.19704805,-0.17098366,0.15009773,-0.58087444,0.72841763,0.13473685,-0.5555555,0.6989999",0.0
"0.5835606,-0.19704805,-0.17098366,0.15009773,-0.58087444,0.72841763,0.13473685,-0.5555555,0.6989999","0.010717273,0.31587076,-0.62230456","0.584584,-0.15361747,-0.23783824,0.14754632,-0.5641557,0.7060672,0.13473685,-0.5555555,0.6989999",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.5842106,-0.30959064,0.70802206","0.82926464,-0.9204413,-0.95986503","0.07918875,-0.12655595,-0.103118904,-0.3910957,-0.093381554,0.88593364,-0.5842106,-0.30959064,0.70802206",0.0
"0.07918875,-0.12655595,-0.103118904,-0.3910957,-0.093381554,0.88593364,-0.5842106,-0.30959064,0.70802206","0.77228403,-0.4593168,-0.8754754","0.15293626,-0.18970965,-0.1971718,-0.5432946,-0.2766374,0.7063355,-0.5842106,-0.30959064,0.70802206",0.0
"0.15293626,-0.18970965,-0.1971718,-0.5432946,-0.2766374,0.7063355,-0.5842106,-0.30959064,0.70802206","0.038366556,-0.38793886,0.35435963","0.1566,-0.24304926,-0.15910274,-0.5877048,-0.30839846,0.67246926,-0.5842106,-0.30959064,0.70802206",0.0
"0.1566,-0.24304926,-0.15910274,-0.5877048,-0.30839846,0.67246926,-0.5842106,-0.30959064,0.70802206","0.016813874,-0.18046904,0.3855152","0.1582056,-0.26786286,-0.11768659,-0.5902378,-0.31358114,0.68449134,-0.5842106,-0.30959064,0.70802206",0.0
"0.1582056,-0.26786286,-0.11768659,-0.5902378,-0.31358114,0.68449134,-0.5842106,-0.30959064,0.70802206","0.025044084,0.002189517,0.088106155","0.16059712,-0.26756182,-0.10822128,-0.5802537,-0.31380394,0.6965481,-0.5842106,-0.30959064,0.70802206",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.049824562,-0.5309941,0.78797925","0.97754467,-0.6184516,-0.90895164","0.09334841,-0.08503391,-0.09764925,-0.30067226,-0.08474684,0.926317,0.049824562,-0.5309941,0.78797925",0.0
"0.09334841,-0.08503391,-0.09764925,-0.30067226,-0.08474684,0.926317,0.049824562,-0.5309941,0.78797925","0.9790704,-0.1041888,-0.9138186","0.18684253,-0.09935933,-0.19582137,-0.37960002,-0.2455557,0.82532144,0.049824562,-0.5309941,0.78797925",0.0
"0.18684253,-0.09935933,-0.19582137,-0.37960002,-0.2455557,0.82532144,0.049824562,-0.5309941,0.78797925","0.9819341,-0.29123354,-0.40325904","0.2806101,-0.13940245,-0.23914376,-0.3612289,-0.42925715,0.7242053,0.049824562,-0.5309941,0.78797925",0.0
"0.2806101,-0.13940245,-0.23914376,-0.3612289,-0.42925715,0.7242053,0.049824562,-0.5309941,0.78797925","0.97601426,-0.28741038,-0.103351235","0.37381238,-0.17891991,-0.25024688,-0.24905293,-0.57998955,0.65183383,0.049824562,-0.5309941,0.78797925",0.0
"0.37381238,-0.17891991,-0.25024688,-0.24905293,-0.57998955,0.65183383,0.049824562,-0.5309941,0.78797925","0.970345,-0.16531551,0.5060724","0.46647328,-0.20164995,-0.19587922,-0.07174181,-0.6235636,0.68998694,0.049824562,-0.5309941,0.78797925",0.0
"0.46647328,-0.20164995,-0.19587922,-0.07174181,-0.6235636,0.68998694,0.049824562,-0.5309941,0.78797925","0.7783493,-0.04121262,0.5638101","0.5408,-0.20731649,-0.13530877,0.06904028,-0.5809529,0.7560821,0.049824562,-0.5309941,0.78797925",0.0
"0.5408,-0.20731649,-0.13530877,0.06904028,-0.5809529,0.7560821,0.049824562,-0.5309941,0.78797925","-0.07257795,0.15086317,0.044334173","0.5338693,-0.1865736,-0.13054593,0.05205257,-0.5418414,0.7899969,0.049824562,-0.5309941,0.78797925",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.065847956,0.08011696,0.9603809","0.93718386,0.74472475,-0.7224978","0.08949427,0.10239584,-0.07761843,0.106783904,0.03686559,0.97971934,0.065847956,0.08011696,0.9603809",0.0
"0.08949427,0.10239584,-0.07761843,0.106783904,0.03686559,0.97971934,0.065847956,0.08011696,0.9603809","0.93167007,0.13539898,-0.33328503","0.17846201,0.12101254,-0.1134235,0.083837666,0.059474107,0.97354054,0.065847956,0.08011696,0.9603809",0.0
"0.17846201,0.12101254,-0.1134235,0.083837666,0.059474107,0.97354054,0.065847956,0.08011696,0.9603809","0.7845638,0.08191562,-0.18896776","0.25338218,0.13227554,-0.13372448,0.06462278,0.07428653,0.96860355,0.065847956,0.08011696,0.9603809",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.026432749,0.3894152,0.8230218","-0.951757,-0.9544604,0.46098888","-0.0908859,-0.13123341,0.049524356,-0.20305222,0.06563881,0.96485513,-0.026432749,0.3894152,0.8230218",0.0
"-0.0908859,-0.13123341,0.049524356,-0.20305222,0.06563881,0.96485513,-0.026432749,0.3894152,0.8230218","-0.9681258,-0.8872554,0.29238927","-0.18333489,-0.2532265,0.08093597,-0.348845,0.2334483,0.8817317,-0.026432749,0.3894152,0.8230218",0.0
"-0.18333489,-0.2532265,0.08093597,-0.348845,0.2334483,0.8817317,-0.026432749,0.3894152,0.8230218","-0.96688914,-0.6492697,0.82830215","-0.27566576,-0.34249777,0.16992106,-0.3004476,0.3622097,0.82558227,-0.026432749,0.3894152,0.8230218",0.0
