state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.56380117,0.62099415,0.12066658","-0.9892971,-0.9731343,-0.7200937","-0.0944707,-0.13380095,-0.077360116,-0.36688,0.11825356,0.8995067,-0.56380117,0.62099415,0.12066658",0.0
"-0.0944707,-0.13380095,-0.077360116,-0.36688,0.11825356,0.8995067,-0.56380117,0.62099415,0.12066658","-0.97621393,-0.98395866,-0.39171964","-0.18769206,-0.26909024,-0.1194428,-0.55509526,0.37835354,0.6803094,-0.56380117,0.62099415,0.12066658",0.0
"-0.18769206,-0.26909024,-0.1194428,-0.55509526,0.37835354,0.6803094,-0.56380117,0.62099415,0.12066658","-0.89266175,-0.97843003,-0.7407843","-0.2729348,-0.40361935,-0.19902568,-0.5692151,0.6666252,0.3086265,-0.56380117,0.62099415,0.12066658",0.0
"-0.2729348,-0.40361935,-0.19902568,-0.5692151,0.6666252,0.3086265,-0.56380117,0.62099415,0.12066658","0.21116984,-0.19944125,-0.9087664","-0.2527696,-0.43104157,-0.29665503,-0.61928874,0.6384221,0.09763089,-0.56380117,0.62099415,0.12066658",0.0
"-0.2527696,-0.43104157,-0.29665503,-0.61928874,0.6384221,0.09763089,-0.56380117,0.62099415,0.12066658","0.029108405,0.696931,-0.6913709","-0.24998996,-0.33521715,-0.37092942,-0.57606095,0.58421373,0.18408602,-0.56380117,0.62099415,0.12066658",0.0
"-0.24998996,-0.33521715,-0.37092942,-0.57606095,0.58421373,0.18408602,-0.56380117,0.62099415,0.12066658","-0.12441534,-0.22447318,-0.21900344","-0.2618707,-0.36608112,-0.39445707,-0.5584314,0.6102292,0.08656475,-0.56380117,0.62099415,0.12066658",0.0
"-0.2618707,-0.36608112,-0.39445707,-0.5584314,0.6102292,0.08656475,-0.56380117,0.62099415,0.12066658","0.034154534,0.16071224,0.10759997","-0.2586092,-0.34398404,-0.38289756,-0.56083786,0.6004467,0.14830728,-0.56380117,0.62099415,0.12066658",0.0
"-0.2586092,-0.34398404,-0.38289756,-0.56083786,0.6004467,0.14830728,-0.56380117,0.62099415,0.12066658","-0.04349947,-0.12857449,-0.053230226","-0.2627631,-0.36166242,-0.38861609,-0.55719197,0.6123058,0.10414907,-0.56380117,0.62099415,0.12066658",0.0
"-0.2627631,-0.36166242,-0.38861609,-0.55719197,0.6123058,0.10414907,-0.56380117,0.62099415,0.12066658","0.023436785,0.08427763,0.04879582","-0.26052505,-0.3500747,-0.38337392,-0.55920905,0.60594296,0.13535987,-0.56380117,0.62099415,0.12066658",0.0
"-0.26052505,-0.3500747,-0.38337392,-0.55920905,0.60594296,0.13535987,-0.56380117,0.62099415,0.12066658","-0.019221485,-0.061674654,-0.03213328","-0.26236057,-0.3585547,-0.386826,-0.5575302,0.61112994,0.11309385,-0.56380117,0.62099415,0.12066658",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.11046784,0.12853801,0.49515146","-0.24824184,-0.85867393,-0.9462997","-0.0237053,-0.118063256,-0.10166156,-0.38210487,0.034314033,0.89526594,-0.11046784,0.12853801,0.49515146",0.0
"-0.0237053,-0.118063256,-0.10166156,-0.38210487,0.034314033,0.89526594,-0.11046784,0.12853801,0.49515146","-0.87203014,0.85301614,-0.94992435","-0.10697785,-0.0007779204,-0.20371257,-0.25382754,0.094802804,0.9049166,-0.11046784,0.12853801,0.49515146",0.0
"-0.10697785,-0.0007779204,-0.20371257,-0.25382754,0.094802804,0.9049166,-0.11046784,0.12853801,0.49515146","-0.587465,0.7615999,-0.95788306","-0.16307648,0.10393816,-0.3066186,-0.15687867,0.09487201,0.87218875,-0.11046784,0.12853801,0.49515146",0.0
"-0.16307648,0.10393816,-0.3066186,-0.15687867,0.09487201,0.87218875,-0.11046784,0.12853801,0.49515146","-0.2747358,0.2677194,-0.9335245","-0.18931174,0.14074823,-0.40690777,-0.17841211,0.1276751,0.78621066,-0.11046784,0.12853801,0.49515146",0.0
"-0.18931174,0.14074823,-0.40690777,-0.17841211,0.1276751,0.78621066,-0.11046784,0.12853801,0.49515146","-0.34930146,0.571363,-0.91815245","-0.22266749,0.21930772,-0.50554556,-0.12958969,0.116614565,0.7051617,-0.11046784,0.12853801,0.49515146",0.0
"-0.22266749,0.21930772,-0.50554556,-0.12958969,0.116614565,0.7051617,-0.11046784,0.12853801,0.49515146","-0.10211158,-0.09183258,-0.84331226","-0.23241839,0.20668124,-0.5961432,-0.184718,0.17313245,0.5746101,-0.11046784,0.12853801,0.49515146",0.0
"-0.23241839,0.20668124,-0.5961432,-0.184718,0.17313245,0.5746101,-0.11046784,0.12853801,0.49515146","-0.4769771,0.554273,-0.7528496","-0.27796623,0.28289095,-0.67702234,-0.11891312,0.15089902,0.49637175,-0.11046784,0.12853801,0.49515146",0.0
"-0.27796623,0.28289095,-0.67702234,-0.11891312,0.15089902,0.49637175,-0.11046784,0.12853801,0.49515146","0.01129353,0.15677428,-0.29774797","-0.27688777,0.30444664,-0.7090096,-0.111129224,0.14066634,0.4580986,-0.11046784,0.12853801,0.49515146",0.0
"-0.27688777,0.30444664,-0.7090096,-0.111129224,0.14066634,0.4580986,-0.11046784,0.12853801,0.49515146","-0.016772687,0.15686643,0.036996365","-0.27848947,0.326015,-0.7050351,-0.093675494,0.12117746,0.4727964,-0.11046784,0.12853801,0.49515146",0.0
"-0.27848947,0.326015,-0.7050351,-0.093675494,0.12117746,0.4727964,-0.11046784,0.12853801,0.49515146","-0.019828618,-0.096000016,0.16425729","-0.28038296,0.31281552,-0.6873889,-0.09782681,0.12763847,0.49386063,-0.11046784,0.12853801,0.49515146",0.0
