state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.7563743,0.13210526,-0.81927216","-0.048592746,-0.9941729,-0.9555913","-0.00464026,-0.13669366,-0.10265978,-0.42114702,0.011929696,0.87614286,-0.7563743,0.13210526,-0.81927216",0.0
"-0.00464026,-0.13669366,-0.10265978,-0.42114702,0.011929696,0.87614286,-0.7563743,0.13210526,-0.81927216","-0.20011729,-0.9899317,-0.63469625","-0.02375001,-0.2728042,-0.17084558,-0.71380204,0.059163123,0.60671437,-0.7563743,0.13210526,-0.81927216",0.0
"-0.02375001,-0.2728042,-0.17084558,-0.71380204,0.059163123,0.60671437,-0.7563743,0.13210526,-0.81927216","0.5891206,-0.9867975,-0.52850085","0.03250673,-0.4084838,-0.22762276,-0.8798898,-0.08435098,0.25373164,-0.7563743,0.13210526,-0.81927216",0.0
"0.03250673,-0.4084838,-0.22762276,-0.8798898,-0.08435098,0.25373164,-0.7563743,0.13210526,-0.81927216","-0.19905144,-0.9772756,-0.93575394","0.013498763,-0.5428542,-0.32815138,-0.88857424,-0.031910222,-0.19239336,-0.7563743,0.13210526,-0.81927216",0.0
"0.013498763,-0.5428542,-0.32815138,-0.88857424,-0.031910222,-0.19239336,-0.7563743,0.13210526,-0.81927216","-0.4544947,-0.9709922,-0.9403031","-0.029902183,-0.67636067,-0.42916867,-0.71349424,0.07303913,-0.56456435,-0.7563743,0.13210526,-0.81927216",0.0
"-0.029902183,-0.67636067,-0.42916867,-0.71349424,0.07303913,-0.56456435,-0.7563743,0.13210526,-0.81927216","-0.13503206,-0.92808574,0.88543034","-0.042796765,-0.8039677,-0.33404627,-0.6982718,0.10029481,-0.7209151,-0.7563743,0.13210526,-0.81927216",0.0
"-0.042796765,-0.8039677,-0.33404627,-0.6982718,0.10029481,-0.7209151,-0.7563743,0.13210526,-0.81927216","-0.10004187,-0.668369,0.8725047","-0.052350037,-0.8958651,-0.2403125,-0.69435614,0.12110537,-0.8111185,-0.7563743,0.13210526,-0.81927216",0.0
"-0.052350037,-0.8958651,-0.2403125,-0.69435614,0.12110537,-0.8111185,-0.7563743,0.13210526,-0.81927216","-0.07428658,-0.41442823,0.8009025","-0.059443865,-0.95284694,-0.15427099,-0.7132708,0.14066476,-0.83788216,-0.7563743,0.13210526,-0.81927216",0.0
"-0.059443865,-0.95284694,-0.15427099,-0.7132708,0.14066476,-0.83788216,-0.7563743,0.13210526,-0.81927216","-0.021599054,-0.153651,0.50153255","-0.061506413,-0.9739733,-0.10039098,-0.74069464,0.1508309,-0.82299054,-0.7563743,0.13210526,-0.81927216",0.0
"-0.061506413,-0.9739733,-0.10039098,-0.74069464,0.1508309,-0.82299054,-0.7563743,0.13210526,-0.81927216","0.01762247,-0.0025919676,0.045102","-0.05982359,-0.9743297,-0.095545575,-0.74589795,0.14775263,-0.818536,-0.7563743,0.13210526,-0.81927216",0.0
