state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.10532164,-0.10584795,0.6313337","-0.807023,0.06814766,0.9356357","-0.07706484,0.009369944,0.10051595,0.15517214,-0.03235675,0.9681928,0.10532164,-0.10584795,0.6313337",0.0
"-0.07706484,0.009369944,0.10051595,0.15517214,-0.03235675,0.9681928,0.10532164,-0.10584795,0.6313337","-0.66090333,-0.33311445,0.9207121","-0.14017631,-0.036431596,0.19942869,0.17479578,-0.07597122,0.92921555,0.10532164,-0.10584795,0.6313337",0.0
"-0.14017631,-0.036431596,0.19942869,0.17479578,-0.07597122,0.92921555,0.10532164,-0.10584795,0.6313337","-0.3541695,-0.3783543,0.9044161","-0.17399696,-0.08845338,0.29659072,0.17549257,-0.10000639,0.8741667,0.10532164,-0.10584795,0.6313337",0.0
"-0.17399696,-0.08845338,0.29659072,0.17549257,-0.10000639,0.8741667,0.10532164,-0.10584795,0.6313337","-0.2578777,-0.42341465,0.8803276","-0.19862242,-0.14667074,0.39116493,0.16037057,-0.10832586,0.8068322,0.10532164,-0.10584795,0.6313337",0.0
"-0.19862242,-0.14667074,0.39116493,0.16037057,-0.10832586,0.8068322,0.10532164,-0.10584795,0.6313337","-0.32093662,-0.44505847,0.8525009","-0.22926956,-0.207864,0.48274973,0.13418709,-0.11005373,0.7284838,0.10532164,-0.10584795,0.6313337",0.0
"-0.22926956,-0.207864,0.48274973,0.13418709,-0.11005373,0.7284838,0.10532164,-0.10584795,0.6313337","-0.2977535,-0.36176908,0.6302631","-0.25770286,-0.2576054,0.5504594,0.10802074,-0.10498716,0.66313136,0.10532164,-0.10584795,0.6313337",0.0
"-0.25770286,-0.2576054,0.5504594,0.10802074,-0.10498716,0.66313136,0.10532164,-0.10584795,0.6313337","-0.06119883,-0.10966909,0.23893702","-0.2635469,-0.27268437,0.5761286,0.10401505,-0.10470906,0.6350185,0.10532164,-0.10584795,0.6313337",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.019766083,-0.16830409,0.49515146","-0.83652604,0.092439055,0.9501524","-0.07988217,0.012709887,0.10207549,0.16374196,-0.036000907,0.96612936,0.019766083,-0.16830409,0.49515146",0.0
"-0.07988217,0.012709887,0.10207549,0.16374196,-0.036000907,0.96612936,0.019766083,-0.16830409,0.49515146","-0.76159084,-0.12707162,0.9415002","-0.15260856,-0.00476182,0.20322149,0.2326756,-0.11444165,0.9089081,0.019766083,-0.16830409,0.49515146",0.0
"-0.15260856,-0.00476182,0.20322149,0.2326756,-0.11444165,0.9089081,0.019766083,-0.16830409,0.49515146","-0.7087693,-0.40184277,0.9324068","-0.22029088,-0.06001315,0.3033906,0.20677821,-0.16386181,0.8513665,0.019766083,-0.16830409,0.49515146",0.0
