state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.27134505,0.20385964,0.7721578","0.87335646,0.20711422,0.95030785","0.08339921,0.028477134,0.10209218,0.1924765,0.057610393,0.959036,0.27134505,0.20385964,0.7721578",0.0
"0.08339921,0.028477134,0.10209218,0.1924765,0.057610393,0.959036,0.27134505,0.20385964,0.7721578","0.81603336,-0.02252686,0.9065224","0.16132446,0.0253798,0.19948049,0.27239805,0.15785325,0.89102376,0.27134505,0.20385964,0.7721578",0.0
"0.16132446,0.0253798,0.19948049,0.27239805,0.15785325,0.89102376,0.27134505,0.20385964,0.7721578","0.31078398,-0.27017975,0.8422359","0.19100207,-0.011768538,0.28996247,0.27765423,0.1969891,0.8300935,0.27134505,0.20385964,0.7721578",0.0
"0.19100207,-0.011768538,0.28996247,0.27765423,0.1969891,0.8300935,0.27134505,0.20385964,0.7721578","0.00454998,-0.22961593,0.63162494","0.19143657,-0.04333956,0.3578184,0.28238016,0.20079572,0.7774431,0.27134505,0.20385964,0.7721578",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.01134503,0.02122807,0.9189313","-0.5059376,-0.55030906,0.8906603","-0.048313383,-0.075664684,0.09568423,-0.029023344,0.010295775,0.98303926,-0.01134503,0.02122807,0.9189313",0.0
"-0.048313383,-0.075664684,0.09568423,-0.029023344,0.010295775,0.98303926,-0.01134503,0.02122807,0.9189313","-0.48597145,-0.4104576,0.8257375","-0.09472015,-0.13210052,0.18439378,-0.025156891,0.01377042,0.9563721,-0.01134503,0.02122807,0.9189313",0.0
"-0.09472015,-0.13210052,0.18439378,-0.025156891,0.01377042,0.9563721,-0.01134503,0.02122807,0.9189313","-0.42893475,-0.2621466,0.59991693","-0.13568033,-0.16814436,0.2488433,-0.012326387,0.011955332,0.926895,-0.01134503,0.02122807,0.9189313",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.53333336,-0.0057894737,0.78797925","-0.299263,0.90271974,0.76296115","-0.02857744,0.12411932,0.081965394,0.37079903,-0.027567012,0.9049774,0.53333336,-0.0057894737,0.78797925",0.0
"-0.02857744,0.12411932,0.081965394,0.37079903,-0.027567012,0.9049774,0.53333336,-0.0057894737,0.78797925","0.08691907,0.2983594,0.662833","-0.020277295,0.16514221,0.15317395,0.5280168,-0.02788087,0.7932096,0.53333336,-0.0057894737,0.78797925",0.0
"-0.020277295,0.16514221,0.15317395,0.5280168,-0.02788087,0.7932096,0.53333336,-0.0057894737,0.78797925","0.17297995,0.022067785,0.009217858","-0.0037589609,0.16817644,0.15416425,0.5351028,-0.0005297788,0.7881721,0.53333336,-0.0057894737,0.78797925",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.10356726,-0.0057894737,0.9603809","0.2624061,-0.7216358,0.7938063","0.025057865,-0.09922123,0.085279144,-0.09548042,-0.0017249156,0.9804357,-0.10356726,-0.0057894737,0.9603809",0.0
"0.025057865,-0.09922123,0.085279144,-0.09548042,-0.0017249156,0.9804357,-0.10356726,-0.0057894737,0.9603809","0.05424142,-0.3419783,0.5882988","0.030237513,-0.1462415,0.14848052,-0.107378,-0.0044157705,0.9630269,-0.10356726,-0.0057894737,0.9603809",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.4700585,-0.072573096,0.8545994","0.16375959,-0.81615347,-0.47347093","0.015637845,-0.11221691,-0.050865274,-0.30835164,-0.0093647195,0.93566996,-0.4700585,-0.072573096,0.8545994",0.0
"0.015637845,-0.11221691,-0.050865274,-0.30835164,-0.0093647195,0.93566996,-0.4700585,-0.072573096,0.8545994","0.32263803,-0.73627955,0.49579728","0.04644743,-0.21345158,0.0023985615,-0.43958047,-0.058751106,0.8767589,-0.4700585,-0.072573096,0.8545994",0.0
"0.04644743,-0.21345158,0.0023985615,-0.43958047,-0.058751106,0.8767589,-0.4700585,-0.072573096,0.8545994","0.06098342,-0.37572086,0.49013138","0.052270897,-0.2651113,0.055053726,-0.47073188,-0.07213543,0.8539266,-0.4700585,-0.072573096,0.8545994",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.033508774,0.47444442,0.8545994","0.94772327,0.6850476,-0.40552986","0.090500705,0.09419054,-0.043566354,0.13536689,0.045590084,0.9798724,0.033508774,0.47444442,0.8545994",0.0
"0.090500705,0.09419054,-0.043566354,0.13536689,0.045590084,0.9798724,0.033508774,0.47444442,0.8545994","0.9550115,0.44529212,0.0429976","0.18169737,0.15541594,-0.038947128,0.23124354,0.15536752,0.94723886,0.033508774,0.47444442,0.8545994",0.0
"0.18169737,0.15541594,-0.038947128,0.23124354,0.15536752,0.94723886,0.033508774,0.47444442,0.8545994","0.9512391,0.14798498,0.4351766","0.2725338,0.17576315,0.0078041404,0.2459835,0.29236692,0.9080492,0.033508774,0.47444442,0.8545994",0.0
"0.2725338,0.17576315,0.0078041404,0.2459835,0.29236692,0.9080492,0.033508774,0.47444442,0.8545994","0.94666266,0.020506978,0.51902986","0.36293322,0.17858276,0.06356383,0.18521966,0.41708642,0.864535,0.033508774,0.47444442,0.8545994",0.0
"0.36293322,0.17858276,0.06356383,0.18521966,0.41708642,0.864535,0.033508774,0.47444442,0.8545994","0.84217095,-0.056262434,0.26482046","0.44335443,0.17084698,0.09201366,0.07828366,0.46796006,0.8483049,0.033508774,0.47444442,0.8545994",0.0
"0.44335443,0.17084698,0.09201366,0.07828366,0.46796006,0.8483049,0.033508774,0.47444442,0.8545994","0.285416,-0.020293534,0.0018187761","0.4706096,0.16805674,0.09220905,0.037511278,0.46791276,0.8513377,0.033508774,0.47444442,0.8545994",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.06988304,0.017894736,0.75542104","-0.6941921,-0.61390686,0.9233892","-0.06629032,-0.08440905,0.099200316,-0.041988645,0.014790008,0.9817117,-0.06988304,0.017894736,0.75542104",0.0
"-0.06629032,-0.08440905,0.099200316,-0.041988645,0.014790008,0.9817117,-0.06988304,0.017894736,0.75542104","-0.43344724,-0.54021025,0.90541935","-0.10768141,-0.15868522,0.19647014,-0.061451588,0.027756544,0.94926715,-0.06988304,0.017894736,0.75542104",0.0
"-0.10768141,-0.15868522,0.19647014,-0.061451588,0.027756544,0.94926715,-0.06988304,0.017894736,0.75542104","0.35321665,-0.48804736,0.8697643","-0.073951796,-0.22578926,0.28990954,-0.07446721,0.023567894,0.8999293,-0.06988304,0.017894736,0.75542104",0.0
