state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.5052047,0.76269,0.05502712","0.9272853,0.9383911,0.53853333","0.08854903,0.12902395,0.05785497,0.33653444,0.10213158,0.91773826,-0.5052047,0.76269,0.05502712",0.0
"0.08854903,0.12902395,0.05785497,0.33653444,0.10213158,0.91773826,-0.5052047,0.76269,0.05502712","0.9711274,0.94652057,0.44382846","0.18128465,0.25916567,0.10553573,0.5390217,0.35200787,0.713108,-0.5052047,0.76269,0.05502712",0.0
"0.18128465,0.25916567,0.10553573,0.5390217,0.35200787,0.713108,-0.5052047,0.76269,0.05502712","0.97616506,0.89188576,0.30252957","0.27450135,0.3817954,0.13803664,0.5388563,0.6378219,0.44650248,-0.5052047,0.76269,0.05502712",0.0
"0.27450135,0.3817954,0.13803664,0.5388563,0.6378219,0.44650248,-0.5052047,0.76269,0.05502712","0.9646919,0.82206583,-0.2433936","0.36662242,0.49482524,0.111888684,0.37218973,0.84987354,0.24193792,-0.5052047,0.76269,0.05502712",0.0
"0.36662242,0.49482524,0.111888684,0.37218973,0.84987354,0.24193792,-0.5052047,0.76269,0.05502712","0.9564643,0.31981993,0.12958121","0.4579578,0.53879887,0.12580962,0.120103925,0.948023,0.11923273,-0.5052047,0.76269,0.05502712",0.0
"0.4579578,0.53879887,0.12580962,0.120103925,0.948023,0.11923273,-0.5052047,0.76269,0.05502712","0.9215863,-0.21488363,0.33261132","0.54596263,0.50925356,0.16154224,-0.1414028,0.93219745,0.13190193,-0.5052047,0.76269,0.05502712",0.0
"0.54596263,0.50925356,0.16154224,-0.1414028,0.93219745,0.13190193,-0.5052047,0.76269,0.05502712","0.84938467,-0.19647503,0.6897886","0.62707263,0.4822393,0.23564662,-0.36461502,0.84939164,0.07816833,-0.5052047,0.76269,0.05502712",0.0
"0.62707263,0.4822393,0.23564662,-0.36461502,0.84939164,0.07816833,-0.5052047,0.76269,0.05502712","0.5889399,-0.20657748,0.61116576","0.6833122,0.45383602,0.30130452,-0.49295515,0.748556,0.04090638,-0.5052047,0.76269,0.05502712",0.0
"0.6833122,0.45383602,0.30130452,-0.49295515,0.748556,0.04090638,-0.5052047,0.76269,0.05502712","0.054372907,0.14693844,-0.35536718","0.6885044,0.47403938,0.26312718,-0.5155129,0.75589436,0.054286223,-0.5052047,0.76269,0.05502712",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.6595322,0.72497076,0.04966613","-0.7948465,-0.95782334,-0.8392137","-0.075902075,-0.13169578,-0.09015726,-0.38413996,0.09933391,0.8915286,-0.6595322,0.72497076,0.04966613",0.0
"-0.075902075,-0.13169578,-0.09015726,-0.38413996,0.09933391,0.8915286,-0.6595322,0.72497076,0.04966613","-0.88220745,-0.907569,-0.7776916","-0.16014649,-0.25648186,-0.17370516,-0.60583377,0.340032,0.630914,-0.6595322,0.72497076,0.04966613",0.0
"-0.16014649,-0.25648186,-0.17370516,-0.60583377,0.340032,0.630914,-0.6595322,0.72497076,0.04966613","-0.89237666,-0.8718235,-0.58890665","-0.24536198,-0.3763531,-0.23697177,-0.6127005,0.60317326,0.30751994,-0.6595322,0.72497076,0.04966613",0.0
"-0.24536198,-0.3763531,-0.23697177,-0.6127005,0.60317326,0.30751994,-0.6595322,0.72497076,0.04966613","-0.48899877,-0.81443626,0.39491463","-0.2920578,-0.48833394,-0.19454582,-0.5618804,0.74365085,0.12824044,-0.6595322,0.72497076,0.04966613",0.0
"-0.2920578,-0.48833394,-0.19454582,-0.5618804,0.74365085,0.12824044,-0.6595322,0.72497076,0.04966613","0.14461064,-0.6338948,0.7326462","-0.27824855,-0.5754913,-0.11583715,-0.6178343,0.7475472,0.048599187,-0.6595322,0.72497076,0.04966613",0.0
"-0.27824855,-0.5754913,-0.11583715,-0.6178343,0.7475472,0.048599187,-0.6595322,0.72497076,0.04966613","0.13674152,-0.34402072,0.71142054","-0.26519072,-0.6227925,-0.03940875,-0.65517116,0.7295017,0.05508854,-0.6595322,0.72497076,0.04966613",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.6795322,0.2271345,0.42487016","-0.590343,-0.9881519,-0.51557803","-0.056373473,-0.13586581,-0.05538886,-0.3556516,0.069534905,0.91344464,-0.6795322,0.2271345,0.42487016",0.0
"-0.056373473,-0.13586581,-0.05538886,-0.3556516,0.069534905,0.91344464,-0.6795322,0.2271345,0.42487016","-0.47097445,-0.97842747,-0.44360232","-0.101348124,-0.27039456,-0.10304532,-0.6245979,0.21196881,0.698227,-0.6795322,0.2271345,0.42487016",0.0
"-0.101348124,-0.27039456,-0.10304532,-0.6245979,0.21196881,0.698227,-0.6795322,0.2271345,0.42487016","-0.06415784,-0.9035921,0.655951","-0.10747473,-0.3946339,-0.032576058,-0.7360448,0.26455098,0.5662625,-0.6795322,0.2271345,0.42487016",0.0
"-0.10747473,-0.3946339,-0.032576058,-0.7360448,0.26455098,0.5662625,-0.6795322,0.2271345,0.42487016","0.10593462,-0.7540201,0.8489082","-0.09735874,-0.49830782,0.058622733,-0.7958135,0.25736606,0.47593623,-0.6795322,0.2271345,0.42487016",0.0
"-0.09735874,-0.49830782,0.058622733,-0.7958135,0.25736606,0.47593623,-0.6795322,0.2271345,0.42487016","-0.07158959,-0.41186768,0.8926945","-0.10419502,-0.5549376,0.15452552,-0.7687949,0.26716137,0.474298,-0.6795322,0.2271345,0.42487016",0.0
"-0.10419502,-0.5549376,0.15452552,-0.7687949,0.26716137,0.474298,-0.6795322,0.2271345,0.42487016","0.033590317,-0.43761587,0.8260591","-0.10098739,-0.61510754,0.24326962,-0.7477591,0.25162247,0.4479178,-0.6795322,0.2271345,0.42487016",0.0
"-0.10098739,-0.61510754,0.24326962,-0.7477591,0.25162247,0.4479178,-0.6795322,0.2271345,0.42487016","0.006526947,-0.22276068,0.5054066","-0.10036412,-0.64573604,0.29756582,-0.7215546,0.24145025,0.43925384,-0.6795322,0.2271345,0.42487016",0.0
"-0.10036412,-0.64573604,0.29756582,-0.7215546,0.24145025,0.43925384,-0.6795322,0.2271345,0.42487016","0.02824235,-0.100159526,0.1980027","-0.09766718,-0.6595075,0.31883743,-0.7138166,0.2322365,0.43159428,-0.6795322,0.2271345,0.42487016",0.0
"-0.09766718,-0.6595075,0.31883743,-0.7138166,0.2322365,0.43159428,-0.6795322,0.2271345,0.42487016","0.016970754,-0.13030756,0.26466644","-0.0960466,-0.67742425,0.3472708,-0.70043945,0.22407055,0.42149496,-0.6795322,0.2271345,0.42487016",0.0
"-0.0960466,-0.67742425,0.3472708,-0.70043945,0.22407055,0.42149496,-0.6795322,0.2271345,0.42487016","-0.026023388,-0.04760945,0.1505835","-0.09853164,-0.68397033,0.3634481,-0.68628275,0.22557059,0.4218036,-0.6795322,0.2271345,0.42487016",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.6635673,0.5091228,0.33098742","0.7859118,0.9602101,0.85662377","0.07504888,0.13202395,0.09202763,0.38720873,0.09897738,0.8897035,0.6635673,0.5091228,0.33098742",0.0
"0.07504888,0.13202395,0.09202763,0.38720873,0.09897738,0.8897035,0.6635673,0.5091228,0.33098742","0.67724574,0.8560519,0.8243836","0.13972093,0.24972668,0.18059167,0.6217961,0.29832542,0.6330113,0.6635673,0.5091228,0.33098742",0.0
"0.13972093,0.24972668,0.18059167,0.6217961,0.29832542,0.6330113,0.6635673,0.5091228,0.33098742","0.5094118,0.7112044,0.50298357","0.18836607,0.34751365,0.23462752,0.6886398,0.46982595,0.37073565,0.6635673,0.5091228,0.33098742",0.0
"0.18836607,0.34751365,0.23462752,0.6886398,0.46982595,0.37073565,0.6635673,0.5091228,0.33098742","0.20198059,0.017802954,0.23147035","0.20765375,0.3499615,0.2594945,0.6639988,0.5145422,0.32720938,0.6635673,0.5091228,0.33098742",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.8684211,-0.304269,0.29470268","-0.3401559,0.9687414,0.8975482","-0.032482415,0.13319696,0.09642417,0.4056153,-0.035716448,0.88494784,0.8684211,-0.304269,0.29470268",0.0
"-0.032482415,0.13319696,0.09642417,0.4056153,-0.035716448,0.88494784,0.8684211,-0.304269,0.29470268","-0.60299313,0.9777869,0.6512759","-0.090063885,0.26763764,0.16639115,0.67935723,-0.19149071,0.6217424,0.8684211,-0.304269,0.29470268",0.0
"-0.090063885,0.26763764,0.16639115,0.67935723,-0.19149071,0.6217424,0.8684211,-0.304269,0.29470268","-0.21448433,0.89772105,0.054959893","-0.11054558,0.39106968,0.1722955,0.80913043,-0.28671595,0.37618792,0.8684211,-0.304269,0.29470268",0.0
"-0.11054558,0.39106968,0.1722955,0.80913043,-0.28671595,0.37618792,0.8684211,-0.304269,0.29470268","-0.021324396,0.5132346,-0.39446276","-0.11258191,0.46163684,0.1299181,0.85351694,-0.3089578,0.2886137,0.8684211,-0.304269,0.29470268",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.7278363,-0.57385963,0.20219287","0.95593226,-0.95758736,0.0038779974","0.09128458,-0.13166334,0.00041663603,-0.27128214,-0.0739679,0.94809896,-0.7278363,-0.57385963,0.20219287",0.0
"0.09128458,-0.13166334,0.00041663603,-0.27128214,-0.0739679,0.94809896,-0.7278363,-0.57385963,0.20219287","0.9385778,-0.92950267,-0.36079872","0.18091196,-0.2594652,-0.03834417,-0.48923117,-0.30557683,0.78531873,-0.7278363,-0.57385963,0.20219287",0.0
"0.18091196,-0.2594652,-0.03834417,-0.48923117,-0.30557683,0.78531873,-0.7278363,-0.57385963,0.20219287","0.8015951,-0.9324788,-0.3532089","0.25745848,-0.38767627,-0.076289594,-0.560473,-0.57898986,0.52215344,-0.7278363,-0.57385963,0.20219287",0.0
"0.25745848,-0.38767627,-0.076289594,-0.560473,-0.57898986,0.52215344,-0.7278363,-0.57385963,0.20219287","-0.12967628,-0.8974421,-0.0744437","0.24507533,-0.51107,-0.084287085,-0.6729109,-0.64434326,0.24732104,-0.7278363,-0.57385963,0.20219287",0.0
