state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.24046785,0.35748538,0.30614382","-0.7457959,-0.8991202,0.76588345","-0.07121811,-0.123624414,0.08227937,-0.14659573,0.039294723,0.97304,-0.24046785,0.35748538,0.30614382",0.0
"-0.07121811,-0.123624414,0.08227937,-0.14659573,0.039294723,0.97304,-0.24046785,0.35748538,0.30614382","-0.7077311,-0.8772987,0.8124964","-0.1388013,-0.24424852,0.16956644,-0.2520285,0.12382547,0.9158655,-0.24046785,0.35748538,0.30614382",0.0
"-0.1388013,-0.24424852,0.16956644,-0.2520285,0.12382547,0.9158655,-0.24046785,0.35748538,0.30614382","-0.6919797,-0.88187593,0.8562889","-0.20488034,-0.36550197,0.26155815,-0.3061994,0.23695894,0.82564634,-0.24046785,0.35748538,0.30614382",0.0
"-0.20488034,-0.36550197,0.26155815,-0.3061994,0.23695894,0.82564634,-0.24046785,0.35748538,0.30614382","-0.76985043,-0.91531026,0.8618612","-0.27839547,-0.49135247,0.3541485,-0.30048028,0.36854148,0.70332074,-0.24046785,0.35748538,0.30614382",0.0
"-0.27839547,-0.49135247,0.3541485,-0.30048028,0.36854148,0.70332074,-0.24046785,0.35748538,0.30614382","-0.55897844,-0.8989344,0.86016417","-0.33177385,-0.6149514,0.4465565,-0.26151565,0.45936048,0.56393623,-0.24046785,0.35748538,0.30614382",0.0
"-0.33177385,-0.6149514,0.4465565,-0.26151565,0.45936048,0.56393623,-0.24046785,0.35748538,0.30614382","-0.24258745,-0.7428997,0.90117764","-0.35493916,-0.7170963,0.5433706,-0.22267619,0.46747568,0.44379947,-0.24046785,0.35748538,0.30614382",0.0
"-0.35493916,-0.7170963,0.5433706,-0.22267619,0.46747568,0.44379947,-0.24046785,0.35748538,0.30614382","0.26789808,-0.6142424,0.8524138","-0.32935682,-0.8015515,0.634946,-0.23725682,0.41067183,0.3429794,-0.24046785,0.35748538,0.30614382",0.0
"-0.32935682,-0.8015515,0.634946,-0.23725682,0.41067183,0.3429794,-0.24046785,0.35748538,0.30614382","0.24711275,-0.19625211,0.4356941","-0.30575937,-0.82853526,0.6817529,-0.24304666,0.3576841,0.30874547,-0.24046785,0.35748538,0.30614382",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.5966667,-0.31631577,0.021030586","0.19287062,0.9285977,0.93783724","0.01841775,0.1276774,0.10075245,0.40044397,0.028994929,0.886803,0.5966667,-0.31631577,0.021030586",0.0
"0.01841775,0.1276774,0.10075245,0.40044397,0.028994929,0.886803,0.5966667,-0.31631577,0.021030586","-0.53661895,0.9059987,0.9079828","-0.032825463,0.25224757,0.1982976,0.7018329,-0.066813596,0.6043939,0.5966667,-0.31631577,0.021030586",0.0
"-0.032825463,0.25224757,0.1982976,0.7018329,-0.066813596,0.6043939,0.5966667,-0.31631577,0.021030586","-0.6510385,0.75175214,0.93096185","-0.094994925,0.35560963,0.29831138,0.81004107,-0.24313015,0.25504875,0.5966667,-0.31631577,0.021030586",0.0
"-0.094994925,0.35560963,0.29831138,0.81004107,-0.24313015,0.25504875,0.5966667,-0.31631577,0.021030586","-0.575097,0.19209003,0.92070067","-0.1499125,0.38202104,0.39722285,0.7437186,-0.3721904,0.05025772,0.5966667,-0.31631577,0.021030586",0.0
"-0.1499125,0.38202104,0.39722285,0.7437186,-0.3721904,0.05025772,0.5966667,-0.31631577,0.021030586","-0.10139024,-0.6007662,0.86487293","-0.15959455,0.29941884,0.49013668,0.6607447,-0.35555145,0.07697481,0.5966667,-0.31631577,0.021030586",0.0
"-0.15959455,0.29941884,0.49013668,0.6607447,-0.35555145,0.07697481,0.5966667,-0.31631577,0.021030586","0.04961717,-0.32319546,0.73822236","-0.15485647,0.25498116,0.56944436,0.6041238,-0.3129699,0.046836186,0.5966667,-0.31631577,0.021030586",0.0
"-0.15485647,0.25498116,0.56944436,0.6041238,-0.3129699,0.046836186,0.5966667,-0.31631577,0.021030586","-0.03140062,0.007524252,0.14221168","-0.157855,0.25601572,0.5847222,0.59085757,-0.31307912,0.025428448,0.5966667,-0.31631577,0.021030586",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.40736845,0.30970758,0.66238827","0.8332939,0.85751677,0.7577145","0.07957353,0.11790414,0.08140174,0.3460589,0.09433372,0.9109299,0.40736845,0.30970758,0.66238827",0.0
"0.07957353,0.11790414,0.08140174,0.3460589,0.09433372,0.9109299,0.40736845,0.30970758,0.66238827","0.79694664,0.5634358,0.7869148","0.15567614,0.19537367,0.1659405,0.52055144,0.2835938,0.7370123,0.40736845,0.30970758,0.66238827",0.0
"0.15567614,0.19537367,0.1659405,0.52055144,0.2835938,0.7370123,0.40736845,0.30970758,0.66238827","0.3795159,-0.61251676,0.9074025","0.19191717,0.11115577,0.26342335,0.43607265,0.30723923,0.7305405,0.40736845,0.30970758,0.66238827",0.0
"0.19191717,0.11115577,0.26342335,0.43607265,0.30723923,0.7305405,0.40736845,0.30970758,0.66238827","0.110239506,-0.2877388,0.72817016","0.20244424,0.07159317,0.34165114,0.4187414,0.316371,0.6761766,0.40736845,0.30970758,0.66238827",0.0
"0.20244424,0.07159317,0.34165114,0.4187414,0.316371,0.6761766,0.40736845,0.30970758,0.66238827","-0.015451193,-0.12854928,0.2301209","0.20096877,0.053918302,0.36637324,0.4102621,0.30715746,0.66371316,0.40736845,0.30970758,0.66238827",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.40555558,-0.14532164,0.30614382","0.3575474,-0.9418441,0.729161","0.03414317,-0.12949874,0.07833426,-0.16929917,-0.012407146,0.9704185,-0.40555558,-0.14532164,0.30614382",0.0
"0.03414317,-0.12949874,0.07833426,-0.16929917,-0.012407146,0.9704185,-0.40555558,-0.14532164,0.30614382","0.19076812,-0.93009573,0.7839047","0.052360132,-0.25738215,0.16254969,-0.31354612,-0.046178605,0.905378,-0.40555558,-0.14532164,0.30614382",0.0
"0.052360132,-0.25738215,0.16254969,-0.31354612,-0.046178605,0.905378,-0.40555558,-0.14532164,0.30614382","-0.020638287,-0.92133534,0.86488533","0.05038932,-0.3840611,0.2554649,-0.42498124,-0.061981134,0.80624986,-0.40555558,-0.14532164,0.30614382",0.0
"0.05038932,-0.3840611,0.2554649,-0.42498124,-0.061981134,0.80624986,-0.40555558,-0.14532164,0.30614382","0.111160755,-0.900757,0.8891492","0.06100436,-0.50791055,0.3509868,-0.49791864,-0.0907152,0.68297595,-0.40555558,-0.14532164,0.30614382",0.0
