state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.17771931,-0.2825731,0.21768744","0.97692084,-0.7496928,-0.9477896","0.09328884,-0.1030789,-0.10182164,-0.3405416,-0.096716896,0.90862143,-0.17771931,-0.2825731,0.21768744",0.0
"0.09328884,-0.1030789,-0.10182164,-0.3405416,-0.096716896,0.90862143,-0.17771931,-0.2825731,0.21768744","0.89212084,0.9740796,-0.97060025","0.1784799,0.030852038,-0.20609389,-0.18097658,-0.10680711,0.92156744,-0.17771931,-0.2825731,0.21768744",0.0
"0.1784799,0.030852038,-0.20609389,-0.18097658,-0.10680711,0.92156744,-0.17771931,-0.2825731,0.21768744","0.7281431,-0.13764781,-0.9950838","0.24801227,0.011926188,-0.31299642,-0.2617254,-0.25034124,0.8040424,-0.17771931,-0.2825731,0.21768744",0.0
"0.24801227,0.011926188,-0.31299642,-0.2617254,-0.25034124,0.8040424,-0.17771931,-0.2825731,0.21768744","-0.12252414,0.19831288,-0.9341667","0.23631212,0.039193198,-0.4133546,-0.29578015,-0.26352045,0.7014418,-0.17771931,-0.2825731,0.21768744",0.0
"0.23631212,0.039193198,-0.4133546,-0.29578015,-0.26352045,0.7014418,-0.17771931,-0.2825731,0.21768744","0.042627096,0.5190275,-0.99353075","0.24038269,0.110556826,-0.5200903,-0.25878793,-0.23565438,0.6152265,-0.17771931,-0.2825731,0.21768744",0.0
"0.24038269,0.110556826,-0.5200903,-0.25878793,-0.23565438,0.6152265,-0.17771931,-0.2825731,0.21768744","0.18766916,0.08302653,-0.9726897","0.25830373,0.12197255,-0.62458694,-0.2574601,-0.2628473,0.46681383,-0.17771931,-0.2825731,0.21768744",0.0
"0.25830373,0.12197255,-0.62458694,-0.2574601,-0.2628473,0.46681383,-0.17771931,-0.2825731,0.21768744","0.064049244,-0.18397123,-0.9378517","0.26441997,0.09667746,-0.725341,-0.26171163,-0.27798274,0.28731358,-0.17771931,-0.2825731,0.21768744",0.0
"0.26441997,0.09667746,-0.725341,-0.26171163,-0.27798274,0.28731358,-0.17771931,-0.2825731,0.21768744","0.12658095,0.14502132,-0.5905452","0.27650753,0.11661715,-0.7887838,-0.22427826,-0.2561654,0.21068788,-0.17771931,-0.2825731,0.21768744",0.0
"0.27650753,0.11661715,-0.7887838,-0.22427826,-0.2561654,0.21068788,-0.17771931,-0.2825731,0.21768744","0.30503666,-0.07969558,0.09386277","0.30563632,0.105659425,-0.7787001,-0.20695296,-0.28562337,0.21606945,-0.17771931,-0.2825731,0.21768744",0.0
"0.30563632,0.105659425,-0.7787001,-0.20695296,-0.28562337,0.21606945,-0.17771931,-0.2825731,0.21768744","0.057314634,0.12412667,-0.07871729","0.31110945,0.12272621,-0.7871568,-0.19340421,-0.27637884,0.2181067,-0.17771931,-0.2825731,0.21768744",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.13555557,-0.21807016,0.2937874","-0.70043254,0.96366334,-0.97463024","-0.06688621,0.13249877,-0.10470518,0.13737702,-0.023380147,0.97053325,0.13555557,-0.21807016,0.2937874",0.0
"-0.06688621,0.13249877,-0.10470518,0.13737702,-0.023380147,0.97053325,0.13555557,-0.21807016,0.2937874","-0.6843299,0.90454745,-0.98284256","-0.13223474,0.25686944,-0.21029264,0.23042567,-0.09531354,0.90874267,0.13555557,-0.21807016,0.2937874",0.0
"-0.13223474,0.25686944,-0.21029264,0.23042567,-0.09531354,0.90874267,0.13555557,-0.21807016,0.2937874","-0.84741586,0.46887386,-0.9909361","-0.2131568,0.32133722,-0.3167496,0.18202566,-0.13672397,0.8537754,0.13555557,-0.21807016,0.2937874",0.0
"-0.2131568,0.32133722,-0.3167496,0.18202566,-0.13672397,0.8537754,0.13555557,-0.21807016,0.2937874","-0.56828856,0.6043711,-0.96711284","-0.26742423,0.4044352,-0.4206472,0.16286859,-0.17307794,0.76827246,0.13555557,-0.21807016,0.2937874",0.0
