state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.2080117,0.06526316,0.47566882","0.9907228,-0.5251194,0.90654016","0.094606824,-0.07220123,0.09739021,-0.021235906,-0.00044973294,0.9829657,-0.2080117,0.06526316,0.47566882",0.0
"0.094606824,-0.07220123,0.09739021,-0.021235906,-0.00044973294,0.9829657,-0.2080117,0.06526316,0.47566882","0.99088025,-0.26959187,0.9044126","0.18922868,-0.10926875,0.19455189,0.024416422,0.023495149,0.9520584,-0.2080117,0.06526316,0.47566882",0.0
"0.18922868,-0.10926875,0.19455189,0.024416422,0.023495149,0.9520584,-0.2080117,0.06526316,0.47566882","0.9905493,-0.20702946,0.8925029","0.28381893,-0.13773426,0.2904341,0.057074424,0.07991812,0.8974288,-0.2080117,0.06526316,0.47566882",0.0
"0.28381893,-0.13773426,0.2904341,0.057074424,0.07991812,0.8974288,-0.2080117,0.06526316,0.47566882","0.99283683,-0.19160283,0.8717873","0.37862766,-0.16407868,0.38409084,0.052117772,0.14555226,0.82169545,-0.2080117,0.06526316,0.47566882",0.0
"0.37862766,-0.16407868,0.38409084,0.052117772,0.14555226,0.82169545,-0.2080117,0.06526316,0.47566882","0.9954473,0.009088516,0.8113245","0.47368565,-0.16282909,0.47125202,0.013874655,0.23756987,0.72024983,-0.2080117,0.06526316,0.47566882",0.0
"0.47368565,-0.16282909,0.47125202,0.013874655,0.23756987,0.72024983,-0.2080117,0.06526316,0.47566882","0.9969741,0.18281269,0.6968703","0.56888944,-0.1376933,0.5461173,-0.07525153,0.31529477,0.5994112,-0.2080117,0.06526316,0.47566882",0.0
"0.56888944,-0.1376933,0.5461173,-0.07525153,0.31529477,0.5994112,-0.2080117,0.06526316,0.47566882","0.9954119,-0.0026592016,0.71513057","0.66394407,-0.13805893,0.62294424,-0.17695197,0.3008784,0.48342898,-0.2080117,0.06526316,0.47566882",0.0
"0.66394407,-0.13805893,0.62294424,-0.17695197,0.3008784,0.48342898,-0.2080117,0.06526316,0.47566882","0.94923234,-0.3289578,0.21472633","0.7545889,-0.18328895,0.6460124,-0.21968554,0.20536678,0.48365405,-0.2080117,0.06526316,0.47566882",0.0
"0.7545889,-0.18328895,0.6460124,-0.21968554,0.20536678,0.48365405,-0.2080117,0.06526316,0.47566882","0.82911575,-0.5314874,0.3269645","0.8337634,-0.25636575,0.6811385,-0.19774927,0.10713325,0.47667524,-0.2080117,0.06526316,0.47566882",0.0
"0.8337634,-0.25636575,0.6811385,-0.19774927,0.10713325,0.47667524,-0.2080117,0.06526316,0.47566882","0.6026294,-0.12495279,0.04914403","0.89131016,-0.27354616,0.6864181,-0.19663118,0.06373338,0.4777092,-0.2080117,0.06526316,0.47566882",0.0
