state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.01760234,0.045906432,0.8480616","0.9356594,0.56982315,-0.94915307","0.089348696,0.078347765,-0.10196815,0.02461472,0.013121605,0.9817942,-0.01760234,0.045906432,0.8480616",0.0
"0.089348696,0.078347765,-0.10196815,0.02461472,0.013121605,0.9817942,-0.01760234,0.045906432,0.8480616","0.85007536,0.44640946,-0.9449637","0.17052475,0.1397268,-0.20348625,0.012663968,0.014249841,0.9487126,-0.01760234,0.045906432,0.8480616",0.0
"0.17052475,0.1397268,-0.20348625,0.012663968,0.014249841,0.9487126,-0.01760234,0.045906432,0.8480616","0.86107683,0.4754901,-0.918743","0.25275135,0.20510429,-0.30218747,0.010458871,0.01889994,0.8957272,-0.01760234,0.045906432,0.8480616",0.0
"0.25275135,0.20510429,-0.30218747,0.010458871,0.01889994,0.8957272,-0.01760234,0.045906432,0.8480616","0.9372947,0.3914852,-0.61169875","0.3422562,0.25893155,-0.3679027,0.014646579,0.039269347,0.84891385,-0.01760234,0.045906432,0.8480616",0.0
"0.3422562,0.25893155,-0.3679027,0.014646579,0.039269347,0.84891385,-0.01760234,0.045906432,0.8480616","0.9629183,0.06625497,-0.12588245","0.4342079,0.2680413,-0.38142645,0.0029089623,0.042082958,0.8384027,-0.01760234,0.045906432,0.8480616",0.0
"0.4342079,0.2680413,-0.38142645,0.0029089623,0.042082958,0.8384027,-0.01760234,0.045906432,0.8480616","0.8800578,0.03308928,-0.025894403","0.518247,0.272591,-0.38420835,-0.0084622195,0.046410155,0.8359087,-0.01760234,0.045906432,0.8480616",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.14918129,-0.0057894737,0.83518213","-0.01675564,-0.0023707747,-0.9496831","-0.0016000395,-0.0003259602,-0.10202508,-0.1411944,0.0064989566,0.9708166,-0.14918129,-0.0057894737,0.83518213",0.0
"-0.0016000395,-0.0003259602,-0.10202508,-0.1411944,0.0064989566,0.9708166,-0.14918129,-0.0057894737,0.83518213","-0.13778907,0.42430162,-0.96999997","-0.014757886,0.058013342,-0.20623285,-0.15436181,0.0129571585,0.93355787,-0.14918129,-0.0057894737,0.83518213",0.0
"-0.014757886,0.058013342,-0.20623285,-0.15436181,0.0129571585,0.93355787,-0.14918129,-0.0057894737,0.83518213","0.27696204,0.47502494,-0.9485651","0.011689994,0.12332685,-0.30813786,-0.147499,0.00037381653,0.87864876,-0.14918129,-0.0057894737,0.83518213",0.0
"0.011689994,0.12332685,-0.30813786,-0.147499,0.00037381653,0.87864876,-0.14918129,-0.0057894737,0.83518213","0.08401847,0.2820139,-0.5789521","0.01971316,0.16210234,-0.37033513,-0.14350662,-0.0030984937,0.8347682,-0.14918129,-0.0057894737,0.83518213",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.121286556,0.08707602,0.83518213","0.759439,0.87395227,-0.839817","0.07252093,0.12016396,-0.090222105,0.1284512,0.03572495,0.9745534,0.121286556,0.08707602,0.83518213",0.0
