state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.678655,-0.0057894737,-0.71845937","0.41077566,0.933306,0.83444667","0.0392261,0.12832478,0.08964513,0.38579983,0.05361866,0.8951684,0.678655,-0.0057894737,-0.71845937",0.0
"0.0392261,0.12832478,0.08964513,0.38579983,0.05361866,0.8951684,0.678655,-0.0057894737,-0.71845937","0.2124573,0.91410434,0.7507576","0.059514236,0.25400943,0.17029949,0.67557985,0.1336975,0.63966274,0.678655,-0.0057894737,-0.71845937",0.0
"0.059514236,0.25400943,0.17029949,0.67557985,0.1336975,0.63966274,0.678655,-0.0057894737,-0.71845937","-0.46634746,0.92189705,0.6796006","0.014981439,0.38076556,0.24330941,0.86276877,0.046432473,0.28837764,0.678655,-0.0057894737,-0.71845937",0.0
"0.014981439,0.38076556,0.24330941,0.86276877,0.046432473,0.28837764,0.678655,-0.0057894737,-0.71845937","-0.4712566,0.9400091,0.6774317","-0.030020146,0.51001203,0.3160863,0.8953622,-0.07887838,-0.10400801,0.678655,-0.0057894737,-0.71845937",0.0
"-0.030020146,0.51001203,0.3160863,0.8953622,-0.07887838,-0.10400801,0.678655,-0.0057894737,-0.71845937","-0.056206703,0.92240024,0.62063444","-0.03538748,0.63683736,0.38276136,0.7973932,-0.083190255,-0.45187896,0.678655,-0.0057894737,-0.71845937",0.0
"-0.03538748,0.63683736,0.38276136,0.7973932,-0.083190255,-0.45187896,0.678655,-0.0057894737,-0.71845937","0.22493958,0.771204,0.05091107","-0.01390738,0.74287397,0.38823074,0.70453495,-0.025006246,-0.65216845,0.678655,-0.0057894737,-0.71845937",0.0
"-0.01390738,0.74287397,0.38823074,0.70453495,-0.025006246,-0.65216845,0.678655,-0.0057894737,-0.71845937","0.05431652,0.23781478,-0.117767334","-0.008720548,0.77557236,0.37557888,0.6853855,-0.012989871,-0.69961095,0.678655,-0.0057894737,-0.71845937",0.0
"-0.008720548,0.77557236,0.37557888,0.6853855,-0.012989871,-0.69961095,0.678655,-0.0057894737,-0.71845937","0.027261615,0.054036975,0.002650857","-0.006117262,0.7830022,0.3758636,0.6765779,-0.0072133727,-0.7121238,0.678655,-0.0057894737,-0.71845937",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.4811696,-0.747076,-0.41634786","-0.9218178,0.9721763,0.92774","-0.0880269,0.13366924,0.09966768,0.3978222,-0.10689089,0.8817657,-0.4811696,-0.747076,-0.41634786",0.0
"-0.0880269,0.13366924,0.09966768,0.3978222,-0.10689089,0.8817657,-0.4811696,-0.747076,-0.41634786","-0.92253476,0.95393944,0.91729033","-0.17612228,0.264831,0.19821276,0.61765784,-0.37469974,0.58260524,-0.4811696,-0.747076,-0.41634786",0.0
"-0.17612228,0.264831,0.19821276,0.61765784,-0.37469974,0.58260524,-0.4811696,-0.747076,-0.41634786","-0.94149286,0.92379165,0.8976524","-0.26602802,0.39184764,0.2946481,0.58773685,-0.6414892,0.184886,-0.4811696,-0.747076,-0.41634786",0.0
"-0.26602802,0.39184764,0.2946481,0.58773685,-0.6414892,0.184886,-0.4811696,-0.747076,-0.41634786","-0.85816425,0.7941396,0.83656776","-0.3479765,0.50103784,0.3845211,0.39703363,-0.7545365,-0.17790774,-0.4811696,-0.747076,-0.41634786",0.0
"-0.3479765,0.50103784,0.3845211,0.39703363,-0.7545365,-0.17790774,-0.4811696,-0.747076,-0.41634786","-0.92694664,0.52560997,0.41534555","-0.4364932,0.57330656,0.42914188,0.16189572,-0.7714605,-0.37452233,-0.4811696,-0.747076,-0.41634786",0.0
"-0.4364932,0.57330656,0.42914188,0.16189572,-0.7714605,-0.37452233,-0.4811696,-0.747076,-0.41634786","-0.8914128,-0.1571061,0.17194092","-0.52161664,0.55170536,0.44761354,-0.04706714,-0.777283,-0.35159153,-0.4811696,-0.747076,-0.41634786",0.0
"-0.52161664,0.55170536,0.44761354,-0.04706714,-0.777283,-0.35159153,-0.4811696,-0.747076,-0.41634786","-0.7994434,0.12743282,-0.375858","-0.5979577,0.56922674,0.40723482,-0.24075308,-0.77656484,-0.3438215,-0.4811696,-0.747076,-0.41634786",0.0
"-0.5979577,0.56922674,0.40723482,-0.24075308,-0.77656484,-0.3438215,-0.4811696,-0.747076,-0.41634786","-0.6591166,0.41012025,-0.71997875","-0.66089857,0.6256162,0.329887,-0.4119186,-0.75624037,-0.37175566,-0.4811696,-0.747076,-0.41634786",0.0
"-0.66089857,0.6256162,0.329887,-0.4119186,-0.75624037,-0.37175566,-0.4811696,-0.747076,-0.41634786","-0.18795633,0.28287506,-0.36981165","-0.678847,0.6645101,0.29015785,-0.46200365,-0.744722,-0.40687245,-0.4811696,-0.747076,-0.41634786",0.0
