state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.71643275,-0.0057894737,0.42487016","-0.48492026,-0.68743455,-0.95037985","-0.046306368,-0.09451871,-0.10209991,-0.3326937,0.054594174,0.91562814,-0.71643275,-0.0057894737,0.42487016",0.0
"-0.046306368,-0.09451871,-0.10209991,-0.3326937,0.054594174,0.91562814,-0.71643275,-0.0057894737,0.42487016","0.26814938,-0.9197451,-0.75302655","-0.020700052,-0.22097895,-0.18299805,-0.6462685,0.04788858,0.676723,-0.71643275,-0.0057894737,0.42487016",0.0
"-0.020700052,-0.22097895,-0.18299805,-0.6462685,0.04788858,0.676723,-0.71643275,-0.0057894737,0.42487016","0.20468426,-0.73295355,-0.83135027","-0.0011541932,-0.3217563,-0.27231053,-0.8161544,0.008748729,0.36427805,-0.71643275,-0.0057894737,0.42487016",0.0
"-0.0011541932,-0.3217563,-0.27231053,-0.8161544,0.008748729,0.36427805,-0.71643275,-0.0057894737,0.42487016","0.1488682,0.80814695,-0.649907","0.013061638,-0.21064027,-0.34213045,-0.71277946,-0.023470648,0.46389294,-0.71643275,-0.0057894737,0.42487016",0.0
"0.013061638,-0.21064027,-0.34213045,-0.71277946,-0.023470648,0.46389294,-0.71643275,-0.0057894737,0.42487016","-0.10368544,-0.120250225,-0.15912968","0.0031604283,-0.22717406,-0.3592259,-0.7337556,-0.001496,0.40819874,-0.71643275,-0.0057894737,0.42487016",0.0
"0.0031604283,-0.22717406,-0.3592259,-0.7337556,-0.001496,0.40819874,-0.71643275,-0.0057894737,0.42487016","0.058772802,0.17709851,-0.03423202","0.008772802,-0.20282395,-0.3629035,-0.7082108,-0.013731886,0.44531807,-0.71643275,-0.0057894737,0.42487016",0.0
"0.008772802,-0.20282395,-0.3629035,-0.7082108,-0.013731886,0.44531807,-0.71643275,-0.0057894737,0.42487016","-0.04815328,-0.13806927,0.035547256","0.0041745105,-0.22180778,-0.35908467,-0.72817045,-0.003760545,0.41798666,-0.71643275,-0.0057894737,0.42487016",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.029824562,0.42976606,0.30614382","-0.96011734,-0.9389384,-0.9036614","-0.09168425,-0.12909919,-0.09708091,-0.38176888,0.119146176,0.88844025,-0.029824562,0.42976606,0.30614382",0.0
"-0.09168425,-0.12909919,-0.09708091,-0.38176888,0.119146176,0.88844025,-0.029824562,0.42976606,0.30614382","-0.98786926,-0.55910563,-0.76704395","-0.18601859,-0.20597336,-0.17948495,-0.5152215,0.34774405,0.70449024,-0.029824562,0.42976606,0.30614382",0.0
"-0.18601859,-0.20597336,-0.17948495,-0.5152215,0.34774405,0.70449024,-0.029824562,0.42976606,0.30614382","-0.9745964,0.4648677,-0.9212974","-0.27908546,-0.14205645,-0.27846053,-0.37515306,0.45989096,0.667888,-0.029824562,0.42976606,0.30614382",0.0
