state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.43046784,-0.4590643,0.18931343","0.9774132,-0.9258218,-0.9753473","0.09333585,-0.12729573,-0.10478217,-0.38982156,-0.11165034,0.8838101,0.43046784,-0.4590643,0.18931343",0.0
"0.09333585,-0.12729573,-0.10478217,-0.38982156,-0.11165034,0.8838101,0.43046784,-0.4590643,0.18931343","0.9799416,-0.55753744,-0.95292854","0.18691318,-0.20395428,-0.20715588,-0.53573555,-0.3495869,0.6715645,0.43046784,-0.4590643,0.18931343",0.0
"0.18691318,-0.20395428,-0.20715588,-0.53573555,-0.3495869,0.6715645,0.43046784,-0.4590643,0.18931343","0.98172617,0.80323386,-0.87892777","0.2806609,-0.09351376,-0.30157968,-0.34329104,-0.4076229,0.7029952,0.43046784,-0.4590643,0.18931343",0.0
"0.2806609,-0.09351376,-0.30157968,-0.34329104,-0.4076229,0.7029952,0.43046784,-0.4590643,0.18931343","0.9612715,0.6926428,-0.9324449","0.37245533,0.0017210668,-0.40175286,-0.17999244,-0.4100616,0.6789511,0.43046784,-0.4590643,0.18931343",0.0
"0.37245533,0.0017210668,-0.40175286,-0.17999244,-0.4100616,0.6789511,0.43046784,-0.4590643,0.18931343","0.9393563,0.23484075,-0.9247055","0.46215707,0.034010466,-0.5010946,-0.058923986,-0.44449663,0.56892276,0.43046784,-0.4590643,0.18931343",0.0
"0.46215707,0.034010466,-0.5010946,-0.058923986,-0.44449663,0.56892276,0.43046784,-0.4590643,0.18931343","0.9070091,-0.10288572,-0.86464113","0.54876983,0.019864209,-0.5939836,0.0672452,-0.47337556,0.40906134,0.43046784,-0.4590643,0.18931343",0.0
"0.54876983,0.019864209,-0.5939836,0.0672452,-0.47337556,0.40906134,0.43046784,-0.4590643,0.18931343","0.84260225,-0.36009127,-0.6781956","0.6292322,-0.029646495,-0.6668426,0.19238031,-0.46217617,0.23848003,0.43046784,-0.4590643,0.18931343",0.0
"0.6292322,-0.029646495,-0.6668426,0.19238031,-0.46217617,0.23848003,0.43046784,-0.4590643,0.18931343","0.7509383,-0.54770815,0.01097703","0.70094144,-0.104953565,-0.66566336,0.3180423,-0.44484097,0.14373662,0.43046784,-0.4590643,0.18931343",0.0
"0.70094144,-0.104953565,-0.66566336,0.3180423,-0.44484097,0.14373662,0.43046784,-0.4590643,0.18931343","0.33219826,-0.3073064,0.4699998","0.7326639,-0.14720665,-0.615171,0.39768654,-0.4522156,0.15394226,0.43046784,-0.4590643,0.18931343",0.0
"0.7326639,-0.14720665,-0.615171,0.39768654,-0.4522156,0.15394226,0.43046784,-0.4590643,0.18931343","0.18273807,-0.06849861,0.31254315","0.75011414,-0.15662488,-0.58159435,0.43949082,-0.44735542,0.18741056,0.43046784,-0.4590643,0.18931343",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.19005848,0.72695905,0.49050963","-0.8625825,-0.92813605,-0.78002715","-0.08237038,-0.12761393,-0.0837988,-0.36681068,0.10308703,0.900382,-0.19005848,0.72695905,0.49050963",0.0
"-0.08237038,-0.12761393,-0.0837988,-0.36681068,0.10308703,0.900382,-0.19005848,0.72695905,0.49050963","-0.9705903,-0.9786004,-0.40442502","-0.1750547,-0.26216647,-0.12724644,-0.566067,0.35381153,0.681898,-0.19005848,0.72695905,0.49050963",0.0
"-0.1750547,-0.26216647,-0.12724644,-0.566067,0.35381153,0.681898,-0.19005848,0.72695905,0.49050963","-0.9811738,-0.7131468,-0.2859645","-0.26874968,-0.3602205,-0.15796778,-0.54060596,0.61708087,0.4608175,-0.19005848,0.72695905,0.49050963",0.0
"-0.26874968,-0.3602205,-0.15796778,-0.54060596,0.61708087,0.4608175,-0.19005848,0.72695905,0.49050963","-0.9270175,0.39842653,-0.275424","-0.35727313,-0.30543894,-0.18755674,-0.32845733,0.6961219,0.5239273,-0.19005848,0.72695905,0.49050963",0.0
"-0.35727313,-0.30543894,-0.18755674,-0.32845733,0.6961219,0.5239273,-0.19005848,0.72695905,0.49050963","-0.67002505,0.17786145,-0.3099792","-0.42125565,-0.28098392,-0.220858,-0.17939268,0.73396087,0.52079546,-0.19005848,0.72695905,0.49050963",0.0
"-0.42125565,-0.28098392,-0.220858,-0.17939268,0.73396087,0.52079546,-0.19005848,0.72695905,0.49050963","0.102561474,0.0062879324,-0.21004987","-0.41146177,-0.2801194,-0.2434238,-0.20424059,0.7363367,0.48886225,-0.19005848,0.72695905,0.49050963",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.52415204,0.17380117,0.5050889","0.9165187,0.95021605,0.8559574","0.08752089,0.13064982,0.09195604,0.3803493,0.113311775,0.8910962,0.52415204,0.17380117,0.5050889",0.0
"0.08752089,0.13064982,0.09195604,0.3803493,0.113311775,0.8910962,0.52415204,0.17380117,0.5050889","0.29940355,0.87188923,0.76641583","0.116111755,0.25053012,0.17429258,0.6391483,0.25026587,0.6401489,0.52415204,0.17380117,0.5050889",0.0
"0.116111755,0.25053012,0.17429258,0.6391483,0.25026587,0.6401489,0.52415204,0.17380117,0.5050889","-0.29491258,-0.2830422,0.90842867","0.08794975,0.2116133,0.27188566,0.66210806,0.1937619,0.56822103,0.52415204,0.17380117,0.5050889",0.0
"0.08794975,0.2116133,0.27188566,0.66210806,0.1937619,0.56822103,0.52415204,0.17380117,0.5050889","0.103634596,-0.38216949,0.8276746","0.0978461,0.15906699,0.3608033,0.6239214,0.20414133,0.5214452,0.52415204,0.17380117,0.5050889",0.0
