uoc,state,action,next_state,reward
3,"0.21455163,0.17606838,0.1597743,0.4294496,0.3504723,0.7713199,0.41426903,0.3150877,0.79726297","-0.022318184,-0.20246315,0.07951188","0.2124204,0.14823075,0.16831633,0.39970705,0.3223126,0.79790294,0.41426903,0.3150877,0.79726297",0.0
3,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.39076024,-0.20491228,0.60727465","0.33546448,-0.9484062,-0.634063","0.032034416,-0.13040099,-0.068117775,-0.36598432,-0.031138571,0.90943485,-0.39076024,-0.20491228,0.60727465",0.0
3,"0.032034416,-0.13040099,-0.068117775,-0.36598432,-0.031138571,0.90943485,-0.39076024,-0.20491228,0.60727465","0.50425875,-0.87929803,0.696807","0.080187455,-0.25129995,0.006740664,-0.49546283,-0.12154662,0.8359335,-0.39076024,-0.20491228,0.60727465",0.0
3,"0.080187455,-0.25129995,0.006740664,-0.49546283,-0.12154662,0.8359335,-0.39076024,-0.20491228,0.60727465","0.815905,-0.490165,0.87739193","0.15810044,-0.31869516,0.10099949,-0.4576481,-0.24146515,0.8181268,-0.39076024,-0.20491228,0.60727465",0.0
3,"0.15810044,-0.31869516,0.10099949,-0.4576481,-0.24146515,0.8181268,-0.39076024,-0.20491228,0.60727465","0.18539679,-0.24172044,0.886147","0.1758045,-0.35193053,0.19619888,-0.38813284,-0.23240012,0.8249676,-0.39076024,-0.20491228,0.60727465",0.0
3,"0.1758045,-0.35193053,0.19619888,-0.38813284,-0.23240012,0.8249676,-0.39076024,-0.20491228,0.60727465","-0.29489356,-0.5434177,0.89193535","0.14764431,-0.42664772,0.2920201,-0.408602,-0.19792579,0.76716816,-0.39076024,-0.20491228,0.60727465",0.0
3,"0.14764431,-0.42664772,0.2920201,-0.408602,-0.19792579,0.76716816,-0.39076024,-0.20491228,0.60727465","0.038058996,-0.53125066,0.8636677","0.15127866,-0.49969202,0.38480455,-0.3992631,-0.1989488,0.6963104,-0.39076024,-0.20491228,0.60727465",0.0
3,"0.15127866,-0.49969202,0.38480455,-0.3992631,-0.1989488,0.6963104,-0.39076024,-0.20491228,0.60727465","-0.022268713,-0.41634864,0.6748315","0.14915216,-0.5569379,0.45730215,-0.38835105,-0.19008525,0.6322925,-0.39076024,-0.20491228,0.60727465",0.0
3,"0.14915216,-0.5569379,0.45730215,-0.38835105,-0.19008525,0.6322925,-0.39076024,-0.20491228,0.60727465","0.031110168,-0.23787713,0.24958742","0.15212296,-0.5896448,0.4841155,-0.39484972,-0.19799507,0.59475183,-0.39076024,-0.20491228,0.60727465",0.0
3,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.11046784,0.12853801,0.49515146","0.9369366,-0.28413457,0.96642303","0.08947064,-0.039067056,0.10382347,0.055616587,0.022083398,0.97978747,-0.11046784,0.12853801,0.49515146",0.0
3,"0.08947064,-0.039067056,0.10382347,0.055616587,0.022083398,0.97978747,-0.11046784,0.12853801,0.49515146","0.9587259,-0.28165883,0.96375465","0.181022,-0.07779372,0.20736028,0.09421698,0.06708768,0.93934757,-0.11046784,0.12853801,0.49515146",0.0
3,"0.181022,-0.07779372,0.20736028,0.09421698,0.06708768,0.93934757,-0.11046784,0.12853801,0.49515146","0.9662032,-0.339588,0.9603164","0.2732874,-0.12448535,0.31052774,0.09227578,0.115730084,0.87698,-0.11046784,0.12853801,0.49515146",0.0
3,"0.2732874,-0.12448535,0.31052774,0.09227578,0.115730084,0.87698,-0.11046784,0.12853801,0.49515146","0.9794793,-0.37594992,0.9558914","0.3668205,-0.17617655,0.4132198,0.06076787,0.15091416,0.7956522,-0.11046784,0.12853801,0.49515146",0.0
3,"0.3668205,-0.17617655,0.4132198,0.06076787,0.15091416,0.7956522,-0.11046784,0.12853801,0.49515146","0.98132896,-0.3526007,0.94885576","0.4605303,-0.22465736,0.5151561,0.015725687,0.17298421,0.6953093,-0.11046784,0.12853801,0.49515146",0.0
3,"0.4605303,-0.22465736,0.5151561,0.015725687,0.17298421,0.6953093,-0.11046784,0.12853801,0.49515146","0.97119987,-0.30219877,0.9224833","0.55327284,-0.26620814,0.6142591,-0.036027484,0.17849563,0.5801094,-0.11046784,0.12853801,0.49515146",0.0
3,"0.55327284,-0.26620814,0.6142591,-0.036027484,0.17849563,0.5801094,-0.11046784,0.12853801,0.49515146","0.90052676,-0.17063981,0.597473","0.63926667,-0.28967026,0.67844605,-0.083413176,0.16466147,0.49736404,-0.11046784,0.12853801,0.49515146",0.0
3,"0.63926667,-0.28967026,0.67844605,-0.083413176,0.16466147,0.49736404,-0.11046784,0.12853801,0.49515146","0.45154333,-0.05941111,0.036333323","0.68238574,-0.29783902,0.6823494,-0.10048347,0.14506379,0.49516022,-0.11046784,0.12853801,0.49515146",0.0
3,"0.68238574,-0.29783902,0.6823494,-0.10048347,0.14506379,0.49516022,-0.11046784,0.12853801,0.49515146","0.17318559,-0.021915019,-0.008435488","0.6989237,-0.30085224,0.6814432,-0.10553476,0.13639684,0.49778458,-0.11046784,0.12853801,0.49515146",0.0
3,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.08309942,-0.038362574,0.51554936","-0.49045318,-0.3598131,0.9711442","-0.04683473,-0.049472462,0.10433067,0.038388226,0.00016295204,0.98087233,0.08309942,-0.038362574,0.51554936",0.0
3,"-0.04683473,-0.049472462,0.10433067,0.038388226,0.00016295204,0.98087233,0.08309942,-0.038362574,0.51554936","-0.6979197,-0.37822127,0.9707272","-0.113481015,-0.10147597,0.20861655,0.06589229,-0.018362356,0.9439168,0.08309942,-0.038362574,0.51554936",0.0
3,"-0.113481015,-0.10147597,0.20861655,0.06589229,-0.018362356,0.9439168,0.08309942,-0.038362574,0.51554936","-0.65344393,-0.39994884,0.9701133","-0.17588018,-0.1564669,0.3128365,0.07817532,-0.041402634,0.8842684,0.08309942,-0.038362574,0.51554936",0.0
3,"-0.17588018,-0.1564669,0.3128365,0.07817532,-0.041402634,0.8842684,0.08309942,-0.038362574,0.51554936","-0.36757684,-0.36400223,0.9696083","-0.21098113,-0.20651537,0.4170022,0.09199156,-0.06446707,0.8018326,0.08309942,-0.038362574,0.51554936",0.0
3,"-0.21098113,-0.20651537,0.4170022,0.09199156,-0.06446707,0.8018326,0.08309942,-0.038362574,0.51554936","-0.042226136,-0.40960205,0.9665345","-0.21501341,-0.26283357,0.5208377,0.095373064,-0.06899668,0.7018416,0.08309942,-0.038362574,0.51554936",0.0
3,"-0.21501341,-0.26283357,0.5208377,0.095373064,-0.06899668,0.7018416,0.08309942,-0.038362574,0.51554936","0.08484948,-0.3959136,0.9428015","-0.20691091,-0.31726965,0.62212354,0.09669649,-0.066241585,0.58785427,0.08309942,-0.038362574,0.51554936",0.0
3,"-0.20691091,-0.31726965,0.62212354,0.09669649,-0.066241585,0.58785427,0.08309942,-0.038362574,0.51554936","0.05950892,-0.21237457,0.5067644","-0.20122825,-0.3464701,0.6765656,0.09533662,-0.06265373,0.5208031,0.08309942,-0.038362574,0.51554936",0.0
3,"-0.20122825,-0.3464701,0.6765656,0.09533662,-0.06265373,0.5208031,0.08309942,-0.038362574,0.51554936","0.08793354,-0.031466067,0.028306365","-0.19283123,-0.35079655,0.6796066,0.09401305,-0.058078878,0.51768774,0.08309942,-0.038362574,0.51554936",0.0
3,"-0.19283123,-0.35079655,0.6796066,0.09401305,-0.058078878,0.51768774,0.08309942,-0.038362574,0.51554936","0.05937493,-0.020219803,0.0074163675","-0.18716136,-0.3535767,0.68040335,0.09255848,-0.054745574,0.5173009,0.08309942,-0.038362574,0.51554936",0.0
3,"-0.18716136,-0.3535767,0.68040335,0.09255848,-0.054745574,0.5173009,0.08309942,-0.038362574,0.51554936","0.043494225,-0.017257214,0.0038512945","-0.18300797,-0.3559495,0.6808172,0.09100443,-0.052068416,0.5173315,0.08309942,-0.038362574,0.51554936",0.0
3,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.029824562,0.42988303,0.47972226","0.90259373,0.91794443,0.9559659","0.08619116,0.12621264,0.10270002,0.38472527,0.112806216,0.88661885,0.029824562,0.42988303,0.47972226",0.0
3,"0.08619116,0.12621264,0.10270002,0.38472527,0.112806216,0.88661885,0.029824562,0.42988303,0.47972226","0.9795244,0.53757215,0.92573524","0.17972863,0.20012604,0.20215234,0.52914315,0.34202567,0.68411624,0.029824562,0.42988303,0.47972226",0.0
3,"0.17972863,0.20012604,0.20215234,0.52914315,0.34202567,0.68411624,0.029824562,0.42988303,0.47972226","0.98580265,-0.7067477,0.89444745","0.2738656,0.10295188,0.2982434,0.35144505,0.41741055,0.69510216,0.029824562,0.42988303,0.47972226",0.0
3,"0.2738656,0.10295188,0.2982434,0.35144505,0.41741055,0.69510216,0.029824562,0.42988303,0.47972226","0.97491217,-0.7473774,0.92670774","0.36696267,0.00019132884,0.39780024,0.17668265,0.41209725,0.6824002,0.029824562,0.42988303,0.47972226",0.0
3,"0.36696267,0.00019132884,0.39780024,0.17668265,0.41209725,0.6824002,0.029824562,0.42988303,0.47972226","0.8809247,-0.538988,0.923342","0.45108458,-0.073916756,0.49699545,0.05417632,0.38759392,0.6159445,0.029824562,0.42988303,0.47972226",0.0
3,"0.45108458,-0.073916756,0.49699545,0.05417632,0.38759392,0.6159445,0.029824562,0.42988303,0.47972226","0.36474752,-0.14207602,0.78401196","0.48591533,-0.093451485,0.5812224,0.011652161,0.39407146,0.5074726,0.029824562,0.42988303,0.47972226",0.0
3,"0.48591533,-0.093451485,0.5812224,0.011652161,0.39407146,0.5074726,0.029824562,0.42988303,0.47972226","-0.06337178,0.18053472,0.009795904","0.4798638,-0.0686289,0.5822748,0.021028351,0.42356676,0.4810633,0.029824562,0.42988303,0.47972226",0.0
3,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.15362574,-0.24578947,0.43591902","-0.86950743,0.70019484,0.9329903","-0.08303164,0.096273184,0.10023174,0.32837984,-0.081663996,0.9155566,0.15362574,-0.24578947,0.43591902",0.0
3,"-0.08303164,0.096273184,0.10023174,0.32837984,-0.081663996,0.9155566,0.15362574,-0.24578947,0.43591902","-0.8491646,0.21428871,0.9024875","-0.16412069,0.12573677,0.19718654,0.43884793,-0.24205652,0.79312634,0.15362574,-0.24578947,0.43591902",0.0
3,"-0.16412069,0.12573677,0.19718654,0.43884793,-0.24205652,0.79312634,0.15362574,-0.24578947,0.43591902","-0.70995307,-0.681036,0.94627213","-0.23191607,0.03209783,0.2988452,0.32293534,-0.28042066,0.7785949,0.15362574,-0.24578947,0.43591902",0.0
3,"-0.23191607,0.03209783,0.2988452,0.32293534,-0.28042066,0.7785949,0.15362574,-0.24578947,0.43591902","-0.6296229,-0.60282856,0.9686632","-0.2920405,-0.050788004,0.40290934,0.22943941,-0.29021618,0.7263496,0.15362574,-0.24578947,0.43591902",0.0
3,"-0.2920405,-0.050788004,0.40290934,0.22943941,-0.29021618,0.7263496,0.15362574,-0.24578947,0.43591902","-0.32399505,-0.46026504,0.9687011","-0.32297966,-0.11407209,0.50697756,0.1833632,-0.28403664,0.6371697,0.15362574,-0.24578947,0.43591902",0.0
3,"-0.32297966,-0.11407209,0.50697756,0.1833632,-0.28403664,0.6371697,0.15362574,-0.24578947,0.43591902","-0.2045474,-0.4422611,0.95159936","-0.34251243,-0.17488074,0.60920846,0.14768404,-0.26154104,0.5336683,0.15362574,-0.24578947,0.43591902",0.0
3,"-0.34251243,-0.17488074,0.60920846,0.14768404,-0.26154104,0.5336683,0.15362574,-0.24578947,0.43591902","-0.0076680183,-0.1972903,0.614274","-0.34324467,-0.20200717,0.67520034,0.13994911,-0.2485861,0.45196044,0.15362574,-0.24578947,0.43591902",0.0
3,"-0.34324467,-0.20200717,0.67520034,0.13994911,-0.2485861,0.45196044,0.15362574,-0.24578947,0.43591902","0.09858453,0.045186162,0.06371987","-0.33383057,-0.19579431,0.6820458,0.15116134,-0.2511577,0.43695712,0.15362574,-0.24578947,0.43591902",0.0
3,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.09567252,0.13584796,0.3483126","0.23320413,0.15252209,0.9795157","0.022269301,0.020970996,0.105229996,0.18829584,0.018998217,0.96095717,0.09567252,0.13584796,0.3483126",0.0
3,"0.022269301,0.020970996,0.105229996,0.18829584,0.018998217,0.96095717,0.09567252,0.13584796,0.3483126","0.80033183,-0.16498578,0.97725","0.09869519,-0.0017137114,0.21021661,0.25872904,0.08897443,0.9010334,0.09567252,0.13584796,0.3483126",0.0
3,"0.09869519,-0.0017137114,0.21021661,0.25872904,0.08897443,0.9010334,0.09567252,0.13584796,0.3483126","0.82932496,-0.4732176,0.9777088","0.1778897,-0.06677871,0.31525254,0.22026892,0.14457527,0.8434322,0.09567252,0.13584796,0.3483126",0.0
3,"0.1778897,-0.06677871,0.31525254,0.22026892,0.14457527,0.8434322,0.09567252,0.13584796,0.3483126","0.5309788,-0.5563481,0.9771621","0.2285943,-0.14327373,0.42022976,0.1673052,0.15387958,0.77203274,0.09567252,0.13584796,0.3483126",0.0
3,"0.2285943,-0.14327373,0.42022976,0.1673052,0.15387958,0.77203274,0.09567252,0.13584796,0.3483126","-0.10826284,-0.52725667,0.97436285","0.21825598,-0.21576883,0.5249062,0.14745095,0.12810737,0.6787419,0.09567252,0.13584796,0.3483126",0.0
3,"0.21825598,-0.21576883,0.5249062,0.14745095,0.12810737,0.6787419,0.09567252,0.13584796,0.3483126","0.023224235,-0.42859066,0.9627236","0.22047372,-0.27469787,0.6283323,0.13381629,0.11856123,0.5638397,0.09567252,0.13584796,0.3483126",0.0
3,"0.22047372,-0.27469787,0.6283323,0.13381629,0.11856123,0.5638397,0.09567252,0.13584796,0.3483126","0.29565477,-0.4138205,0.9434786","0.24870661,-0.33159608,0.7296909,0.1070238,0.11431205,0.43797606,0.09567252,0.13584796,0.3483126",0.0
3,"0.24870661,-0.33159608,0.7296909,0.1070238,0.11431205,0.43797606,0.09567252,0.13584796,0.3483126","0.19694245,-0.17454278,0.5295589","0.2675132,-0.35559484,0.78658175,0.09462677,0.1143354,0.35998717,0.09567252,0.13584796,0.3483126",0.0
3,"0.2675132,-0.35559484,0.78658175,0.09462677,0.1143354,0.35998717,0.09567252,0.13584796,0.3483126","0.09424293,0.10207486,-0.026167452","0.27651268,-0.3415601,0.7837707,0.09945334,0.12653607,0.35904157,0.09567252,0.13584796,0.3483126",0.0
3,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.04146199,0.5701754,0.6989999","0.92135525,0.85938287,0.94980204","0.08798275,0.118160725,0.102037825,0.36807722,0.11042907,0.89487165,0.04146199,0.5701754,0.6989999",0.0
3,"0.08798275,0.118160725,0.102037825,0.36807722,0.11042907,0.89487165,0.04146199,0.5701754,0.6989999","0.98883164,0.83038306,0.83002925","0.182409,0.23233415,0.19120839,0.56094736,0.36886266,0.6475487,0.04146199,0.5701754,0.6989999",0.0
3,"0.182409,0.23233415,0.19120839,0.56094736,0.36886266,0.6475487,0.04146199,0.5701754,0.6989999","0.9769119,0.1364659,0.21422315","0.275697,0.25109753,0.21422254,0.45743614,0.54690874,0.5839551,0.04146199,0.5701754,0.6989999",0.0
3,"0.275697,0.25109753,0.21422254,0.45743614,0.54690874,0.5839551,0.04146199,0.5701754,0.6989999","0.96007943,-0.3845333,-0.15315634","0.36737764,0.19822618,0.19776887,0.2471125,0.5726862,0.69275284,0.04146199,0.5701754,0.6989999",0.0
3,"0.36737764,0.19822618,0.19776887,0.2471125,0.5726862,0.69275284,0.04146199,0.5701754,0.6989999","0.7832233,-0.43316805,0.30690527","0.4421698,0.13866782,0.23073992,0.09422915,0.54498804,0.7359451,0.04146199,0.5701754,0.6989999",0.0
3,"0.4421698,0.13866782,0.23073992,0.09422915,0.54498804,0.7359451,0.04146199,0.5701754,0.6989999","0.3656286,-0.06834781,0.29165554","0.47708464,0.12927034,0.26207268,0.03464661,0.56094575,0.7081068,0.04146199,0.5701754,0.6989999",0.0
3,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.0055555557,0.13701753,0.36001524","0.9211242,-0.1502747,0.9786711","0.08796067,-0.02066201,0.10513928,0.09531392,0.033047676,0.97572756,-0.0055555557,0.13701753,0.36001524",0.0
3,"0.08796067,-0.02066201,0.10513928,0.09531392,0.033047676,0.97572756,-0.0055555557,0.13701753,0.36001524","0.90600085,-0.23958212,0.97718334","0.17447716,-0.05360334,0.21011874,0.1409604,0.09284544,0.9291275,-0.0055555557,0.13701753,0.36001524",0.0
3,"0.17447716,-0.05360334,0.21011874,0.1409604,0.09284544,0.9291275,-0.0055555557,0.13701753,0.36001524","0.8388325,-0.45228887,0.9772382","0.25457954,-0.115790755,0.3151041,0.11428188,0.12592617,0.86950827,-0.0055555557,0.13701753,0.36001524",0.0
