state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.68619883,0.3779532,-0.06984476","0.74295974,0.94226265,0.797382","0.07094727,0.12955627,0.085663244,0.37623936,0.09121191,0.8971232,0.68619883,0.3779532,-0.06984476",0.0
"0.07094727,0.12955627,0.085663244,0.37623936,0.09121191,0.8971232,0.68619883,0.3779532,-0.06984476","0.51626897,0.83852816,0.81602454","0.12024721,0.24484959,0.17332928,0.62732685,0.25516888,0.65088254,0.68619883,0.3779532,-0.06984476",0.0
"0.12024721,0.24484959,0.17332928,0.62732685,0.25516888,0.65088254,0.68619883,0.3779532,-0.06984476","0.45350063,0.71564174,0.96169865","0.16355322,0.34324667,0.27664515,0.725064,0.41586152,0.31422266,0.68619883,0.3779532,-0.06984476",0.0
"0.16355322,0.34324667,0.27664515,0.725064,0.41586152,0.31422266,0.68619883,0.3779532,-0.06984476","0.00022673607,0.68261325,0.9083042","0.16357487,0.43710253,0.37422484,0.7442716,0.42676896,-0.030262776,0.68619883,0.3779532,-0.06984476",0.0
"0.16357487,0.43710253,0.37422484,0.7442716,0.42676896,-0.030262776,0.68619883,0.3779532,-0.06984476","-0.03957814,-0.29393303,0.8512747","0.15979545,0.3966883,0.4656778,0.6900054,0.3853618,-0.07323052,0.68619883,0.3779532,-0.06984476",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.21836258,0.12473684,-0.83234775","0.62419796,0.9448104,0.9480145","0.05960638,0.12990658,0.101845786,0.39891043,0.08147725,0.8836927,0.21836258,0.12473684,-0.83234775",0.0
"0.05960638,0.12990658,0.101845786,0.39891043,0.08147725,0.8836927,0.21836258,0.12473684,-0.83234775","0.6101122,0.937536,0.9341707","0.11786766,0.25881296,0.20220433,0.6658627,0.26469773,0.587531,0.21836258,0.12473684,-0.83234775",0.0
"0.11786766,0.25881296,0.20220433,0.6658627,0.26469773,0.587531,0.21836258,0.12473684,-0.83234775","0.5270077,0.91288614,0.925786","0.16819307,0.38433012,0.30166212,0.7436474,0.44081724,0.18990472,0.21836258,0.12473684,-0.83234775",0.0
"0.16819307,0.38433012,0.30166212,0.7436474,0.44081724,0.18990472,0.21836258,0.12473684,-0.83234775","0.45709038,0.9330611,0.9662347","0.21184188,0.5126212,0.4054653,0.6518641,0.5190679,-0.22798501,0.21836258,0.12473684,-0.83234775",0.0
"0.21184188,0.5126212,0.4054653,0.6518641,0.5190679,-0.22798501,0.21836258,0.12473684,-0.83234775","-0.21550351,0.9450531,0.9630016","0.19126286,0.64256126,0.50892115,0.52765006,0.36867908,-0.5560381,0.21836258,0.12473684,-0.83234775",0.0
