state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.52450293,-0.56122804,0.32791466","0.48260236,-0.9325368,0.70724654","0.04608501,-0.12821904,0.07597998,-0.16927,-0.018829351,0.97070765,-0.52450293,-0.56122804,0.32791466",0.0
"0.04608501,-0.12821904,0.07597998,-0.16927,-0.018829351,0.97070765,-0.52450293,-0.56122804,0.32791466","0.91098785,-0.8644697,0.62191486","0.13307773,-0.24707921,0.14279275,-0.2981037,-0.12610312,0.9096126,-0.52450293,-0.56122804,0.32791466",0.0
"0.13307773,-0.24707921,0.14279275,-0.2981037,-0.12610312,0.9096126,-0.52450293,-0.56122804,0.32791466","0.049993277,-0.8066394,0.94695735","0.13785172,-0.35798803,0.24452502,-0.3627428,-0.16133535,0.8306367,-0.52450293,-0.56122804,0.32791466",0.0
"0.13785172,-0.35798803,0.24452502,-0.3627428,-0.16133535,0.8306367,-0.52450293,-0.56122804,0.32791466","0.64294076,-0.9579506,-0.09188861","0.1992479,-0.48970136,0.23465343,-0.5170933,-0.3666842,0.65995127,-0.52450293,-0.56122804,0.32791466",0.0
"0.1992479,-0.48970136,0.23465343,-0.5170933,-0.3666842,0.65995127,-0.52450293,-0.56122804,0.32791466","0.56275153,-0.8337682,0.34334886","0.25298658,-0.60434026,0.27153966,-0.5254389,-0.52712965,0.4933842,-0.52450293,-0.56122804,0.32791466",0.0
"0.25298658,-0.60434026,0.27153966,-0.5254389,-0.52712965,0.4933842,-0.52450293,-0.56122804,0.32791466","-0.22740757,-0.9061745,0.75886655","0.2312708,-0.72893465,0.3530652,-0.58555466,-0.5126614,0.33108696,-0.52450293,-0.56122804,0.32791466",0.0
"0.2312708,-0.72893465,0.3530652,-0.58555466,-0.5126614,0.33108696,-0.52450293,-0.56122804,0.32791466","0.2784264,-0.026221097,0.21116245","0.2578585,-0.73253995,0.37575054,-0.5246487,-0.5428198,0.34365308,-0.52450293,-0.56122804,0.32791466",0.0
"0.2578585,-0.73253995,0.37575054,-0.5246487,-0.5428198,0.34365308,-0.52450293,-0.56122804,0.32791466","0.0053925514,-0.047781467,-0.060176134","0.25837347,-0.7391097,0.36928582,-0.5330121,-0.55340976,0.3260426,-0.52450293,-0.56122804,0.32791466",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.58070177,-0.3077193,0.51169205","0.9430597,-0.96020275,0.7088734","0.09005535,-0.13202295,0.076154746,-0.17258652,-0.04414485,0.96911156,-0.58070177,-0.3077193,0.51169205",0.0
"0.09005535,-0.13202295,0.076154746,-0.17258652,-0.04414485,0.96911156,-0.58070177,-0.3077193,0.51169205","0.86438143,-0.98477197,0.76899946","0.17259751,-0.26742408,0.15876889,-0.29600337,-0.17157401,0.89657766,-0.58070177,-0.3077193,0.51169205",0.0
