state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.56222224,0.6192982,0.33098742","-0.7530551,-0.9709892,-0.89938843","-0.071911305,-0.13350603,-0.09662186,-0.39631778,0.097029686,0.88447696,-0.56222224,0.6192982,0.33098742",0.0
"-0.071911305,-0.13350603,-0.09662186,-0.39631778,0.097029686,0.88447696,-0.56222224,0.6192982,0.33098742","-0.8854721,-0.99144936,-0.1270163","-0.15646747,-0.26982525,-0.11026729,-0.58355397,0.31899622,0.69040656,-0.56222224,0.6192982,0.33098742",0.0
"-0.15646747,-0.26982525,-0.11026729,-0.58355397,0.31899622,0.69040656,-0.56222224,0.6192982,0.33098742","-0.88380563,-0.9566593,0.2563417","-0.24086449,-0.40136102,-0.08272832,-0.5970785,0.57171744,0.486027,-0.56222224,0.6192982,0.33098742",0.0
"-0.24086449,-0.40136102,-0.08272832,-0.5970785,0.57171744,0.486027,-0.56222224,0.6192982,0.33098742","-0.1970343,-0.71503264,0.7178544","-0.25967982,-0.49967438,-0.005608728,-0.602336,0.6485815,0.38802415,-0.56222224,0.6192982,0.33098742",0.0
"-0.25967982,-0.49967438,-0.005608728,-0.602336,0.6485815,0.38802415,-0.56222224,0.6192982,0.33098742","0.013904333,-0.61528504,0.7826514","-0.25835207,-0.584273,0.078472055,-0.62063944,0.6625078,0.31853628,-0.56222224,0.6192982,0.33098742",0.0
"-0.25835207,-0.584273,0.078472055,-0.62063944,0.6625078,0.31853628,-0.56222224,0.6192982,0.33098742","0.16592765,-0.19720018,0.2921481","-0.24250717,-0.6113871,0.109857775,-0.6531995,0.6311528,0.3007538,-0.56222224,0.6192982,0.33098742",0.0
"-0.24250717,-0.6113871,0.109857775,-0.6531995,0.6311528,0.3007538,-0.56222224,0.6192982,0.33098742","0.06532705,-0.020025134,0.6241487","-0.23626891,-0.6141405,0.17691052,-0.6264339,0.58245003,0.37902123,-0.56222224,0.6192982,0.33098742",0.0
"-0.23626891,-0.6141405,0.17691052,-0.6264339,0.58245003,0.37902123,-0.56222224,0.6192982,0.33098742","-0.15956026,-0.16910142,0.4172026","-0.25150576,-0.63739115,0.22173092,-0.5833669,0.59714097,0.38167942,-0.56222224,0.6192982,0.33098742",0.0
"-0.25150576,-0.63739115,0.22173092,-0.5833669,0.59714097,0.38167942,-0.56222224,0.6192982,0.33098742","-0.102906644,-0.31898856,0.36636436","-0.2613326,-0.68125045,0.26108974,-0.565409,0.6156701,0.33479223,-0.56222224,0.6192982,0.33098742",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.78052634,-0.0057894737,-0.029571943","-0.18402576,0.925097,0.9641688","-0.01757312,0.12719607,0.103581265,0.4035508,-0.016503818,0.8849177,0.78052634,-0.0057894737,-0.029571943",0.0
"-0.01757312,0.12719607,0.103581265,0.4035508,-0.016503818,0.8849177,0.78052634,-0.0057894737,-0.029571943","-0.2215085,0.9039817,0.9871836","-0.03872557,0.25148892,0.20963503,0.70628107,-0.08052024,0.5897819,0.78052634,-0.0057894737,-0.029571943",0.0
"-0.03872557,0.25148892,0.20963503,0.70628107,-0.08052024,0.5897819,0.78052634,-0.0057894737,-0.029571943","0.02812779,0.8694595,0.91760147","-0.03603957,0.37103516,0.3082135,0.85046595,-0.090878144,0.20762166,0.78052634,-0.0057894737,-0.029571943",0.0
