state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.30380118,0.338538,-0.5093807","-0.55853295,-0.8165787,-0.98050815","-0.05333585,-0.11227536,-0.10533661,-0.37030098,0.0685062,0.897681,-0.30380118,0.338538,-0.5093807",0.0
"-0.05333585,-0.11227536,-0.10533661,-0.37030098,0.0685062,0.897681,-0.30380118,0.338538,-0.5093807","-0.2810254,-0.62108314,-0.9654244","-0.08017174,-0.1976711,-0.20905277,-0.609979,0.16294488,0.6787828,-0.30380118,0.338538,-0.5093807",0.0
"-0.08017174,-0.1976711,-0.20905277,-0.609979,0.16294488,0.6787828,-0.30380118,0.338538,-0.5093807","-0.9128048,-0.93118393,-0.37193704","-0.16733797,-0.32570413,-0.24901019,-0.7025432,0.4142851,0.39244762,-0.30380118,0.338538,-0.5093807",0.0
"-0.16733797,-0.32570413,-0.24901019,-0.7025432,0.4142851,0.39244762,-0.30380118,0.338538,-0.5093807","0.48256075,-0.9653623,-0.8797077","-0.12125692,-0.45843652,-0.34351772,-0.8134452,0.3320241,-0.0314644,-0.30380118,0.338538,-0.5093807",0.0
"-0.12125692,-0.45843652,-0.34351772,-0.8134452,0.3320241,-0.0314644,-0.30380118,0.338538,-0.5093807","-0.33166265,-0.8756173,-0.9739114","-0.1529283,-0.5788294,-0.44814557,-0.67515266,0.3583973,-0.40316036,-0.30380118,0.338538,-0.5093807",0.0
"-0.1529283,-0.5788294,-0.44814557,-0.67515266,0.3583973,-0.40316036,-0.30380118,0.338538,-0.5093807","-0.56229633,-0.87298524,-0.97479063","-0.20662351,-0.6988604,-0.5528679,-0.41872877,0.32501182,-0.6500833,-0.30380118,0.338538,-0.5093807",0.0
"-0.20662351,-0.6988604,-0.5528679,-0.41872877,0.32501182,-0.6500833,-0.30380118,0.338538,-0.5093807","-0.28753346,0.6978309,-0.89716476","-0.23408087,-0.6029123,-0.6492508,-0.35553098,0.3294448,-0.5373835,-0.30380118,0.338538,-0.5093807",0.0
"-0.23408087,-0.6029123,-0.6492508,-0.35553098,0.3294448,-0.5373835,-0.30380118,0.338538,-0.5093807","-0.2611742,0.1316309,-0.42554104","-0.2590211,-0.58481383,-0.6949669,-0.2947608,0.3203913,-0.51486146,-0.30380118,0.338538,-0.5093807",0.0
"-0.2590211,-0.58481383,-0.6949669,-0.2947608,0.3203913,-0.51486146,-0.30380118,0.338538,-0.5093807","-0.039499044,0.05019355,0.037623763","-0.26279297,-0.5779125,-0.69092494,-0.2983567,0.33189577,-0.50783134,-0.30380118,0.338538,-0.5093807",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.08883041,-0.07649123,-0.44393736","0.7182517,-0.9391926,-0.98968893","0.068587825,-0.12913415,-0.10632291,-0.40258586,-0.08218901,0.8806729,-0.08883041,-0.07649123,-0.44393736",0.0
"0.068587825,-0.12913415,-0.10632291,-0.40258586,-0.08218901,0.8806729,-0.08883041,-0.07649123,-0.44393736","0.54205585,-0.66324866,-0.9912122","0.12035022,-0.22032744,-0.21280946,-0.6232405,-0.2413232,0.6377891,-0.08883041,-0.07649123,-0.44393736",0.0
"0.12035022,-0.22032744,-0.21280946,-0.6232405,-0.2413232,0.6377891,-0.08883041,-0.07649123,-0.44393736","0.44385922,-0.73421156,-0.7143717","0.16273555,-0.32127777,-0.28955483,-0.7160468,-0.3950647,0.33841333,-0.08883041,-0.07649123,-0.44393736",0.0
"0.16273555,-0.32127777,-0.28955483,-0.7160468,-0.3950647,0.33841333,-0.08883041,-0.07649123,-0.44393736","0.74497783,-0.7736312,-0.9845794","0.23387553,-0.42764813,-0.39532882,-0.6298817,-0.561293,-0.04034278,-0.08883041,-0.07649123,-0.44393736",0.0
"0.23387553,-0.42764813,-0.39532882,-0.6298817,-0.561293,-0.04034278,-0.08883041,-0.07649123,-0.44393736","0.47920775,-0.7587186,-0.942229","0.27963638,-0.53196806,-0.49655303,-0.47241476,-0.560657,-0.36085418,-0.08883041,-0.07649123,-0.44393736",0.0
"0.27963638,-0.53196806,-0.49655303,-0.47241476,-0.560657,-0.36085418,-0.08883041,-0.07649123,-0.44393736","-0.18937135,-0.765337,-0.9654279","0.2615528,-0.63719803,-0.6002695,-0.36080715,-0.37949604,-0.5761989,-0.08883041,-0.07649123,-0.44393736",0.0
"0.2615528,-0.63719803,-0.6002695,-0.36080715,-0.37949604,-0.5761989,-0.08883041,-0.07649123,-0.44393736","0.011013627,-0.14803839,-0.9768048","0.26260453,-0.6575526,-0.70520824,-0.2484499,-0.2604175,-0.58286226,-0.08883041,-0.07649123,-0.44393736",0.0
"0.26260453,-0.6575526,-0.70520824,-0.2484499,-0.2604175,-0.58286226,-0.08883041,-0.07649123,-0.44393736","0.10357082,-0.55319154,-0.9637366","0.2724948,-0.73361367,-0.808743,-0.11263501,-0.120963216,-0.5556327,-0.08883041,-0.07649123,-0.44393736",0.0
"0.2724948,-0.73361367,-0.808743,-0.11263501,-0.120963216,-0.5556327,-0.08883041,-0.07649123,-0.44393736","-0.235268,0.5289397,-0.6493683","0.2500284,-0.66088724,-0.878505,-0.108677015,-0.10050854,-0.4546186,-0.08883041,-0.07649123,-0.44393736",0.0
"0.2500284,-0.66088724,-0.878505,-0.108677015,-0.10050854,-0.4546186,-0.08883041,-0.07649123,-0.44393736","-0.18829465,-0.011567354,-0.13027602","0.23204762,-0.66247773,-0.8925006,-0.103003174,-0.084231645,-0.43987972,-0.08883041,-0.07649123,-0.44393736",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.041695908,0.10953216,-0.44393736","0.8308325,0.9891008,0.7867366","0.079338476,0.13599628,0.0845196,0.38469923,0.103896,0.89185154,0.041695908,0.10953216,-0.44393736",0.0
"0.079338476,0.13599628,0.0845196,0.38469923,0.103896,0.89185154,0.041695908,0.10953216,-0.44393736","0.83268,0.9348984,0.98847127","0.15885337,0.26454002,0.19071168,0.62717175,0.3484485,0.59365845,0.041695908,0.10953216,-0.44393736",0.0
"0.15885337,0.26454002,0.19071168,0.62717175,0.3484485,0.59365845,0.041695908,0.10953216,-0.44393736","0.5642123,0.73200095,0.98939717","0.21273156,0.3651864,0.29700324,0.6655993,0.5328791,0.23725058,0.041695908,0.10953216,-0.44393736",0.0
"0.21273156,0.3651864,0.29700324,0.6655993,0.5328791,0.23725058,0.041695908,0.10953216,-0.44393736","0.2538545,0.66547227,0.8538017","0.23697282,0.45668545,0.3887277,0.6219031,0.58084804,-0.09127578,0.041695908,0.10953216,-0.44393736",0.0
"0.23697282,0.45668545,0.3887277,0.6219031,0.58084804,-0.09127578,0.041695908,0.10953216,-0.44393736","0.36130583,0.88610744,0.97050714","0.2714749,0.5785207,0.4929898,0.46381032,0.5398328,-0.44005492,0.041695908,0.10953216,-0.44393736",0.0
"0.2714749,0.5785207,0.4929898,0.46381032,0.5398328,-0.44005492,0.041695908,0.10953216,-0.44393736","0.47371292,0.85467887,0.9244932","0.31671104,0.6960347,0.59230864,0.25538656,0.404015,-0.64789474,0.041695908,0.10953216,-0.44393736",0.0
