state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.0042105266,-0.0041520465,0.23331277","0.5618292,-0.9716777,0.9009714","0.0536506,-0.1336007,0.09679195,-0.15142867,-0.019895276,0.9700304,-0.0042105266,-0.0041520465,0.23331277",0.0
"0.0536506,-0.1336007,0.09679195,-0.15142867,-0.019895276,0.9700304,-0.0042105266,-0.0041520465,0.23331277","0.5215552,-0.7783652,0.9709027","0.10345533,-0.24062195,0.2010967,-0.21924779,-0.067769915,0.91868454,-0.0042105266,-0.0041520465,0.23331277",0.0
"0.10345533,-0.24062195,0.2010967,-0.21924779,-0.067769915,0.91868454,-0.0042105266,-0.0041520465,0.23331277","0.16820085,-0.3973999,0.9010093","0.119517274,-0.29526243,0.29789278,-0.19145858,-0.06924553,0.8729198,-0.0042105266,-0.0041520465,0.23331277",0.0
"0.119517274,-0.29526243,0.29789278,-0.19145858,-0.06924553,0.8729198,-0.0042105266,-0.0041520465,0.23331277","0.23991573,0.123897076,0.82806766","0.14242747,-0.2782273,0.38685265,-0.051202327,-0.018151343,0.83332574,-0.0042105266,-0.0041520465,0.23331277",0.0
"0.14242747,-0.2782273,0.38685265,-0.051202327,-0.018151343,0.83332574,-0.0042105266,-0.0041520465,0.23331277","0.73190033,-0.5007262,0.87369955","0.21231864,-0.34707463,0.48071483,-0.053322177,-0.034618147,0.74949545,-0.0042105266,-0.0041520465,0.23331277",0.0
"0.21231864,-0.34707463,0.48071483,-0.053322177,-0.034618147,0.74949545,-0.0042105266,-0.0041520465,0.23331277","0.5614444,-0.46100414,0.98491883","0.2659325,-0.41046038,0.5865253,-0.03631537,-0.031515986,0.63927615,-0.0042105266,-0.0041520465,0.23331277",0.0
"0.2659325,-0.41046038,0.5865253,-0.03631537,-0.031515986,0.63927615,-0.0042105266,-0.0041520465,0.23331277","0.45900095,-0.2804197,0.9714552","0.30976376,-0.44901672,0.6908894,-0.0068793413,0.0001818508,0.51522624,-0.0042105266,-0.0041520465,0.23331277",0.0
"0.30976376,-0.44901672,0.6908894,-0.0068793413,0.0001818508,0.51522624,-0.0042105266,-0.0041520465,0.23331277","0.77579284,-0.5522816,0.8447249","0.38384637,-0.52495265,0.7816388,-0.0123969,-0.016228737,0.39427623,-0.0042105266,-0.0041520465,0.23331277",0.0
"0.38384637,-0.52495265,0.7816388,-0.0123969,-0.016228737,0.39427623,-0.0042105266,-0.0041520465,0.23331277","0.40604293,-0.61944044,0.6480893","0.42262053,-0.61012256,0.8512635,-0.01701505,-0.04455892,0.29322928,-0.0042105266,-0.0041520465,0.23331277",0.0
"0.42262053,-0.61012256,0.8512635,-0.01701505,-0.04455892,0.29322928,-0.0042105266,-0.0041520465,0.23331277","0.1688714,-0.033013344,0.4443376","0.43874654,-0.6146618,0.8989991,-0.009685842,-0.019439857,0.22623736,-0.0042105266,-0.0041520465,0.23331277",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.1583041,-0.060467836,0.49515146","-0.2608965,-0.8512628,0.64878654","-0.024913736,-0.11704428,0.06969958,-0.15425362,0.017904913,0.97451425,-0.1583041,-0.060467836,0.49515146",0.0
"-0.024913736,-0.11704428,0.06969958,-0.15425362,0.017904913,0.97451425,-0.1583041,-0.060467836,0.49515146","0.52834165,-0.7696798,0.6195469","0.02553905,-0.22287132,0.13625795,-0.28328228,-0.016969705,0.9262963,-0.1583041,-0.060467836,0.49515146",0.0
"0.02553905,-0.22287132,0.13625795,-0.28328228,-0.016969705,0.9262963,-0.1583041,-0.060467836,0.49515146","0.22937584,-0.24754441,0.8913604","0.047442768,-0.25690743,0.23201741,-0.21752018,-0.026808713,0.90678704,-0.1583041,-0.060467836,0.49515146",0.0
"0.047442768,-0.25690743,0.23201741,-0.21752018,-0.026808713,0.90678704,-0.1583041,-0.060467836,0.49515146","0.036519527,-0.5197009,0.9629688","0.050930113,-0.3283637,0.33546984,-0.21340872,-0.028576283,0.84412223,-0.1583041,-0.060467836,0.49515146",0.0
"0.050930113,-0.3283637,0.33546984,-0.21340872,-0.028576283,0.84412223,-0.1583041,-0.060467836,0.49515146","-0.0068626404,-0.4531455,0.94731665","0.050274774,-0.3906689,0.43724072,-0.19039848,-0.024462735,0.7670807,-0.1583041,-0.060467836,0.49515146",0.0
"0.050274774,-0.3906689,0.43724072,-0.19039848,-0.024462735,0.7670807,-0.1583041,-0.060467836,0.49515146","-0.434291,-0.7764317,0.9879427","0.008803133,-0.49742433,0.5433761,-0.22776395,-0.00050905603,0.6474358,-0.1583041,-0.060467836,0.49515146",0.0
"0.008803133,-0.49742433,0.5433761,-0.22776395,-0.00050905603,0.6474358,-0.1583041,-0.060467836,0.49515146","0.6972581,-0.25616467,0.6977422","0.07538622,-0.53264564,0.618335,-0.18213035,-0.038004037,0.573798,-0.1583041,-0.060467836,0.49515146",0.0
"0.07538622,-0.53264564,0.618335,-0.18213035,-0.038004037,0.573798,-0.1583041,-0.060467836,0.49515146","0.38653445,-0.29831338,0.5136452","0.11229746,-0.5736623,0.6735163,-0.16620891,-0.055028457,0.5073192,-0.1583041,-0.060467836,0.49515146",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.13608187,-0.016842104,0.36001524","0.2020595,0.04007888,0.9399638","0.019295216,0.005510631,0.10098093,0.15021135,0.014916367,0.96943563,0.13608187,-0.016842104,0.36001524",0.0
"0.019295216,0.005510631,0.10098093,0.15021135,0.014916367,0.96943563,0.13608187,-0.016842104,0.36001524","0.33996224,-0.18012929,0.96199954","0.05175914,-0.019256236,0.20432918,0.22740632,0.043173708,0.9166887,0.13608187,-0.016842104,0.36001524",0.0
"0.05175914,-0.019256236,0.20432918,0.22740632,0.043173708,0.9166887,0.13608187,-0.016842104,0.36001524","-0.07308775,-0.008553863,0.9433317","0.04477978,-0.020432362,0.30567196,0.33561036,0.053374343,0.8197502,0.13608187,-0.016842104,0.36001524",0.0
"0.04477978,-0.020432362,0.30567196,0.33561036,0.053374343,0.8197502,0.13608187,-0.016842104,0.36001524","-0.4630705,-0.93741566,0.95453835","0.00055989844,-0.14932221,0.40821868,0.20539461,0.006150384,0.7891539,0.13608187,-0.016842104,0.36001524",0.0
"0.00055989844,-0.14932221,0.40821868,0.20539461,0.006150384,0.7891539,0.13608187,-0.016842104,0.36001524","0.23721886,-0.26430959,0.7043823","0.023212569,-0.18566345,0.48389098,0.20985752,0.021135544,0.7166586,0.13608187,-0.016842104,0.36001524",0.0
"0.023212569,-0.18566345,0.48389098,0.20985752,0.021135544,0.7166586,0.13608187,-0.016842104,0.36001524","0.10209262,-0.6860297,0.9040847","0.032961663,-0.279989,0.58101743,0.13903497,0.020269444,0.63110936,0.13608187,-0.016842104,0.36001524",0.0
"0.032961663,-0.279989,0.58101743,0.13903497,0.020269444,0.63110936,0.13608187,-0.016842104,0.36001524","-0.24773955,-0.36989284,0.87841177","0.009304328,-0.3308474,0.67538583,0.13246596,0.0096648345,0.5177835,0.13608187,-0.016842104,0.36001524",0.0
"0.009304328,-0.3308474,0.67538583,0.13246596,0.0096648345,0.5177835,0.13608187,-0.016842104,0.36001524","-0.4114387,-0.24274278,0.88387597","-0.029985089,-0.3642233,0.7703412,0.13585012,-0.0070201545,0.3879082,0.13608187,-0.016842104,0.36001524",0.0
