state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.27175438,-0.28666666,0.3476588","-0.7387482,0.9697304,0.8302989","-0.070545085,0.13333295,0.08919953,0.39032906,-0.082016684,0.89070797,0.27175438,-0.28666666,0.3476588",0.0
"-0.070545085,0.13333295,0.08919953,0.39032906,-0.082016684,0.89070797,0.27175438,-0.28666666,0.3476588","-0.9086207,-0.084965706,0.9906275","-0.15731177,0.1216506,0.19562328,0.43619162,-0.2284477,0.79985917,0.27175438,-0.28666666,0.3476588",0.0
"-0.15731177,0.1216506,0.19562328,0.43619162,-0.2284477,0.79985917,0.27175438,-0.28666666,0.3476588","-0.22051424,-0.41424775,0.97272336","-0.17836928,0.06469367,0.3001236,0.4135294,-0.25263783,0.74069935,0.27175438,-0.28666666,0.3476588",0.0
"-0.17836928,0.06469367,0.3001236,0.4135294,-0.25263783,0.74069935,0.27175438,-0.28666666,0.3476588","-0.2810266,-0.365147,0.93324494","-0.20520529,0.01448783,0.4003827,0.38069445,-0.27897546,0.66270536,0.27175438,-0.28666666,0.3476588",0.0
"-0.20520529,0.01448783,0.4003827,0.38069445,-0.27897546,0.66270536,0.27175438,-0.28666666,0.3476588","-0.27820408,-0.15483814,0.8828937","-0.23177175,-0.006801622,0.49523258,0.36394724,-0.3167255,0.5469509,0.27175438,-0.28666666,0.3476588",0.0
"-0.23177175,-0.006801622,0.49523258,0.36394724,-0.3167255,0.5469509,0.27175438,-0.28666666,0.3476588","0.0838114,-0.29905272,0.7611921","-0.22376837,-0.047919832,0.57700795,0.34507146,-0.2848297,0.46724653,0.27175438,-0.28666666,0.3476588",0.0
"-0.22376837,-0.047919832,0.57700795,0.34507146,-0.2848297,0.46724653,0.27175438,-0.28666666,0.3476588","-0.28199732,-0.21187806,0.69421613","-0.25069708,-0.07705198,0.6515881,0.29739442,-0.29049554,0.38166267,0.27175438,-0.28666666,0.3476588",0.0
"-0.25069708,-0.07705198,0.6515881,0.29739442,-0.29049554,0.38166267,0.27175438,-0.28666666,0.3476588","-0.18454635,-0.069405735,0.31651378","-0.2683199,-0.08659492,0.6855914,0.27123293,-0.29569808,0.33847737,0.27175438,-0.28666666,0.3476588",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.13824561,-0.0057894737,0.19748566","0.1497612,0.9814769,-0.992178","0.014301121,0.13494805,-0.10659035,0.14139834,0.012151953,0.96968406,0.13824561,-0.0057894737,0.19748566",0.0
"0.014301121,0.13494805,-0.10659035,0.14139834,0.012151953,0.96968406,0.13824561,-0.0057894737,0.19748566","0.34274507,0.89020884,-0.96261513","0.0470308,0.25734723,-0.21000476,0.24706922,0.042625714,0.9084628,0.13824561,-0.0057894737,0.19748566",0.0
"0.0470308,0.25734723,-0.21000476,0.24706922,0.042625714,0.9084628,0.13824561,-0.0057894737,0.19748566","0.01683104,0.48301613,-0.9891756","0.048638046,0.32375953,-0.3162726,0.22923344,0.041159704,0.8525486,0.13824561,-0.0057894737,0.19748566",0.0
"0.048638046,0.32375953,-0.3162726,0.22923344,0.041159704,0.8525486,0.13824561,-0.0057894737,0.19748566","-0.448076,0.34521508,-0.90293163","0.0058500464,0.37122485,-0.41327518,0.18908869,0.009265703,0.7891703,0.13824561,-0.0057894737,0.19748566",0.0
"0.0058500464,0.37122485,-0.41327518,0.18908869,0.009265703,0.7891703,0.13824561,-0.0057894737,0.19748566","-0.16161299,0.53564334,-0.9519005","-0.009582818,0.4448731,-0.5155385,0.18191238,0.00031362532,0.69265825,0.13824561,-0.0057894737,0.19748566",0.0
"-0.009582818,0.4448731,-0.5155385,0.18191238,0.00031362532,0.69265825,0.13824561,-0.0057894737,0.19748566","-0.39533842,0.5023868,-0.816747","-0.04733476,0.51394874,-0.6032822,0.1769947,-0.02066225,0.59466124,0.13824561,-0.0057894737,0.19748566",0.0
"-0.04733476,0.51394874,-0.6032822,0.1769947,-0.02066225,0.59466124,0.13824561,-0.0057894737,0.19748566","-0.15446305,0.19032395,-0.9255486","-0.062084857,0.5401174,-0.7027145,0.102762215,-0.014400225,0.48912326,0.13824561,-0.0057894737,0.19748566",0.0
"-0.062084857,0.5401174,-0.7027145,0.102762215,-0.014400225,0.48912326,0.13824561,-0.0057894737,0.19748566","0.10453665,0.6522285,-0.8942266","-0.052102365,0.6297955,-0.7987819,0.10638337,-0.011702827,0.3561766,0.13824561,-0.0057894737,0.19748566",0.0
"-0.052102365,0.6297955,-0.7987819,0.10638337,-0.011702827,0.3561766,0.13824561,-0.0057894737,0.19748566","0.018837452,0.5406747,-0.51301974","-0.050303522,0.7041355,-0.85389596,0.118259795,-0.012983748,0.2707552,0.13824561,-0.0057894737,0.19748566",0.0
"-0.050303522,0.7041355,-0.85389596,0.118259795,-0.012983748,0.2707552,0.13824561,-0.0057894737,0.19748566","0.044058084,0.31672835,-0.2181375","-0.0460963,0.74768406,-0.87733066,0.12765364,-0.012766095,0.23052406,0.13824561,-0.0057894737,0.19748566",0.0
"-0.0460963,0.74768406,-0.87733066,0.12765364,-0.012766095,0.23052406,0.13824561,-0.0057894737,0.19748566","0.102938056,0.261806,-0.14680737","-0.03626646,0.7836811,-0.8931022,0.1360674,-0.009743107,0.2012127,0.13824561,-0.0057894737,0.19748566",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.424386,-0.22309941,0.23488185","0.43119037,0.97653043,0.8838954","0.041175555,0.13426791,0.09495743,0.40335247,0.05830725,0.8850981,0.424386,-0.22309941,0.23488185",0.0
"0.041175555,0.13426791,0.09495743,0.40335247,0.05830725,0.8850981,0.424386,-0.22309941,0.23488185","-0.89185756,0.5325955,0.97670245","-0.043990362,0.20749706,0.1998852,0.6345138,-0.08240712,0.6756893,0.424386,-0.22309941,0.23488185",0.0
"-0.043990362,0.20749706,0.1998852,0.6345138,-0.08240712,0.6756893,0.424386,-0.22309941,0.23488185","-0.91655946,-0.45839834,0.923388","-0.13151513,0.14446966,0.29908538,0.56068873,-0.23948637,0.6353868,0.424386,-0.22309941,0.23488185",0.0
"-0.13151513,0.14446966,0.29908538,0.56068873,-0.23948637,0.6353868,0.424386,-0.22309941,0.23488185","-0.14238018,-0.35454476,0.9702784","-0.14511141,0.095721595,0.40332305,0.53107053,-0.25395215,0.5529905,0.424386,-0.22309941,0.23488185",0.0
"-0.14511141,0.095721595,0.40332305,0.53107053,-0.25395215,0.5529905,0.424386,-0.22309941,0.23488185","0.116702676,-0.28900075,0.96057725","-0.13396715,0.055985484,0.5065185,0.5134237,-0.22347464,0.4494717,0.424386,-0.22309941,0.23488185",0.0
"-0.13396715,0.055985484,0.5065185,0.5134237,-0.22347464,0.4494717,0.424386,-0.22309941,0.23488185","0.03669405,-0.22065532,0.80765676","-0.13046314,0.025646519,0.5932856,0.48163334,-0.20294221,0.35455585,0.424386,-0.22309941,0.23488185",0.0
