state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.41812867,-0.06391813,0.050385285","-0.7767583,0.93700254,0.9685936","-0.07417478,0.12883303,0.10405661,0.3979263,-0.088493325,0.88289785,0.41812867,-0.06391813,0.050385285",0.0
"-0.07417478,0.12883303,0.10405661,0.3979263,-0.088493325,0.88289785,0.41812867,-0.06391813,0.050385285","-0.5575555,0.55513644,0.9735937","-0.12741728,0.20516144,0.20865041,0.5940704,-0.24508871,0.6676801,0.41812867,-0.06391813,0.050385285",0.0
"-0.12741728,0.20516144,0.20865041,0.5940704,-0.24508871,0.6676801,0.41812867,-0.06391813,0.050385285","-0.07633716,-0.28019542,0.96854043","-0.13470693,0.16663602,0.31270134,0.5933059,-0.26088175,0.58161217,0.41812867,-0.06391813,0.050385285",0.0
"-0.13470693,0.16663602,0.31270134,0.5933059,-0.26088175,0.58161217,0.41812867,-0.06391813,0.050385285","0.098917484,-0.41543305,0.9691794","-0.12526102,0.10951613,0.41682094,0.56553006,-0.22852588,0.5121804,0.41812867,-0.06391813,0.050385285",0.0
"-0.12526102,0.10951613,0.41682094,0.56553006,-0.22852588,0.5121804,0.41812867,-0.06391813,0.050385285","0.035470963,0.12922978,0.9723644","-0.1218738,0.12728457,0.5212827,0.5855112,-0.22957578,0.3228179,0.41812867,-0.06391813,0.050385285",0.0
"-0.1218738,0.12728457,0.5212827,0.5855112,-0.22957578,0.3228179,0.41812867,-0.06391813,0.050385285","0.2804879,-0.4980734,0.9674598","-0.09508924,0.05880206,0.6252175,0.51815605,-0.15350735,0.26292253,0.41812867,-0.06391813,0.050385285",0.0
"-0.09508924,0.05880206,0.6252175,0.51815605,-0.15350735,0.26292253,0.41812867,-0.06391813,0.050385285","0.0025863647,0.16367674,0.932626","-0.09484227,0.08130679,0.7254101,0.4706219,-0.13847093,0.09544477,0.41812867,-0.06391813,0.050385285",0.0
"-0.09484227,0.08130679,0.7254101,0.4706219,-0.13847093,0.09544477,0.41812867,-0.06391813,0.050385285","0.20686328,-0.2803023,0.6032462","-0.07508832,0.042766687,0.79021716,0.40865037,-0.092273876,0.05964401,0.41812867,-0.06391813,0.050385285",0.0
"-0.07508832,0.042766687,0.79021716,0.40865037,-0.092273876,0.05964401,0.41812867,-0.06391813,0.050385285","0.21653485,0.14490151,-0.017138958","-0.05441081,0.06268992,0.7883759,0.4219552,-0.06696362,0.04118812,0.41812867,-0.06391813,0.050385285",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.105964914,0.02356725,-0.2683322","-0.64395916,0.933105,0.99683356","-0.06149342,0.12829714,0.10709045,0.40359697,-0.0730557,0.88085556,0.105964914,0.02356725,-0.2683322",0.0
"-0.06149342,0.12829714,0.10709045,0.40359697,-0.0730557,0.88085556,0.105964914,0.02356725,-0.2683322","0.0033872128,0.8406465,0.89467907","-0.06116996,0.24388172,0.20320639,0.6845137,-0.1272895,0.6118561,0.105964914,0.02356725,-0.2683322",0.0
"-0.06116996,0.24388172,0.20320639,0.6845137,-0.1272895,0.6118561,0.105964914,0.02356725,-0.2683322","0.6876668,0.82876086,0.99311876","0.0044972296,0.3578321,0.30989775,0.8462069,0.01774625,0.2324064,0.105964914,0.02356725,-0.2683322",0.0
"0.0044972296,0.3578321,0.30989775,0.8462069,0.01774625,0.2324064,0.105964914,0.02356725,-0.2683322","0.42012417,0.66513693,0.9905331","0.04461604,0.44928506,0.41631132,0.821913,0.12181103,-0.112982504,0.105964914,0.02356725,-0.2683322",0.0
"0.04461604,0.44928506,0.41631132,0.821913,0.12181103,-0.112982504,0.105964914,0.02356725,-0.2683322","0.28654146,0.8239901,0.97691464","0.07197867,0.5625795,0.5212618,0.66783077,0.15958364,-0.43326452,0.105964914,0.02356725,-0.2683322",0.0
