state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.84672517,-0.13543859,0.013512123","-0.6684312,0.9536718,0.7892511","-0.06383032,0.13112497,0.08478974,0.3824992,-0.07183955,0.89631844,0.84672517,-0.13543859,0.013512123",0.0
"-0.06383032,0.13112497,0.08478974,0.3824992,-0.07183955,0.89631844,0.84672517,-0.13543859,0.013512123","-0.6907654,0.97161007,0.8076092","-0.1297934,0.2647164,0.17155169,0.6496433,-0.2743197,0.6197717,0.84672517,-0.13543859,0.013512123",0.0
"-0.1297934,0.2647164,0.17155169,0.6496433,-0.2743197,0.6197717,0.84672517,-0.13543859,0.013512123","0.5147259,0.951375,0.47231114","-0.08064081,0.39552557,0.22229236,0.8471284,-0.21334466,0.2898122,0.84672517,-0.13543859,0.013512123",0.0
"-0.08064081,0.39552557,0.22229236,0.8471284,-0.21334466,0.2898122,0.84672517,-0.13543859,0.013512123","0.1816889,0.82261074,0.33982897","-0.063290834,0.50863034,0.2588004,0.9084491,-0.17714372,-0.01681665,0.84672517,-0.13543859,0.013512123",0.0
"-0.063290834,0.50863034,0.2588004,0.9084491,-0.17714372,-0.01681665,0.84672517,-0.13543859,0.013512123","0.3452983,-0.47209024,0.66646326","-0.030317353,0.44372043,0.33039892,0.87827533,-0.07808909,0.019339418,0.84672517,-0.13543859,0.013512123",0.0
"-0.030317353,0.44372043,0.33039892,0.87827533,-0.07808909,0.019339418,0.84672517,-0.13543859,0.013512123","-0.38677132,-0.1856637,0.48599923","-0.067251205,0.41819268,0.3826101,0.8317459,-0.17246921,-0.0028393078,0.84672517,-0.13543859,0.013512123",0.0
"-0.067251205,0.41819268,0.3826101,0.8317459,-0.17246921,-0.0028393078,0.84672517,-0.13543859,0.013512123","0.20845199,0.08763695,-0.4016869","-0.047345556,0.43024236,0.33945665,0.8651604,-0.12378788,0.034770474,0.84672517,-0.13543859,0.013512123",0.0
"-0.047345556,0.43024236,0.33945665,0.8651604,-0.12378788,0.034770474,0.84672517,-0.13543859,0.013512123","-0.079612315,0.036054254,0.09783912","-0.054947957,0.43519968,0.34996757,0.8585228,-0.14381486,0.008734197,0.84672517,-0.13543859,0.013512123",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.5454971,0.82432747,-0.20413105","-0.949183,-0.9533922,-0.99114084","-0.0906401,-0.13108653,-0.10647888,-0.3965007,0.12209138,0.87857306,-0.5454971,0.82432747,-0.20413105",0.0
"-0.0906401,-0.13108653,-0.10647888,-0.3965007,0.12209138,0.87857306,-0.5454971,0.82432747,-0.20413105","-0.9609784,-0.945385,-0.97449505","-0.18240657,-0.2610721,-0.2111695,-0.6058538,0.3978335,0.57081944,-0.5454971,0.82432747,-0.20413105",0.0
