state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.1354386,0.098070174,-0.06906022","0.27604294,-0.99041134,-0.9989972","0.026360093,-0.13617647,-0.107322894,-0.42470166,-0.029442167,0.87262213,-0.1354386,0.098070174,-0.06906022",0.0
"0.026360093,-0.13617647,-0.107322894,-0.42470166,-0.029442167,0.87262213,-0.1354386,0.098070174,-0.06906022","-0.7733932,-0.85836893,-0.96142757","-0.04749335,-0.25419778,-0.21060966,-0.70632195,0.11202978,0.5836898,-0.1354386,0.098070174,-0.06906022",0.0
"-0.04749335,-0.25419778,-0.21060966,-0.70632195,0.11202978,0.5836898,-0.1354386,0.098070174,-0.06906022","-0.7383102,-0.716321,-0.9898307","-0.11799661,-0.35268828,-0.3169478,-0.78277946,0.3104509,0.23202926,-0.1354386,0.098070174,-0.06906022",0.0
"-0.11799661,-0.35268828,-0.3169478,-0.78277946,0.3104509,0.23202926,-0.1354386,0.098070174,-0.06906022","-0.22209871,0.40693498,-0.99502957","-0.13920543,-0.29673684,-0.42384443,-0.70523953,0.33610427,0.1788472,-0.1354386,0.098070174,-0.06906022",0.0
"-0.13920543,-0.29673684,-0.42384443,-0.70523953,0.33610427,0.1788472,-0.1354386,0.098070174,-0.06906022","-0.08598727,0.35500693,-0.99097836","-0.14741659,-0.24792525,-0.53030586,-0.62766856,0.3198943,0.11194698,-0.1354386,0.098070174,-0.06906022",0.0
"-0.14741659,-0.24792525,-0.53030586,-0.62766856,0.3198943,0.11194698,-0.1354386,0.098070174,-0.06906022","-0.22395897,0.5488763,-0.9853536","-0.16880305,-0.1724576,-0.63616306,-0.5140356,0.3081082,0.08857224,-0.1354386,0.098070174,-0.06906022",0.0
"-0.16880305,-0.1724576,-0.63616306,-0.5140356,0.3081082,0.08857224,-0.1354386,0.098070174,-0.06906022","-0.1257059,0.46881807,-0.9875529","-0.18080705,-0.107997574,-0.7422565,-0.40607053,0.26601517,0.04329354,-0.1354386,0.098070174,-0.06906022",0.0
"-0.18080705,-0.107997574,-0.7422565,-0.40607053,0.26601517,0.04329354,-0.1354386,0.098070174,-0.06906022","0.12105024,0.34608603,-0.99068177","-0.16924763,-0.06041255,-0.84868604,-0.31035855,0.18927382,-0.018727323,-0.1354386,0.098070174,-0.06906022",0.0
"-0.16924763,-0.06041255,-0.84868604,-0.31035855,0.18927382,-0.018727323,-0.1354386,0.098070174,-0.06906022","-0.11993778,0.3646021,-0.9892189","-0.18070082,-0.010281654,-0.9549584,-0.19052732,0.12836832,-0.06839734,-0.1354386,0.098070174,-0.06906022",0.0
"-0.18070082,-0.010281654,-0.9549584,-0.19052732,0.12836832,-0.06839734,-0.1354386,0.098070174,-0.06906022","-0.09645438,0.4615227,-0.9864292","-0.18991153,0.053175334,-1.0,-0.13494396,0.09865177,-0.06883406,-0.1354386,0.098070174,-0.06906022",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.13157895,0.07777777,-0.027806738","0.9064369,-0.9911959,-0.99974185","0.08655814,-0.13628435,-0.1074029,-0.411884,-0.10883895,0.87243986,-0.13157895,0.07777777,-0.027806738",0.0
"0.08655814,-0.13628435,-0.1074029,-0.411884,-0.10883895,0.87243986,-0.13157895,0.07777777,-0.027806738","-0.7503262,-0.91064435,-0.99443114","0.014907428,-0.26149327,-0.21423528,-0.7265053,-0.028253771,0.5656784,-0.13157895,0.07777777,-0.027806738",0.0
"0.014907428,-0.26149327,-0.21423528,-0.7265053,-0.028253771,0.5656784,-0.13157895,0.07777777,-0.027806738","-0.81707084,0.12674308,-0.99105334","-0.063116916,-0.24406677,-0.32070476,-0.73005104,0.15259284,0.4374774,-0.13157895,0.07777777,-0.027806738",0.0
