state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.10555556,-0.08947368,0.19748566","-0.10902512,0.9642105,-0.9831955","-0.010411094,0.132574,-0.105625354,0.13822252,0.0012697537,0.9705013,0.10555556,-0.08947368,0.19748566",0.0
"-0.010411094,0.132574,-0.105625354,0.13822252,0.0012697537,0.9705013,0.10555556,-0.08947368,0.19748566","-0.3268044,0.82004976,-0.9853352","-0.04161853,0.24532667,-0.21148059,0.22326979,-0.023520673,0.91533613,0.10555556,-0.08947368,0.19748566",0.0
"-0.04161853,0.24532667,-0.21148059,0.22326979,-0.023520673,0.91533613,0.10555556,-0.08947368,0.19748566","-0.43719286,0.31989443,-0.9814897","-0.083367266,0.28931054,-0.31692272,0.16193655,-0.037415825,0.8691008,0.10555556,-0.08947368,0.19748566",0.0
"-0.083367266,0.28931054,-0.31692272,0.16193655,-0.037415825,0.8691008,0.10555556,-0.08947368,0.19748566","-0.23197758,0.5843885,-0.97932786","-0.10551943,0.36966103,-0.42213258,0.16724546,-0.051443655,0.7850179,0.10555556,-0.08947368,0.19748566",0.0
"-0.10551943,0.36966103,-0.42213258,0.16724546,-0.051443655,0.7850179,0.10555556,-0.08947368,0.19748566","-0.31469905,0.43277144,-0.9744262","-0.1355709,0.42916492,-0.5268159,0.13279442,-0.053888876,0.6904166,0.10555556,-0.08947368,0.19748566",0.0
"-0.1355709,0.42916492,-0.5268159,0.13279442,-0.053888876,0.6904166,0.10555556,-0.08947368,0.19748566","-0.26828682,0.5452229,-0.95326346","-0.16119035,0.5041303,-0.6292256,0.12082319,-0.06039278,0.57520765,0.10555556,-0.08947368,0.19748566",0.0
"-0.16119035,0.5041303,-0.6292256,0.12082319,-0.06039278,0.57520765,0.10555556,-0.08947368,0.19748566","-0.29329747,0.5471132,-0.9138973","-0.1891981,0.57935554,-0.72740626,0.10600523,-0.06466382,0.45121998,0.10555556,-0.08947368,0.19748566",0.0
"-0.1891981,0.57935554,-0.72740626,0.10600523,-0.06466382,0.45121998,0.10555556,-0.08947368,0.19748566","-0.20399225,0.57071304,-0.8106414","-0.2086779,0.6578257,-0.8144941,0.09673486,-0.06709056,0.3301035,0.10555556,-0.08947368,0.19748566",0.0
"-0.2086779,0.6578257,-0.8144941,0.09673486,-0.06709056,0.3301035,0.10555556,-0.08947368,0.19748566","-0.10261154,0.43110704,-0.45901525","-0.21847656,0.71710074,-0.86380637,0.09596654,-0.07113595,0.25538817,0.10555556,-0.08947368,0.19748566",0.0
"-0.21847656,0.71710074,-0.86380637,0.09596654,-0.07113595,0.25538817,0.10555556,-0.08947368,0.19748566","-0.058397353,0.2225405,-0.24519902","-0.2240531,0.7476989,-0.8901482,0.09231294,-0.07077497,0.21566942,0.10555556,-0.08947368,0.19748566",0.0
