state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.6490059,0.71356726,0.13871089","-0.79826224,-0.9593668,-0.856892","-0.07622825,-0.131908,-0.092056446,-0.38665068,0.10036535,0.8897935,-0.6490059,0.71356726,0.13871089",0.0
"-0.07622825,-0.131908,-0.092056446,-0.38665068,0.10036535,0.8897935,-0.6490059,0.71356726,0.13871089","-0.8622992,-0.91444945,-0.7846302","-0.15857157,-0.2576401,-0.17634976,-0.61060536,0.33871454,0.62536633,-0.6490059,0.71356726,0.13871089",0.0
"-0.15857157,-0.2576401,-0.17634976,-0.61060536,0.33871454,0.62536633,-0.6490059,0.71356726,0.13871089","-0.9048529,-0.8976822,-0.5672186","-0.24497847,-0.3810668,-0.2372864,-0.6162296,0.6051505,0.29712227,-0.6490059,0.71356726,0.13871089",0.0
"-0.24497847,-0.3810668,-0.2372864,-0.6162296,0.6051505,0.29712227,-0.6490059,0.71356726,0.13871089","-0.42819828,-0.7372499,0.59409976","-0.2858683,-0.4824349,-0.17346187,-0.5743395,0.73020816,0.17453699,-0.6490059,0.71356726,0.13871089",0.0
"-0.2858683,-0.4824349,-0.17346187,-0.5743395,0.73020816,0.17453699,-0.6490059,0.71356726,0.13871089","0.12740147,-0.51203924,0.78837013","-0.27370235,-0.5528377,-0.088766746,-0.62092805,0.72991526,0.14407817,-0.6490059,0.71356726,0.13871089",0.0
"-0.27370235,-0.5528377,-0.088766746,-0.62092805,0.72991526,0.14407817,-0.6490059,0.71356726,0.13871089","0.0974071,-0.40683484,0.74474835","-0.2644007,-0.60877544,-0.0087579135,-0.6484476,0.7185316,0.1356243,-0.6490059,0.71356726,0.13871089",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.06567252,0.86286545,-0.0990687","0.9278002,0.9322599,0.9355998","0.08859819,0.12818095,0.10051207,0.385085,0.11606195,0.8865088,-0.06567252,0.86286545,-0.0990687",0.0
"0.08859819,0.12818095,0.10051207,0.385085,0.11606195,0.8865088,-0.06567252,0.86286545,-0.0990687","0.944258,0.92452717,0.8479922","0.17876798,0.2552987,0.19161241,0.59366447,0.38037613,0.6084378,-0.06567252,0.86286545,-0.0990687",0.0
"0.17876798,0.2552987,0.19161241,0.59366447,0.38037613,0.6084378,-0.06567252,0.86286545,-0.0990687","0.9529141,0.8368995,0.8193276","0.26976436,0.3703681,0.27963328,0.5629977,0.6463928,0.25353834,-0.06567252,0.86286545,-0.0990687",0.0
"0.26976436,0.3703681,0.27963328,0.5629977,0.6463928,0.25353834,-0.06567252,0.86286545,-0.0990687","0.9528079,0.4734981,0.8371308","0.36075062,0.43547168,0.36956677,0.3592073,0.78172135,-0.02020541,-0.06567252,0.86286545,-0.0990687",0.0
"0.36075062,0.43547168,0.36956677,0.3592073,0.78172135,-0.02020541,-0.06567252,0.86286545,-0.0990687","0.8938856,-0.023847222,0.57779264","0.44611022,0.43219286,0.4316394,0.13225713,0.80809784,-0.09867147,-0.06567252,0.86286545,-0.0990687",0.0
"0.44611022,0.43219286,0.4316394,0.13225713,0.80809784,-0.09867147,-0.06567252,0.86286545,-0.0990687","0.62122035,0.1433711,-0.11131036","0.50543225,0.4519057,0.41968125,-0.019926623,0.82807434,-0.12268672,-0.06567252,0.86286545,-0.0990687",0.0
"0.50543225,0.4519057,0.41968125,-0.019926623,0.82807434,-0.12268672,-0.06567252,0.86286545,-0.0990687","0.18572474,0.121199965,-0.33442795","0.5231676,0.46857014,0.38375342,-0.06793734,0.85210943,-0.10925236,-0.06567252,0.86286545,-0.0990687",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.9141521,0.3077193,0.13871089","-0.78181636,-0.97644484,-0.9014399","-0.07465779,-0.13425615,-0.09684225,-0.39714622,0.10084712,0.88354504,-0.9141521,0.3077193,0.13871089",0.0
"-0.07465779,-0.13425615,-0.09684225,-0.39714622,0.10084712,0.88354504,-0.9141521,0.3077193,0.13871089","-0.59221125,-0.9443988,-0.8253132","-0.13120967,-0.26410612,-0.18550615,-0.65146685,0.29117823,0.60166496,-0.9141521,0.3077193,0.13871089",0.0
"-0.13120967,-0.26410612,-0.18550615,-0.65146685,0.29117823,0.60166496,-0.9141521,0.3077193,0.13871089","0.33575857,-0.9273989,-0.7310232","-0.09914716,-0.39161873,-0.2640404,-0.8288287,0.27293232,0.23303775,-0.9141521,0.3077193,0.13871089",0.0
"-0.09914716,-0.39161873,-0.2640404,-0.8288287,0.27293232,0.23303775,-0.9141521,0.3077193,0.13871089","-0.10544872,-0.7392132,0.8186245","-0.10921676,-0.49325684,-0.17609505,-0.87849534,0.31998655,0.1458241,-0.9141521,0.3077193,0.13871089",0.0
"-0.10921676,-0.49325684,-0.17609505,-0.87849534,0.31998655,0.1458241,-0.9141521,0.3077193,0.13871089","0.08769381,-0.44620275,0.8455441","-0.10084263,-0.55460745,-0.08525769,-0.9090912,0.30413774,0.145379,-0.9141521,0.3077193,0.13871089",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.7769591,0.5973684,0.04966613","0.75488234,0.9858527,0.7396209","0.07208579,0.13554968,0.07945793,0.38014817,0.09353335,0.89624333,0.7769591,0.5973684,0.04966613",0.0
"0.07208579,0.13554968,0.07945793,0.38014817,0.09353335,0.89624333,0.7769591,0.5973684,0.04966613","0.6624805,0.9692861,0.5018183","0.13534787,0.26882154,0.13336858,0.6196163,0.28693852,0.66320217,0.7769591,0.5973684,0.04966613",0.0
"0.13534787,0.26882154,0.13336858,0.6196163,0.28693852,0.66320217,0.7769591,0.5973684,0.04966613","0.27355897,0.95481706,0.2503922","0.16147076,0.400104,0.16026834,0.75157076,0.42433786,0.37543997,0.7769591,0.5973684,0.04966613",0.0
"0.16147076,0.400104,0.16026834,0.75157076,0.42433786,0.37543997,0.7769591,0.5973684,0.04966613","0.32419872,0.8695221,-0.09813994","0.1924294,0.51965886,0.14972508,0.7763915,0.5433806,0.12635414,0.7769591,0.5973684,0.04966613",0.0
"0.1924294,0.51965886,0.14972508,0.7763915,0.5433806,0.12635414,0.7769591,0.5973684,0.04966613","0.14951253,0.61989033,-0.75258636","0.20670675,0.60489064,0.06887421,0.7752784,0.5958927,0.052009225,0.7769591,0.5973684,0.04966613",0.0
