state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.33309942,-0.0057894737,0.404603","0.07522714,-0.9349476,0.78764033","0.0071836333,-0.1285505,0.08461673,-0.15897039,0.0022023516,0.9713277,-0.33309942,-0.0057894737,0.404603",0.0
"0.0071836333,-0.1285505,0.08461673,-0.15897039,0.0022023516,0.9713277,-0.33309942,-0.0057894737,0.404603","-0.009031236,-0.923956,0.84413815","0.006321208,-0.25558972,0.17530307,-0.29560992,-8.0910686e-05,0.90846425,-0.33309942,-0.0057894737,0.404603",0.0
"0.006321208,-0.25558972,0.17530307,-0.29560992,-8.0910686e-05,0.90846425,-0.33309942,-0.0057894737,0.404603","-0.19741058,-0.8956866,0.8919997","-0.012530074,-0.37874207,0.27113125,-0.39749727,0.021448944,0.8139844,-0.33309942,-0.0057894737,0.404603",0.0
"-0.012530074,-0.37874207,0.27113125,-0.39749727,0.021448944,0.8139844,-0.33309942,-0.0057894737,0.404603","-0.047365606,-0.8522098,0.8710356","-0.017053148,-0.4959166,0.3647072,-0.46709028,0.030845368,0.6992764,-0.33309942,-0.0057894737,0.404603",0.0
"-0.017053148,-0.4959166,0.3647072,-0.46709028,0.030845368,0.6992764,-0.33309942,-0.0057894737,0.404603","0.02756989,-0.73117733,0.8802798","-0.014420425,-0.5964498,0.4592763,-0.48499897,0.027782066,0.5879553,-0.33309942,-0.0057894737,0.404603",0.0
"-0.014420425,-0.5964498,0.4592763,-0.48499897,0.027782066,0.5879553,-0.33309942,-0.0057894737,0.404603","-0.09885776,-0.4648732,0.9216994","-0.023860624,-0.6603675,0.5582951,-0.4293881,0.038053017,0.5087024,-0.33309942,-0.0057894737,0.404603",0.0
"-0.023860624,-0.6603675,0.5582951,-0.4293881,0.038053017,0.5087024,-0.33309942,-0.0057894737,0.404603","0.17726791,-0.42904282,0.8549714","-0.006932826,-0.71935874,0.65014523,-0.37219268,0.013898201,0.42487335,-0.33309942,-0.0057894737,0.404603",0.0
"-0.006932826,-0.71935874,0.65014523,-0.37219268,0.013898201,0.42487335,-0.33309942,-0.0057894737,0.404603","0.14690268,-0.10038918,0.35989404","0.0070953146,-0.7331618,0.6888089,-0.3348997,-0.0016755195,0.3960104,-0.33309942,-0.0057894737,0.404603",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.4163743,-0.14906432,0.46932715","0.04306996,0.7838049,0.9359474","0.0041128737,0.10776914,0.100549415,0.36169264,0.010463232,0.9055007,0.4163743,-0.14906432,0.46932715",0.0
"0.0041128737,0.10776914,0.100549415,0.36169264,0.010463232,0.9055007,0.4163743,-0.14906432,0.46932715","-0.3297469,0.28300357,0.9504659","-0.02737556,0.14668068,0.2026586,0.54121846,-0.040850792,0.7600075,0.4163743,-0.14906432,0.46932715",0.0
"-0.02737556,0.14668068,0.2026586,0.54121846,-0.040850792,0.7600075,0.4163743,-0.14906432,0.46932715","-0.43951535,-0.21875805,0.9415376","-0.069346085,0.11660257,0.3038086,0.558369,-0.117677115,0.66885334,0.4163743,-0.14906432,0.46932715",0.0
"-0.069346085,0.11660257,0.3038086,0.558369,-0.117677115,0.66885334,0.4163743,-0.14906432,0.46932715","-0.25612652,-0.44884866,0.9495963","-0.09380431,0.054888196,0.40582436,0.51266646,-0.14956124,0.60517776,0.4163743,-0.14906432,0.46932715",0.0
"-0.09380431,0.054888196,0.40582436,0.51266646,-0.14956124,0.60517776,0.4163743,-0.14906432,0.46932715","-0.20136881,-0.5680493,0.937891","-0.11303357,-0.02321566,0.5065826,0.43736833,-0.15601292,0.54855734,0.4163743,-0.14906432,0.46932715",0.0
"-0.11303357,-0.02321566,0.5065826,0.43736833,-0.15601292,0.54855734,0.4163743,-0.14906432,0.46932715","-0.069358826,-0.23939872,0.6897981","-0.11965684,-0.056131758,0.5806881,0.40986314,-0.15554157,0.4703864,0.4163743,-0.14906432,0.46932715",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.19789475,0.46555555,0.18532537","0.76630855,0.6522944,0.94453335","0.07317691,0.089687124,0.10147181,0.31664073,0.08004874,0.9199959,0.19789475,0.46555555,0.18532537",0.0
"0.07317691,0.089687124,0.10147181,0.31664073,0.08004874,0.9199959,0.19789475,0.46555555,0.18532537","0.79378533,0.35021925,0.9077542","0.14897765,0.13784048,0.19899243,0.46516702,0.24162276,0.7758895,0.19789475,0.46555555,0.18532537",0.0
"0.14897765,0.13784048,0.19899243,0.46516702,0.24162276,0.7758895,0.19789475,0.46555555,0.18532537","0.7246764,0.22739518,0.91587234","0.21817899,0.16910616,0.2973852,0.4949894,0.41222292,0.6001535,0.19789475,0.46555555,0.18532537",0.0
