state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.4760234,-0.37783626,0.6657879","0.8474164,-0.94297993,0.23804903","0.08092211,-0.12965491,0.02557378,-0.23653746,-0.055482224,0.95905024,-0.4760234,-0.37783626,0.6657879",0.0
"0.08092211,-0.12965491,0.02557378,-0.23653746,-0.055482224,0.95905024,-0.4760234,-0.37783626,0.6657879","0.72075844,-0.9423925,0.6303488","0.1497493,-0.25922906,0.093292594,-0.37255976,-0.18296503,0.881611,-0.4760234,-0.37783626,0.6657879",0.0
"0.1497493,-0.25922906,0.093292594,-0.37255976,-0.18296503,0.881611,-0.4760234,-0.37783626,0.6657879","0.63012385,-0.9268329,0.63843703","0.20992155,-0.38666388,0.16188034,-0.44612697,-0.33855113,0.76592773,-0.4760234,-0.37783626,0.6657879",0.0
"0.20992155,-0.38666388,0.16188034,-0.44612697,-0.33855113,0.76592773,-0.4760234,-0.37783626,0.6657879","0.04674208,-0.6454983,0.6308855","0.21438509,-0.47541663,0.22965683,-0.48693395,-0.38116002,0.6786988,-0.4760234,-0.37783626,0.6657879",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.25929826,-0.20918128,0.404603","-0.5221109,0.53115773,0.9351125","-0.04985779,0.073031455,0.100459725,0.28866172,-0.039726604,0.9332495,0.25929826,-0.20918128,0.404603",0.0
"-0.04985779,0.073031455,0.100459725,0.28866172,-0.039726604,0.9332495,0.25929826,-0.20918128,0.404603","-0.50454676,-0.033985794,0.9460151","-0.09803835,0.068358585,0.20209076,0.38356948,-0.115946405,0.8509833,0.25929826,-0.20918128,0.404603",0.0
"-0.09803835,0.068358585,0.20209076,0.38356948,-0.115946405,0.8509833,0.25929826,-0.20918128,0.404603","-0.3628348,-0.3044716,0.9487865","-0.13268645,0.026495298,0.30401954,0.38849562,-0.1656933,0.7780474,0.25929826,-0.20918128,0.404603",0.0
"-0.13268645,0.026495298,0.30401954,0.38849562,-0.1656933,0.7780474,0.25929826,-0.20918128,0.404603","-0.39743268,-0.26434982,0.94451237","-0.17063838,-0.009851449,0.40548912,0.37900984,-0.21843953,0.6824934,0.25929826,-0.20918128,0.404603",0.0
"-0.17063838,-0.009851449,0.40548912,0.37900984,-0.21843953,0.6824934,0.25929826,-0.20918128,0.404603","-0.3464073,-0.30286002,0.94717693","-0.20371777,-0.051493153,0.507245,0.34589198,-0.25031382,0.57829946,0.25929826,-0.20918128,0.404603",0.0
"-0.20371777,-0.051493153,0.507245,0.34589198,-0.25031382,0.57829946,0.25929826,-0.20918128,0.404603","-0.23555827,-0.45589203,0.94381046","-0.22621189,-0.11417597,0.6086392,0.28766033,-0.23994797,0.48450574,0.25929826,-0.20918128,0.404603",0.0
"-0.22621189,-0.11417597,0.6086392,0.28766033,-0.23994797,0.48450574,0.25929826,-0.20918128,0.404603","0.047662735,-0.34329724,0.75602174","-0.22166045,-0.1613776,0.6898591,0.25655547,-0.20695949,0.39861605,0.25929826,-0.20918128,0.404603",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.5159649,0.5690643,0.32791466","-0.785681,-0.9705062,0.46134734","-0.07502685,-0.13343962,0.049562868,-0.21054877,0.05652084,0.9637036,-0.5159649,0.5690643,0.32791466",0.0
"-0.07502685,-0.13343962,0.049562868,-0.21054877,0.05652084,0.9637036,-0.5159649,0.5690643,0.32791466","-0.7326958,-0.9691537,0.6151713","-0.14499399,-0.26669332,0.11565117,-0.35632598,0.18100072,0.88390595,-0.5159649,0.5690643,0.32791466",0.0
"-0.14499399,-0.26669332,0.11565117,-0.35632598,0.18100072,0.88390595,-0.5159649,0.5690643,0.32791466","-0.49661738,-0.9610175,0.65810585","-0.19241734,-0.3988283,0.18635195,-0.44852006,0.31685612,0.76330894,-0.5159649,0.5690643,0.32791466",0.0
"-0.19241734,-0.3988283,0.18635195,-0.44852006,0.31685612,0.76330894,-0.5159649,0.5690643,0.32791466","-0.2637248,-0.93225086,0.65425193","-0.21760114,-0.52700806,0.2566387,-0.50874734,0.4219224,0.61510766,-0.5159649,0.5690643,0.32791466",0.0
"-0.21760114,-0.52700806,0.2566387,-0.50874734,0.4219224,0.61510766,-0.5159649,0.5690643,0.32791466","-0.08114165,-0.9221994,0.75434804","-0.22534958,-0.6538058,0.33767885,-0.5443457,0.4735719,0.45634416,-0.5159649,0.5690643,0.32791466",0.0
"-0.22534958,-0.6538058,0.33767885,-0.5443457,0.4735719,0.45634416,-0.5159649,0.5690643,0.32791466","-0.3003919,-0.68941164,0.40017676","-0.25403482,-0.7485964,0.38067013,-0.52859527,0.5504639,0.3179993,-0.5159649,0.5690643,0.32791466",0.0
"-0.25403482,-0.7485964,0.38067013,-0.52859527,0.5504639,0.3179993,-0.5159649,0.5690643,0.32791466","-0.081315815,0.0551697,-0.07943457","-0.2617999,-0.7410109,0.37213644,-0.5173926,0.56575847,0.32492015,-0.5159649,0.5690643,0.32791466",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.060643278,-0.66181284,0.3481818","-0.9237308,0.47818434,0.90196025","-0.08820959,0.06574788,0.09689817,0.2630168,-0.06879301,0.9405544,-0.060643278,-0.66181284,0.3481818",0.0
"-0.08820959,0.06574788,0.09689817,0.2630168,-0.06879301,0.9405544,-0.060643278,-0.66181284,0.3481818","-0.8579683,0.43022025,0.83876395","-0.17013933,0.124900945,0.18700713,0.4244711,-0.24455541,0.80564356,-0.060643278,-0.66181284,0.3481818",0.0
