state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.4811696,-0.747076,-0.41634786","-0.73794943,0.98285544,0.9833901","-0.070468806,0.13513757,0.105646215,0.41270816,-0.08695573,0.8751593,0.4811696,-0.747076,-0.41634786",0.0
"-0.070468806,0.13513757,0.105646215,0.41270816,-0.08695573,0.8751593,0.4811696,-0.747076,-0.41634786","-0.946958,0.99074626,0.9929817","-0.16089642,0.2713601,0.21232285,0.6494134,-0.3527876,0.5507919,0.4811696,-0.747076,-0.41634786",0.0
"-0.16089642,0.2713601,0.21232285,0.6494134,-0.3527876,0.5507919,0.4811696,-0.747076,-0.41634786","-0.9313421,0.99067736,0.9643166","-0.24983282,0.40757313,0.31591997,0.62223756,-0.61340314,0.11862615,0.4811696,-0.747076,-0.41634786",0.0
"-0.24983282,0.40757313,0.31591997,0.62223756,-0.61340314,0.11862615,0.4811696,-0.747076,-0.41634786","-0.5901059,0.97176814,0.5295408","-0.30618364,0.5411863,0.37280884,0.49363655,-0.69783556,-0.24671103,0.4811696,-0.747076,-0.41634786",0.0
"-0.30618364,0.5411863,0.37280884,0.49363655,-0.69783556,-0.24671103,0.4811696,-0.747076,-0.41634786","-0.03702444,0.7381859,-0.6483461","-0.3097192,0.64268315,0.30315655,0.49811962,-0.7212883,-0.3759322,0.4811696,-0.747076,-0.41634786",0.0
"-0.3097192,0.64268315,0.30315655,0.49811962,-0.7212883,-0.3759322,0.4811696,-0.747076,-0.41634786","-0.06472844,0.26854134,-0.3197124","-0.3159003,0.6796062,0.26880962,0.4894097,-0.7390796,-0.41333735,0.4811696,-0.747076,-0.41634786",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.9032164,-0.0057894737,-0.51369566","-0.49765503,0.9861449,0.9686395","-0.047522437,0.13558985,0.104061544,0.41694623,-0.05686097,0.8760669,0.9032164,-0.0057894737,-0.51369566",0.0
"-0.047522437,0.13558985,0.104061544,0.41694623,-0.05686097,0.8760669,0.9032164,-0.0057894737,-0.51369566","-0.29026878,0.9917197,0.93792725","-0.07524099,0.27194622,0.20482366,0.71666026,-0.1666741,0.5605389,0.9032164,-0.0057894737,-0.51369566",0.0
"-0.07524099,0.27194622,0.20482366,0.71666026,-0.1666741,0.5605389,0.9032164,-0.0057894737,-0.51369566","0.33423567,0.99060404,0.92692375","-0.04332391,0.40814918,0.30440363,0.869645,-0.113256946,0.13506429,0.9032164,-0.0057894737,-0.51369566",0.0
"-0.04332391,0.40814918,0.30440363,0.869645,-0.113256946,0.13506429,0.9032164,-0.0057894737,-0.51369566","0.3843485,0.98421097,0.7302108","-0.006621417,0.5434732,0.3828506,0.84540683,-0.011797652,-0.26376215,0.9032164,-0.0057894737,-0.51369566",0.0
"-0.006621417,0.5434732,0.3828506,0.84540683,-0.011797652,-0.26376215,0.9032164,-0.0057894737,-0.51369566","0.07993531,0.8643315,-0.595999","0.0010118256,0.66231436,0.318822,0.8510545,0.008494745,-0.43566895,0.9032164,-0.0057894737,-0.51369566",0.0
