state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.8120468,-0.43286547,0.29470268","-0.5982411,0.9788438,0.87485623","-0.057127677,0.13458599,0.093986355,0.40147257,-0.06695307,0.8855834,0.8120468,-0.43286547,0.29470268",0.0
"-0.057127677,0.13458599,0.093986355,0.40147257,-0.06695307,0.8855834,0.8120468,-0.43286547,0.29470268","-0.67446005,0.9709072,0.72073853","-0.12153372,0.26808074,0.17141575,0.66093427,-0.25913528,0.6141502,0.8120468,-0.43286547,0.29470268",0.0
"-0.12153372,0.26808074,0.17141575,0.66093427,-0.25913528,0.6141502,0.8120468,-0.43286547,0.29470268","-0.34612906,0.9040456,-0.017600596","-0.15458654,0.39238235,0.1695249,0.7621668,-0.39573437,0.37764052,0.8120468,-0.43286547,0.29470268",0.0
"-0.15458654,0.39238235,0.1695249,0.7621668,-0.39573437,0.37764052,0.8120468,-0.43286547,0.29470268","-0.0729655,0.5555136,-0.44591945","-0.1615542,0.46876267,0.12161946,0.7989546,-0.4376994,0.28549138,0.8120468,-0.43286547,0.29470268",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.511345,0.77204674,-0.1823602","0.9395895,0.95880294,0.91576195","0.08972399,0.13183047,0.098380886,0.38911843,0.11871067,0.884679,0.511345,0.77204674,-0.1823602",0.0
"0.08972399,0.13183047,0.098380886,0.38911843,0.11871067,0.884679,0.511345,0.77204674,-0.1823602","0.8018162,0.97882915,0.7353772","0.16629162,0.26641446,0.17738292,0.6137263,0.36005262,0.6088677,0.511345,0.77204674,-0.1823602",0.0
"0.16629162,0.26641446,0.17738292,0.6137263,0.36005262,0.6088677,0.511345,0.77204674,-0.1823602","0.79470193,0.923542,0.8472105","0.2421799,0.39339674,0.26839927,0.62873435,0.60657144,0.22244956,0.511345,0.77204674,-0.1823602",0.0
"0.2421799,0.39339674,0.26839927,0.62873435,0.60657144,0.22244956,0.511345,0.77204674,-0.1823602","0.55289567,0.8109591,0.42263222","0.29497743,0.5048995,0.3138029,0.53573114,0.72306556,-0.08953211,0.511345,0.77204674,-0.1823602",0.0
"0.29497743,0.5048995,0.3138029,0.53573114,0.72306556,-0.08953211,0.511345,0.77204674,-0.1823602","0.2018373,0.51003003,-0.43602037","0.31425142,0.5750261,0.26696092,0.50443447,0.7745173,-0.17889246,0.511345,0.77204674,-0.1823602",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.06976608,0.91216373,0.05502712","0.94343305,0.9495512,0.9160557","0.09009102,0.13055842,0.09841243,0.38662538,0.118474044,0.8859114,-0.06976608,0.91216373,0.05502712",0.0
"0.09009102,0.13055842,0.09841243,0.38662538,0.118474044,0.8859114,-0.06976608,0.91216373,0.05502712","0.9625206,0.91156936,0.82746255","0.18200475,0.2558945,0.18730725,0.58812624,0.38533798,0.6133629,-0.06976608,0.91216373,0.05502712",0.0
"0.18200475,0.2558945,0.18730725,0.58812624,0.38533798,0.6133629,-0.06976608,0.91216373,0.05502712","0.95551014,0.81819296,0.78825724","0.27324903,0.36839187,0.2719902,0.55496836,0.65145266,0.269597,-0.06976608,0.91216373,0.05502712",0.0
