uoc,state,action,next_state,reward
7,"0.14717397,-0.24335939,-0.20408449,-0.62553567,-0.30529454,0.61152166,-0.09719299,-0.20719297,-0.54978424","0.6535361,-0.76957846,-0.9488429","0.20958193,-0.34917247,-0.30601928,-0.66840374,-0.50974447,0.25626686,-0.09719299,-0.20719297,-0.54978424",0.0
7,"0.20958193,-0.34917247,-0.30601928,-0.66840374,-0.50974447,0.25626686,-0.09719299,-0.20719297,-0.54978424","0.6639323,-0.79327214,-0.96152073","0.27298266,-0.45824334,-0.40931603,-0.5514422,-0.62858427,-0.12201549,-0.09719299,-0.20719297,-0.54978424",0.0
7,"0.27298266,-0.45824334,-0.40931603,-0.5514422,-0.62858427,-0.12201549,-0.09719299,-0.20719297,-0.54978424","0.5903858,-0.7055677,-0.9704564","0.32936022,-0.55525535,-0.51357275,-0.3627829,-0.59929633,-0.4153602,-0.09719299,-0.20719297,-0.54978424",0.0
7,"0.32936022,-0.55525535,-0.51357275,-0.3627829,-0.59929633,-0.4153602,-0.09719299,-0.20719297,-0.54978424","0.020492196,-0.69756025,-0.9546269","0.33131707,-0.6511663,-0.61612886,-0.25203985,-0.41877782,-0.594379,-0.09719299,-0.20719297,-0.54978424",0.0
7,"0.33131707,-0.6511663,-0.61612886,-0.25203985,-0.41877782,-0.594379,-0.09719299,-0.20719297,-0.54978424","0.1414218,-0.39484823,-0.92206126","0.3448218,-0.70545596,-0.7151864,-0.1463887,-0.26374808,-0.61651045,-0.09719299,-0.20719297,-0.54978424",0.0
7,"0.3448218,-0.70545596,-0.7151864,-0.1463887,-0.26374808,-0.61651045,-0.09719299,-0.20719297,-0.54978424","0.10875726,0.3168521,-0.6228428","0.35520738,-0.6618905,-0.7820988,-0.11784428,-0.22777128,-0.5423006,-0.09719299,-0.20719297,-0.54978424",0.0
7,"0.35520738,-0.6618905,-0.7820988,-0.11784428,-0.22777128,-0.5423006,-0.09719299,-0.20719297,-0.54978424","0.077815056,-0.07637894,-0.083262324","0.36263815,-0.6723923,-0.79104376,-0.10430205,-0.21266693,-0.5417945,-0.09719299,-0.20719297,-0.54978424",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.0061988304,0.00023391812,-0.7596475","0.8428558,0.98253834,0.9562242","0.08048662,0.13509397,0.10272777,0.4035015,0.110238805,0.8777223,0.0061988304,0.00023391812,-0.7596475",0.0
7,"0.08048662,0.13509397,0.10272777,0.4035015,0.110238805,0.8777223,0.0061988304,0.00023391812,-0.7596475","0.83064055,0.97713673,0.9420576","0.15980676,0.26944527,0.20393361,0.63883436,0.3573025,0.56629056,0.0061988304,0.00023391812,-0.7596475",0.0
7,"0.15980676,0.26944527,0.20393361,0.63883436,0.3573025,0.56629056,0.0061988304,0.00023391812,-0.7596475","-0.23561615,0.96425986,0.9059534","0.13730712,0.40202606,0.30126074,0.79200155,0.37090996,0.15298933,0.0061988304,0.00023391812,-0.7596475",0.0
