state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.03491228,-0.06403509,0.2237676","-0.8851595,-0.40259242,0.95933294","-0.084526315,-0.0553544,0.10306178,0.02427875,-0.0006036277,0.981659,0.03491228,-0.06403509,0.2237676",0.0
"-0.084526315,-0.0553544,0.10306178,0.02427875,-0.0006036277,0.981659,0.03491228,-0.06403509,0.2237676","-0.73519933,-0.18059742,0.9594977","-0.15473253,-0.080185644,0.20614128,0.099089295,-0.04581114,0.9407524,0.03491228,-0.06403509,0.2237676",0.0
"-0.15473253,-0.080185644,0.20614128,0.099089295,-0.04581114,0.9407524,0.03491228,-0.06403509,0.2237676","-0.5673591,-0.1617521,0.9586301","-0.20891123,-0.10242575,0.30912754,0.1532535,-0.110731214,0.8691803,0.03491228,-0.06403509,0.2237676",0.0
"-0.20891123,-0.10242575,0.30912754,0.1532535,-0.110731214,0.8691803,0.03491228,-0.06403509,0.2237676","-0.34182703,-0.24434894,0.9462197","-0.24155325,-0.13602251,0.4107806,0.17176889,-0.15490828,0.7791135,0.03491228,-0.06403509,0.2237676",0.0
"-0.24155325,-0.13602251,0.4107806,0.17176889,-0.15490828,0.7791135,0.03491228,-0.06403509,0.2237676","-0.0395419,-0.45954543,0.9338951","-0.24532923,-0.19920766,0.51110965,0.15515216,-0.14259523,0.68859375,0.03491228,-0.06403509,0.2237676",0.0
"-0.24532923,-0.19920766,0.51110965,0.15515216,-0.14259523,0.68859375,0.03491228,-0.06403509,0.2237676","-0.14622146,-0.4604023,0.9286356","-0.25929233,-0.26251063,0.6108736,0.13118726,-0.13064262,0.58324224,0.03491228,-0.06403509,0.2237676",0.0
"-0.25929233,-0.26251063,0.6108736,0.13118726,-0.13064262,0.58324224,0.03491228,-0.06403509,0.2237676","-0.2722007,-0.5507103,0.9156437","-0.28528553,-0.3382305,0.7092418,0.092484236,-0.10638219,0.4709433,0.03491228,-0.06403509,0.2237676",0.0
"-0.28528553,-0.3382305,0.7092418,0.092484236,-0.10638219,0.4709433,0.03491228,-0.06403509,0.2237676","-0.3507501,-0.52988577,0.8874972","-0.3187796,-0.41108707,0.80458623,0.059699457,-0.08253945,0.34925866,0.03491228,-0.06403509,0.2237676",0.0
"-0.3187796,-0.41108707,0.80458623,0.059699457,-0.08253945,0.34925866,0.03491228,-0.06403509,0.2237676","-0.4412316,-0.42532194,0.69508433","-0.36091402,-0.4695667,0.87925965,0.036080096,-0.06356894,0.24703212,0.03491228,-0.06403509,0.2237676",0.0
"-0.36091402,-0.4695667,0.87925965,0.036080096,-0.06356894,0.24703212,0.03491228,-0.06403509,0.2237676","-0.28116024,-0.04750967,0.14313209","-0.38776278,-0.47609907,0.8946365,0.029968427,-0.06467622,0.22436672,0.03491228,-0.06403509,0.2237676",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.08456141,-0.14,0.62760717","-0.7952573,-0.036363363,0.9364134","-0.0759413,-0.0049997848,0.100599505,0.12572534,-0.024619743,0.97317564,0.08456141,-0.14,0.62760717",0.0
