ee_x,ee_y,ee_z,distance,delta_6axis,delta_3axis,joint0_delta,joint1_delta,joint2_delta,joint3_delta,joint4_delta,joint5_delta
0.23061108589172363,-0.009901968762278557,-0.3879174590110779,2.443205749019946,7.068757894736842,7.068757894736842,3.1416,1.7225526315789474,2.2046052631578945,0.0,0.0,0.0
0.43168333172798157,-0.009903175756335258,-0.5371849536895752,2.6174044317774086,6.77481052631579,6.77481052631579,3.1416,1.7225526315789474,1.910657894736842,0.0,0.0,0.0
0.6673784852027893,-0.009905001148581505,-0.6217925548553467,2.748423959737422,6.480863157894737,6.480863157894737,3.1416,1.7225526315789474,1.6167105263157895,0.0,0.0,0.0
0.9174778461456299,-0.009906752035021782,-0.634482741355896,2.8316131626139427,6.186915789473684,6.186915789473684,3.1416,1.7225526315789474,1.322763157894737,0.0,0.0,0.0
1.1605268716812134,-0.009908219799399376,-0.5741666555404663,2.864189346808877,5.892968421052632,5.892968421052632,3.1416,1.7225526315789474,1.0288157894736842,0.0,0.0,0.0
1.375675082206726,-0.009909613057971,-0.4460184574127197,2.845093707521397,5.599021052631579,5.599021052631579,3.1416,1.7225526315789474,0.7348684210526315,0.0,0.0,0.0
1.5444667339324951,-0.009910529479384422,-0.26103147864341736,2.7749452069999005,5.305073684210527,5.305073684210527,3.1416,1.7225526315789474,0.440921052631579,0.0,0.0,0.0
1.652421236038208,-0.009911393746733665,-0.035074666142463684,2.65606572340619,5.011126315789474,5.011126315789474,3.1416,1.7225526315789474,0.14697368421052648,0.0,0.0,0.0
1.6902785301208496,-0.009911475703120232,0.21246843039989471,2.4925967658698154,5.011126315789474,5.011126315789474,3.1416,1.7225526315789474,0.14697368421052603,0.0,0.0,0.0
1.6547908782958984,-0.009911177679896355,0.46036213636398315,2.290760209414666,5.305073684210527,5.305073684210527,3.1416,1.7225526315789474,0.440921052631579,0.0,0.0,0.0
1.5490026473999023,-0.00991036556661129,0.6873410940170288,2.059402133669762,5.599021052631579,5.599021052631579,3.1416,1.7225526315789474,0.7348684210526315,0.0,0.0,0.0
1.3819881677627563,-0.009909195825457573,0.8739345669746399,1.8110872958864608,5.892968421052631,5.892968421052631,3.1416,1.7225526315789474,1.028815789473684,0.0,0.0,0.0
1.168075680732727,-0.009907720610499382,1.0041346549987793,1.5642044572626412,6.186915789473684,6.186915789473684,3.1416,1.7225526315789474,1.322763157894737,0.0,0.0,0.0
0.9256145358085632,-0.009906066581606865,1.0667729377746582,1.3463701057062971,6.480863157894737,6.480863157894737,3.1416,1.7225526315789474,1.616710526315789,0.0,0.0,0.0
0.6754054427146912,-0.009904338046908379,1.0564756393432617,1.1968127206257855,6.77481052631579,6.77481052631579,3.1416,1.7225526315789474,1.910657894736842,0.0,0.0,0.0
0.43891167640686035,-0.009902795776724815,0.9741263389587402,1.1568519687620127,7.068757894736843,7.068757894736843,3.1416,1.7225526315789474,2.204605263157895,0.0,0.0,0.0
0.236421138048172,-0.009901611134409904,0.826789379119873,1.2404106272759914,7.362705263157894,7.362705263157894,3.1416,1.7225526315789474,2.498552631578947,0.0,0.0,0.0
0.08530370891094208,-0.00990050844848156,0.6271035075187683,1.4198993343637982,7.656652631578947,7.656652631578947,3.1416,1.7225526315789474,2.7925,0.0,0.0,0.0
0.06420815736055374,-0.009900566190481186,0.05597468838095665,1.9894601207926477,7.426978947368422,7.426978947368422,3.1416,1.4928789473684212,2.7925,0.0,0.0,0.0
0.20018261671066284,-0.0099017433822155,-0.1543152630329132,2.2077983017646905,7.133031578947369,7.133031578947369,3.1416,1.4928789473684212,2.4985526315789475,0.0,0.0,0.0
0.3912520408630371,-0.00990292802453041,-0.3161890208721161,2.3927761223575175,6.839084210526316,6.839084210526316,3.1416,1.4928789473684212,2.2046052631578945,0.0,0.0,0.0
0.6210265755653381,-0.009904462844133377,-0.41576072573661804,2.5373142454985067,6.545136842105263,6.545136842105263,3.1416,1.4928789473684212,1.910657894736842,0.0,0.0,0.0
0.8697942495346069,-0.009906169027090073,-0.4444882273674011,2.636474822640613,6.251189473684211,6.251189473684211,3.1416,1.4928789473684212,1.6167105263157895,0.0,0.0,0.0
1.1162152290344238,-0.009908098727464676,-0.39990749955177307,2.6870945649084015,5.957242105263159,5.957242105263159,3.1416,1.4928789473684212,1.322763157894737,0.0,0.0,0.0
1.339150309562683,-0.009909313172101974,-0.28584277629852295,2.687615902217094,5.663294736842106,5.663294736842106,3.1416,1.4928789473684212,1.0288157894736842,0.0,0.0,0.0
1.5194748640060425,-0.009910482913255692,-0.1120789423584938,2.638022793425037,5.369347368421053,5.369347368421053,3.1416,1.4928789473684212,0.7348684210526315,0.0,0.0,0.0
1.6417196989059448,-0.009911272674798965,0.10647746175527573,2.5398405449509722,5.0754,5.0754,3.1416,1.4928789473684212,0.440921052631579,0.0,0.0,0.0
1.695398211479187,-0.00991152599453926,0.351077675819397,2.3961984901334312,4.781452631578948,4.781452631578948,3.1416,1.4928789473684212,0.14697368421052648,0.0,0.0,0.0
1.6759059429168701,-0.0099111907184124,0.600739061832428,2.2119944092334105,4.781452631578947,4.781452631578947,3.1416,1.4928789473684212,0.14697368421052603,0.0,0.0,0.0
1.5849144458770752,-0.009910497814416885,0.8340442180633545,1.994257593483971,5.0754,5.0754,3.1416,1.4928789473684212,0.440921052631579,0.0,0.0,0.0
1.4302297830581665,-0.009909313172101974,1.0309792757034302,1.7529309115420937,5.369347368421053,5.369347368421053,3.1416,1.4928789473684212,0.7348684210526315,0.0,0.0,0.0
1.2251213788986206,-0.00990791991353035,1.1746501922607422,1.5025325389620086,5.663294736842106,5.663294736842106,3.1416,1.4928789473684212,1.028815789473684,0.0,0.0,0.0
0.9871847629547119,-0.009906332939863205,1.2527320384979248,1.265505684903432,5.957242105263159,5.957242105263159,3.1416,1.4928789473684212,1.322763157894737,0.0,0.0,0.0
0.7368303537368774,-0.0099046491086483,1.2585266828536987,1.0773810380894877,6.25118947368421,6.25118947368421,3.1416,1.4928789473684212,1.616710526315789,0.0,0.0,0.0
0.49553582072257996,-0.009903062134981155,1.1915372610092163,0.9864843719071866,6.545136842105263,6.545136842105263,3.1416,1.4928789473684212,1.910657894736842,0.0,0.0,0.0
0.28399962186813354,-0.009901750832796097,1.0575098991394043,1.027035529316146,6.839084210526316,6.839084210526316,3.1416,1.4928789473684212,2.204605263157895,0.0,0.0,0.0
0.12036920338869095,-0.009900618344545364,0.8679430484771729,1.1826647740612146,7.133031578947369,7.133031578947369,3.1416,1.4928789473684212,2.498552631578947,0.0,0.0,0.0
0.018680699169635773,-0.009900074452161789,0.6390973925590515,1.4054660746763439,7.426978947368422,7.426978947368422,3.1416,1.4928789473684212,2.7925,0.0,0.0,0.0
0.12816248834133148,-0.009901108220219612,0.07816358655691147,1.9704084159044393,7.1973052631578955,7.1973052631578955,3.1416,1.2632052631578947,2.7925,0.0,0.0,0.0
0.3084406852722168,-0.009902270510792732,-0.09564845263957977,2.1621531296705108,6.903357894736843,6.903357894736843,3.1416,1.2632052631578947,2.4985526315789475,0.0,0.0,0.0
0.5313450694084167,-0.009903797879815102,-0.209772527217865,2.3159364124170008,6.60941052631579,6.60941052631579,3.1416,1.2632052631578947,2.2046052631578945,0.0,0.0,0.0
0.7777543067932129,-0.00990539975464344,-0.25441908836364746,2.4268090040923465,6.315463157894737,6.315463157894737,3.1416,1.2632052631578947,1.910657894736842,0.0,0.0,0.0
1.0265296697616577,-0.009907254949212074,-0.2257576584815979,2.491448475879378,6.021515789473685,6.021515789473685,3.1416,1.2632052631578947,1.6167105263157895,0.0,0.0,0.0
1.2563304901123047,-0.009908737614750862,-0.12624746561050415,2.507993827403623,5.7275684210526325,5.7275684210526325,3.1416,1.2632052631578947,1.322763157894737,0.0,0.0,0.0
1.4474436044692993,-0.00990983285009861,0.035575516521930695,2.4759760466702154,5.43362105263158,5.43362105263158,3.1416,1.2632052631578947,1.0288157894736842,0.0,0.0,0.0
1.583473801612854,-0.009910816326737404,0.24582909047603607,2.3963049076440113,5.139673684210527,5.139673684210527,3.1416,1.2632052631578947,0.7348684210526315,0.0,0.0,0.0
1.6527519226074219,-0.009911136701703072,0.48647671937942505,2.2712975653346255,4.845726315789474,4.845726315789474,3.1416,1.2632052631578947,0.440921052631579,0.0,0.0,0.0
1.649335265159607,-0.00991109199821949,0.7368742823600769,2.1047705918351594,4.551778947368422,4.551778947368422,3.1416,1.2632052631578947,0.14697368421052648,0.0,0.0,0.0
1.573516607284546,-0.009910466149449348,0.9755422472953796,1.9022587082217044,4.551778947368421,4.551778947368421,3.1416,1.2632052631578947,0.14697368421052603,0.0,0.0,0.0
1.431800365447998,-0.009909534826874733,1.182005763053894,1.671524558857143,4.845726315789474,4.845726315789474,3.1416,1.2632052631578947,0.440921052631579,0.0,0.0,0.0
1.236343502998352,-0.009908104315400124,1.338553786277771,1.423732374271008,5.139673684210527,5.139673684210527,3.1416,1.2632052631578947,0.7348684210526315,0.0,0.0,0.0
1.0039129257202148,-0.009906375780701637,1.4317570924758911,1.176197714197592,5.43362105263158,5.43362105263158,3.1416,1.2632052631578947,1.028815789473684,0.0,0.0,0.0
0.7544482350349426,-0.009904833510518074,1.4536197185516357,0.9583770716450295,5.7275684210526325,5.7275684210526325,3.1416,1.2632052631578947,1.322763157894737,0.0,0.0,0.0
0.5093486309051514,-0.009903104975819588,1.4022666215896606,0.8197769936933489,6.021515789473684,6.021515789473684,3.1416,1.2632052631578947,1.616710526315789,0.0,0.0,0.0
0.28964123129844666,-0.009901711717247963,1.2821030616760254,0.8156149643885705,6.315463157894737,6.315463157894737,3.1416,1.2632052631578947,1.910657894736842,0.0,0.0,0.0
0.11417252570390701,-0.009900668635964394,1.103436827659607,0.9479717838426595,6.60941052631579,6.60941052631579,3.1416,1.2632052631578947,2.204605263157895,0.0,0.0,0.0
-0.0020043179392814636,-0.00989990122616291,0.8815957307815552,1.1628744025451287,6.903357894736843,6.903357894736843,3.1416,1.2632052631578947,2.498552631578947,0.0,0.0,0.0
-0.04892343282699585,-0.009899692609906197,0.6356088519096375,1.4096793442442825,7.1973052631578955,7.1973052631578955,3.1416,1.2632052631578947,2.7925,0.0,0.0,0.0
0.18538543581962585,-0.00990140251815319,0.11432939022779465,1.938954766689604,6.967631578947369,6.967631578947369,3.1416,1.0335315789473685,2.7925,0.0,0.0,0.0
0.40049970149993896,-0.00990290753543377,-0.013876430690288544,2.0968741763977436,6.673684210526316,6.673684210526316,3.1416,1.0335315789473685,2.4985526315789475,0.0,0.0,0.0
0.6435321569442749,-0.009904770180583,-0.0742572695016861,2.214228858651864,6.379736842105263,6.379736842105263,3.1416,1.0335315789473685,2.2046052631578945,0.0,0.0,0.0
0.8936349153518677,-0.009906357154250145,-0.06163405627012253,2.287778907674395,6.08578947368421,6.08578947368421,3.1416,1.0335315789473685,1.910657894736842,0.0,0.0,0.0
1.1293528079986572,-0.009907906875014305,0.02291060984134674,2.315565461823791,5.791842105263158,5.791842105263158,3.1416,1.0335315789473685,1.6167105263157895,0.0,0.0,0.0
1.3304650783538818,-0.009909084066748619,0.17212414741516113,2.2968609494629004,5.497894736842106,5.497894736842106,3.1416,1.0335315789473685,1.322763157894737,0.0,0.0,0.0
1.479718804359436,-0.009910060092806816,0.3732064962387085,2.232154042202667,5.203947368421053,5.203947368421053,3.1416,1.0335315789473685,1.0288157894736842,0.0,0.0,0.0
1.564310908317566,-0.00991046242415905,0.6089074611663818,2.123160567712479,4.91,4.91,3.1416,1.0335315789473685,0.7348684210526315,0.0,0.0,0.0
1.576984167098999,-0.009910477325320244,0.8590077757835388,1.9728626981312445,4.616052631578947,4.616052631578947,3.1416,1.0335315789473685,0.440921052631579,0.0,0.0,0.0
1.5166518688201904,-0.009909918531775475,1.1020523309707642,1.7856243112424983,4.322105263157895,4.322105263157895,3.1416,1.0335315789473685,0.14697368421052648,0.0,0.0,0.0
1.3884893655776978,-0.009908949956297874,1.3171921968460083,1.5674754388199017,4.322105263157894,4.322105263157894,3.1416,1.0335315789473685,0.14697368421052603,0.0,0.0,0.0
1.2034908533096313,-0.009907735511660576,1.4859710931777954,1.3268430067772894,4.616052631578947,4.616052631578947,3.1416,1.0335315789473685,0.440921052631579,0.0,0.0,0.0
0.9775269031524658,-0.009906096383929253,1.593910813331604,1.0764759259403838,4.91,4.91,3.1416,1.0335315789473685,0.7348684210526315,0.0,0.0,0.0
0.7299812436103821,-0.009904315695166588,1.631751537322998,0.8387253349180885,5.203947368421053,5.203947368421053,3.1416,1.0335315789473685,1.028815789473684,0.0,0.0,0.0
0.4820895791053772,-0.009902773424983025,1.5962470769882202,0.6584476379992551,5.497894736842106,5.497894736842106,3.1416,1.0335315789473685,1.322763157894737,0.0,0.0,0.0
0.2551175355911255,-0.009901313111186028,1.4904433488845825,0.6101096505989667,5.791842105263157,5.791842105263157,3.1416,1.0335315789473685,1.616710526315789,0.0,0.0,0.0
0.06853584200143814,-0.00990021787583828,1.3234167098999023,0.7244043102505642,6.08578947368421,6.08578947368421,3.1416,1.0335315789473685,1.910657894736842,0.0,0.0,0.0
-0.061650268733501434,-0.009899226948618889,1.1094950437545776,0.9370447199862519,6.379736842105263,6.379736842105263,3.1416,1.0335315789473685,2.204605263157895,0.0,0.0,0.0
-0.12427204847335815,-0.009899085387587547,0.8670303821563721,1.1839759368950762,6.673684210526316,6.673684210526316,3.1416,1.0335315789473685,2.498552631578947,0.0,0.0,0.0
-0.1139579489827156,-0.009899219498038292,0.6168214082717896,1.4321568292601299,6.967631578947369,6.967631578947369,3.1416,1.0335315789473685,2.7925,0.0,0.0,0.0
0.2328723818063736,-0.009901643730700016,0.16257305443286896,1.8961848789397118,6.737957894736843,6.737957894736843,3.1416,0.8038578947368422,2.7925,0.0,0.0,0.0
0.4715252220630646,-0.009903461672365665,0.08670678734779358,2.0136778010658003,6.44401052631579,6.44401052631579,3.1416,0.8038578947368422,2.4985526315789475,0.0,0.0,0.0
0.7219220995903015,-0.009905056096613407,0.08323998004198074,2.0898131020927706,6.150063157894737,6.150063157894737,3.1416,0.8038578947368422,2.2046052631578945,0.0,0.0,0.0
0.9625835418701172,-0.00990669522434473,0.15247014164924622,2.122728908993555,5.856115789473684,5.856115789473684,3.1416,0.8038578947368422,1.910657894736842,0.0,0.0,0.0
1.172864317893982,-0.009908036328852177,0.28845807909965515,2.1116302192298315,5.562168421052632,5.562168421052632,3.1416,0.8038578947368422,1.6167105263157895,0.0,0.0,0.0
1.3347253799438477,-0.00990898534655571,0.4795392155647278,2.056783585002691,5.26822105263158,5.26822105263158,3.1416,0.8038578947368422,1.322763157894737,0.0,0.0,0.0
1.434281587600708,-0.009909529238939285,0.7093203663825989,1.9595215882870851,4.974273684210527,4.974273684210527,3.1416,0.8038578947368422,1.0288157894736842,0.0,0.0,0.0
1.4629926681518555,-0.009909626096487045,0.9580901265144348,1.8222486250320722,4.680326315789474,4.680326315789474,3.1416,0.8038578947368422,0.7348684210526315,0.0,0.0,0.0
1.4183954000473022,-0.009909268468618393,1.204507827758789,1.648480247521983,4.386378947368421,4.386378947368421,3.1416,0.8038578947368422,0.440921052631579,0.0,0.0,0.0
1.3043161630630493,-0.009908498264849186,1.4274346828460693,1.4429672026659175,4.092431578947369,4.092431578947369,3.1416,0.8038578947368422,0.14697368421052648,0.0,0.0,0.0
1.130540370941162,-0.009907201863825321,1.6077475547790527,1.212060484994161,4.092431578947368,4.092431578947368,3.1416,0.8038578947368422,0.14697368421052603,0.0,0.0,0.0
0.9119758009910583,-0.009905741550028324,1.7299779653549194,0.9648261241276423,4.386378947368421,4.386378947368421,3.1416,0.8038578947368422,0.440921052631579,0.0,0.0,0.0
0.667371928691864,-0.009903893806040287,1.7836405038833618,0.7167426975137993,4.680326315789474,4.680326315789474,3.1416,0.8038578947368422,0.7348684210526315,0.0,0.0,0.0
0.4177117943763733,-0.009902426041662693,1.7641311883926392,0.5033580403470796,4.974273684210527,4.974273684210527,3.1416,0.8038578947368422,1.028815789473684,0.0,0.0,0.0
0.18441252410411835,-0.009900749661028385,1.6731244325637817,0.4149349645445442,5.26822105263158,5.26822105263158,3.1416,0.8038578947368422,1.322763157894737,0.0,0.0,0.0
-0.012512139976024628,-0.009899565018713474,1.5184264183044434,0.5263947362066378,5.562168421052631,5.562168421052631,3.1416,0.8038578947368422,1.616710526315789,0.0,0.0,0.0
-0.15616968274116516,-0.009898688644170761,1.313308596611023,0.7477494788909961,5.856115789473684,5.856115789473684,3.1416,0.8038578947368422,1.910657894736842,0.0,0.0,0.0
-0.23423561453819275,-0.009898301213979721,1.0753661394119263,0.9970411307033387,6.150063157894737,6.150063157894737,3.1416,0.8038578947368422,2.204605263157895,0.0,0.0,0.0
-0.24001368880271912,-0.009898234158754349,0.8250120282173157,1.2428441251043612,6.44401052631579,6.44401052631579,3.1416,0.8038578947368422,2.498552631578947,0.0,0.0,0.0
-0.17300786077976227,-0.009898785501718521,0.5837216973304749,1.4709222847881207,6.737957894736843,6.737957894736843,3.1416,0.8038578947368422,2.7925,0.0,0.0,0.0
0.2681293189525604,-0.009901792742311954,0.2203609049320221,1.8436481213005518,6.508284210526316,6.508284210526316,3.1416,0.5741842105263157,2.7925,0.0,0.0,0.0
0.5177870392799377,-0.00990357343107462,0.20081868767738342,1.9149197966413316,6.214336842105263,6.214336842105263,3.1416,0.5741842105263157,2.4985526315789475,0.0,0.0,0.0
0.7623979449272156,-0.009905190207064152,0.2544483542442322,1.945561729240825,5.92038947368421,5.92038947368421,3.1416,0.5741842105263157,2.2046052631578945,0.0,0.0,0.0
0.9809788465499878,-0.009906613267958164,0.3766495883464813,1.9348819540133808,5.626442105263157,5.626442105263157,3.1416,0.5741842105263157,1.910657894736842,0.0,0.0,0.0
1.1547784805297852,-0.009907753206789494,0.5569392442703247,1.8831213641417175,5.332494736842105,5.332494736842105,3.1416,0.5741842105263157,1.6167105263157895,0.0,0.0,0.0
1.268887996673584,-0.009908379055559635,0.779851496219635,1.7914512178725794,5.038547368421053,5.038547368421053,3.1416,0.5741842105263157,1.322763157894737,0.0,0.0,0.0
1.3135178089141846,-0.009908721782267094,1.02626371383667,1.6619619916597872,4.7446,4.7446,3.1416,0.5741842105263157,1.0288157894736842,0.0,0.0,0.0
1.2848398685455322,-0.009908379055559635,1.275037407875061,1.497654587867073,4.450652631578947,4.450652631578947,3.1416,0.5741842105263157,0.7348684210526315,0.0,0.0,0.0
1.185314416885376,-0.009907686151564121,1.5048311948776245,1.302454545415368,4.156705263157894,4.156705263157894,3.1416,0.5741842105263157,0.440921052631579,0.0,0.0,0.0
1.0234787464141846,-0.009906434454023838,1.69593346118927,1.0813228675192343,3.862757894736842,3.862757894736842,3.1416,0.5741842105263157,0.14697368421052648,0.0,0.0,0.0
0.8132160902023315,-0.009904959239065647,1.8319495916366577,0.8407166289949914,3.8627578947368417,3.8627578947368417,3.1416,0.5741842105263157,0.14697368421052603,0.0,0.0,0.0
0.5725638270378113,-0.009903513826429844,1.9012117385864258,0.5905041339080476,4.156705263157894,4.156705263157894,3.1416,0.5741842105263157,0.440921052631579,0.0,0.0,0.0
0.3221662938594818,-0.00990177784115076,1.8977782726287842,0.354473494902881,4.450652631578947,4.450652631578947,3.1416,0.5741842105263157,0.7348684210526315,0.0,0.0,0.0
0.0835035890340805,-0.009900056757032871,1.821943759918213,0.2383422110479969,4.7446,4.7446,3.1416,0.5741842105263157,1.028815789473684,0.0,0.0,0.0
-0.12295070290565491,-0.009898857213556767,1.6802135705947876,0.3847957585787955,5.038547368421053,5.038547368421053,3.1416,0.5741842105263157,1.322763157894737,0.0,0.0,0.0
-0.27948570251464844,-0.009897888638079166,1.4847460985183716,0.6257833904977393,5.332494736842104,5.332494736842104,3.1416,0.5741842105263157,1.616710526315789,0.0,0.0,0.0
-0.3726731538772583,-0.009897262789309025,1.2523096799850464,0.8755146854588691,5.626442105263157,5.626442105263157,3.1416,0.5741842105263157,1.910657894736842,0.0,0.0,0.0
-0.39451929926872253,-0.00989720318466425,1.0028430223464966,1.1138537028331192,5.92038947368421,5.92038947368421,3.1416,0.5741842105263157,2.204605263157895,0.0,0.0,0.0
-0.34314990043640137,-0.00989768747240305,0.7577475905418396,1.3316759383686203,6.214336842105263,6.214336842105263,3.1416,0.5741842105263157,2.498552631578947,0.0,0.0,0.0
-0.2229715883731842,-0.009898447431623936,0.5380477905273438,1.5227947132070139,6.508284210526316,6.508284210526316,3.1416,0.5741842105263157,2.7925,0.0,0.0,0.0
0.2893044650554657,-0.00990208052098751,0.28465765714645386,1.7833758718628832,6.27861052631579,6.27861052631579,3.1416,0.3445105263157895,2.7925,0.0,0.0,0.0
