uoc,state,action,next_state,reward
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.68590647,-0.0057894737,-0.15444382","0.5628905,-0.9803914,-0.96334016","0.053751953,-0.13479878,-0.103492245,-0.4135863,-0.06464003,0.8773673,-0.68590647,-0.0057894737,-0.15444382",0.0
7,"0.053751953,-0.13479878,-0.103492245,-0.4135863,-0.06464003,0.8773673,-0.68590647,-0.0057894737,-0.15444382","-0.090011954,-0.8926773,-0.929651","0.04515646,-0.25753734,-0.20336522,-0.70908874,-0.09542592,0.5881205,-0.68590647,-0.0057894737,-0.15444382",0.0
7,"0.04515646,-0.25753734,-0.20336522,-0.70908874,-0.09542592,0.5881205,-0.68590647,-0.0057894737,-0.15444382","-0.55616647,-0.89962196,-0.6346165","-0.007953403,-0.38123074,-0.27154246,-0.86474437,0.027402377,0.24334693,-0.68590647,-0.0057894737,-0.15444382",0.0
7,"-0.007953403,-0.38123074,-0.27154246,-0.86474437,0.027402377,0.24334693,-0.68590647,-0.0057894737,-0.15444382","-0.15846097,-0.7386854,-0.98330665","-0.02308528,-0.48279625,-0.37717968,-0.85670406,0.068045855,-0.13014005,-0.68590647,-0.0057894737,-0.15444382",0.0
7,"-0.02308528,-0.48279625,-0.37717968,-0.85670406,0.068045855,-0.13014005,-0.68590647,-0.0057894737,-0.15444382","0.2732581,0.3522464,-0.7793565","0.0030088837,-0.43436426,-0.46090645,-0.7950785,-0.0017262837,-0.14009568,-0.68590647,-0.0057894737,-0.15444382",0.0
7,"0.0030088837,-0.43436426,-0.46090645,-0.7950785,-0.0017262837,-0.14009568,-0.68590647,-0.0057894737,-0.15444382","0.202353,0.3919326,-0.87246555","0.022332124,-0.3804756,-0.55463594,-0.7087685,-0.044004146,-0.14935958,-0.68590647,-0.0057894737,-0.15444382",0.0
7,"0.022332124,-0.3804756,-0.55463594,-0.7087685,-0.044004146,-0.14935958,-0.68590647,-0.0057894737,-0.15444382","-0.13860476,-0.050514877,-0.18883461","0.009096373,-0.3874212,-0.57492256,-0.6881785,-0.013879685,-0.18224335,-0.68590647,-0.0057894737,-0.15444382",0.0
7,"0.009096373,-0.3874212,-0.57492256,-0.6881785,-0.013879685,-0.18224335,-0.68590647,-0.0057894737,-0.15444382","-0.010551155,0.2122376,-0.21824378","0.008088811,-0.35823968,-0.5983686,-0.66592056,-0.011134588,-0.15732783,-0.68590647,-0.0057894737,-0.15444382",0.0
7,"0.008088811,-0.35823968,-0.5983686,-0.66592056,-0.011134588,-0.15732783,-0.68590647,-0.0057894737,-0.15444382","-0.078829944,-0.23632008,0.19054627","0.0005611215,-0.39073253,-0.57789814,-0.6846378,0.0045825695,-0.1907197,-0.68590647,-0.0057894737,-0.15444382",0.0
7,"0.0005611215,-0.39073253,-0.57789814,-0.6846378,0.0045825695,-0.1907197,-0.68590647,-0.0057894737,-0.15444382","0.03770864,0.20483315,-0.19649005","0.00416202,-0.3625691,-0.5990071,-0.66495097,-0.002905046,-0.16498505,-0.68590647,-0.0057894737,-0.15444382",0.0
7,"0.00416202,-0.3625691,-0.5990071,-0.66495097,-0.002905046,-0.16498505,-0.68590647,-0.0057894737,-0.15444382","0.0038503408,0.036345243,0.20021343","0.004529697,-0.35757184,-0.5774981,-0.68796414,-0.0040005823,-0.13477418,-0.68590647,-0.0057894737,-0.15444382",0.0
7,"0.004529697,-0.35757184,-0.5774981,-0.68796414,-0.0040005823,-0.13477418,-0.68590647,-0.0057894737,-0.15444382","-0.005984783,-0.07257855,0.095371366","0.003958191,-0.3675511,-0.5672523,-0.6980309,-0.0028905116,-0.14071664,-0.68590647,-0.0057894737,-0.15444382",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.3631579,-0.0057894737,-0.6149007","0.06957924,0.9118904,0.95812786","0.0066443183,0.12538023,0.10293228,0.39931476,0.014126662,0.8872384,0.3631579,-0.0057894737,-0.6149007",0.0
7,"0.0066443183,0.12538023,0.10293228,0.39931476,0.014126662,0.8872384,0.3631579,-0.0057894737,-0.6149007","0.18111372,0.97565365,0.73058355","0.023939366,0.25952762,0.18141931,0.70196694,0.058698867,0.61521935,0.3631579,-0.0057894737,-0.6149007",0.0
7,"0.023939366,0.25952762,0.18141931,0.70196694,0.058698867,0.61521935,0.3631579,-0.0057894737,-0.6149007","0.34094822,0.965883,0.9394293","0.056497447,0.39233157,0.28234276,0.85713035,0.1596338,0.20298678,0.3631579,-0.0057894737,-0.6149007",0.0
7,"0.056497447,0.39233157,0.28234276,0.85713035,0.1596338,0.20298678,0.3631579,-0.0057894737,-0.6149007","-0.3232746,0.80634785,0.9794799","0.025627071,0.5032003,0.3875689,0.8466985,0.07412334,-0.18631713,0.3631579,-0.0057894737,-0.6149007",0.0
7,"0.025627071,0.5032003,0.3875689,0.8466985,0.07412334,-0.18631713,0.3631579,-0.0057894737,-0.6149007","-0.250412,0.93623674,0.99278927","0.001714544,0.6319281,0.49422482,0.6717294,0.00940787,-0.5310998,0.3631579,-0.0057894737,-0.6149007",0.0
7,"0.001714544,0.6319281,0.49422482,0.6717294,0.00940787,-0.5310998,0.3631579,-0.0057894737,-0.6149007","0.05202675,0.65855527,0.96571565","0.006682721,0.7224761,0.5979722,0.44171318,0.015065595,-0.6769679,0.3631579,-0.0057894737,-0.6149007",0.0
7,"0.006682721,0.7224761,0.5979722,0.44171318,0.015065595,-0.6769679,0.3631579,-0.0057894737,-0.6149007","-0.2728125,-0.28273308,0.71697235","-0.01936889,0.6836018,0.6749969,0.3758903,-0.017100712,-0.6178623,0.3631579,-0.0057894737,-0.6149007",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.17245615,0.053099412,-0.40556052","0.00087094307,0.6617882,0.8973665","8.317375e-05,0.09099248,0.09640465,0.32290024,0.00587341,0.9225682,0.17245615,0.053099412,-0.40556052",0.0
7,"8.317375e-05,0.09099248,0.09640465,0.32290024,0.00587341,0.9225682,0.17245615,0.053099412,-0.40556052","0.61599565,0.7845229,0.98643196","0.058906294,0.19886035,0.20237768,0.61642694,0.121285774,0.6857628,0.17245615,0.053099412,-0.40556052",0.0
