state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.06035088,-0.12309941,0.36001524","-0.8528361,0.103253245,0.9320488","-0.08143966,0.014196781,0.100130595,0.16410744,-0.036943797,0.9664517,-0.06035088,-0.12309941,0.36001524",0.0
"-0.08143966,0.014196781,0.100130595,0.16410744,-0.036943797,0.9664517,-0.06035088,-0.12309941,0.36001524","-0.84146523,-0.23938799,0.9203069","-0.16179349,-0.01871785,0.19899978,0.20027559,-0.10494996,0.92053413,-0.06035088,-0.12309941,0.36001524",0.0
"-0.16179349,-0.01871785,0.19899978,0.20027559,-0.10494996,0.92053413,-0.06035088,-0.12309941,0.36001524","-0.96382135,-0.33640438,0.9640473","-0.25383145,-0.06497174,0.30256802,0.18122219,-0.17735131,0.85533154,-0.06035088,-0.12309941,0.36001524",0.0
"-0.25383145,-0.06497174,0.30256802,0.18122219,-0.17735131,0.85533154,-0.06035088,-0.12309941,0.36001524","-0.078558266,-0.2440778,0.99012315","-0.2613332,-0.0985312,0.4089377,0.20492424,-0.21156776,0.7572959,-0.06035088,-0.12309941,0.36001524",0.0
"-0.2613332,-0.0985312,0.4089377,0.20492424,-0.21156776,0.7572959,-0.06035088,-0.12309941,0.36001524","-0.76857924,-0.43796682,0.95757604","-0.3347269,-0.1587494,0.5118108,0.14093114,-0.23492107,0.66372544,-0.06035088,-0.12309941,0.36001524",0.0
"-0.3347269,-0.1587494,0.5118108,0.14093114,-0.23492107,0.66372544,-0.06035088,-0.12309941,0.36001524","-0.46150434,-0.69066226,0.8527236","-0.37879723,-0.2537119,0.6034194,0.07699925,-0.17677467,0.5897229,-0.06035088,-0.12309941,0.36001524",0.0
"-0.37879723,-0.2537119,0.6034194,0.07699925,-0.17677467,0.5897229,-0.06035088,-0.12309941,0.36001524","-0.7953067,-0.733486,0.9270209","-0.45474327,-0.3545625,0.7030099,0.022567254,-0.1168007,0.4852396,-0.06035088,-0.12309941,0.36001524",0.0
"-0.45474327,-0.3545625,0.7030099,0.022567254,-0.1168007,0.4852396,-0.06035088,-0.12309941,0.36001524","-0.73511535,-0.020744085,0.6620556","-0.52494144,-0.35741472,0.774135,-0.0054721697,-0.14364952,0.3797847,-0.06035088,-0.12309941,0.36001524",0.0
"-0.52494144,-0.35741472,0.774135,-0.0054721697,-0.14364952,0.3797847,-0.06035088,-0.12309941,0.36001524","-0.7623486,-0.1044929,0.17564619","-0.5977402,-0.37178198,0.7930049,-0.0351922,-0.13013713,0.3556733,-0.06035088,-0.12309941,0.36001524",0.0
"-0.5977402,-0.37178198,0.7930049,-0.0351922,-0.13013713,0.3556733,-0.06035088,-0.12309941,0.36001524","-0.21232688,0.04186201,-0.05590862","-0.6180158,-0.3660262,0.7869987,-0.044834305,-0.13131078,0.3629956,-0.06035088,-0.12309941,0.36001524",0.0
"-0.6180158,-0.3660262,0.7869987,-0.044834305,-0.13131078,0.3629956,-0.06035088,-0.12309941,0.36001524","-0.40957367,-0.019733131,0.016590595","-0.65712714,-0.36873943,0.7887811,-0.059587743,-0.1229629,0.36116487,-0.06035088,-0.12309941,0.36001524",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.38526317,0.21508771,0.60727465","-0.5289677,-0.8673613,-0.120337784","-0.050512582,-0.119257726,-0.012927948,-0.26878557,0.048878174,0.95050496,-0.38526317,0.21508771,0.60727465",0.0
"-0.050512582,-0.119257726,-0.012927948,-0.26878557,0.048878174,0.95050496,-0.38526317,0.21508771,0.60727465","-0.60252905,-0.8959017,0.5221659","-0.10804974,-0.24243961,0.043168698,-0.42047003,0.1546148,0.8719771,-0.38526317,0.21508771,0.60727465",0.0
"-0.10804974,-0.24243961,0.043168698,-0.42047003,0.1546148,0.8719771,-0.38526317,0.21508771,0.60727465","0.055932283,-0.9137724,0.7897843","-0.102708615,-0.36807868,0.12801579,-0.53975683,0.18657422,0.77008545,-0.38526317,0.21508771,0.60727465",0.0
"-0.102708615,-0.36807868,0.12801579,-0.53975683,0.18657422,0.77008545,-0.38526317,0.21508771,0.60727465","-0.62952894,-0.618778,0.8983294","-0.16282406,-0.4531575,0.22452392,-0.5114218,0.29373404,0.70853823,-0.38526317,0.21508771,0.60727465",0.0
"-0.16282406,-0.4531575,0.22452392,-0.5114218,0.29373404,0.70853823,-0.38526317,0.21508771,0.60727465","0.015303254,-0.21196836,0.9042742","-0.16136271,-0.48230213,0.3216707,-0.4395021,0.25069693,0.70815766,-0.38526317,0.21508771,0.60727465",0.0
"-0.16136271,-0.48230213,0.3216707,-0.4395021,0.25069693,0.70815766,-0.38526317,0.21508771,0.60727465","0.008886814,-0.58094174,0.8739933","-0.16051407,-0.5621787,0.4155644,-0.43341187,0.24579543,0.6262033,-0.38526317,0.21508771,0.60727465",0.0
"-0.16051407,-0.5621787,0.4155644,-0.43341187,0.24579543,0.6262033,-0.38526317,0.21508771,0.60727465","-0.09804571,-0.101418614,0.40744781","-0.16987672,-0.5761233,0.45933682,-0.39067808,0.2375669,0.6113359,-0.38526317,0.21508771,0.60727465",0.0
"-0.16987672,-0.5761233,0.45933682,-0.39067808,0.2375669,0.6113359,-0.38526317,0.21508771,0.60727465","-0.3172704,-0.094486654,0.060806036","-0.20017375,-0.5891147,0.46586928,-0.37375984,0.27902344,0.5964905,-0.38526317,0.21508771,0.60727465",0.0
