state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.29695907,-0.3140351,0.79987806","-0.60859835,0.5088899,0.9261261","-0.05811672,0.069969736,0.09949432,0.28014654,-0.045837928,0.9360325,0.29695907,-0.3140351,0.79987806",0.0
"-0.05811672,0.069969736,0.09949432,0.28014654,-0.045837928,0.9360325,0.29695907,-0.3140351,0.79987806","-0.8897372,0.5281316,0.6535107","-0.14308016,0.14258511,0.1697014,0.4570607,-0.21407641,0.8033787,0.29695907,-0.3140351,0.79987806",0.0
"-0.14308016,0.14258511,0.1697014,0.4570607,-0.21407641,0.8033787,0.29695907,-0.3140351,0.79987806","-0.88928497,-0.1530298,0.5169989","-0.22800042,0.12154432,0.22524296,0.39553422,-0.33664417,0.76517487,0.29695907,-0.3140351,0.79987806",0.0
"-0.22800042,0.12154432,0.22524296,0.39553422,-0.33664417,0.76517487,0.29695907,-0.3140351,0.79987806","-0.41773343,-0.45096064,0.35214543","-0.26789093,0.059539545,0.2630742,0.3004149,-0.32754862,0.79259783,0.29695907,-0.3140351,0.79987806",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.045730997,-0.018128654,0.8480616","-0.6976732,-0.23676491,0.7942846","-0.06662274,-0.032553967,0.085330516,0.048320353,-0.0043455,0.9842688,0.045730997,-0.018128654,0.8480616",0.0
"-0.06662274,-0.032553967,0.085330516,0.048320353,-0.0043455,0.9842688,0.045730997,-0.018128654,0.8480616","-0.7693954,-0.49831903,0.9280262","-0.14009443,-0.10107029,0.18502901,0.0366979,-0.010883172,0.9557464,0.045730997,-0.018128654,0.8480616",0.0
"-0.14009443,-0.10107029,0.18502901,0.0366979,-0.010883172,0.9557464,0.045730997,-0.018128654,0.8480616","-0.7033496,-0.38986027,0.6532788","-0.20725924,-0.15467411,0.25521123,0.019103654,-0.0072783977,0.92341465,0.045730997,-0.018128654,0.8480616",0.0
"-0.20725924,-0.15467411,0.25521123,0.019103654,-0.0072783977,0.92341465,0.045730997,-0.018128654,0.8480616","0.0017282963,-0.38165122,0.69028986","-0.2070942,-0.20714922,0.32936957,0.0111739915,-0.0012298947,0.8779366,0.045730997,-0.018128654,0.8480616",0.0
"-0.2070942,-0.20714922,0.32936957,0.0111739915,-0.0012298947,0.8779366,0.045730997,-0.018128654,0.8480616","0.348266,0.024908662,0.2837205","-0.17383736,-0.20372444,0.35984993,0.04852019,-0.02271546,0.8542846,0.045730997,-0.018128654,0.8480616",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.13982457,-0.3043275,0.89990634","0.9855561,-0.8806344,-0.25640225","0.09411345,-0.1210827,-0.027545441,-0.2851331,-0.08079824,0.9420884,-0.13982457,-0.3043275,0.89990634",0.0
"0.09411345,-0.1210827,-0.027545441,-0.2851331,-0.08079824,0.9420884,-0.13982457,-0.3043275,0.89990634","0.9406012,-0.30446112,0.26162183","0.18393405,-0.16294457,0.0005607779,-0.29241276,-0.18376987,0.9242606,-0.13982457,-0.3043275,0.89990634",0.0
"0.18393405,-0.16294457,0.0005607779,-0.29241276,-0.18376987,0.9242606,-0.13982457,-0.3043275,0.89990634","0.94060993,-0.2639743,0.2905941","0.27375546,-0.19923969,0.031779516,-0.2507872,-0.28244767,0.9089554,-0.13982457,-0.3043275,0.89990634",0.0
"0.27375546,-0.19923969,0.031779516,-0.2507872,-0.28244767,0.9089554,-0.13982457,-0.3043275,0.89990634","0.5264158,-0.04461068,0.49987352","0.32402438,-0.20537347,0.085481286,-0.17192689,-0.2676154,0.9267093,-0.13982457,-0.3043275,0.89990634",0.0
"0.32402438,-0.20537347,0.085481286,-0.17192689,-0.2676154,0.9267093,-0.13982457,-0.3043275,0.89990634","0.3179953,-0.3266871,0.574005","0.3543906,-0.25029132,0.14714706,-0.14830868,-0.2881685,0.90800864,-0.13982457,-0.3043275,0.89990634",0.0
"0.3543906,-0.25029132,0.14714706,-0.14830868,-0.2881685,0.90800864,-0.13982457,-0.3043275,0.89990634","0.11518347,-0.12782031,0.1777358","0.3653898,-0.26786602,0.16624139,-0.1417831,-0.3009388,0.897728,-0.13982457,-0.3043275,0.89990634",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.12532164,-0.51842105,0.78797925","-0.90516126,0.63857627,0.9001105","-0.086436324,0.08780095,0.09669944,0.3067263,-0.079391226,0.92485183,0.12532164,-0.51842105,0.78797925",0.0
"-0.086436324,0.08780095,0.09669944,0.3067263,-0.079391226,0.92485183,0.12532164,-0.51842105,0.78797925","-0.90317154,0.32289314,0.47501898","-0.17268266,0.1321971,0.14773105,0.3995533,-0.2341041,0.8388383,0.12532164,-0.51842105,0.78797925",0.0
"-0.17268266,0.1321971,0.14773105,0.3995533,-0.2341041,0.8388383,0.12532164,-0.51842105,0.78797925","-0.6645811,0.44916844,-0.20907968","-0.23614533,0.19395547,0.1252695,0.41090688,-0.36875612,0.7858728,0.12532164,-0.51842105,0.78797925",0.0
"-0.23614533,0.19395547,0.1252695,0.41090688,-0.36875612,0.7858728,0.12532164,-0.51842105,0.78797925","-0.91530824,0.20886636,0.30968416","-0.3235506,0.22267354,0.15853907,0.337134,-0.5335752,0.7053685,0.12532164,-0.51842105,0.78797925",0.0
"-0.3235506,0.22267354,0.15853907,0.337134,-0.5335752,0.7053685,0.12532164,-0.51842105,0.78797925","-0.89438,-0.3599789,-0.2978989","-0.40895742,0.1731783,0.12653562,0.15118836,-0.4935886,0.81159794,0.12532164,-0.51842105,0.78797925",0.0
"-0.40895742,0.1731783,0.12653562,0.15118836,-0.4935886,0.81159794,0.12532164,-0.51842105,0.78797925","-0.1795516,-0.05870968,0.23952723","-0.42610326,0.16510604,0.15226819,0.12705682,-0.5122734,0.7942573,0.12532164,-0.51842105,0.78797925",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.09923977,-0.21187134,0.8857847","0.9406651,-0.9923051,0.71252215","0.08982668,-0.13643686,0.076546736,-0.1810806,-0.046474427,0.9671957,-0.09923977,-0.21187134,0.8857847",0.0
"0.08982668,-0.13643686,0.076546736,-0.1810806,-0.046474427,0.9671957,-0.09923977,-0.21187134,0.8857847","0.99370074,-0.06414479,0.8096826","0.18471788,-0.14525647,0.16353151,-0.07373097,-0.041416675,0.96049976,-0.09923977,-0.21187134,0.8857847",0.0
"0.18471788,-0.14525647,0.16353151,-0.07373097,-0.041416675,0.96049976,-0.09923977,-0.21187134,0.8857847","0.928143,-0.7873217,-0.4215334","0.2733488,-0.2535092,0.11824598,-0.24623126,-0.2764306,0.89725107,-0.09923977,-0.21187134,0.8857847",0.0
"0.2733488,-0.2535092,0.11824598,-0.24623126,-0.2764306,0.89725107,-0.09923977,-0.21187134,0.8857847","0.44955325,-0.039821684,0.81172466","0.3162779,-0.2589845,0.20545012,-0.14688057,-0.21496458,0.9075622,-0.09923977,-0.21187134,0.8857847",0.0
"0.3162779,-0.2589845,0.20545012,-0.14688057,-0.21496458,0.9075622,-0.09923977,-0.21187134,0.8857847","0.47349453,-0.09195304,0.33522713","0.36149317,-0.27162763,0.24146383,-0.10441555,-0.2108913,0.89738494,-0.09923977,-0.21187134,0.8857847",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.04146199,0.5701754,0.6989999","0.90785027,0.45036948,0.19937658","0.08669312,0.061923485,0.021419143,0.15582743,0.049532518,0.9778417,-0.04146199,0.5701754,0.6989999",0.0
"0.08669312,0.061923485,0.021419143,0.15582743,0.049532518,0.9778417,-0.04146199,0.5701754,0.6989999","0.81773317,0.52191937,0.7220645","0.16478069,0.13368471,0.09899099,0.3543923,0.20848075,0.88231915,-0.04146199,0.5701754,0.6989999",0.0
"0.16478069,0.13368471,0.09899099,0.3543923,0.20848075,0.88231915,-0.04146199,0.5701754,0.6989999","0.5470233,0.19513762,-0.4166819","0.21701744,0.16051516,0.054226592,0.3146877,0.26286027,0.8910523,-0.04146199,0.5701754,0.6989999",0.0
"0.21701744,0.16051516,0.054226592,0.3146877,0.26286027,0.8910523,-0.04146199,0.5701754,0.6989999","0.9346776,-0.19788462,0.9154794","0.30627236,0.13330705,0.15257713,0.26410595,0.38912335,0.83265007,-0.04146199,0.5701754,0.6989999",0.0
"0.30627236,0.13330705,0.15257713,0.26410595,0.38912335,0.83265007,-0.04146199,0.5701754,0.6989999","0.69375587,-0.23158783,0.28682148","0.372521,0.10146491,0.18339057,0.16747445,0.41042927,0.83622754,-0.04146199,0.5701754,0.6989999",0.0
"0.372521,0.10146491,0.18339057,0.16747445,0.41042927,0.83622754,-0.04146199,0.5701754,0.6989999","0.71594214,0.1865797,0.733073","0.4408883,0.12711866,0.2621451,0.0974414,0.5500291,0.7109515,-0.04146199,0.5701754,0.6989999",0.0
"0.4408883,0.12711866,0.2621451,0.0974414,0.5500291,0.7109515,-0.04146199,0.5701754,0.6989999","0.6804203,0.052676797,-0.19999105","0.5058635,0.13436145,0.24065997,-0.015992712,0.55368316,0.7291094,-0.04146199,0.5701754,0.6989999",0.0
"0.5058635,0.13436145,0.24065997,-0.015992712,0.55368316,0.7291094,-0.04146199,0.5701754,0.6989999","0.13418329,-0.03545493,0.25662005","0.518677,0.12948658,0.26822886,-0.03902035,0.56549543,0.6996069,-0.04146199,0.5701754,0.6989999",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.0038596492,0.023742689,0.9189313","0.7095001,-0.6555971,0.9092485","0.06775209,-0.09014125,0.09768117,-0.05845433,-0.0067106495,0.9811939,0.0038596492,0.023742689,0.9189313",0.0
"0.06775209,-0.09014125,0.09768117,-0.05845433,-0.0067106495,0.9811939,0.0038596492,0.023742689,0.9189313","0.58049357,-0.05040884,0.8975277","0.123185,-0.09707223,0.19410318,0.05175704,0.027345112,0.9509139,0.0038596492,0.023742689,0.9189313",0.0
"0.123185,-0.09707223,0.19410318,0.05175704,0.027345112,0.9509139,0.0038596492,0.023742689,0.9189313","0.9756217,-0.23417872,0.16983497","0.21634978,-0.12927063,0.21234871,0.008365466,0.014203442,0.9448293,0.0038596492,0.023742689,0.9189313",0.0
"0.21634978,-0.12927063,0.21234871,0.008365466,0.014203442,0.9448293,0.0038596492,0.023742689,0.9189313","0.96047235,-0.10741502,0.36656702","0.30806792,-0.14403968,0.25172928,0.016056905,0.03352983,0.92471,0.0038596492,0.023742689,0.9189313",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.051286552,0.17894736,0.970776","0.9636879,0.37159133,0.25387466","0.09202521,0.0510919,0.027273908,0.14044055,0.047812242,0.9802211,-0.051286552,0.17894736,0.970776",0.0
"0.09202521,0.0510919,0.027273908,0.14044055,0.047812242,0.9802211,-0.051286552,0.17894736,0.970776","0.7258483,-0.07139897,-0.42845166","0.16133846,0.04127492,-0.018754933,0.05251387,0.0357796,0.99082625,-0.051286552,0.17894736,0.970776",0.0
"0.16133846,0.04127492,-0.018754933,0.05251387,0.0357796,0.99082625,-0.051286552,0.17894736,0.970776","0.924976,-0.21964175,-0.26538122","0.24966696,0.011075319,-0.047265016,-0.033724137,-0.025475428,0.99005467,-0.051286552,0.17894736,0.970776",0.0
"0.24966696,0.011075319,-0.047265016,-0.033724137,-0.025475428,0.99005467,-0.051286552,0.17894736,0.970776","0.54984295,-0.026217043,0.28761768","0.30217296,0.007470614,-0.016366078,-0.008575321,-0.0020312842,0.993147,-0.051286552,0.17894736,0.970776",0.0
"0.30217296,0.007470614,-0.016366078,-0.008575321,-0.0020312842,0.993147,-0.051286552,0.17894736,0.970776","0.9581014,0.22311616,-0.28071308","0.3936647,0.038147945,-0.046523277,0.00035137596,0.01866809,0.9909405,-0.051286552,0.17894736,0.970776",0.0
"0.3936647,0.038147945,-0.046523277,0.00035137596,0.01866809,0.9909405,-0.051286552,0.17894736,0.970776","0.6866554,0.41501582,0.36841726","0.4592353,0.09521049,-0.006944001,0.019230917,0.19467469,0.9716986,-0.051286552,0.17894736,0.970776",0.0
"0.4592353,0.09521049,-0.006944001,0.019230917,0.19467469,0.9716986,-0.051286552,0.17894736,0.970776","0.674966,-0.21140456,0.3898369","0.5236896,0.06614346,0.03493642,-0.019962996,0.1898722,0.971447,-0.051286552,0.17894736,0.970776",0.0
"0.5236896,0.06614346,0.03493642,-0.019962996,0.1898722,0.971447,-0.051286552,0.17894736,0.970776","0.5832226,-0.15334171,0.21631813","0.5793832,0.04505977,0.058175623,-0.04939962,0.17049967,0.97189605,-0.051286552,0.17894736,0.970776",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.0001754386,0.07210526,0.75542104","0.5226059,-0.5397614,0.89470065","0.049905054,-0.074214436,0.09611829,-0.0271059,0.0015761387,0.9830692,0.0001754386,0.07210526,0.75542104",0.0
"0.049905054,-0.074214436,0.09611829,-0.0271059,0.0015761387,0.9830692,0.0001754386,0.07210526,0.75542104","0.6906246,-0.32893175,0.9583185","0.115854666,-0.119440876,0.19907111,0.014933273,0.011883562,0.9506129,0.0001754386,0.07210526,0.75542104",0.0
"0.115854666,-0.119440876,0.19907111,0.014933273,0.011883562,0.9506129,0.0001754386,0.07210526,0.75542104","0.55896795,-0.38400924,0.83809125","0.16923204,-0.17224021,0.28910783,0.020993933,0.019063625,0.90366536,0.0001754386,0.07210526,0.75542104",0.0
"0.16923204,-0.17224021,0.28910783,0.020993933,0.019063625,0.90366536,0.0001754386,0.07210526,0.75542104","0.8923385,-0.48915243,0.8994268","0.25444388,-0.23949619,0.3857339,0.007474438,0.015989883,0.8359498,0.0001754386,0.07210526,0.75542104",0.0
"0.25444388,-0.23949619,0.3857339,0.007474438,0.015989883,0.8359498,0.0001754386,0.07210526,0.75542104","0.9534404,-0.027747035,0.6892514","0.3454905,-0.24331127,0.4597807,0.03768732,0.08385335,0.7662771,0.0001754386,0.07210526,0.75542104",0.0
"0.3454905,-0.24331127,0.4597807,0.03768732,0.08385335,0.7662771,0.0001754386,0.07210526,0.75542104","0.68786716,-0.12598932,0.2225641","0.4111768,-0.26063418,0.48369098,0.018191373,0.0845087,0.74412274,0.0001754386,0.07210526,0.75542104",0.0
"0.4111768,-0.26063418,0.48369098,0.018191373,0.0845087,0.74412274,0.0001754386,0.07210526,0.75542104","0.5794153,-0.053403437,-0.043750703","0.46650675,-0.2679769,0.4789909,0.0015029341,0.06935231,0.7506081,0.0001754386,0.07210526,0.75542104",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.18678363,-0.025321636,0.89768344","0.43005347,-0.8380686,0.8873986","0.04106697,-0.11523014,0.09533382,-0.115320325,-0.009123683,0.97603214,-0.18678363,-0.025321636,0.89768344",0.0
"0.04106697,-0.11523014,0.09533382,-0.115320325,-0.009123683,0.97603214,-0.18678363,-0.025321636,0.89768344","-0.07032329,-0.60705644,0.6744908","0.034351595,-0.19869731,0.16779485,-0.1895916,-0.014717217,0.9420103,-0.18678363,-0.025321636,0.89768344",0.0
"0.034351595,-0.19869731,0.16779485,-0.1895916,-0.014717217,0.9420103,-0.18678363,-0.025321636,0.89768344","0.25237954,-0.42967844,0.68836594","0.058452003,-0.25777593,0.24174649,-0.20488055,-0.03216329,0.9048195,-0.18678363,-0.025321636,0.89768344",0.0
"0.058452003,-0.25777593,0.24174649,-0.20488055,-0.03216329,0.9048195,-0.18678363,-0.025321636,0.89768344","0.0041804314,-0.00391227,0.12780237","0.05885119,-0.2583139,0.25547644,-0.18721327,-0.029123526,0.90175515,-0.18678363,-0.025321636,0.89768344",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.065964915,-0.029122807,0.75542104","-0.7362232,-0.21261764,0.95245576","-0.070303984,-0.029233843,0.10232294,0.07792804,-0.011563786,0.97862667,0.065964915,-0.029122807,0.75542104",0.0
"-0.070303984,-0.029233843,0.10232294,0.07792804,-0.011563786,0.97862667,0.065964915,-0.029122807,0.75542104","0.4976697,-0.5412839,0.99309134","-0.022780152,-0.10365762,0.20901144,0.064401865,0.0011870931,0.94405204,0.065964915,-0.029122807,0.75542104",0.0
"-0.022780152,-0.10365762,0.20901144,0.064401865,0.0011870931,0.94405204,0.065964915,-0.029122807,0.75542104","-0.65030265,-0.2718805,0.81143355","-0.084879346,-0.1410398,0.2961843,0.09652814,-0.020366624,0.8938008,0.065964915,-0.029122807,0.75542104",0.0
"-0.084879346,-0.1410398,0.2961843,0.09652814,-0.020366624,0.8938008,0.065964915,-0.029122807,0.75542104","-0.10197407,-0.5935852,0.8802489","-0.09461714,-0.22265474,0.39075008,0.053133555,-0.010221403,0.8302104,0.065964915,-0.029122807,0.75542104",0.0
