state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.49023393,-0.25871345,0.04862008","0.028233528,0.96341825,0.87475","0.0026961025,0.13246506,0.09397495,0.40274048,0.009200563,0.88768744,0.49023393,-0.25871345,0.04862008",0.0
"0.0026961025,0.13246506,0.09397495,0.40274048,0.009200563,0.88768744,0.49023393,-0.25871345,0.04862008","-0.9147094,0.8432028,0.97139966","-0.08465201,0.24840112,0.19833302,0.6764859,-0.1782713,0.61093384,0.49023393,-0.25871345,0.04862008",0.0
"-0.08465201,0.24840112,0.19833302,0.6764859,-0.1782713,0.61093384,0.49023393,-0.25871345,0.04862008","-0.94351465,-0.3330921,0.98750234","-0.17475082,0.20260268,0.30442104,0.59342766,-0.35622865,0.5351238,0.49023393,-0.25871345,0.04862008",0.0
"-0.17475082,0.20260268,0.30442104,0.59342766,-0.35622865,0.5351238,0.49023393,-0.25871345,0.04862008","-0.08939558,0.33579183,0.94183767","-0.18328746,0.24877237,0.4056033,0.6343194,-0.40490055,0.2966874,0.49023393,-0.25871345,0.04862008",0.0
"-0.18328746,0.24877237,0.4056033,0.6343194,-0.40490055,0.2966874,0.49023393,-0.25871345,0.04862008","0.08770299,0.08878577,0.91030097","-0.17491244,0.26097998,0.50339746,0.6222284,-0.37427896,0.12738228,0.49023393,-0.25871345,0.04862008",0.0
"-0.17491244,0.26097998,0.50339746,0.6222284,-0.37427896,0.12738228,0.49023393,-0.25871345,0.04862008","-0.061373115,-0.65884244,0.9154551","-0.18077314,0.17039256,0.6017454,0.52806157,-0.3300534,0.13794042,0.49023393,-0.25871345,0.04862008",0.0
"-0.18077314,0.17039256,0.6017454,0.52806157,-0.3300534,0.13794042,0.49023393,-0.25871345,0.04862008","0.28784776,-0.020563364,0.75146365","-0.15328576,0.16756523,0.6824756,0.49800855,-0.25372607,0.037593648,0.49023393,-0.25871345,0.04862008",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.17654972,0.25964913,-0.13221532","0.6527884,0.6862812,0.99173164","0.062336557,0.094360135,0.10654236,0.33455756,0.072271176,0.91245085,0.17654972,0.25964913,-0.13221532",0.0
"0.062336557,0.094360135,0.10654236,0.33455756,0.072271176,0.91245085,0.17654972,0.25964913,-0.13221532","0.9086504,0.63639057,0.9976773","0.14910607,0.18186058,0.21372347,0.54165745,0.28056368,0.6965686,0.17654972,0.25964913,-0.13221532",0.0
"0.14910607,0.18186058,0.21372347,0.54165745,0.28056368,0.6965686,0.17654972,0.25964913,-0.13221532","0.7507789,0.5890709,0.9925659","0.22080001,0.2628548,0.32035547,0.58489025,0.49387532,0.4033828,0.17654972,0.25964913,-0.13221532",0.0
