state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.59964913,-0.31789473,-0.71845937","0.5070603,-0.9693703,-0.94655585","0.048420575,-0.13328344,-0.101689085,-0.4096137,-0.05693805,0.8804451,-0.59964913,-0.31789473,-0.71845937",0.0
"0.048420575,-0.13328344,-0.101689085,-0.4096137,-0.05693805,0.8804451,-0.59964913,-0.31789473,-0.71845937","0.6594739,-0.9536462,-0.8709268","0.111395545,-0.2644049,-0.19525328,-0.67838424,-0.24143606,0.58752686,-0.59964913,-0.31789473,-0.71845937",0.0
"0.111395545,-0.2644049,-0.19525328,-0.67838424,-0.24143606,0.58752686,-0.59964913,-0.31789473,-0.71845937","0.25230086,-0.9526068,-0.8849434","0.13548845,-0.39538342,-0.29032332,-0.7972415,-0.35508654,0.1840847,-0.59964913,-0.31789473,-0.71845937",0.0
"0.13548845,-0.39538342,-0.29032332,-0.7972415,-0.35508654,0.1840847,-0.59964913,-0.31789473,-0.71845937","-0.09119403,-0.9579739,-0.7038637","0.12678008,-0.52709997,-0.36593977,-0.7980601,-0.32952777,-0.20850056,-0.59964913,-0.31789473,-0.71845937",0.0
"0.12678008,-0.52709997,-0.36593977,-0.7980601,-0.32952777,-0.20850056,-0.59964913,-0.31789473,-0.71845937","0.05695188,-0.94636303,-0.692914","0.13221857,-0.65722007,-0.44037992,-0.66062313,-0.28503364,-0.5389887,-0.59964913,-0.31789473,-0.71845937",0.0
"0.13221857,-0.65722007,-0.44037992,-0.66062313,-0.28503364,-0.5389887,-0.59964913,-0.31789473,-0.71845937","0.17621732,-0.7351979,0.39941776","0.14904605,-0.758306,-0.39747015,-0.6063297,-0.30016762,-0.6838801,-0.59964913,-0.31789473,-0.71845937",0.0
"0.14904605,-0.758306,-0.39747015,-0.6063297,-0.30016762,-0.6838801,-0.59964913,-0.31789473,-0.71845937","0.08263898,-0.20399916,0.23509514","0.15693747,-0.78635496,-0.37221372,-0.5994763,-0.31552148,-0.7155208,-0.59964913,-0.31789473,-0.71845937",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.084853806,-0.9539766,-0.29036456","-0.9427704,0.9547007,0.9290595","-0.09002773,0.13126644,0.099809445,0.39279535,-0.108126305,0.8840477,-0.084853806,-0.9539766,-0.29036456",0.0
"-0.09002773,0.13126644,0.099809445,0.39279535,-0.108126305,0.8840477,-0.084853806,-0.9539766,-0.29036456","-0.9267344,0.94218326,0.89997506","-0.17852412,0.2608118,0.19649433,0.60925096,-0.3758559,0.5920755,-0.084853806,-0.9539766,-0.29036456",0.0
"-0.17852412,0.2608118,0.19649433,0.60925096,-0.3758559,0.5920755,-0.084853806,-0.9539766,-0.29036456","-0.91741496,0.94511914,0.9142302","-0.2661306,0.39076084,0.29471064,0.58709157,-0.64119345,0.1870945,-0.084853806,-0.9539766,-0.29036456",0.0
"-0.2661306,0.39076084,0.29471064,0.58709157,-0.64119345,0.1870945,-0.084853806,-0.9539766,-0.29036456","-0.8978764,0.83645034,0.76073456","-0.35187128,0.5057685,0.3764368,0.39034304,-0.7644586,-0.177294,-0.084853806,-0.9539766,-0.29036456",0.0
"-0.35187128,0.5057685,0.3764368,0.39034304,-0.7644586,-0.177294,-0.084853806,-0.9539766,-0.29036456","-0.87260544,0.42333424,-0.5074801","-0.43519875,0.5639748,0.3219179,0.18556245,-0.87025005,-0.22990023,-0.084853806,-0.9539766,-0.29036456",0.0
"-0.43519875,0.5639748,0.3219179,0.18556245,-0.87025005,-0.22990023,-0.084853806,-0.9539766,-0.29036456","-0.778059,0.31533504,-0.66083264","-0.50949776,0.6073318,0.25092417,-0.021914983,-0.92819583,-0.22928597,-0.084853806,-0.9539766,-0.29036456",0.0
"-0.50949776,0.6073318,0.25092417,-0.021914983,-0.92819583,-0.22928597,-0.084853806,-0.9539766,-0.29036456","-0.2116198,0.41469216,-0.58092415","-0.52970594,0.6643499,0.1885151,-0.08277199,-0.9464455,-0.27148247,-0.084853806,-0.9539766,-0.29036456",0.0
"-0.52970594,0.6643499,0.1885151,-0.08277199,-0.9464455,-0.27148247,-0.084853806,-0.9539766,-0.29036456","-0.011040807,0.15439355,-0.1965307","-0.5307602,0.6855783,0.16740163,-0.08635963,-0.9508402,-0.29043403,-0.084853806,-0.9539766,-0.29036456",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.7551462,0.41526315,-0.2081845","0.74048615,0.950696,0.83963287","0.070711054,0.1307158,0.09020229,0.3838776,0.092642605,0.89243877,0.7551462,0.41526315,-0.2081845",0.0
"0.070711054,0.1307158,0.09020229,0.3838776,0.092642605,0.89243877,0.7551462,0.41526315,-0.2081845","0.33649993,0.87205875,0.7387903","0.10284436,0.2506194,0.16957098,0.645912,0.22237478,0.64630634,0.7551462,0.41526315,-0.2081845",0.0
"0.10284436,0.2506194,0.16957098,0.645912,0.22237478,0.64630634,0.7551462,0.41526315,-0.2081845","0.43849552,0.92026114,0.6232307","0.14471748,0.3771506,0.23652504,0.77042586,0.38302514,0.3065415,0.7551462,0.41526315,-0.2081845",0.0
"0.14471748,0.3771506,0.23652504,0.77042586,0.38302514,0.3065415,0.7551462,0.41526315,-0.2081845","0.28095973,0.86212075,0.7269696","0.1715471,0.49568778,0.3146238,0.76839703,0.46623075,-0.07050446,0.7551462,0.41526315,-0.2081845",0.0
"0.1715471,0.49568778,0.3146238,0.76839703,0.46623075,-0.07050446,0.7551462,0.41526315,-0.2081845","-0.15428197,0.45033884,0.09153426","0.15681429,0.5576071,0.32445738,0.78076714,0.4256816,-0.21945162,0.7551462,0.41526315,-0.2081845",0.0
"0.15681429,0.5576071,0.32445738,0.78076714,0.4256816,-0.21945162,0.7551462,0.41526315,-0.2081845","0.010590792,-0.29756278,0.52063346","0.15782563,0.51669383,0.38038936,0.748092,0.41122034,-0.2051949,0.7551462,0.41526315,-0.2081845",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.7590059,-0.59807014,-0.36600685","0.6477804,-0.93967193,-0.9297653","0.061858322,-0.12920006,-0.09988527,-0.3969337,-0.07222336,0.8860279,-0.7590059,-0.59807014,-0.36600685",0.0
"0.061858322,-0.12920006,-0.09988527,-0.3969337,-0.07222336,0.8860279,-0.7590059,-0.59807014,-0.36600685","0.7629676,-0.92285025,-0.83968943","0.1347162,-0.2560872,-0.19009364,-0.6453439,-0.28434268,0.60918474,-0.7590059,-0.59807014,-0.36600685",0.0
"0.1347162,-0.2560872,-0.19009364,-0.6453439,-0.28434268,0.60918474,-0.7590059,-0.59807014,-0.36600685","0.73249197,-0.9330805,-0.6213863","0.20466386,-0.384381,-0.25684956,-0.6977274,-0.515485,0.25962302,-0.7590059,-0.59807014,-0.36600685",0.0
"0.20466386,-0.384381,-0.25684956,-0.6977274,-0.515485,0.25962302,-0.7590059,-0.59807014,-0.36600685","0.2277391,-0.9300885,-0.011093438","0.22641128,-0.5122634,-0.2580413,-0.7056277,-0.60045326,-0.02387901,-0.7590059,-0.59807014,-0.36600685",0.0
"0.22641128,-0.5122634,-0.2580413,-0.7056277,-0.60045326,-0.02387901,-0.7590059,-0.59807014,-0.36600685","-0.040642977,-0.83578634,0.42377496","0.22253017,-0.6271798,-0.21251486,-0.7280558,-0.6045507,-0.22001955,-0.7590059,-0.59807014,-0.36600685",0.0
"0.22253017,-0.6271798,-0.21251486,-0.7280558,-0.6045507,-0.22001955,-0.7590059,-0.59807014,-0.36600685","-0.031528473,-0.6631584,0.70852757","0.21951944,-0.7183607,-0.13639726,-0.7434859,-0.60567397,-0.3221125,-0.7590059,-0.59807014,-0.36600685",0.0
"0.21951944,-0.7183607,-0.13639726,-0.7434859,-0.60567397,-0.3221125,-0.7590059,-0.59807014,-0.36600685","-0.03351003,-0.47010326,0.694896","0.21631947,-0.7829976,-0.06174409,-0.7547429,-0.6023753,-0.36429998,-0.7590059,-0.59807014,-0.36600685",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.2237427,0.8599415,-0.41634786","0.8557514,0.9270617,0.92746234","0.08171806,0.1274662,0.099637866,0.38514578,0.10709316,0.88793087,-0.2237427,0.8599415,-0.41634786",0.0
"0.08171806,0.1274662,0.099637866,0.38514578,0.10709316,0.88793087,-0.2237427,0.8599415,-0.41634786","0.89111924,0.88919556,0.8476225","0.16681348,0.24972603,0.19069847,0.6001208,0.35353646,0.6192253,-0.2237427,0.8599415,-0.41634786",0.0
"0.16681348,0.24972603,0.19069847,0.6001208,0.35353646,0.6192253,-0.2237427,0.8599415,-0.41634786","0.938071,0.8433976,0.7589699","0.25639245,0.3656889,0.2722351,0.5872494,0.6196821,0.27485058,-0.2237427,0.8599415,-0.41634786",0.0
"0.25639245,0.3656889,0.2722351,0.5872494,0.6196821,0.27485058,-0.2237427,0.8599415,-0.41634786","0.93787956,0.83898854,0.5417814","0.34595314,0.4810455,0.33043897,0.40840062,0.7893987,-0.0613622,-0.2237427,0.8599415,-0.41634786",0.0
