state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.1963158,0.1454386,0.8102732","-0.53115803,-0.40905297,-0.8560575","-0.050721742,-0.056242675,-0.09196681,-0.24169952,0.04470685,0.9495292,-0.1963158,0.1454386,0.8102732",0.0
"-0.050721742,-0.056242675,-0.09196681,-0.24169952,0.04470685,0.9495292,-0.1963158,0.1454386,0.8102732","-0.8127852,0.31248116,-0.9217806","-0.12833683,-0.013278115,-0.1909943,-0.25609636,0.115531646,0.9071577,-0.1963158,0.1454386,0.8102732",0.0
"-0.12833683,-0.013278115,-0.1909943,-0.25609636,0.115531646,0.9071577,-0.1963158,0.1454386,0.8102732","-0.5002556,0.5457549,-0.9016902","-0.17610762,0.061760392,-0.2878635,-0.20434758,0.13300915,0.86792475,-0.1963158,0.1454386,0.8102732",0.0
"-0.17610762,0.061760392,-0.2878635,-0.20434758,0.13300915,0.86792475,-0.1963158,0.1454386,0.8102732","-0.06278521,0.32659864,-0.71033937","-0.18210311,0.10666605,-0.36417577,-0.1979507,0.13435157,0.8153089,-0.1963158,0.1454386,0.8102732",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.57163745,-0.0057894737,0.6989999","-0.5939006,-0.9501494,-0.8742361","-0.056713205,-0.13064066,-0.09391974,-0.3918092,0.07643903,0.88951725,-0.57163745,-0.0057894737,0.6989999",0.0
"-0.056713205,-0.13064066,-0.09391974,-0.3918092,0.07643903,0.88951725,-0.57163745,-0.0057894737,0.6989999","0.41542864,-0.29081392,-0.87693506","-0.017042788,-0.17062609,-0.18812944,-0.5695479,0.036321025,0.7451379,-0.57163745,-0.0057894737,0.6989999",0.0
"-0.017042788,-0.17062609,-0.18812944,-0.5695479,0.036321025,0.7451379,-0.57163745,-0.0057894737,0.6989999","0.15953553,0.16644979,-0.44038427","-0.001808306,-0.14774013,-0.23544022,-0.57170385,0.009037221,0.71747416,-0.57163745,-0.0057894737,0.6989999",0.0
"-0.001808306,-0.14774013,-0.23544022,-0.57170385,0.009037221,0.71747416,-0.57163745,-0.0057894737,0.6989999","0.026029348,0.016688347,-0.09538835","0.0006773049,-0.14544557,-0.24568787,-0.57586956,0.004563888,0.70729876,-0.57163745,-0.0057894737,0.6989999",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.09426901,0.22929823,0.7141676","0.9804206,0.96018696,-0.014625788","0.093623064,0.13202077,-0.0015712781,0.26660603,0.08680697,0.9483608,0.09426901,0.22929823,0.7141676",0.0
"0.093623064,0.13202077,-0.0015712781,0.26660603,0.08680697,0.9483608,0.09426901,0.22929823,0.7141676","0.96276855,0.76215506,-0.93199694","0.18556048,0.2368132,-0.101696335,0.2968788,0.20269695,0.906274,0.09426901,0.22929823,0.7141676",0.0
"0.18556048,0.2368132,-0.101696335,0.2968788,0.20269695,0.906274,0.09426901,0.22929823,0.7141676","0.8290076,0.42155814,-0.97564346","0.2647247,0.29477534,-0.20651038,0.21774416,0.24747671,0.88184774,0.09426901,0.22929823,0.7141676",0.0
"0.2647247,0.29477534,-0.20651038,0.21774416,0.24747671,0.88184774,0.09426901,0.22929823,0.7141676","0.6847513,0.41379607,-0.97453284","0.33011347,0.3516702,-0.31120512,0.1436997,0.25456154,0.83576703,0.09426901,0.22929823,0.7141676",0.0
"0.33011347,0.3516702,-0.31120512,0.1436997,0.25456154,0.83576703,0.09426901,0.22929823,0.7141676","0.32545543,0.41083753,-0.943462","0.36119208,0.4081583,-0.4125619,0.10241536,0.23348366,0.7694861,0.09426901,0.22929823,0.7141676",0.0
"0.36119208,0.4081583,-0.4125619,0.10241536,0.23348366,0.7694861,0.09426901,0.22929823,0.7141676","0.06537521,0.4177562,-0.7807429","0.36743495,0.4655977,-0.4964377,0.091389,0.22091606,0.6941704,0.09426901,0.22929823,0.7141676",0.0
"0.36743495,0.4655977,-0.4964377,0.091389,0.22091606,0.6941704,0.09426901,0.22929823,0.7141676","-0.058121324,0.035840273,0.023830295","0.36188477,0.4705256,-0.49387765,0.09991322,0.2294032,0.69264364,0.09426901,0.22929823,0.7141676",0.0
"0.36188477,0.4705256,-0.49387765,0.09991322,0.2294032,0.69264364,0.09426901,0.22929823,0.7141676","-0.033070147,-0.039942265,0.08698702","0.3587268,0.4650338,-0.48453268,0.10370594,0.23160142,0.700958,0.09426901,0.22929823,0.7141676",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.30783626,-0.48175436,0.6989999","0.9656055,-0.85274154,-0.84815365","0.0922083,-0.117247574,-0.09111768,-0.35551554,-0.09992629,0.9042763,-0.30783626,-0.48175436,0.6989999",0.0
"0.0922083,-0.117247574,-0.09111768,-0.35551554,-0.09992629,0.9042763,-0.30783626,-0.48175436,0.6989999","0.9705335,-0.16974449,-0.8538569","0.18488722,-0.14058658,-0.18284808,-0.43278116,-0.27714035,0.79112446,-0.30783626,-0.48175436,0.6989999",0.0
"0.18488722,-0.14058658,-0.18284808,-0.43278116,-0.27714035,0.79112446,-0.30783626,-0.48175436,0.6989999","0.93063354,0.058664918,-0.6641146","0.27375597,-0.13252047,-0.25419435,-0.37062618,-0.42165697,0.71404433,-0.30783626,-0.48175436,0.6989999",0.0
"0.27375597,-0.13252047,-0.25419435,-0.37062618,-0.42165697,0.71404433,-0.30783626,-0.48175436,0.6989999","0.5702158,-0.04992342,-0.05240512","0.32820743,-0.13938467,-0.2598243,-0.3012405,-0.4916214,0.6970553,-0.30783626,-0.48175436,0.6989999",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.004035088,0.118830405,0.95841956","0.9661417,0.63154125,-0.57309175","0.09225953,0.086833686,-0.061567634,0.095929,0.034651067,0.9834905,0.004035088,0.118830405,0.95841956",0.0
"0.09225953,0.086833686,-0.061567634,0.095929,0.034651067,0.9834905,0.004035088,0.118830405,0.95841956","0.986531,0.19140542,-0.24524575","0.1864661,0.11315097,-0.08791458,0.09800349,0.07197194,0.9767105,0.004035088,0.118830405,0.95841956",0.0
"0.1864661,0.11315097,-0.08791458,0.09800349,0.07197194,0.9767105,0.004035088,0.118830405,0.95841956","0.9840764,0.03079021,-0.105349064","0.28043827,0.11738449,-0.09923233,0.06851986,0.09215634,0.97531825,0.004035088,0.118830405,0.95841956",0.0
"0.28043827,0.11738449,-0.09923233,0.06851986,0.09215634,0.97531825,0.004035088,0.118830405,0.95841956","0.9747584,0.087916136,-0.21065539","0.3735206,0.12947254,-0.12186323,0.036787152,0.10261834,0.970631,0.004035088,0.118830405,0.95841956",0.0
"0.3735206,0.12947254,-0.12186323,0.036787152,0.10261834,0.970631,0.004035088,0.118830405,0.95841956","0.8598962,0.0671792,-0.15407139","0.45563447,0.13870935,-0.13841526,0.008908824,0.10517638,0.96638846,0.004035088,0.118830405,0.95841956",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.023333333,-0.0060233916,0.9189313","0.8620858,0.37290382,-0.9135264","0.08232295,0.05127237,-0.09814075,-0.026202325,-0.0009435964,0.9826728,-0.023333333,-0.0060233916,0.9189313",0.0
"0.08232295,0.05127237,-0.09814075,-0.026202325,-0.0009435964,0.9826728,-0.023333333,-0.0060233916,0.9189313","0.8071408,0.44898903,-0.88961893","0.15939905,0.11300608,-0.19371313,-0.024235846,-0.0066649187,0.95270836,-0.023333333,-0.0060233916,0.9189313",0.0
"0.15939905,0.11300608,-0.19371313,-0.024235846,-0.0066649187,0.95270836,-0.023333333,-0.0060233916,0.9189313","0.5956893,0.24715829,-0.48106933","0.21628307,0.1469891,-0.24539477,-0.021128714,-0.009625736,0.92855936,-0.023333333,-0.0060233916,0.9189313",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.053157896,-0.04871345,0.75542104","-0.87825453,0.62159586,-0.9327016","-0.08386693,0.08546625,-0.10020076,0.04497191,-0.006135053,0.9814516,0.053157896,-0.04871345,0.75542104",0.0
"-0.08386693,0.08546625,-0.10020076,0.04497191,-0.006135053,0.9814516,0.053157896,-0.04871345,0.75542104","-0.81347334,0.5478687,-0.9468156","-0.1615477,0.16079542,-0.2019178,0.058859386,-0.02610797,0.9471755,0.053157896,-0.04871345,0.75542104",0.0
"-0.1615477,0.16079542,-0.2019178,0.058859386,-0.02610797,0.9471755,0.053157896,-0.04871345,0.75542104","-0.31734437,0.4292941,-0.95935386","-0.19185176,0.21982118,-0.30498186,0.041399196,-0.021460978,0.892888,0.053157896,-0.04871345,0.75542104",0.0
"-0.19185176,0.21982118,-0.30498186,0.041399196,-0.021460978,0.892888,0.053157896,-0.04871345,0.75542104","-0.38669074,0.5266051,-0.95007265","-0.22877792,0.29222673,-0.40704885,0.045094837,-0.031758107,0.8167371,0.053157896,-0.04871345,0.75542104",0.0
"-0.22877792,0.29222673,-0.40704885,0.045094837,-0.031758107,0.8167371,0.053157896,-0.04871345,0.75542104","-0.41235262,0.45432353,-0.8311541","-0.26815462,0.35469392,-0.49634036,0.04297867,-0.03948687,0.7346236,0.053157896,-0.04871345,0.75542104",0.0
"-0.26815462,0.35469392,-0.49634036,0.04297867,-0.03948687,0.7346236,0.053157896,-0.04871345,0.75542104","0.03247881,-0.032400608,0.106882215","-0.26505312,0.35023904,-0.484858,0.047239557,-0.043329723,0.74542016,0.053157896,-0.04871345,0.75542104",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.011578948,0.02111111,0.9189313","0.85604215,0.5124767,-0.92684543","0.08174582,0.07046292,-0.09957162,0.011759589,0.009073487,0.98263246,-0.011578948,0.02111111,0.9189313",0.0
"0.08174582,0.07046292,-0.09957162,0.011759589,0.009073487,0.98263246,-0.011578948,0.02111111,0.9189313","0.7961589,0.42183602,-0.88621163","0.15777324,0.12846322,-0.19477795,0.0028860674,0.008141624,0.95259094,-0.011578948,0.02111111,0.9189313",0.0
"0.15777324,0.12846322,-0.19477795,0.0028860674,0.008141624,0.95259094,-0.011578948,0.02111111,0.9189313","0.84788275,0.2822597,-0.5403005","0.23873991,0.16727252,-0.25282282,0.0027430512,0.010467713,0.9248821,-0.011578948,0.02111111,0.9189313",0.0
"0.23873991,0.16727252,-0.25282282,0.0027430512,0.010467713,0.9248821,-0.011578948,0.02111111,0.9189313","0.8917508,0.11961281,-0.20356089","0.3238956,0.1837187,-0.27469155,0.0023135622,0.014763573,0.9126009,-0.011578948,0.02111111,0.9189313",0.0
