uoc,state,action,next_state,reward
3,"0.37811506,-0.54146695,0.7240827,-0.036997396,-0.07635742,0.46460792,-0.032105263,-0.058830407,0.37832105","-0.038416326,-0.27479732,0.604532","0.37444657,-0.5792502,0.78902805,-0.031256415,-0.06002568,0.37885788,-0.032105263,-0.058830407,0.37832105",0.0
3,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.25070176,-0.12906432,0.7005036","-0.12017822,-0.93226564,0.60293937","-0.01147616,-0.12818174,0.064774185,-0.18539855,0.012479938,0.9692705,-0.25070176,-0.12906432,0.7005036",0.0
3,"-0.01147616,-0.12818174,0.064774185,-0.18539855,0.012479938,0.9692705,-0.25070176,-0.12906432,0.7005036","0.5314754,-0.8914293,0.84148026","0.039275877,-0.25074872,0.155175,-0.3121626,-0.03288051,0.90920883,-0.25070176,-0.12906432,0.7005036",0.0
3,"0.039275877,-0.25074872,0.155175,-0.3121626,-0.03288051,0.90920883,-0.25070176,-0.12906432,0.7005036","0.8452909,-0.57862115,0.91083837","0.11999501,-0.33030623,0.25302702,-0.31189024,-0.117254235,0.8560399,-0.25070176,-0.12906432,0.7005036",0.0
3,"0.11999501,-0.33030623,0.25302702,-0.31189024,-0.117254235,0.8560399,-0.25070176,-0.12906432,0.7005036","0.50879323,-0.3685174,0.8856838","0.16858108,-0.3809755,0.34817666,-0.2573239,-0.14392883,0.8077897,-0.25070176,-0.12906432,0.7005036",0.0
3,"0.16858108,-0.3809755,0.34817666,-0.2573239,-0.14392883,0.8077897,-0.25070176,-0.12906432,0.7005036","-0.02249515,-0.4040225,0.7869899","0.16643296,-0.4365266,0.43272352,-0.2420901,-0.13285223,0.74305445,-0.25070176,-0.12906432,0.7005036",0.0
3,"0.16643296,-0.4365266,0.43272352,-0.2420901,-0.13285223,0.74305445,-0.25070176,-0.12906432,0.7005036","-0.13569653,-0.2315979,0.34609103","0.15347493,-0.46837017,0.4699044,-0.24940348,-0.123992436,0.70585227,-0.25070176,-0.12906432,0.7005036",0.0
3,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.09426901,0.22929823,0.7141676","0.9636531,0.19229543,0.94533753","0.09202188,0.026439626,0.101558216,0.18606499,0.06138066,0.9603031,-0.09426901,0.22929823,0.7141676",0.0
3,"0.09202188,0.026439626,0.101558216,0.18606499,0.06138066,0.9603031,-0.09426901,0.22929823,0.7141676","0.9736767,-0.12653339,0.9239898","0.18500093,0.009041925,0.20082304,0.23417406,0.1607513,0.9017789,-0.09426901,0.22929823,0.7141676",0.0
3,"0.18500093,0.009041925,0.20082304,0.23417406,0.1607513,0.9017789,-0.09426901,0.22929823,0.7141676","0.97463226,-0.42058635,0.89995635","0.27807125,-0.048786547,0.29750597,0.17458521,0.21746962,0.8499964,-0.09426901,0.22929823,0.7141676",0.0
3,"0.27807125,-0.048786547,0.29750597,0.17458521,0.21746962,0.8499964,-0.09426901,0.22929823,0.7141676","0.96603584,-0.55906916,0.89913154","0.37032065,-0.1256557,0.3941003,0.08737827,0.21709092,0.7925906,-0.09426901,0.22929823,0.7141676",0.0
3,"0.37032065,-0.1256557,0.3941003,0.08737827,0.21709092,0.7925906,-0.09426901,0.22929823,0.7141676","0.9293972,-0.27416086,0.62103736","0.45907134,-0.16335143,0.46081886,0.023559935,0.22737294,0.73375124,-0.09426901,0.22929823,0.7141676",0.0
3,"0.45907134,-0.16335143,0.46081886,0.023559935,0.22737294,0.73375124,-0.09426901,0.22929823,0.7141676","0.8484278,0.027582407,0.1234833","0.54009,-0.15955901,0.47408482,-0.03657965,0.2428061,0.71467876,-0.09426901,0.22929823,0.7141676",0.0
3,"0.54009,-0.15955901,0.47408482,-0.03657965,0.2428061,0.71467876,-0.09426901,0.22929823,0.7141676","0.5034777,-0.01824832,0.032856822","0.5881685,-0.1620681,0.47761473,-0.07233836,0.23327173,0.71160746,-0.09426901,0.22929823,0.7141676",0.0
3,"0.5881685,-0.1620681,0.47761473,-0.07233836,0.23327173,0.71160746,-0.09426901,0.22929823,0.7141676","0.044752598,-0.008609712,0.005486369","0.59244204,-0.16325192,0.47820422,-0.0750461,0.2308826,0.7115463,-0.09426901,0.22929823,0.7141676",0.0
3,"0.59244204,-0.16325192,0.47820422,-0.0750461,0.2308826,0.7115463,-0.09426901,0.22929823,0.7141676","0.01950419,-0.0006069541,0.00084233284","0.59430456,-0.1633354,0.47829482,-0.07637695,0.23037772,0.71147835,-0.09426901,0.22929823,0.7141676",0.0
3,"0.59430456,-0.1633354,0.47829482,-0.07637695,0.23037772,0.71147835,-0.09426901,0.22929823,0.7141676","0.007572055,-0.0007442832,0.000656724","0.5950276,-0.16343775,0.47836548,-0.076867566,0.23009798,0.71144736,-0.09426901,0.22929823,0.7141676",0.0
3,"0.5950276,-0.16343775,0.47836548,-0.076867566,0.23009798,0.71144736,-0.09426901,0.22929823,0.7141676","0.0030286312,-7.772446e-05,0.0001077652","0.5953169,-0.16344847,0.47837713,-0.07707407,0.23002,0.7114386,-0.09426901,0.22929823,0.7141676",0.0
3,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.2251462,-0.1825731,0.43591902","0.6395571,-0.942423,0.57145154","0.061073057,-0.12957832,0.061391428,-0.19094166,-0.031194316,0.9680712,-0.2251462,-0.1825731,0.43591902",0.0
3,"0.061073057,-0.12957832,0.061391428,-0.19094166,-0.031194316,0.9680712,-0.2251462,-0.1825731,0.43591902","0.73717475,-0.94708323,0.91327107","0.13146788,-0.25979745,0.15950477,-0.3008356,-0.12551345,0.9029411,-0.2251462,-0.1825731,0.43591902",0.0
3,"0.13146788,-0.25979745,0.15950477,-0.3008356,-0.12551345,0.9029411,-0.2251462,-0.1825731,0.43591902","0.82163453,-0.7790458,0.97062445","0.20992804,-0.36691228,0.26377964,-0.3091034,-0.23232847,0.82454246,-0.2251462,-0.1825731,0.43591902",0.0
3,"0.20992804,-0.36691228,0.26377964,-0.3091034,-0.23232847,0.82454246,-0.2251462,-0.1825731,0.43591902","0.4889642,-0.39342391,0.9687252","0.25662056,-0.42100608,0.36785045,-0.23851602,-0.24028821,0.7730235,-0.2251462,-0.1825731,0.43591902",0.0
3,"0.25662056,-0.42100608,0.36785045,-0.23851602,-0.24028821,0.7730235,-0.2251462,-0.1825731,0.43591902","-0.09565711,-0.5886329,0.96688473","0.247486,-0.50194013,0.47172356,-0.23864713,-0.2267844,0.6802428,-0.2251462,-0.1825731,0.43591902",0.0
3,"0.247486,-0.50194013,0.47172356,-0.23864713,-0.2267844,0.6802428,-0.2251462,-0.1825731,0.43591902","0.009691596,-0.52035344,0.94411886","0.24841146,-0.5734861,0.5731509,-0.2158776,-0.20558774,0.5807977,-0.2251462,-0.1825731,0.43591902",0.0
3,"0.24841146,-0.5734861,0.5731509,-0.2158776,-0.20558774,0.5807977,-0.2251462,-0.1825731,0.43591902","-0.10608834,-0.51645654,0.8652811","0.2382808,-0.6444962,0.6661086,-0.20047197,-0.17832735,0.47492877,-0.2251462,-0.1825731,0.43591902",0.0
3,"0.2382808,-0.6444962,0.6661086,-0.20047197,-0.17832735,0.47492877,-0.2251462,-0.1825731,0.43591902","-0.121825695,-0.3145603,0.33820724","0.22664733,-0.6877467,0.7024424,-0.20857796,-0.1723707,0.42142224,-0.2251462,-0.1825731,0.43591902",0.0
3,"0.22664733,-0.6877467,0.7024424,-0.20857796,-0.1723707,0.42142224,-0.2251462,-0.1825731,0.43591902","-0.07491052,-0.041256428,-0.07612598","0.21949391,-0.6934193,0.69426423,-0.22497098,-0.17800736,0.42304254,-0.2251462,-0.1825731,0.43591902",0.0
3,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.03140351,0.08596491,0.51554936","0.9642284,-0.32176363,0.9733542","0.09207681,-0.04424086,0.10456809,0.045784064,0.019666137,0.98024446,-0.03140351,0.08596491,0.51554936",0.0
3,"0.09207681,-0.04424086,0.10456809,0.045784064,0.019666137,0.98024446,-0.03140351,0.08596491,0.51554936","0.96476173,-0.36511838,0.97154856","0.18420453,-0.09444278,0.2089422,0.06644265,0.050322592,0.9424353,-0.03140351,0.08596491,0.51554936",0.0
3,"0.18420453,-0.09444278,0.2089422,0.06644265,0.050322592,0.9424353,-0.03140351,0.08596491,0.51554936","0.9516597,-0.5070779,0.97146916","0.2750811,-0.16416341,0.3133078,0.043497972,0.059872556,0.8854214,-0.03140351,0.08596491,0.51554936",0.0
3,"0.2750811,-0.16416341,0.3133078,0.043497972,0.059872556,0.8854214,-0.03140351,0.08596491,0.51554936","0.92369676,-0.46064532,0.9680028","0.36328742,-0.22749981,0.41730103,0.025857309,0.070358366,0.80631953,-0.03140351,0.08596491,0.51554936",0.0
3,"0.36328742,-0.22749981,0.41730103,0.025857309,0.070358366,0.80631953,-0.03140351,0.08596491,0.51554936","0.8958032,-0.41828144,0.9600718","0.44883016,-0.28501138,0.52044225,0.007345086,0.08146586,0.7076961,-0.03140351,0.08596491,0.51554936",0.0
3,"0.44883016,-0.28501138,0.52044225,0.007345086,0.08146586,0.7076961,-0.03140351,0.08596491,0.51554936","0.76172495,-0.43130398,0.9467648","0.5215694,-0.3443135,0.6221539,-0.011169669,0.07907938,0.59430444,-0.03140351,0.08596491,0.51554936",0.0
3,"0.5215694,-0.3443135,0.6221539,-0.011169669,0.07907938,0.59430444,-0.03140351,0.08596491,0.51554936","0.4075477,-0.17334265,0.5366161","0.5604872,-0.36814722,0.6798029,-0.022473674,0.086187474,0.5216294,-0.03140351,0.08596491,0.51554936",0.0
3,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.019473685,-0.16502923,0.3483126","0.973477,-0.9655391,0.9086634","0.09295998,-0.13275668,0.09761831,-0.14500348,-0.037548695,0.9703663,-0.019473685,-0.16502923,0.3483126",0.0
3,"0.09295998,-0.13275668,0.09761831,-0.14500348,-0.037548695,0.9703663,-0.019473685,-0.16502923,0.3483126","0.9506941,-0.96248037,0.9761708","0.18374437,-0.26509282,0.202489,-0.23496169,-0.14610958,0.90355223,-0.019473685,-0.16502923,0.3483126",0.0
3,"0.18374437,-0.26509282,0.202489,-0.23496169,-0.14610958,0.90355223,-0.019473685,-0.16502923,0.3483126","0.97527003,-0.7420419,0.98201585","0.2768756,-0.36711982,0.30798766,-0.21424864,-0.24489191,0.82453203,-0.019473685,-0.16502923,0.3483126",0.0
3,"0.2768756,-0.36711982,0.30798766,-0.21424864,-0.24489191,0.82453203,-0.019473685,-0.16502923,0.3483126","0.96338284,-0.45141912,0.97638357","0.36887166,-0.4291877,0.41288126,-0.121659525,-0.26396963,0.75537497,-0.019473685,-0.16502923,0.3483126",0.0
3,"0.36887166,-0.4291877,0.41288126,-0.121659525,-0.26396963,0.75537497,-0.019473685,-0.16502923,0.3483126","0.8545958,-0.3272847,0.96634424","0.45047936,-0.47418767,0.51669633,-0.040784683,-0.22267994,0.6772937,-0.019473685,-0.16502923,0.3483126",0.0
3,"0.45047936,-0.47418767,0.51669633,-0.040784683,-0.22267994,0.6772937,-0.019473685,-0.16502923,0.3483126","0.37014663,-0.50188345,0.96041656","0.48582566,-0.5431941,0.6198745,-0.014610855,-0.19786045,0.5675872,-0.019473685,-0.16502923,0.3483126",0.0
3,"0.48582566,-0.5431941,0.6198745,-0.014610855,-0.19786045,0.5675872,-0.019473685,-0.16502923,0.3483126","0.10242462,-0.5112805,0.9299698","0.49560648,-0.61349255,0.7197818,-0.008132352,-0.16974646,0.4468256,-0.019473685,-0.16502923,0.3483126",0.0
3,"0.49560648,-0.61349255,0.7197818,-0.008132352,-0.16974646,0.4468256,-0.019473685,-0.16502923,0.3483126","0.026144028,-0.40293562,0.6916491","0.49810305,-0.66889423,0.79408616,-0.0066667874,-0.14731087,0.34934658,-0.019473685,-0.16502923,0.3483126",0.0
3,"0.49810305,-0.66889423,0.79408616,-0.0066667874,-0.14731087,0.34934658,-0.019473685,-0.16502923,0.3483126","-0.007589698,-0.12791103,0.07455695","0.4973783,-0.68648136,0.80209595,-0.0070646824,-0.15489547,0.33433753,-0.019473685,-0.16502923,0.3483126",0.0
3,"0.4973783,-0.68648136,0.80209595,-0.0070646824,-0.15489547,0.33433753,-0.019473685,-0.16502923,0.3483126","-0.045642257,-0.0029633045,-0.055665195","0.49301982,-0.6868889,0.7961159,-0.009328852,-0.16134843,0.34042752,-0.019473685,-0.16502923,0.3483126",0.0
3,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.29608187,-0.3130994,0.47972226","-0.7073245,0.9295614,0.9427515","-0.06754435,0.12780991,0.10128039,0.39452964,-0.079075634,0.8862348,0.29608187,-0.3130994,0.47972226",0.0
3,"-0.06754435,0.12780991,0.10128039,0.39452964,-0.079075634,0.8862348,0.29608187,-0.3130994,0.47972226","-0.9036053,0.75236607,0.90438116","-0.15383211,0.23125638,0.19843864,0.6001708,-0.30842292,0.6395293,0.29608187,-0.3130994,0.47972226",0.0
3,"-0.15383211,0.23125638,0.19843864,0.6001708,-0.30842292,0.6395293,0.29608187,-0.3130994,0.47972226","-0.87973917,-0.74697596,0.91479516","-0.2378408,0.12855104,0.2967157,0.43267104,-0.3929266,0.66191816,0.29608187,-0.3130994,0.47972226",0.0
3,"-0.2378408,0.12855104,0.2967157,0.43267104,-0.3929266,0.66191816,0.29608187,-0.3130994,0.47972226","-0.5488701,-0.77693874,0.95877314","-0.2902539,0.021725964,0.39971736,0.3000223,-0.3779701,0.6552299,0.29608187,-0.3130994,0.47972226",0.0
3,"-0.2902539,0.021725964,0.39971736,0.3000223,-0.3779701,0.6552299,0.29608187,-0.3130994,0.47972226","0.1430577,-0.40166622,0.93223476","-0.27659294,-0.033501077,0.49986798,0.29406047,-0.33884457,0.57022226,0.29608187,-0.3130994,0.47972226",0.0
3,"-0.27659294,-0.033501077,0.49986798,0.29406047,-0.33884457,0.57022226,0.29608187,-0.3130994,0.47972226","0.030108213,-0.21536684,0.5953448","-0.27371782,-0.063112915,0.56382626,0.2834529,-0.32031494,0.50394017,0.29608187,-0.3130994,0.47972226",0.0
3,"-0.27371782,-0.063112915,0.56382626,0.2834529,-0.32031494,0.50394017,0.29608187,-0.3130994,0.47972226","0.093416214,0.022227764,0.12978864","-0.26479727,-0.06005672,0.5777696,0.29622066,-0.31653106,0.47910094,0.29608187,-0.3130994,0.47972226",0.0
3,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.43421054,0.07830409,0.60727465","-0.27884233,0.8799634,0.9222815","-0.026627414,0.12099045,0.099081285,0.38543066,-0.02650812,0.89459175,0.43421054,0.07830409,0.60727465",0.0
3,"-0.026627414,0.12099045,0.099081285,0.38543066,-0.02650812,0.89459175,0.43421054,0.07830409,0.60727465","0.4430635,0.23295939,0.94387054","0.01568194,0.15302117,0.20048192,0.55068797,0.032948207,0.7541844,0.43421054,0.07830409,0.60727465",0.0
3,"0.01568194,0.15302117,0.20048192,0.55068797,0.032948207,0.7541844,0.43421054,0.07830409,0.60727465","0.2480743,-0.6081135,0.9095501","0.039371237,0.06940871,0.29819548,0.4864872,0.0663152,0.73759186,0.43421054,0.07830409,0.60727465",0.0
3,"0.039371237,0.06940871,0.29819548,0.4864872,0.0663152,0.73759186,0.43421054,0.07830409,0.60727465","0.07031393,-0.47070658,0.8790512","0.046085708,0.0046889693,0.39263254,0.4465934,0.070964865,0.68468153,0.43421054,0.07830409,0.60727465",0.0
3,"0.046085708,0.0046889693,0.39263254,0.4465934,0.070964865,0.68468153,0.43421054,0.07830409,0.60727465","0.07303834,-0.2411474,0.5472685","0.053060338,-0.028467564,0.45142597,0.4280812,0.07789771,0.63675135,0.43421054,0.07830409,0.60727465",0.0
3,"0.053060338,-0.028467564,0.45142597,0.4280812,0.07789771,0.63675135,0.43421054,0.07830409,0.60727465","0.01488471,-0.00931114,0.1452384","0.054481722,-0.029747806,0.46702904,0.43329647,0.08077064,0.6152576,0.43421054,0.07830409,0.60727465",0.0
3,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.28362575,0.09122807,0.5737357","-0.029359639,0.7402668,0.94309044","-0.0028036274,0.10178287,0.101316795,0.35078523,0.002699628,0.91011804,0.28362575,0.09122807,0.5737357",0.0
3,"-0.0028036274,0.10178287,0.101316795,0.35078523,0.002699628,0.91011804,0.28362575,0.09122807,0.5737357","0.50442374,-0.32957947,0.9730964","0.04536518,0.05646739,0.20585717,0.3773996,0.060002264,0.85852265,0.28362575,0.09122807,0.5737357",0.0
3,"0.04536518,0.05646739,0.20585717,0.3773996,0.060002264,0.85852265,0.28362575,0.09122807,0.5737357","0.22083831,-0.5252363,0.968945","0.06645363,-0.015749905,0.3099516,0.3435331,0.07869765,0.81091243,0.28362575,0.09122807,0.5737357",0.0
3,"0.06645363,-0.015749905,0.3099516,0.3435331,0.07869765,0.81091243,0.28362575,0.09122807,0.5737357","0.061881542,-0.5032671,0.96074176","0.07236286,-0.08494656,0.41316476,0.31136835,0.07797211,0.74173987,0.28362575,0.09122807,0.5737357",0.0
3,"0.07236286,-0.08494656,0.41316476,0.31136835,0.07797211,0.74173987,0.28362575,0.09122807,0.5737357","0.09331703,-0.41933048,0.923977","0.08127395,-0.14260235,0.5124282,0.28757906,0.08104916,0.65158755,0.28362575,0.09122807,0.5737357",0.0
3,"0.08127395,-0.14260235,0.5124282,0.28757906,0.08104916,0.65158755,0.28362575,0.09122807,0.5737357","0.14493477,-0.19548625,0.5180403","0.09511416,-0.16948074,0.56808174,0.27579218,0.09101085,0.59102386,0.28362575,0.09122807,0.5737357",0.0
3,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.40567252,-0.14538011,0.47972226","-0.8137413,0.7866608,0.9217856","-0.07770639,0.108161815,0.09902801,0.35143647,-0.08157337,0.9063227,0.40567252,-0.14538011,0.47972226",0.0
