uoc,state,action,next_state,reward
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.001754386,-0.005964912,-0.7596475","0.9125104,0.983593,0.94856274","0.087138124,0.13523898,0.10190469,0.40045634,0.11846233,0.87827927,0.001754386,-0.005964912,-0.7596475",0.0
7,"0.087138124,0.13523898,0.10190469,0.40045634,0.11846233,0.87827927,0.001754386,-0.005964912,-0.7596475","0.9782654,0.97971463,0.93319106","0.18055536,0.2699447,0.20215797,0.61392355,0.39797696,0.5679349,0.001754386,-0.005964912,-0.7596475",0.0
7,"0.18055536,0.2699447,0.20215797,0.61392355,0.39797696,0.5679349,0.001754386,-0.005964912,-0.7596475","0.9380311,0.9650998,0.891338","0.27013052,0.40264097,0.29791495,0.5743826,0.660809,0.15684597,0.001754386,-0.005964912,-0.7596475",0.0
7,"0.27013052,0.40264097,0.29791495,0.5743826,0.660809,0.15684597,0.001754386,-0.005964912,-0.7596475","0.92033553,0.95417786,0.8672116","0.3580159,0.5338356,0.39108,0.35752645,0.7610743,-0.2538873,0.001754386,-0.005964912,-0.7596475",0.0
7,"0.3580159,0.5338356,0.39108,0.35752645,0.7610743,-0.2538873,0.001754386,-0.005964912,-0.7596475","0.9524195,0.97674215,0.94528794","0.44896504,0.66813266,0.4926328,0.09687601,0.6353156,-0.58832765,0.001754386,-0.005964912,-0.7596475",0.0
7,"0.44896504,0.66813266,0.4926328,0.09687601,0.6353156,-0.58832765,0.001754386,-0.005964912,-0.7596475","0.95214725,0.9776509,0.9623699","0.5398882,0.80255467,0.59602076,-0.049603138,0.34742787,-0.75517476,0.001754386,-0.005964912,-0.7596475",0.0
7,"0.5398882,0.80255467,0.59602076,-0.049603138,0.34742787,-0.75517476,0.001754386,-0.005964912,-0.7596475","0.930629,0.9623375,0.63329613","0.6287565,0.9348711,0.6640561,-0.044297844,0.08876138,-0.77568024,0.001754386,-0.005964912,-0.7596475",0.0
7,"0.6287565,0.9348711,0.6640561,-0.044297844,0.08876138,-0.77568024,0.001754386,-0.005964912,-0.7596475","0.9431865,0.79860413,0.21095431","0.7188268,0.9999811,0.6867277,-0.0017591345,-0.006981194,-0.7564434,0.001754386,-0.005964912,-0.7596475",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.11964913,-0.04719298,-0.7433683","0.40615118,-0.9578055,-0.96480584","0.038784485,-0.13169333,-0.103649706,-0.4103532,-0.044416074,0.88038105,-0.11964913,-0.04719298,-0.7433683",0.0
7,"0.038784485,-0.13169333,-0.103649706,-0.4103532,-0.044416074,0.88038105,-0.11964913,-0.04719298,-0.7433683","0.5965694,-0.93551815,-0.9525148","0.09575253,-0.26032227,-0.20597897,-0.69015473,-0.20804575,0.5795411,-0.11964913,-0.04719298,-0.7433683",0.0
7,"0.09575253,-0.26032227,-0.20597897,-0.69015473,-0.20804575,0.5795411,-0.11964913,-0.04719298,-0.7433683","0.20905948,-0.93476737,-0.9385969","0.1157162,-0.38884798,-0.306813,-0.81167126,-0.30260032,0.17238817,-0.11964913,-0.04719298,-0.7433683",0.0
7,"0.1157162,-0.38884798,-0.306813,-0.81167126,-0.30260032,0.17238817,-0.11964913,-0.04719298,-0.7433683","0.20612013,-0.88612306,-0.9315661","0.13539918,-0.5106854,-0.40689173,-0.7606296,-0.3382313,-0.22578359,-0.11964913,-0.04719298,-0.7433683",0.0
7,"0.13539918,-0.5106854,-0.40689173,-0.7606296,-0.3382313,-0.22578359,-0.11964913,-0.04719298,-0.7433683","0.23050404,-0.94470364,-0.938154","0.15741064,-0.6405774,-0.50767815,-0.572235,-0.30197713,-0.5523002,-0.11964913,-0.04719298,-0.7433683",0.0
7,"0.15741064,-0.6405774,-0.50767815,-0.572235,-0.30197713,-0.5523002,-0.11964913,-0.04719298,-0.7433683","0.40200508,-0.9102888,-0.92150414","0.1957992,-0.7657375,-0.60667586,-0.3144676,-0.21510477,-0.718198,-0.11964913,-0.04719298,-0.7433683",0.0
7,"0.1957992,-0.7657375,-0.60667586,-0.3144676,-0.21510477,-0.718198,-0.11964913,-0.04719298,-0.7433683","-0.27894914,-0.6736386,-0.7284791","0.16916159,-0.85835934,-0.68493676,-0.15086804,-0.081972,-0.7293421,-0.11964913,-0.04719298,-0.7433683",0.0
7,"0.16916159,-0.85835934,-0.68493676,-0.15086804,-0.081972,-0.7293421,-0.11964913,-0.04719298,-0.7433683","-0.2521069,-0.18130809,-0.029623508","0.14508721,-0.8832883,-0.68811923,-0.1266626,-0.05564669,-0.73565686,-0.11964913,-0.04719298,-0.7433683",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.32824564,0.18421052,-0.391635","0.5916821,0.9649401,0.7854229","0.05650135,0.1326743,0.08437847,0.38453498,0.07486427,0.8951642,0.32824564,0.18421052,-0.391635",0.0
7,"0.05650135,0.1326743,0.08437847,0.38453498,0.07486427,0.8951642,0.32824564,0.18421052,-0.391635","0.5468341,0.8901545,0.94672227","0.10872004,0.25506598,0.18608542,0.658667,0.24029171,0.6164627,0.32824564,0.18421052,-0.391635",0.0
7,"0.10872004,0.25506598,0.18608542,0.658667,0.24029171,0.6164627,0.32824564,0.18421052,-0.391635","0.2640524,0.8687011,0.95900226","0.13393512,0.37450793,0.2891116,0.78226626,0.3564041,0.23008451,0.32824564,0.18421052,-0.391635",0.0
7,"0.13393512,0.37450793,0.2891116,0.78226626,0.3564041,0.23008451,0.32824564,0.18421052,-0.391635","0.019184113,0.81144345,0.96150327","0.13576707,0.48607728,0.3924065,0.769552,0.35606086,-0.15709943,0.32824564,0.18421052,-0.391635",0.0
7,"0.13576707,0.48607728,0.3924065,0.769552,0.35606086,-0.15709943,0.32824564,0.18421052,-0.391635","-0.019836128,0.42990744,0.961864","0.13387287,0.54518735,0.49574012,0.6617528,0.3023191,-0.38370946,0.32824564,0.18421052,-0.391635",0.0
7,"0.13387287,0.54518735,0.49574012,0.6617528,0.3023191,-0.38370946,0.32824564,0.18421052,-0.391635","0.05257964,-0.2282306,0.96035993","0.13889384,0.5138069,0.5989122,0.55542934,0.26539993,-0.4032715,0.32824564,0.18421052,-0.391635",0.0
7,"0.13889384,0.5138069,0.5989122,0.55542934,0.26539993,-0.4032715,0.32824564,0.18421052,-0.391635","0.17777538,-0.16272646,0.9277265","0.1558701,0.49143288,0.6985784,0.432468,0.23705687,-0.40887365,0.32824564,0.18421052,-0.391635",0.0
7,"0.1558701,0.49143288,0.6985784,0.432468,0.23705687,-0.40887365,0.32824564,0.18421052,-0.391635","0.15450132,-0.10085291,0.72271883","0.17062385,0.47756615,0.77622056,0.33464876,0.2055314,-0.39694855,0.32824564,0.18421052,-0.391635",0.0
7,"0.17062385,0.47756615,0.77622056,0.33464876,0.2055314,-0.39694855,0.32824564,0.18421052,-0.391635","-0.14224565,-0.02617687,0.10027945","0.15704042,0.47396705,0.7869936,0.33161753,0.18488723,-0.39222914,0.32824564,0.18421052,-0.391635",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.083567254,-0.35350877,-0.6149007","0.8374057,-0.9267203,-0.93959475","0.07996616,-0.12741928,-0.10094125,-0.39001352,-0.09411787,0.8868991,0.083567254,-0.35350877,-0.6149007",0.0
7,"0.07996616,-0.12741928,-0.10094125,-0.39001352,-0.09411787,0.8868991,0.083567254,-0.35350877,-0.6149007","0.8634596,-0.89662206,-0.9245889","0.16242029,-0.2507002,-0.20027043,-0.61718297,-0.33880264,0.60430145,0.083567254,-0.35350877,-0.6149007",0.0
7,"0.16242029,-0.2507002,-0.20027043,-0.61718297,-0.33880264,0.60430145,0.083567254,-0.35350877,-0.6149007","0.92617035,-0.8985597,-0.8921098","0.25086284,-0.37424755,-0.29611036,-0.6097324,-0.6048395,0.21972793,0.083567254,-0.35350877,-0.6149007",0.0
7,"0.25086284,-0.37424755,-0.29611036,-0.6097324,-0.6048395,0.21972793,0.083567254,-0.35350877,-0.6149007","0.94335055,-0.8893651,-0.8882133","0.34094596,-0.4965307,-0.39153162,-0.41120067,-0.7411864,-0.17758626,0.083567254,-0.35350877,-0.6149007",0.0
7,"0.34094596,-0.4965307,-0.39153162,-0.41120067,-0.7411864,-0.17758626,0.083567254,-0.35350877,-0.6149007","0.851928,-0.90864825,-0.91629773","0.4222989,-0.6214652,-0.48997003,-0.17128712,-0.66375524,-0.51119244,0.083567254,-0.35350877,-0.6149007",0.0
7,"0.4222989,-0.6214652,-0.48997003,-0.17128712,-0.66375524,-0.51119244,0.083567254,-0.35350877,-0.6149007","0.60064375,-0.6392612,-0.94891435","0.47965604,-0.70936036,-0.59191245,-0.035443496,-0.46318224,-0.66323996,0.083567254,-0.35350877,-0.6149007",0.0
7,"0.47965604,-0.70936036,-0.59191245,-0.035443496,-0.46318224,-0.66323996,0.083567254,-0.35350877,-0.6149007","0.3786838,0.17140222,-0.80364686","0.5158176,-0.68579346,-0.6782487,0.0125818625,-0.36951783,-0.6186402,0.083567254,-0.35350877,-0.6149007",0.0
7,"0.5158176,-0.68579346,-0.6782487,0.0125818625,-0.36951783,-0.6186402,0.083567254,-0.35350877,-0.6149007","0.3639505,0.007284522,-0.12415898","0.5505722,-0.6847919,-0.6915871,0.05008425,-0.34916615,-0.61227953,0.083567254,-0.35350877,-0.6149007",0.0
