state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.07426901,-0.82614034,0.44441816","-0.9335227,0.9188726,0.7187381","-0.08914463,0.12634026,0.07721448,0.3575489,-0.09681286,0.9064932,0.07426901,-0.82614034,0.44441816",0.0
"-0.08914463,0.12634026,0.07721448,0.3575489,-0.09681286,0.9064932,0.07426901,-0.82614034,0.44441816","-0.96524614,0.88621914,0.45275748","-0.18131864,0.24819084,0.12585449,0.54558593,-0.3425442,0.7059736,0.07426901,-0.82614034,0.44441816",0.0
"-0.18131864,0.24819084,0.12585449,0.54558593,-0.3425442,0.7059736,0.07426901,-0.82614034,0.44441816","-0.95253223,0.7350346,0.4306234","-0.27227855,0.3492543,0.17211662,0.53861064,-0.6109986,0.46183267,0.07426901,-0.82614034,0.44441816",0.0
"-0.27227855,0.3492543,0.17211662,0.53861064,-0.6109986,0.46183267,0.07426901,-0.82614034,0.44441816","-0.9645306,-0.14841652,0.36903703","-0.36438423,0.32884783,0.2117625,0.33913818,-0.73324686,0.44302136,0.07426901,-0.82614034,0.44441816",0.0
"-0.36438423,0.32884783,0.2117625,0.33913818,-0.73324686,0.44302136,0.07426901,-0.82614034,0.44441816","-0.8227128,0.06685829,-0.4005692","-0.44294736,0.33804053,0.1687291,0.1482987,-0.7860535,0.48889008,0.07426901,-0.82614034,0.44441816",0.0
"-0.44294736,0.33804053,0.1687291,0.1482987,-0.7860535,0.48889008,0.07426901,-0.82614034,0.44441816","-0.28195536,0.15523028,-0.04208833","-0.46987206,0.35938394,0.1642075,0.08347556,-0.81807786,0.45329767,0.07426901,-0.82614034,0.44441816",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.84549713,0.46415204,0.13871089","0.6334485,0.9834323,0.741832","0.060489736,0.13521689,0.07969548,0.38293862,0.079555534,0.89637756,0.84549713,0.46415204,0.13871089",0.0
"0.060489736,0.13521689,0.07969548,0.38293862,0.079555534,0.89637756,0.84549713,0.46415204,0.13871089","0.45495546,0.9625912,0.3794365","0.103934675,0.26756826,0.12045857,0.63296676,0.22046149,0.6815384,0.84549713,0.46415204,0.13871089",0.0
"0.103934675,0.26756826,0.12045857,0.63296676,0.22046149,0.6815384,0.84549713,0.46415204,0.13871089","0.1262865,0.93157196,0.35996842","0.115994126,0.39565462,0.1591302,0.7999073,0.3113147,0.38649988,0.84549713,0.46415204,0.13871089",0.0
"0.115994126,0.39565462,0.1591302,0.7999073,0.3113147,0.38649988,0.84549713,0.46415204,0.13871089","0.3187244,0.79221785,0.048096538","0.14643,0.50458056,0.16429721,0.84022224,0.42277354,0.1383362,0.84549713,0.46415204,0.13871089",0.0
