state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.21549709,-0.34040934,0.89480686","-0.9395872,0.7700323,0.68030596","-0.08972374,0.10587548,0.073085696,0.31272015,-0.084532544,0.9267052,0.21549709,-0.34040934,0.89480686",0.0
"-0.08972374,0.10587548,0.073085696,0.31272015,-0.084532544,0.9267052,0.21549709,-0.34040934,0.89480686","-0.941726,0.1382035,0.3809327","-0.17965175,0.124877766,0.11400954,0.35078922,-0.21522833,0.8783186,0.21549709,-0.34040934,0.89480686",0.0
"-0.17965175,0.124877766,0.11400954,0.35078922,-0.21522833,0.8783186,0.21549709,-0.34040934,0.89480686","-0.91997325,-0.024739146,-0.040486693","-0.26750252,0.121476285,0.10966004,0.27104837,-0.2939479,0.8854113,0.21549709,-0.34040934,0.89480686",0.0
"-0.26750252,0.121476285,0.10966004,0.27104837,-0.2939479,0.8854113,0.21549709,-0.34040934,0.89480686","-0.47924078,0.024166822,-0.07660651","-0.31326655,0.12479911,0.10143017,0.2243664,-0.32708836,0.8890447,0.21549709,-0.34040934,0.89480686",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.29725146,-0.154269,0.89990634","0.87605786,-0.8813341,0.4835117","0.08365715,-0.121178925,0.051943995,-0.18369424,-0.043426186,0.9702881,-0.29725146,-0.154269,0.89990634",0.0
"0.08365715,-0.121178925,0.051943995,-0.18369424,-0.043426186,0.9702881,-0.29725146,-0.154269,0.89990634","0.6471896,-0.7325182,0.58246636","0.14545906,-0.22189645,0.11451877,-0.28237888,-0.1323905,0.92243546,-0.29725146,-0.154269,0.89990634",0.0
"0.14545906,-0.22189645,0.11451877,-0.28237888,-0.1323905,0.92243546,-0.29725146,-0.154269,0.89990634","0.13659966,-0.30461538,0.42173386","0.15850332,-0.26377955,0.15982597,-0.2956726,-0.15415277,0.89980185,-0.29725146,-0.154269,0.89990634",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.23035088,0.13122806,0.9501166","0.8083279,0.45685887,0.5721394","0.07718945,0.06281575,0.061465293,0.21161507,0.058310058,0.9618582,0.23035088,0.13122806,0.9501166",0.0
"0.07718945,0.06281575,0.061465293,0.21161507,0.058310058,0.9618582,0.23035088,0.13122806,0.9501166","0.66831434,0.011548877,0.26260746","0.14100862,0.06440366,0.08967738,0.23218903,0.116567686,0.94584095,0.23035088,0.13122806,0.9501166",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.26421055,-0.21298245,0.7721578","-0.8998424,0.6051403,0.88303137","-0.08592841,0.08320368,0.09486462,0.29559544,-0.075786695,0.9295949,0.26421055,-0.21298245,0.7721578",0.0
