state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.20064329,-0.0057894737,0.1523095","-0.64390075,0.74599063,0.9909264","-0.061487842,0.10256987,0.10645585,0.3530172,-0.06315453,0.9054999,0.20064329,-0.0057894737,0.1523095",0.0
"-0.061487842,0.10256987,0.10645585,0.3530172,-0.06315453,0.9054999,0.20064329,-0.0057894737,0.1523095","-0.036614835,-0.68962234,0.9902656","-0.06498429,0.0077503426,0.21284072,0.29035014,-0.05420193,0.8921632,0.20064329,-0.0057894737,0.1523095",0.0
"-0.06498429,0.0077503426,0.21284072,0.29035014,-0.05420193,0.8921632,0.20064329,-0.0057894737,0.1523095","-0.29732823,-0.63863266,0.9917338","-0.093376994,-0.08005838,0.31938338,0.23406193,-0.0646551,0.84734994,0.20064329,-0.0057894737,0.1523095",0.0
"-0.093376994,-0.08005838,0.31938338,0.23406193,-0.0646551,0.84734994,0.20064329,-0.0057894737,0.1523095","0.5383303,-0.11427522,0.96074116","-0.04197036,-0.09577066,0.42259648,0.3083237,-0.03505092,0.73793006,0.20064329,-0.0057894737,0.1523095",0.0
"-0.04197036,-0.09577066,0.42259648,0.3083237,-0.03505092,0.73793006,0.20064329,-0.0057894737,0.1523095","-0.44552863,0.12491703,0.9942024","-0.08451511,-0.07859522,0.5294043,0.38592133,-0.09894522,0.57219815,0.20064329,-0.0057894737,0.1523095",0.0
"-0.08451511,-0.07859522,0.5294043,0.38592133,-0.09894522,0.57219815,0.20064329,-0.0057894737,0.1523095","0.18302047,-0.8858613,0.9937619","-0.06703799,-0.20039661,0.6361648,0.27249023,-0.05233199,0.510787,0.20064329,-0.0057894737,0.1523095",0.0
"-0.06703799,-0.20039661,0.6361648,0.27249023,-0.05233199,0.510787,0.20064329,-0.0057894737,0.1523095","0.16106439,-0.20039421,0.9405725","-0.051657524,-0.22794981,0.73721117,0.26167652,-0.03697712,0.37285763,0.20064329,-0.0057894737,0.1523095",0.0
"-0.051657524,-0.22794981,0.73721117,0.26167652,-0.03697712,0.37285763,0.20064329,-0.0057894737,0.1523095","0.4135828,0.044106364,0.9539881","-0.012163377,-0.22188543,0.8396988,0.24917334,-0.0037324717,0.21118893,0.20064329,-0.0057894737,0.1523095",0.0
"-0.012163377,-0.22188543,0.8396988,0.24917334,-0.0037324717,0.21118893,0.20064329,-0.0057894737,0.1523095","-0.0142044425,-0.36741936,0.62872446","-0.013519809,-0.27240372,0.9072431,0.18982758,-0.002273037,0.13847978,0.20064329,-0.0057894737,0.1523095",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.5543275,-0.0057894737,0.04862008","-0.6452254,0.9976944,0.92626905","-0.06161434,0.13717784,0.09950967,0.41183764,-0.07482968,0.8783459,0.5543275,-0.0057894737,0.04862008",0.0
