state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.8138012,-0.43385965,0.21853736","-0.9003664,0.9908165,0.96661437","-0.08597845,0.13623217,0.103843994,0.4080112,-0.10696174,0.8755948,0.8138012,-0.43385965,0.21853736",0.0
"-0.08597845,0.13623217,0.103843994,0.4080112,-0.10696174,0.8755948,0.8138012,-0.43385965,0.21853736","-0.4125601,0.91494465,0.7201755","-0.12537494,0.26203236,0.18121289,0.6558519,-0.2662992,0.611189,0.8138012,-0.43385965,0.21853736",0.0
"-0.12537494,0.26203236,0.18121289,0.6558519,-0.2662992,0.611189,0.8138012,-0.43385965,0.21853736","-0.46050394,0.9305867,0.28818417","-0.16934973,0.38998327,0.21217269,0.7505218,-0.4350732,0.31728667,0.8138012,-0.43385965,0.21853736",0.0
"-0.16934973,0.38998327,0.21217269,0.7505218,-0.4350732,0.31728667,0.8138012,-0.43385965,0.21853736","0.12232995,0.3419392,-0.14876258","-0.1576681,0.4369982,0.196191,0.7961183,-0.42352572,0.24060369,0.8138012,-0.43385965,0.21853736",0.0
"-0.1576681,0.4369982,0.196191,0.7961183,-0.42352572,0.24060369,0.8138012,-0.43385965,0.21853736","-0.0034161806,0.40735853,-0.6495004","-0.15799432,0.4930079,0.12641475,0.8203313,-0.43769014,0.22367328,0.8138012,-0.43385965,0.21853736",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.53122807,-0.8236257,0.04966613","-0.9473868,0.846719,0.9291581","-0.090468556,0.11641952,0.09982004,0.364588,-0.10047376,0.8982638,0.53122807,-0.8236257,0.04966613",0.0
"-0.090468556,0.11641952,0.09982004,0.364588,-0.10047376,0.8982638,0.53122807,-0.8236257,0.04966613","-0.95820856,0.9766023,0.82087314","-0.18197052,0.2506973,0.18800694,0.58854955,-0.37175286,0.6212704,0.53122807,-0.8236257,0.04966613",0.0
"-0.18197052,0.2506973,0.18800694,0.58854955,-0.37175286,0.6212704,0.53122807,-0.8236257,0.04966613","-0.8499403,0.9317628,0.6933036","-0.26313365,0.37880993,0.26248896,0.58911026,-0.6313015,0.26258242,0.53122807,-0.8236257,0.04966613",0.0
"-0.26313365,0.37880993,0.26248896,0.58911026,-0.6313015,0.26258242,0.53122807,-0.8236257,0.04966613","-0.60052216,0.9318032,-0.9270473","-0.32047915,0.50692815,0.16289568,0.5082922,-0.7927849,0.1351346,0.53122807,-0.8236257,0.04966613",0.0
"-0.32047915,0.50692815,0.16289568,0.5082922,-0.7927849,0.1351346,0.53122807,-0.8236257,0.04966613","-0.029044986,0.66915464,-0.7608962","-0.32325274,0.5989335,0.081152074,0.51979786,-0.8268959,0.047067773,0.53122807,-0.8236257,0.04966613",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.6443275,0.49415204,0.5180991","0.28024507,0.9157715,0.8794371","0.026761375,0.12591387,0.09447849,0.38864353,0.038561467,0.8936189,0.6443275,0.49415204,0.5180991",0.0
"0.026761375,0.12591387,0.09447849,0.38864353,0.038561467,0.8936189,0.6443275,0.49415204,0.5180991","0.87110484,0.9283142,0.46994436","0.109945565,0.25355232,0.1449649,0.62722456,0.23184645,0.6735585,0.6443275,0.49415204,0.5180991",0.0
"0.109945565,0.25355232,0.1449649,0.62722456,0.23184645,0.6735585,0.6443275,0.49415204,0.5180991","0.60705006,0.8650942,-0.41380155","0.16791444,0.37249836,0.10050992,0.6908801,0.40919986,0.5186629,0.6443275,0.49415204,0.5180991",0.0
"0.16791444,0.37249836,0.10050992,0.6908801,0.40919986,0.5186629,0.6443275,0.49415204,0.5180991","0.4666052,0.40306735,-0.6628971","0.21247186,0.42791808,0.029294435,0.6420472,0.5134299,0.5053796,0.6443275,0.49415204,0.5180991",0.0
"0.21247186,0.42791808,0.029294435,0.6420472,0.5134299,0.5053796,0.6443275,0.49415204,0.5180991","-0.04299444,-0.39817262,0.6400814","0.2083662,0.37317145,0.09805875,0.63285655,0.49301094,0.52073896,0.6443275,0.49415204,0.5180991",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.78596497,0.604386,-0.113517225","-0.39720076,-0.95420575,-0.95094216","-0.037929796,-0.13119839,-0.10216031,-0.4064024,0.054487832,0.88214064,-0.78596497,0.604386,-0.113517225",0.0
"-0.037929796,-0.13119839,-0.10216031,-0.4064024,0.054487832,0.88214064,-0.78596497,0.604386,-0.113517225","-0.95510083,-0.9047239,-0.82082784","-0.129135,-0.2555933,-0.19034235,-0.64516395,0.28340963,0.6096901,-0.78596497,0.604386,-0.113517225",0.0
"-0.129135,-0.2555933,-0.19034235,-0.64516395,0.28340963,0.6096901,-0.78596497,0.604386,-0.113517225","-0.81998867,-0.82576746,-0.5526232","-0.20743796,-0.3691321,-0.24971102,-0.6764111,0.5232951,0.30279887,-0.78596497,0.604386,-0.113517225",0.0
"-0.20743796,-0.3691321,-0.24971102,-0.6764111,0.5232951,0.30279887,-0.78596497,0.604386,-0.113517225","-0.40283382,-0.85184896,-0.079243064","-0.24590567,-0.486257,-0.25822413,-0.6549482,0.64639825,0.0344339,-0.78596497,0.604386,-0.113517225",0.0
"-0.24590567,-0.486257,-0.25822413,-0.6549482,0.64639825,0.0344339,-0.78596497,0.604386,-0.113517225","0.26561475,-0.8385959,0.73032403","-0.22054137,-0.60155964,-0.17976493,-0.7372492,0.6195469,-0.11177367,-0.78596497,0.604386,-0.113517225",0.0
