state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.025321638,0.37555555,-0.391635","0.8386599,0.94639945,0.81231296","0.08008594,0.13012506,0.08726729,0.37643352,0.10273756,0.89532965,0.025321638,0.37555555,-0.391635",0.0
"0.08008594,0.13012506,0.08726729,0.37643352,0.10273756,0.89532965,0.025321638,0.37555555,-0.391635","0.92997074,0.9124732,0.9115553","0.1688914,0.25558546,0.18519624,0.6019135,0.35985997,0.6167956,0.025321638,0.37555555,-0.391635",0.0
"0.1688914,0.25558546,0.18519624,0.6019135,0.35985997,0.6167956,0.025321638,0.37555555,-0.391635","0.8111663,0.92029345,0.76354337","0.2463519,0.3821211,0.26722416,0.61519706,0.6093518,0.24820682,0.025321638,0.37555555,-0.391635",0.0
"0.2463519,0.3821211,0.26722416,0.61519706,0.6093518,0.24820682,0.025321638,0.37555555,-0.391635","0.7974951,0.8789692,0.9752805","0.3225069,0.50297487,0.37199914,0.45121711,0.73448193,-0.16561867,0.025321638,0.37555555,-0.391635",0.0
"0.3225069,0.50297487,0.37199914,0.45121711,0.73448193,-0.16561867,0.025321638,0.37555555,-0.391635","0.30856764,0.8821329,0.981045","0.35197288,0.62426364,0.4773934,0.30842435,0.62761986,-0.507702,0.025321638,0.37555555,-0.391635",0.0
"0.35197288,0.62426364,0.4773934,0.30842435,0.62761986,-0.507702,0.025321638,0.37555555,-0.391635","0.56307507,-0.0099336505,0.9779024","0.40574247,0.62289786,0.58245003,0.15810919,0.5380863,-0.55407816,0.025321638,0.37555555,-0.391635",0.0
"0.40574247,0.62289786,0.58245003,0.15810919,0.5380863,-0.55407816,0.025321638,0.37555555,-0.391635","0.73205495,-0.6769254,0.9921557","0.4756484,0.52982414,0.68903786,0.031136494,0.48197803,-0.4532651,0.025321638,0.37555555,-0.391635",0.0
"0.4756484,0.52982414,0.68903786,0.031136494,0.48197803,-0.4532651,0.025321638,0.37555555,-0.391635","-0.10297006,-0.3557822,0.75450575","0.46581548,0.48090598,0.7700948,0.037052006,0.39770734,-0.4007779,0.025321638,0.37555555,-0.391635",0.0
"0.46581548,0.48090598,0.7700948,0.037052006,0.39770734,-0.4007779,0.025321638,0.37555555,-0.391635","0.16323447,-0.15359735,0.18011379","0.4814032,0.45978722,0.7894446,0.016619004,0.3833066,-0.37872934,0.025321638,0.37555555,-0.391635",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.03403509,-0.03380117,-0.4651852","0.90307415,-0.8520119,-0.5959215","0.08623702,-0.11714726,-0.06402022,-0.3246767,-0.084171094,0.92360187,-0.03403509,-0.03380117,-0.4651852",0.0
