state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.24187136,-0.034502923,0.8102732","-0.30445838,-0.344764,0.96928596","-0.02907358,-0.047403287,0.104131036,0.042465035,0.0019239425,0.98072785,0.24187136,-0.034502923,0.8102732",0.0
"-0.02907358,-0.047403287,0.104131036,0.042465035,0.0019239425,0.98072785,0.24187136,-0.034502923,0.8102732","0.09690833,0.3161689,0.9372127","-0.019819539,-0.0039317086,0.20481642,0.26263168,-0.010573485,0.9070566,0.24187136,-0.034502923,0.8102732",0.0
"-0.019819539,-0.0039317086,0.20481642,0.26263168,-0.010573485,0.9070566,0.24187136,-0.034502923,0.8102732","-0.27172685,-0.49307454,0.66394234","-0.045767494,-0.07172694,0.2761442,0.2099578,-0.024548613,0.8844093,0.24187136,-0.034502923,0.8102732",0.0
"-0.045767494,-0.07172694,0.2761442,0.2099578,-0.024548613,0.8844093,0.24187136,-0.034502923,0.8102732","-0.16217971,-0.21374106,0.683432","-0.061254486,-0.101115264,0.3495658,0.23147666,-0.039204735,0.82797384,0.24187136,-0.034502923,0.8102732",0.0
"-0.061254486,-0.101115264,0.3495658,0.23147666,-0.039204735,0.82797384,0.24187136,-0.034502923,0.8102732","0.008543849,-0.07617748,0.22459781","-0.06043862,-0.1115893,0.37369454,0.2363588,-0.039530434,0.80760676,0.24187136,-0.034502923,0.8102732",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.40567252,-0.14538011,0.47972226","0.16387892,-0.9912471,0.9672265","0.015649235,-0.1362914,0.1039098,-0.14849949,-0.0015104826,0.96920055,-0.40567252,-0.14538011,0.47972226",0.0
"0.015649235,-0.1362914,0.1039098,-0.14849949,-0.0015104826,0.96920055,-0.40567252,-0.14538011,0.47972226","0.20113349,-0.96307623,0.93652844","0.034856014,-0.26870945,0.20452169,-0.2799391,-0.024953393,0.9011371,-0.40567252,-0.14538011,0.47972226",0.0
"0.034856014,-0.26870945,0.20452169,-0.2799391,-0.024953393,0.9011371,-0.40567252,-0.14538011,0.47972226","0.33343697,-0.9716191,0.7907634","0.06669682,-0.40230212,0.28947395,-0.40697896,-0.08062788,0.7926053,-0.40567252,-0.14538011,0.47972226",0.0
"0.06669682,-0.40230212,0.28947395,-0.40697896,-0.08062788,0.7926053,-0.40567252,-0.14538011,0.47972226","0.4500718,-0.8535186,0.9255856","0.109675415,-0.51965654,0.38891026,-0.44585374,-0.15385345,0.67416584,-0.40567252,-0.14538011,0.47972226",0.0
"0.109675415,-0.51965654,0.38891026,-0.44585374,-0.15385345,0.67416584,-0.40567252,-0.14538011,0.47972226","0.3435439,-0.541494,0.94624543","0.14248136,-0.59410924,0.49056605,-0.3981418,-0.18473504,0.58925796,-0.40567252,-0.14538011,0.47972226",0.0
"0.14248136,-0.59410924,0.49056605,-0.3981418,-0.18473504,0.58925796,-0.40567252,-0.14538011,0.47972226","0.059339404,-0.4989565,0.6325543","0.14814784,-0.6627132,0.5585218,-0.39006034,-0.1894174,0.50618774,-0.40567252,-0.14538011,0.47972226",0.0
"0.14814784,-0.6627132,0.5585218,-0.39006034,-0.1894174,0.50618774,-0.40567252,-0.14538011,0.47972226","-0.3609252,-0.122560024,0.14929104","0.113682106,-0.67956465,0.5745603,-0.40632328,-0.14543836,0.48546523,-0.40567252,-0.14538011,0.47972226",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.23222223,0.1733918,0.43591902","0.43884385,0.31685126,0.98975277","0.04190641,0.04356541,0.10632978,0.23509218,0.03697027,0.9485717,0.23222223,0.1733918,0.43591902",0.0
"0.04190641,0.04356541,0.10632978,0.23509218,0.03697027,0.9485717,0.23222223,0.1733918,0.43591902","0.87881756,0.014619231,0.95512044","0.1258271,0.045575473,0.208939,0.33423668,0.14573708,0.865378,0.23222223,0.1733918,0.43591902",0.0
"0.1258271,0.045575473,0.208939,0.33423668,0.14573708,0.865378,0.23222223,0.1733918,0.43591902","-0.1974442,-0.37268054,0.9448519","0.10697263,-0.0056661926,0.3104451,0.3483658,0.12782162,0.8014401,0.23222223,0.1733918,0.43591902",0.0
"0.10697263,-0.0056661926,0.3104451,0.3483658,0.12782162,0.8014401,0.23222223,0.1733918,0.43591902","0.64202154,-0.4593073,0.97430253","0.16828103,-0.0688186,0.41511506,0.29864386,0.18115221,0.72601277,0.23222223,0.1733918,0.43591902",0.0
