state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.11046784,0.12853801,0.49515146","0.81330574,-0.4334849,0.9806689","0.07766478,-0.059601963,0.10535391,0.015708262,0.009876361,0.9812828,0.11046784,0.12853801,0.49515146",0.0
"0.07766478,-0.059601963,0.10535391,0.015708262,0.009876361,0.9812828,0.11046784,0.12853801,0.49515146","0.7264675,0.12615418,0.9300041","0.14703715,-0.042256434,0.20526488,0.16378139,0.088006705,0.9276889,0.11046784,0.12853801,0.49515146",0.0
"0.14703715,-0.042256434,0.20526488,0.16378139,0.088006705,0.9276889,0.11046784,0.12853801,0.49515146","0.36712193,-0.61039,0.9302944","0.1820946,-0.12618193,0.30520704,0.11323839,0.079798386,0.8821672,0.11046784,0.12853801,0.49515146",0.0
"0.1820946,-0.12618193,0.30520704,0.11323839,0.079798386,0.8821672,0.11046784,0.12853801,0.49515146","0.6083114,-0.30429167,0.84666014","0.24018392,-0.16802049,0.39616433,0.11253361,0.113744676,0.81068,0.11046784,0.12853801,0.49515146",0.0
"0.24018392,-0.16802049,0.39616433,0.11253361,0.113744676,0.81068,0.11046784,0.12853801,0.49515146","-0.8445326,-0.33881372,0.9605491","0.15953715,-0.21460566,0.4993568,0.15214193,0.08995416,0.7108919,0.11046784,0.12853801,0.49515146",0.0
"0.15953715,-0.21460566,0.4993568,0.15214193,0.08995416,0.7108919,0.11046784,0.12853801,0.49515146","0.58379996,-0.09305912,0.8654907","0.21528581,-0.22740084,0.59233713,0.17008722,0.14394002,0.59214485,0.11046784,0.12853801,0.49515146",0.0
"0.21528581,-0.22740084,0.59233713,0.17008722,0.14394002,0.59214485,0.11046784,0.12853801,0.49515146","0.5715066,-0.50566673,0.7770493","0.26986054,-0.29692742,0.67581606,0.1111631,0.13472885,0.5044394,0.11046784,0.12853801,0.49515146",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.007309942,-0.0057894737,0.64963955","0.9391836,-0.5300154,0.8456496","0.08968521,-0.07287441,0.09084871,-0.031355742,-0.0030493198,0.9839892,-0.007309942,-0.0057894737,0.64963955",0.0
"0.08968521,-0.07287441,0.09084871,-0.031355742,-0.0030493198,0.9839892,-0.007309942,-0.0057894737,0.64963955","0.8427559,-0.24140769,0.8592026","0.17016226,-0.10606675,0.18315344,0.018433517,0.01764202,0.9569603,-0.007309942,-0.0057894737,0.64963955",0.0
"0.17016226,-0.10606675,0.18315344,0.018433517,0.01764202,0.9569603,-0.007309942,-0.0057894737,0.64963955","0.82812977,-0.41578817,0.85675526","0.24924263,-0.16323553,0.27519524,0.015809285,0.023901964,0.9119455,-0.007309942,-0.0057894737,0.64963955",0.0
"0.24924263,-0.16323553,0.27519524,0.015809285,0.023901964,0.9119455,-0.007309942,-0.0057894737,0.64963955","0.9274653,-0.3325132,0.9312955","0.33780882,-0.20895442,0.37524498,0.024906874,0.056444764,0.84192467,-0.007309942,-0.0057894737,0.64963955",0.0
"0.33780882,-0.20895442,0.37524498,0.024906874,0.056444764,0.84192467,-0.007309942,-0.0057894737,0.64963955","0.8697256,-0.7682876,0.95284295","0.4208613,-0.31459007,0.47760957,-0.008477317,-0.009865436,0.7552697,-0.007309942,-0.0057894737,0.64963955",0.0
