state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.5842106,-0.30959064,0.70802206","-0.80562264,0.946635,0.8968735","-0.07693111,0.13015744,0.09635168,0.39082703,-0.090378344,0.88800395,0.5842106,-0.30959064,0.70802206",0.0
"-0.07693111,0.13015744,0.09635168,0.39082703,-0.090378344,0.88800395,0.5842106,-0.30959064,0.70802206","-0.46625197,0.78151107,0.635108","-0.12145478,0.2376112,0.16458173,0.61429054,-0.2402307,0.67416036,0.5842106,-0.30959064,0.70802206",0.0
"-0.12145478,0.2376112,0.16458173,0.61429054,-0.2402307,0.67416036,0.5842106,-0.30959064,0.70802206","-0.26083434,-0.10022509,0.22393715","-0.14636257,0.22383077,0.18863946,0.5910014,-0.2862129,0.6647553,0.5842106,-0.30959064,0.70802206",0.0
"-0.14636257,0.22383077,0.18863946,0.5910014,-0.2862129,0.6647553,0.5842106,-0.30959064,0.70802206","-0.191769,0.16012013,-0.60609424","-0.16467512,0.2458465,0.123526394,0.55766886,-0.31067467,0.7124582,0.5842106,-0.30959064,0.70802206",0.0
"-0.16467512,0.2458465,0.123526394,0.55766886,-0.31067467,0.7124582,0.5842106,-0.30959064,0.70802206","0.038401723,0.29055333,-0.5341009","-0.16100803,0.2857961,0.06614759,0.5715075,-0.30993304,0.7166141,0.5842106,-0.30959064,0.70802206",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.2085965,-0.32988304,0.8230218","-0.5846623,0.034974813,0.9638642","-0.055831008,0.004808848,0.103548564,0.15144458,-0.020959694,0.96852314,-0.2085965,-0.32988304,0.8230218",0.0
"-0.055831008,0.004808848,0.103548564,0.15144458,-0.020959694,0.96852314,-0.2085965,-0.32988304,0.8230218","-0.9349598,-0.43393677,0.78043604","-0.14511289,-0.054855246,0.18739134,0.12588358,-0.055277545,0.9445973,-0.2085965,-0.32988304,0.8230218",0.0
"-0.14511289,-0.054855246,0.18739134,0.12588358,-0.055277545,0.9445973,-0.2085965,-0.32988304,0.8230218","-0.94089824,0.5717385,0.39010572","-0.23496185,0.023755837,0.22930068,0.2588745,-0.22767526,0.8640832,-0.2085965,-0.32988304,0.8230218",0.0
"-0.23496185,0.023755837,0.22930068,0.2588745,-0.22767526,0.8640832,-0.2085965,-0.32988304,0.8230218","-0.92714095,0.06513691,0.3564484","-0.3234971,0.03271182,0.26759422,0.21571016,-0.33731112,0.81498253,-0.2085965,-0.32988304,0.8230218",0.0
"-0.3234971,0.03271182,0.26759422,0.21571016,-0.33731112,0.81498253,-0.2085965,-0.32988304,0.8230218","-0.8625326,0.35208356,0.5028374","-0.40586266,0.0811215,0.32161438,0.15908012,-0.50227064,0.6917225,-0.2085965,-0.32988304,0.8230218",0.0
