state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.47941524,-0.0057894737,0.23488185","0.6523924,0.9928336,0.9947221","0.062298745,0.13650951,0.106863625,0.41654035,0.08848318,0.8726788,0.47941524,-0.0057894737,0.23488185",0.0
"0.062298745,0.13650951,0.106863625,0.41654035,0.08848318,0.8726788,0.47941524,-0.0057894737,0.23488185","0.014085531,0.59778726,0.99051833","0.06364381,0.2187022,0.21327564,0.65179336,0.13799344,0.63979465,0.47941524,-0.0057894737,0.23488185",0.0
"0.06364381,0.2187022,0.21327564,0.65179336,0.13799344,0.63979465,0.47941524,-0.0057894737,0.23488185","-0.7637578,-0.21135497,0.98032296","-0.0092895115,0.18964198,0.31859237,0.68080175,-0.014082224,0.53552717,0.47941524,-0.0057894737,0.23488185",0.0
"-0.0092895115,0.18964198,0.31859237,0.68080175,-0.014082224,0.53552717,0.47941524,-0.0057894737,0.23488185","-0.22334069,-0.6705537,0.956576","-0.030616924,0.09744432,0.42135793,0.59385806,-0.05148133,0.52296257,0.47941524,-0.0057894737,0.23488185",0.0
"-0.030616924,0.09744432,0.42135793,0.59385806,-0.05148133,0.52296257,0.47941524,-0.0057894737,0.23488185","0.21142316,-0.39304817,0.92429686","-0.010427546,0.043402225,0.52065575,0.5464995,-0.012116605,0.444395,0.47941524,-0.0057894737,0.23488185",0.0
"-0.010427546,0.043402225,0.52065575,0.5464995,-0.012116605,0.444395,0.47941524,-0.0057894737,0.23488185","0.22837126,-0.095353544,0.86097217","0.011380253,0.030291611,0.61315054,0.52136844,0.024440793,0.31810585,0.47941524,-0.0057894737,0.23488185",0.0
"0.011380253,0.030291611,0.61315054,0.52136844,0.024440793,0.31810585,0.47941524,-0.0057894737,0.23488185","-0.15176445,-0.15468884,0.52618444","-0.0031121497,0.0090227015,0.6696789,0.48454085,0.0010520698,0.2590843,0.47941524,-0.0057894737,0.23488185",0.0
"-0.0031121497,0.0090227015,0.6696789,0.48454085,0.0010520698,0.2590843,0.47941524,-0.0057894737,0.23488185","0.12739706,0.023199081,-0.011942327","0.009053346,0.012212464,0.668396,0.48705178,0.019648086,0.2572038,0.47941524,-0.0057894737,0.23488185",0.0
"0.009053346,0.012212464,0.668396,0.48705178,0.019648086,0.2572038,0.47941524,-0.0057894737,0.23488185","0.012272835,0.023493886,-0.0300197","0.010225314,0.01544276,0.665171,0.49076435,0.021562887,0.25812462,0.47941524,-0.0057894737,0.23488185",0.0
"0.010225314,0.01544276,0.665171,0.49076435,0.021562887,0.25812462,0.47941524,-0.0057894737,0.23488185","-0.11010742,-0.021603346,0.041986585","-0.0002891451,0.012472419,0.6696817,0.48703602,0.0053470004,0.25499257,0.47941524,-0.0057894737,0.23488185",0.0
"-0.0002891451,0.012472419,0.6696817,0.48703602,0.0053470004,0.25499257,0.47941524,-0.0057894737,0.23488185","0.06926036,-0.07508552,0.04715848","0.0063247173,0.002148554,0.674748,0.47701913,0.015269941,0.2596328,0.47941524,-0.0057894737,0.23488185",0.0
"0.0063247173,0.002148554,0.674748,0.47701913,0.015269941,0.2596328,0.47941524,-0.0057894737,0.23488185","-0.059446216,-0.038784683,-0.0023274422","0.0006480356,-0.0031841341,0.674498,0.47335884,0.006753016,0.2661867,0.47941524,-0.0057894737,0.23488185",0.0
"0.0006480356,-0.0031841341,0.674498,0.47335884,0.006753016,0.2661867,0.47941524,-0.0057894737,0.23488185","-0.06395328,0.06704807,-0.025096953","-0.005459038,0.006034637,0.67180187,0.48140725,-0.002466672,0.25945702,0.47941524,-0.0057894737,0.23488185",0.0
