uoc,state,action,next_state,reward
7,"0.15994008,0.7807486,0.88496435,0.05009276,0.03413253,-0.47731382,0.023040937,0.009707602,-0.46819258","-0.49576056,0.14075923,0.08246446","0.112598546,0.80010235,0.89382344,0.03642858,0.019623727,-0.46759504,0.023040937,0.009707602,-0.46819258",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.17526317,-0.18181287,-0.69426954","-0.7537425,0.9229102,0.94647074","-0.07197694,0.1268954,0.10167994,0.39210343,-0.08426563,0.88679874,0.17526317,-0.18181287,-0.69426954",0.0
7,"-0.07197694,0.1268954,0.10167994,0.39210343,-0.08426563,0.88679874,0.17526317,-0.18181287,-0.69426954","-0.72435164,0.92304146,0.975219","-0.14114726,0.25380886,0.20644836,0.64575773,-0.30030963,0.59025955,0.17526317,-0.18181287,-0.69426954",0.0
7,"-0.14114726,0.25380886,0.20644836,0.64575773,-0.30030963,0.59025955,0.17526317,-0.18181287,-0.69426954","-0.3591479,0.99112153,0.9923258","-0.17544328,0.390083,0.31305453,0.7404925,-0.44839963,0.16013825,0.17526317,-0.18181287,-0.69426954",0.0
7,"-0.17544328,0.390083,0.31305453,0.7404925,-0.44839963,0.16013825,0.17526317,-0.18181287,-0.69426954","-0.36010385,0.97577834,0.883518","-0.20983058,0.5242475,0.4079714,0.65823704,-0.50269747,-0.254548,0.17526317,-0.18181287,-0.69426954",0.0
7,"-0.20983058,0.5242475,0.4079714,0.65823704,-0.50269747,-0.254548,0.17526317,-0.18181287,-0.69426954","-0.2190826,0.86731017,0.91170347","-0.23075138,0.64349824,0.50591624,0.48803303,-0.4245773,-0.55603015,0.17526317,-0.18181287,-0.69426954",0.0
7,"-0.23075138,0.64349824,0.50591624,0.48803303,-0.4245773,-0.55603015,0.17526317,-0.18181287,-0.69426954","-0.41037416,0.84033775,0.96513903","-0.26993915,0.7590404,0.6096017,0.25884733,-0.28473976,-0.7109466,0.17526317,-0.18181287,-0.69426954",0.0
7,"-0.26993915,0.7590404,0.6096017,0.25884733,-0.28473976,-0.7109466,0.17526317,-0.18181287,-0.69426954","-0.13013864,0.36815298,0.5786462","-0.28236642,0.80965954,0.671766,0.15899503,-0.18596275,-0.71575004,0.17526317,-0.18181287,-0.69426954",0.0
7,"-0.28236642,0.80965954,0.671766,0.15899503,-0.18596275,-0.71575004,0.17526317,-0.18181287,-0.69426954","0.100970864,-0.19560516,0.07511318","-0.27272445,0.7827649,0.6798354,0.17818274,-0.19679007,-0.6931653,0.17526317,-0.18181287,-0.69426954",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.068947375,-0.005614035,-0.61392003","-0.051350832,-0.9777629,-0.86729187","-0.0049036373,-0.13443737,-0.09317371,-0.40558252,0.012038333,0.8863992,-0.068947375,-0.005614035,-0.61392003",0.0
7,"-0.0049036373,-0.13443737,-0.09317371,-0.40558252,0.012038333,0.8863992,-0.068947375,-0.005614035,-0.61392003","0.4267981,-0.6865307,-0.9886823","0.035852484,-0.2288318,-0.1993885,-0.6682101,-0.06975712,0.64221996,-0.068947375,-0.005614035,-0.61392003",0.0
7,"0.035852484,-0.2288318,-0.1993885,-0.6682101,-0.06975712,0.64221996,-0.068947375,-0.005614035,-0.61392003","0.58647466,-0.80990255,-0.9429015","0.091856554,-0.34018928,-0.300685,-0.80115503,-0.23179421,0.28293818,-0.068947375,-0.005614035,-0.61392003",0.0
7,"0.091856554,-0.34018928,-0.300685,-0.80115503,-0.23179421,0.28293818,-0.068947375,-0.005614035,-0.61392003","0.07436383,-0.923161,-0.88827217","0.09895776,-0.4671192,-0.39611265,-0.80715233,-0.25326055,-0.12279959,-0.068947375,-0.005614035,-0.61392003",0.0
7,"0.09895776,-0.4671192,-0.39611265,-0.80715233,-0.25326055,-0.12279959,-0.068947375,-0.005614035,-0.61392003","-0.22373176,-0.9623083,-0.9853529","0.077593,-0.5994317,-0.5019697,-0.66759336,-0.16007265,-0.48203573,-0.068947375,-0.005614035,-0.61392003",0.0
7,"0.077593,-0.5994317,-0.5019697,-0.66759336,-0.16007265,-0.48203573,-0.068947375,-0.005614035,-0.61392003","0.51237035,-0.98911905,-0.9651768","0.12652065,-0.73543054,-0.6056592,-0.38673374,-0.15608042,-0.68898994,-0.068947375,-0.005614035,-0.61392003",0.0
7,"0.12652065,-0.73543054,-0.6056592,-0.38673374,-0.15608042,-0.68898994,-0.068947375,-0.005614035,-0.61392003","0.044136047,-0.6189414,-0.9034961","0.13073532,-0.82053185,-0.70272225,-0.18147749,-0.07271608,-0.69608724,-0.068947375,-0.005614035,-0.61392003",0.0
7,"0.13073532,-0.82053185,-0.70272225,-0.18147749,-0.07271608,-0.69608724,-0.068947375,-0.005614035,-0.61392003","-0.30592763,-0.060865164,-0.69457734","0.101521455,-0.8289005,-0.77734107,-0.10502554,-0.028583812,-0.6221405,-0.068947375,-0.005614035,-0.61392003",0.0
7,"0.101521455,-0.8289005,-0.77734107,-0.10502554,-0.028583812,-0.6221405,-0.068947375,-0.005614035,-0.61392003","-0.29088324,-0.09278941,-0.05080253","0.073744215,-0.8416586,-0.78279865,-0.09009461,-0.015305762,-0.61879885,-0.068947375,-0.005614035,-0.61392003",0.0
7,"0.073744215,-0.8416586,-0.78279865,-0.09009461,-0.015305762,-0.61879885,-0.068947375,-0.005614035,-0.61392003","-0.06437874,-0.049250543,-0.038095415","0.06759652,-0.84843034,-0.7868912,-0.08042698,-0.011418319,-0.6152416,-0.068947375,-0.005614035,-0.61392003",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.054912284,0.73269004,-0.42556617","0.89018726,0.90140927,0.6647166","0.08500643,0.12393914,0.07141092,0.34414646,0.10015741,0.9128149,0.054912284,0.73269004,-0.42556617",0.0
7,"0.08500643,0.12393914,0.07141092,0.34414646,0.10015741,0.9128149,0.054912284,0.73269004,-0.42556617","0.902678,0.97485006,0.85505164","0.17120564,0.25797603,0.16326964,0.58912385,0.35816723,0.6423705,0.054912284,0.73269004,-0.42556617",0.0
7,"0.17120564,0.25797603,0.16326964,0.58912385,0.35816723,0.6423705,0.054912284,0.73269004,-0.42556617","0.9186944,0.92783296,0.97818327","0.2589343,0.3855483,0.26835647,0.5922819,0.6349289,0.23919065,0.054912284,0.73269004,-0.42556617",0.0
7,"0.2589343,0.3855483,0.26835647,0.5922819,0.6349289,0.23919065,0.054912284,0.73269004,-0.42556617","0.9439006,0.83424354,0.9299195","0.34906992,0.50025254,0.3682583,0.38978896,0.7721941,-0.15492864,0.054912284,0.73269004,-0.42556617",0.0
7,"0.34906992,0.50025254,0.3682583,0.38978896,0.7721941,-0.15492864,0.054912284,0.73269004,-0.42556617","0.9276763,0.7180171,0.9177034","0.43765628,0.5989762,0.4668477,0.13643202,0.71741533,-0.45587072,0.054912284,0.73269004,-0.42556617",0.0
7,"0.43765628,0.5989762,0.4668477,0.13643202,0.71741533,-0.45587072,0.054912284,0.73269004,-0.42556617","0.5068902,-0.21676457,0.18640792","0.48606062,0.56917226,0.48687357,0.025942897,0.7243403,-0.41892052,0.054912284,0.73269004,-0.42556617",0.0
7,"0.48606062,0.56917226,0.48687357,0.025942897,0.7243403,-0.41892052,0.054912284,0.73269004,-0.42556617","-0.06797689,0.055662632,-0.0470528","0.47956935,0.5768257,0.48181865,0.040803667,0.72514915,-0.42841673,0.054912284,0.73269004,-0.42556617",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.20099416,-0.31824562,-0.391635","0.8216883,-0.939126,-0.99181455","0.07846526,-0.129125,-0.10655126,-0.40008336,-0.09470089,0.88048697,-0.20099416,-0.31824562,-0.391635",0.0
