state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.66456145,-0.0057894737,0.3481818","0.50253737,-0.98364806,0.6689284","0.047988664,-0.13524657,0.07186343,-0.18955626,-0.02294073,0.96709317,-0.66456145,-0.0057894737,0.3481818",0.0
"0.047988664,-0.13524657,0.07186343,-0.18955626,-0.02294073,0.96709317,-0.66456145,-0.0057894737,0.3481818","0.7653594,-0.6914607,0.9071342","0.12107492,-0.23031892,0.16931748,-0.23693818,-0.08850272,0.9249142,-0.66456145,-0.0057894737,0.3481818",0.0
"0.12107492,-0.23031892,0.16931748,-0.23693818,-0.08850272,0.9249142,-0.66456145,-0.0057894737,0.3481818","0.470796,-0.94943327,0.9865117","0.16603252,-0.36086115,0.27529913,-0.31449014,-0.17405975,0.83079034,-0.66456145,-0.0057894737,0.3481818",0.0
"0.16603252,-0.36086115,0.27529913,-0.31449014,-0.17405975,0.83079034,-0.66456145,-0.0057894737,0.3481818","-0.40735912,-0.9659212,0.7033012","0.12713268,-0.49367037,0.3508553,-0.4479405,-0.1827857,0.70014566,-0.66456145,-0.0057894737,0.3481818",0.0
"0.12713268,-0.49367037,0.3508553,-0.4479405,-0.1827857,0.70014566,-0.66456145,-0.0057894737,0.3481818","-0.09964901,-0.46414053,0.49859905","0.11761692,-0.55748737,0.4044202,-0.47478256,-0.17767203,0.63062346,-0.66456145,-0.0057894737,0.3481818",0.0
"0.11761692,-0.55748737,0.4044202,-0.47478256,-0.17767203,0.63062346,-0.66456145,-0.0057894737,0.3481818","-0.42340875,-0.923522,0.576597","0.07718446,-0.6844669,0.4663644,-0.5718498,-0.13548303,0.47353455,-0.66456145,-0.0057894737,0.3481818",0.0
"0.07718446,-0.6844669,0.4663644,-0.5718498,-0.13548303,0.47353455,-0.66456145,-0.0057894737,0.3481818","-0.6905147,-0.36179298,-0.23394716","0.011245317,-0.7342116,0.44123137,-0.67442745,-0.018043147,0.38600123,-0.66456145,-0.0057894737,0.3481818",0.0
"0.011245317,-0.7342116,0.44123137,-0.67442745,-0.018043147,0.38600123,-0.66456145,-0.0057894737,0.3481818","-0.09344095,-0.23845935,0.3711512","0.0023223846,-0.76699865,0.48110443,-0.65360826,0.0010206318,0.35420537,-0.66456145,-0.0057894737,0.3481818",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.44216377,-0.0057894737,0.46932715","0.36459684,-0.963997,0.89571214","0.03481634,-0.13254465,0.09622695,-0.15089446,-0.010746866,0.97040325,-0.44216377,-0.0057894737,0.46932715",0.0
"0.03481634,-0.13254465,0.09622695,-0.15089446,-0.010746866,0.97040325,-0.44216377,-0.0057894737,0.46932715","-0.14728725,-0.9318733,0.4671718","0.02075147,-0.26067248,0.14641558,-0.34539473,-0.016747866,0.89936,-0.44216377,-0.0057894737,0.46932715",0.0
"0.02075147,-0.26067248,0.14641558,-0.34539473,-0.016747866,0.89936,-0.44216377,-0.0057894737,0.46932715","0.087061405,-0.9703875,0.6754894","0.029065197,-0.3940958,0.21898387,-0.49581552,-0.039586462,0.78435266,-0.44216377,-0.0057894737,0.46932715",0.0
"0.029065197,-0.3940958,0.21898387,-0.49581552,-0.039586462,0.78435266,-0.44216377,-0.0057894737,0.46932715","-0.40890014,-0.8710594,0.93978167","-0.009981802,-0.513862,0.31994528,-0.55747974,0.023279507,0.6666796,-0.44216377,-0.0057894737,0.46932715",0.0
"-0.009981802,-0.513862,0.31994528,-0.55747974,0.023279507,0.6666796,-0.44216377,-0.0057894737,0.46932715","0.4293561,-0.66337883,0.96606946","0.03101859,-0.6050733,0.42373073,-0.5449433,-0.04745549,0.5727767,-0.44216377,-0.0057894737,0.46932715",0.0
"0.03101859,-0.6050733,0.42373073,-0.5449433,-0.04745549,0.5727767,-0.44216377,-0.0057894737,0.46932715","-0.25525546,-0.33883643,0.9039985","0.0066435463,-0.65166163,0.5208479,-0.47239858,-0.004070465,0.5226964,-0.44216377,-0.0057894737,0.46932715",0.0
"0.0066435463,-0.65166163,0.5208479,-0.47239858,-0.004070465,0.5226964,-0.44216377,-0.0057894737,0.46932715","0.010692835,-0.33626342,0.57638776","0.007664635,-0.6978962,0.58276963,-0.441366,-0.0048386864,0.46449926,-0.44216377,-0.0057894737,0.46932715",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.40736845,0.30970758,0.66238827","0.9154053,0.7714188,0.9787376","0.08741457,0.106066115,0.10514639,0.3487593,0.104274,0.9034398,0.40736845,0.30970758,0.66238827",0.0
"0.08741457,0.106066115,0.10514639,0.3487593,0.104274,0.9034398,0.40736845,0.30970758,0.66238827","0.7311969,0.46831238,0.51617026","0.15723856,0.17045666,0.1605989,0.47735122,0.2636345,0.7779,0.40736845,0.30970758,0.66238827",0.0
"0.15723856,0.17045666,0.1605989,0.47735122,0.2636345,0.7779,0.40736845,0.30970758,0.66238827","0.4709773,-0.32429135,0.6844531","0.20221348,0.12586828,0.23413016,0.4266709,0.3217439,0.7486546,0.40736845,0.30970758,0.66238827",0.0
"0.20221348,0.12586828,0.23413016,0.4266709,0.3217439,0.7486546,0.40736845,0.30970758,0.66238827","0.008393407,-0.2652192,0.84814644","0.20301498,0.089402,0.3252471,0.43211186,0.32745135,0.67590094,0.40736845,0.30970758,0.66238827",0.0
"0.20301498,0.089402,0.3252471,0.43211186,0.32745135,0.67590094,0.40736845,0.30970758,0.66238827","-0.0811069,-0.30336332,0.409464","0.19526987,0.0476911,0.3692361,0.40928027,0.2952466,0.6673812,0.40736845,0.30970758,0.66238827",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.27502924,-0.43152046,0.66238827","-0.82334745,0.9423219,0.8371357","-0.078623705,0.12956442,0.089934014,0.38177195,-0.09029455,0.89375764,0.27502924,-0.43152046,0.66238827",0.0
"-0.078623705,0.12956442,0.089934014,0.38177195,-0.09029455,0.89375764,0.27502924,-0.43152046,0.66238827","-0.9671221,0.7704816,0.419482","-0.17097685,0.23550169,0.13499923,0.5456899,-0.31824696,0.71461046,0.27502924,-0.43152046,0.66238827",0.0
"-0.17097685,0.23550169,0.13499923,0.5456899,-0.31824696,0.71461046,0.27502924,-0.43152046,0.66238827","-0.94467884,-0.35046685,0.79008377","-0.2611868,0.18731432,0.21987844,0.42911106,-0.45189533,0.6802394,0.27502924,-0.43152046,0.66238827",0.0
"-0.2611868,0.18731432,0.21987844,0.42911106,-0.45189533,0.6802394,0.27502924,-0.43152046,0.66238827","-0.71908593,-0.5306115,0.4790039","-0.3298543,0.11435798,0.27133816,0.28247103,-0.4657722,0.71598303,0.27502924,-0.43152046,0.66238827",0.0
"-0.3298543,0.11435798,0.27133816,0.28247103,-0.4657722,0.71598303,0.27502924,-0.43152046,0.66238827","-0.011255801,-0.2562734,0.57913554","-0.33092913,0.0791217,0.3335551,0.2741651,-0.45526493,0.6777819,0.27502924,-0.43152046,0.66238827",0.0
"-0.33092913,0.0791217,0.3335551,0.2741651,-0.45526493,0.6777819,0.27502924,-0.43152046,0.66238827","0.08547151,-0.14525747,0.2600751","-0.32276723,0.059149552,0.36149517,0.278452,-0.43636614,0.6640587,0.27502924,-0.43152046,0.66238827",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.20637427,0.23269005,0.5664788","0.96238875,0.85341644,0.9403676","0.091901146,0.11734037,0.10102428,0.3639709,0.11414408,0.8964517,0.20637427,0.23269005,0.5664788",0.0
