state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.0063742693,-0.006842105,0.64963955","-0.9512973,-0.6386003,0.9431994","-0.09084199,-0.08780427,0.10132854,-0.0448747,0.019199366,0.9810228,0.0063742693,-0.006842105,0.64963955",0.0
"-0.09084199,-0.08780427,0.10132854,-0.0448747,0.019199366,0.9810228,0.0063742693,-0.006842105,0.64963955","-0.89864904,-0.3343495,0.9344293","-0.17665647,-0.13377564,0.20171492,-0.0038794326,0.009216642,0.94963425,0.0063742693,-0.006842105,0.64963955",0.0
"-0.17665647,-0.13377564,0.20171492,-0.0038794326,0.009216642,0.94963425,0.0063742693,-0.006842105,0.64963955","-0.89999163,-0.4095087,0.92903256","-0.26259917,-0.19008102,0.30152154,0.00972962,-0.002000411,0.8963769,0.0063742693,-0.006842105,0.64963955",0.0
"-0.26259917,-0.19008102,0.30152154,0.00972962,-0.002000411,0.8963769,0.0063742693,-0.006842105,0.64963955","-0.87251544,-0.43213195,0.91119397","-0.34591806,-0.24949695,0.39941174,0.011785787,-0.009975783,0.8249363,0.0063742693,-0.006842105,0.64963955",0.0
"-0.34591806,-0.24949695,0.39941174,0.011785787,-0.009975783,0.8249363,0.0063742693,-0.006842105,0.64963955","-0.74997306,-0.42827946,0.86679316","-0.41753507,-0.30838323,0.49253193,0.0094667375,-0.01312147,0.7406899,0.0063742693,-0.006842105,0.64963955",0.0
"-0.41753507,-0.30838323,0.49253193,0.0094667375,-0.01312147,0.7406899,0.0063742693,-0.006842105,0.64963955","-0.6942697,-0.31684184,0.6353445","-0.48383278,-0.3519474,0.5607875,0.006530848,-0.01444176,0.66965705,0.0063742693,-0.006842105,0.64963955",0.0
"-0.48383278,-0.3519474,0.5607875,0.006530848,-0.01444176,0.66965705,0.0063742693,-0.006842105,0.64963955","-0.5469886,-0.10706216,0.16630077","-0.53606623,-0.36666793,0.5786534,0.0046596364,-0.010255101,0.6499544,0.0063742693,-0.006842105,0.64963955",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.21795322,-0.0057894737,0.47566882","-0.14098895,-0.9221442,0.9294033","-0.013463435,-0.12679009,0.09984642,-0.13351321,0.011444682,0.9724556,-0.21795322,-0.0057894737,0.47566882",0.0
"-0.013463435,-0.12679009,0.09984642,-0.13351321,0.011444682,0.9724556,-0.21795322,-0.0057894737,0.47566882","-0.13702726,-0.889565,0.93206763","-0.026548553,-0.24910076,0.19997908,-0.24673977,0.026436333,0.91379124,-0.21795322,-0.0057894737,0.47566882",0.0
"-0.026548553,-0.24910076,0.19997908,-0.24673977,0.026436333,0.91379124,-0.21795322,-0.0057894737,0.47566882","-0.09941727,-0.7765258,0.9293616","-0.036042187,-0.35586908,0.29982105,-0.3132364,0.04144649,0.8340948,-0.21795322,-0.0057894737,0.47566882",0.0
"-0.036042187,-0.35586908,0.29982105,-0.3132364,0.04144649,0.8340948,-0.21795322,-0.0057894737,0.47566882","0.019724607,-0.59512305,0.93524027","-0.034158632,-0.4376955,0.4002946,-0.31986248,0.040280424,0.752719,-0.21795322,-0.0057894737,0.47566882",0.0
"-0.034158632,-0.4376955,0.4002946,-0.31986248,0.040280424,0.752719,-0.21795322,-0.0057894737,0.47566882","0.117164254,-0.52252257,0.93410325","-0.0229703,-0.5095397,0.500646,-0.30059847,0.027534295,0.6630442,-0.21795322,-0.0057894737,0.47566882",0.0
"-0.0229703,-0.5095397,0.500646,-0.30059847,0.027534295,0.6630442,-0.21795322,-0.0057894737,0.47566882","0.23683631,-0.48941213,0.913481","-0.00035415223,-0.5768314,0.5987818,-0.26934385,0.0060887923,0.5635946,-0.21795322,-0.0057894737,0.47566882",0.0
"-0.00035415223,-0.5768314,0.5987818,-0.26934385,0.0060887923,0.5635946,-0.21795322,-0.0057894737,0.47566882","0.11338663,-0.22920775,0.6833118","0.010473447,-0.60834634,0.6721905,-0.21841979,-0.0013968825,0.49182346,-0.21795322,-0.0057894737,0.47566882",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.15362574,-0.24578947,0.43591902","-0.94715637,-0.295385,0.8997096","-0.09044657,-0.04061393,0.09665639,0.04618255,-0.0074565886,0.98213303,-0.15362574,-0.24578947,0.43591902",0.0
"-0.09044657,-0.04061393,0.09665639,0.04618255,-0.0074565886,0.98213303,-0.15362574,-0.24578947,0.43591902","-0.94463986,-0.30270445,0.9182937","-0.18065284,-0.08223426,0.19530933,0.079627074,-0.04389692,0.94757503,-0.15362574,-0.24578947,0.43591902",0.0
"-0.18065284,-0.08223426,0.19530933,0.079627074,-0.04389692,0.94757503,-0.15362574,-0.24578947,0.43591902","-0.90839756,-0.32955992,0.92514515","-0.26739824,-0.12754709,0.2946983,0.0866093,-0.08796142,0.8913273,-0.15362574,-0.24578947,0.43591902",0.0
"-0.26739824,-0.12754709,0.2946983,0.0866093,-0.08796142,0.8913273,-0.15362574,-0.24578947,0.43591902","-0.8536793,-0.24854463,0.9058919","-0.3489184,-0.16172071,0.3920189,0.0814973,-0.14594609,0.8125345,-0.15362574,-0.24578947,0.43591902",0.0
"-0.3489184,-0.16172071,0.3920189,0.0814973,-0.14594609,0.8125345,-0.15362574,-0.24578947,0.43591902","-0.86337906,-0.188573,0.8491962","-0.43136486,-0.18764855,0.48324868,0.049959924,-0.20104219,0.71848196,-0.15362574,-0.24578947,0.43591902",0.0
"-0.43136486,-0.18764855,0.48324868,0.049959924,-0.20104219,0.71848196,-0.15362574,-0.24578947,0.43591902","-0.8874364,-0.121335745,0.7768316","-0.51610863,-0.20433162,0.5667043,-0.006386771,-0.24052589,0.61558807,-0.15362574,-0.24578947,0.43591902",0.0
"-0.51610863,-0.20433162,0.5667043,-0.006386771,-0.24052589,0.61558807,-0.15362574,-0.24578947,0.43591902","-0.87448096,-0.09614712,0.70045114","-0.59961516,-0.2175514,0.6419542,-0.07400093,-0.24749272,0.5132213,-0.15362574,-0.24578947,0.43591902",0.0
