state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.16842106,-0.0845614,0.89768344","0.8567829,-0.87597364,0.8829422","0.08181654,-0.120441884,0.09485507,-0.124613196,-0.026768759,0.97449476,-0.16842106,-0.0845614,0.89768344",0.0
"0.08181654,-0.120441884,0.09485507,-0.124613196,-0.026768759,0.97449476,-0.16842106,-0.0845614,0.89768344","0.5849359,-0.72371817,0.86802745","0.13767366,-0.21994944,0.18810786,-0.1889706,-0.08086563,0.9304813,-0.16842106,-0.0845614,0.89768344",0.0
"0.13767366,-0.21994944,0.18810786,-0.1889706,-0.08086563,0.9304813,-0.16842106,-0.0845614,0.89768344","0.25365865,-0.29694158,0.62063646","0.16189623,-0.26077744,0.2547833,-0.17334096,-0.090016395,0.90075696,-0.16842106,-0.0845614,0.89768344",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.4652047,0.5139181,0.64074814","-0.955398,-0.9307486,-0.5321418","-0.09123358,-0.12797314,-0.05716832,-0.3327905,0.10412018,0.9190932,-0.4652047,0.5139181,0.64074814",0.0
"-0.09123358,-0.12797314,-0.05716832,-0.3327905,0.10412018,0.9190932,-0.4652047,0.5139181,0.64074814","-0.9246418,-0.81555307,0.1653887","-0.17953016,-0.2401075,-0.03940049,-0.45610207,0.2953586,0.81076616,-0.4652047,0.5139181,0.64074814",0.0
"-0.17953016,-0.2401075,-0.03940049,-0.45610207,0.2953586,0.81076616,-0.4652047,0.5139181,0.64074814","-0.68577874,-0.55443877,0.29267287","-0.24501704,-0.31634,-0.007958424,-0.4566057,0.45059234,0.73104686,-0.4652047,0.5139181,0.64074814",0.0
"-0.24501704,-0.31634,-0.007958424,-0.4566057,0.45059234,0.73104686,-0.4652047,0.5139181,0.64074814","-0.08005118,-0.5962529,0.7088969","-0.25266135,-0.39832175,0.06819887,-0.48057583,0.496938,0.67377025,-0.4652047,0.5139181,0.64074814",0.0
"-0.25266135,-0.39832175,0.06819887,-0.48057583,0.496938,0.67377025,-0.4652047,0.5139181,0.64074814","-0.08615941,-0.3920647,0.6271678","-0.26088893,-0.4522287,0.13557595,-0.4720873,0.51402795,0.6454403,-0.4652047,0.5139181,0.64074814",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.27982458,-0.43888888,0.79726297","0.90385437,-0.8272706,0.071504","0.08631153,-0.113745466,0.0076817395,-0.22678873,-0.05703947,0.9622296,-0.27982458,-0.43888888,0.79726297",0.0
"0.08631153,-0.113745466,0.0076817395,-0.22678873,-0.05703947,0.9622296,-0.27982458,-0.43888888,0.79726297","0.9362534,-0.6958581,0.17730737","0.17571692,-0.20942241,0.026730016,-0.34749153,-0.20722269,0.8964331,-0.27982458,-0.43888888,0.79726297",0.0
