state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.500117,0.3819298,0.18931343","0.7596251,0.87205374,0.9334383","0.07253869,0.1199029,0.10027987,0.37430602,0.09275019,0.8946519,0.500117,0.3819298,0.18931343",0.0
"0.07253869,0.1199029,0.10027987,0.37430602,0.09275019,0.8946519,0.500117,0.3819298,0.18931343","0.70706105,0.76714134,0.9075422","0.14005789,0.2253809,0.1977777,0.59969133,0.2887259,0.65002996,0.500117,0.3819298,0.18931343",0.0
"0.14005789,0.2253809,0.1977777,0.59969133,0.2887259,0.65002996,0.500117,0.3819298,0.18931343","0.6161871,0.6758951,0.93395805","0.1988993,0.318313,0.2981134,0.65825415,0.48191983,0.33097917,0.500117,0.3819298,0.18931343",0.0
"0.1988993,0.318313,0.2981134,0.65825415,0.48191983,0.33097917,0.500117,0.3819298,0.18931343","-0.15415615,-0.3556825,0.932354","0.1841785,0.26940852,0.39827678,0.64138025,0.42585826,0.26972613,0.500117,0.3819298,0.18931343",0.0
"0.1841785,0.26940852,0.39827678,0.64138025,0.42585826,0.26972613,0.500117,0.3819298,0.18931343","0.12069392,-0.489433,0.8863039","0.1957039,0.20211403,0.493493,0.5648724,0.40595597,0.24426767,0.500117,0.3819298,0.18931343",0.0
"0.1957039,0.20211403,0.493493,0.5648724,0.40595597,0.24426767,0.500117,0.3819298,0.18931343","0.12899733,-0.35115635,0.72827137","0.2080222,0.15383184,0.5717317,0.49703437,0.38790947,0.20600097,0.500117,0.3819298,0.18931343",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.051228072,-0.54783624,0.34138253","-0.87204796,0.48954737,0.89843","-0.08327425,0.06731024,0.096518904,0.26670066,-0.06541624,0.93975204,0.051228072,-0.54783624,0.34138253",0.0
"-0.08327425,0.06731024,0.096518904,0.26670066,-0.06541624,0.93975204,0.051228072,-0.54783624,0.34138253","-0.83193356,0.4780376,0.86370516","-0.16271788,0.13303794,0.1893073,0.4447011,-0.2428074,0.79316145,0.051228072,-0.54783624,0.34138253",0.0
"-0.16271788,0.13303794,0.1893073,0.4447011,-0.2428074,0.79316145,0.051228072,-0.54783624,0.34138253","-0.89963955,-0.06924224,0.90456665","-0.24862692,0.12351749,0.2864855,0.40889865,-0.39723498,0.6831581,0.051228072,-0.54783624,0.34138253",0.0
"-0.24862692,0.12351749,0.2864855,0.40889865,-0.39723498,0.6831581,0.051228072,-0.54783624,0.34138253","-0.9234869,-0.024854362,0.8995241","-0.3368132,0.12010016,0.38312197,0.306122,-0.5320643,0.54788566,0.051228072,-0.54783624,0.34138253",0.0
"-0.3368132,0.12010016,0.38312197,0.306122,-0.5320643,0.54788566,0.051228072,-0.54783624,0.34138253","-0.8992982,-0.1033687,0.9100305","-0.42268968,0.1058875,0.48088714,0.15307839,-0.59376353,0.41806015,0.051228072,-0.54783624,0.34138253",0.0
"-0.42268968,0.1058875,0.48088714,0.15307839,-0.59376353,0.41806015,0.051228072,-0.54783624,0.34138253","-0.626917,-0.3084761,0.80182433","-0.4825557,0.06347364,0.5670277,0.03659123,-0.561358,0.3450381,0.051228072,-0.54783624,0.34138253",0.0
