state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.11140351,0.41631576,0.47972226","0.9510993,0.7386092,0.920218","0.09082309,0.10155496,0.0988596,0.33161116,0.10330577,0.9121553,0.11140351,0.41631576,0.47972226",0.0
"0.09082309,0.10155496,0.0988596,0.33161116,0.10330577,0.9121553,0.11140351,0.41631576,0.47972226","0.9675766,0.15665853,0.8925803","0.18321964,0.12309469,0.19475007,0.41133696,0.2738184,0.7991109,0.11140351,0.41631576,0.47972226",0.0
"0.18321964,0.12309469,0.19475007,0.41133696,0.2738184,0.7991109,0.11140351,0.41631576,0.47972226","0.9568331,-0.3397981,0.87153625","0.27459025,0.07637421,0.2883798,0.31753466,0.37971961,0.74192417,0.11140351,0.41631576,0.47972226",0.0
"0.27459025,0.07637421,0.2883798,0.31753466,0.37971961,0.74192417,0.11140351,0.41631576,0.47972226","0.8860512,-0.36132282,0.8934525","0.35920173,0.026694182,0.384364,0.2007893,0.43746376,0.67123973,0.11140351,0.41631576,0.47972226",0.0
"0.35920173,0.026694182,0.384364,0.2007893,0.43746376,0.67123973,0.11140351,0.41631576,0.47972226","0.6615957,-0.39104182,0.91751504","0.4223793,-0.027072059,0.48293325,0.10331487,0.43922943,0.5886791,0.11140351,0.41631576,0.47972226",0.0
"0.4223793,-0.027072059,0.48293325,0.10331487,0.43922943,0.5886791,0.11140351,0.41631576,0.47972226","0.12866962,-0.22353077,0.7557745","0.43466634,-0.0578064,0.5641266,0.08281617,0.42621434,0.4978973,0.11140351,0.41631576,0.47972226",0.0
"0.43466634,-0.0578064,0.5641266,0.08281617,0.42621434,0.4978973,0.11140351,0.41631576,0.47972226","-0.18013507,0.008223057,0.0972178","0.41746473,-0.056675777,0.57457083,0.106455095,0.42390195,0.4804847,0.11140351,0.41631576,0.47972226",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.27222222,-0.09959064,0.43591902","-0.4612404,0.08274746,0.976161","-0.044045113,0.011377341,0.104869604,0.1676323,-0.017499944,0.9653233,0.27222222,-0.09959064,0.43591902",0.0
"-0.044045113,0.011377341,0.104869604,0.1676323,-0.017499944,0.9653233,0.27222222,-0.09959064,0.43591902","-0.25609863,-0.12314415,0.9718933","-0.068500675,-0.0055543585,0.20928076,0.25992227,-0.050889507,0.90435284,0.27222222,-0.09959064,0.43591902",0.0
"-0.068500675,-0.0055543585,0.20928076,0.25992227,-0.050889507,0.90435284,0.27222222,-0.09959064,0.43591902","-0.066917,-0.18501115,0.96073556","-0.07489077,-0.030992456,0.31249323,0.3193702,-0.07060491,0.82064843,0.27222222,-0.09959064,0.43591902",0.0
"-0.07489077,-0.030992456,0.31249323,0.3193702,-0.07060491,0.82064843,0.27222222,-0.09959064,0.43591902","-0.093976915,-0.17964059,0.94264483","-0.08386488,-0.05569213,0.41376218,0.35850376,-0.09070685,0.7163024,0.27222222,-0.09959064,0.43591902",0.0
"-0.08386488,-0.05569213,0.41376218,0.35850376,-0.09070685,0.7163024,0.27222222,-0.09959064,0.43591902","-0.054997742,-0.25517297,0.9136996","-0.08911677,-0.090777114,0.5119215,0.36128217,-0.09785234,0.6097354,0.27222222,-0.09959064,0.43591902",0.0
"-0.08911677,-0.090777114,0.5119215,0.36128217,-0.09785234,0.6097354,0.27222222,-0.09959064,0.43591902","-0.11765474,-0.43861067,0.8738779","-0.10035195,-0.15108383,0.60580283,0.31475464,-0.09656577,0.5205722,0.27222222,-0.09959064,0.43591902",0.0
"-0.10035195,-0.15108383,0.60580283,0.31475464,-0.09656577,0.5205722,0.27222222,-0.09959064,0.43591902","-0.16214359,-0.2951361,0.61220574","-0.115835495,-0.19166353,0.6715725,0.2787676,-0.099979624,0.4502492,0.27222222,-0.09959064,0.43591902",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.0053216377,-0.0025730995,0.23331277","0.6796131,-0.91923493,0.9549475","0.0648981,-0.1263901,0.10259065,-0.12769124,-0.02048951,0.97255635,-0.0053216377,-0.0025730995,0.23331277",0.0
"0.0648981,-0.1263901,0.10259065,-0.12769124,-0.02048951,0.97255635,-0.0053216377,-0.0025730995,0.23331277","0.34691966,-0.7404351,0.9494269","0.09802641,-0.22819614,0.20458822,-0.19170295,-0.054901965,0.9248827,-0.0053216377,-0.0025730995,0.23331277",0.0
"0.09802641,-0.22819614,0.20458822,-0.19170295,-0.054901965,0.9248827,-0.0053216377,-0.0025730995,0.23331277","0.26409876,-0.44342387,0.95310307","0.12324591,-0.2891647,0.30698076,-0.16821584,-0.06234187,0.8728519,-0.0053216377,-0.0025730995,0.23331277",0.0
"0.12324591,-0.2891647,0.30698076,-0.16821584,-0.06234187,0.8728519,-0.0053216377,-0.0025730995,0.23331277","0.40639734,-0.39155328,0.9542961","0.1620539,-0.3430013,0.40950146,-0.12837103,-0.06502536,0.80276626,-0.0053216377,-0.0025730995,0.23331277",0.0
"0.1620539,-0.3430013,0.40950146,-0.12837103,-0.06502536,0.80276626,-0.0053216377,-0.0025730995,0.23331277","0.5634396,-0.32957733,0.95495975","0.2158583,-0.38831654,0.5120935,-0.077761464,-0.055209972,0.7144951,-0.0053216377,-0.0025730995,0.23331277",0.0
"0.2158583,-0.38831654,0.5120935,-0.077761464,-0.055209972,0.7144951,-0.0053216377,-0.0025730995,0.23331277","0.5268836,-0.22717106,0.95442045","0.26617184,-0.41955143,0.61462754,-0.026262222,-0.020439282,0.60780203,-0.0053216377,-0.0025730995,0.23331277",0.0
"0.26617184,-0.41955143,0.61462754,-0.026262222,-0.020439282,0.60780203,-0.0053216377,-0.0025730995,0.23331277","0.5225618,-0.39483368,0.9522908","0.3160727,-0.47383907,0.71693283,-0.011782647,-0.0074708452,0.4814483,-0.0053216377,-0.0025730995,0.23331277",0.0
