state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.23152047,-0.36497074,0.79987806","-0.9281601,0.79632974,0.8121277","-0.08863254,0.10949124,0.08724739,0.33709773,-0.090346575,0.91394794,0.23152047,-0.36497074,0.79987806",0.0
"-0.08863254,0.10949124,0.08724739,0.33709773,-0.090346575,0.91394794,0.23152047,-0.36497074,0.79987806","-0.89278436,0.08656168,0.6312299","-0.17388697,0.12139302,0.15506083,0.38807493,-0.2291754,0.84351254,0.23152047,-0.36497074,0.79987806",0.0
"-0.17388697,0.12139302,0.15506083,0.38807493,-0.2291754,0.84351254,0.23152047,-0.36497074,0.79987806","-0.8724106,-0.22676331,0.51950264","-0.25719583,0.09021424,0.21087135,0.31531584,-0.32152683,0.81895465,0.23152047,-0.36497074,0.79987806",0.0
"-0.25719583,0.09021424,0.21087135,0.31531584,-0.32152683,0.81895465,0.23152047,-0.36497074,0.79987806","-0.54807866,-0.27970076,0.50202906","-0.3095334,0.051756814,0.2648047,0.24819091,-0.35377672,0.79887325,0.23152047,-0.36497074,0.79987806",0.0
"-0.3095334,0.051756814,0.2648047,0.24819091,-0.35377672,0.79887325,0.23152047,-0.36497074,0.79987806","-0.1472432,-0.0429039,0.06493807","-0.32359403,0.045857746,0.27178106,0.23013864,-0.36085632,0.7968393,0.23152047,-0.36497074,0.79987806",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.015555556,0.037894737,0.9895395","0.9544518,0.04173553,0.1351471","0.09114321,0.0057384195,0.014518939,0.02974024,0.014791128,0.99263203,0.015555556,0.037894737,0.9895395",0.0
"0.09114321,0.0057384195,0.014518939,0.02974024,0.014791128,0.99263203,0.015555556,0.037894737,0.9895395","0.94782996,-0.10193992,0.26400042","0.1816541,-0.008277799,0.042880684,0.032073684,0.027468504,0.99048454,0.015555556,0.037894737,0.9895395",0.0
"0.1816541,-0.008277799,0.042880684,0.032073684,0.027468504,0.99048454,0.015555556,0.037894737,0.9895395","0.88047624,-0.0796057,0.17259097","0.26573318,-0.019223183,0.061422262,0.025171816,0.0364154,0.98829,0.015555556,0.037894737,0.9895395",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.10309942,-0.011345029,0.9603809","0.37381625,-0.7199818,0.79235494","0.035696723,-0.09899381,0.085123226,-0.09510141,-0.0048843487,0.9804937,-0.10309942,-0.011345029,0.9603809",0.0
"0.035696723,-0.09899381,0.085123226,-0.09510141,-0.0048843487,0.9804937,-0.10309942,-0.011345029,0.9603809","0.10701358,-0.34243584,0.58531153","0.04591573,-0.146077,0.14800367,-0.107342996,-0.009742451,0.96314067,-0.10309942,-0.011345029,0.9603809",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.040058482,-0.18175438,0.970776","0.788645,-0.3418545,0.26888216","0.07530987,-0.047003243,0.028886195,-0.06117698,-0.008795281,0.99042535,-0.040058482,-0.18175438,0.970776",0.0
"0.07530987,-0.047003243,0.028886195,-0.06117698,-0.008795281,0.99042535,-0.040058482,-0.18175438,0.970776","0.9267597,-0.2869339,0.100262284","0.16380867,-0.086455196,0.039657462,-0.11737871,-0.05972021,0.98196733,-0.040058482,-0.18175438,0.970776",0.0
"0.16380867,-0.086455196,0.039657462,-0.11737871,-0.05972021,0.98196733,-0.040058482,-0.18175438,0.970776","0.9633907,-0.04125333,-0.22111064","0.25580546,-0.09212732,0.01590343,-0.12677495,-0.12314568,0.9754983,-0.040058482,-0.18175438,0.970776",0.0
"0.25580546,-0.09212732,0.01590343,-0.12677495,-0.12314568,0.9754983,-0.040058482,-0.18175438,0.970776","0.91141474,0.0691092,-0.20263594","0.34283894,-0.08262518,-0.0058658617,-0.0933889,-0.1613076,0.97373426,-0.040058482,-0.18175438,0.970776",0.0
"0.34283894,-0.08262518,-0.0058658617,-0.0933889,-0.1613076,0.97373426,-0.040058482,-0.18175438,0.970776","0.68269706,-0.0681411,0.18753493","0.40803155,-0.09199425,0.014281152,-0.05643537,-0.169545,0.97515583,-0.040058482,-0.18175438,0.970776",0.0
"0.40803155,-0.09199425,0.014281152,-0.05643537,-0.169545,0.97515583,-0.040058482,-0.18175438,0.970776","0.2851112,-0.13711596,0.25000656","0.4352576,-0.110847004,0.04113954,-0.042365644,-0.17675526,0.97288305,-0.040058482,-0.18175438,0.970776",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.048830412,0.6593567,0.70802206","0.9265412,0.750749,-0.48727244","0.08847797,0.103224136,-0.05234801,0.14249697,0.046681467,0.9777642,-0.048830412,0.6593567,0.70802206",0.0
"0.08847797,0.103224136,-0.05234801,0.14249697,0.046681467,0.9777642,-0.048830412,0.6593567,0.70802206","0.8969091,0.50758255,0.14715862","0.17412627,0.17301415,-0.036538705,0.2687029,0.1704273,0.93348986,-0.048830412,0.6593567,0.70802206",0.0
"0.17412627,0.17301415,-0.036538705,0.2687029,0.1704273,0.93348986,-0.048830412,0.6593567,0.70802206","0.8112869,0.08299422,0.5487621","0.2515983,0.18442546,0.022415128,0.28977868,0.30093297,0.88998556,-0.048830412,0.6593567,0.70802206",0.0
"0.2515983,0.18442546,0.022415128,0.28977868,0.30093297,0.88998556,-0.048830412,0.6593567,0.70802206","0.8109448,-0.062384605,0.6157265","0.32903764,0.1758479,0.088563,0.24058919,0.4153384,0.8456586,-0.048830412,0.6593567,0.70802206",0.0
"0.32903764,0.1758479,0.088563,0.24058919,0.4153384,0.8456586,-0.048830412,0.6593567,0.70802206","0.8757186,0.16778946,0.311069","0.41266242,0.1989181,0.12198134,0.14548938,0.5382488,0.7827439,-0.048830412,0.6593567,0.70802206",0.0
"0.41266242,0.1989181,0.12198134,0.14548938,0.5382488,0.7827439,-0.048830412,0.6593567,0.70802206","0.8922396,0.2711544,0.2027086","0.49786478,0.23620045,0.14375845,-0.0014958252,0.6404015,0.702784,-0.048830412,0.6593567,0.70802206",0.0
"0.49786478,0.23620045,0.14375845,-0.0014958252,0.6404015,0.702784,-0.048830412,0.6593567,0.70802206","0.29714918,0.12753057,-0.19008338","0.52624035,0.25373527,0.12333768,-0.059366595,0.6481802,0.7002827,-0.048830412,0.6593567,0.70802206",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.31508774,0.05842105,0.90572494","0.14659476,0.5846627,0.76011896","0.013998741,0.08038811,0.08166006,0.2819916,0.01820436,0.94011015,0.31508774,0.05842105,0.90572494",0.0
"0.013998741,0.08038811,0.08166006,0.2819916,0.01820436,0.94011015,0.31508774,0.05842105,0.90572494","0.29694128,-0.032926917,0.3848405","0.042354483,0.07586083,0.12300373,0.32143396,0.04886507,0.9150486,0.31508774,0.05842105,0.90572494",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.026432749,0.3894152,0.8230218","0.9329374,0.30777788,0.46874404","0.089088745,0.042317875,0.05035747,0.15312575,0.050035786,0.97600985,0.026432749,0.3894152,0.8230218",0.0
"0.089088745,0.042317875,0.05035747,0.15312575,0.050035786,0.97600985,0.026432749,0.3894152,0.8230218","0.9387928,0.023636341,0.5952747","0.17873664,0.045567747,0.114308216,0.21047963,0.13924521,0.942464,0.026432749,0.3894152,0.8230218",0.0
"0.17873664,0.045567747,0.114308216,0.21047963,0.13924521,0.942464,0.026432749,0.3894152,0.8230218","0.9503206,0.024173856,0.5771936","0.26948535,0.048891522,0.17631651,0.21730338,0.2544195,0.8929904,0.026432749,0.3894152,0.8230218",0.0
"0.26948535,0.048891522,0.17631651,0.21730338,0.2544195,0.8929904,0.026432749,0.3894152,0.8230218","0.9430647,0.07633519,0.36324537","0.35954118,0.05938721,0.21534024,0.16458414,0.36201194,0.8460471,0.026432749,0.3894152,0.8230218",0.0
"0.35954118,0.05938721,0.21534024,0.16458414,0.36201194,0.8460471,0.026432749,0.3894152,0.8230218","0.84169006,-0.17910701,0.42982244","0.43991646,0.03476091,0.26151636,0.069039494,0.39226216,0.81987375,0.026432749,0.3894152,0.8230218",0.0
"0.43991646,0.03476091,0.26151636,0.069039494,0.39226216,0.81987375,0.026432749,0.3894152,0.8230218","0.36324787,-0.08001542,0.09809542","0.47460398,0.023759192,0.27205485,0.025173815,0.38751018,0.818526,0.026432749,0.3894152,0.8230218",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.097602345,-0.04625731,0.7507792","0.092968345,-0.66361636,0.91210353","0.008877788,-0.091243856,0.09798789,-0.06062875,0.0040998654,0.9809976,-0.097602345,-0.04625731,0.7507792",0.0
"0.008877788,-0.091243856,0.09798789,-0.06062875,0.0040998654,0.9809976,-0.097602345,-0.04625731,0.7507792","0.16016662,-0.5994673,0.91368055","0.024172524,-0.17366755,0.19614522,-0.09894675,-0.0017226989,0.94632757,-0.097602345,-0.04625731,0.7507792",0.0
"0.024172524,-0.17366755,0.19614522,-0.09894675,-0.0017226989,0.94632757,-0.097602345,-0.04625731,0.7507792","0.24380445,-0.5681827,0.9075371","0.04745407,-0.2517898,0.29364258,-0.12384343,-0.012746697,0.8918258,-0.097602345,-0.04625731,0.7507792",0.0
"0.04745407,-0.2517898,0.29364258,-0.12384343,-0.012746697,0.8918258,-0.097602345,-0.04625731,0.7507792","0.31674957,-0.51650274,0.8822931","0.077701345,-0.32280633,0.38842797,-0.131767,-0.02685353,0.82205695,-0.097602345,-0.04625731,0.7507792",0.0
"0.077701345,-0.32280633,0.38842797,-0.131767,-0.02685353,0.82205695,-0.097602345,-0.04625731,0.7507792","0.41162586,-0.22765827,0.58950055","0.11700862,-0.3541082,0.45175847,-0.104822755,-0.034163512,0.7711251,-0.097602345,-0.04625731,0.7507792",0.0
"0.11700862,-0.3541082,0.45175847,-0.104822755,-0.034163512,0.7711251,-0.097602345,-0.04625731,0.7507792","0.3187387,-0.11299318,0.23493719","0.14744584,-0.36964425,0.476998,-0.09733055,-0.042141724,0.74789625,-0.097602345,-0.04625731,0.7507792",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.2677778,0.20111111,0.89990634","0.8868648,0.5227287,0.6722803","0.084689155,0.0718725,0.0722235,0.24220116,0.072004884,0.9511448,0.2677778,0.20111111,0.89990634",0.0
"0.084689155,0.0718725,0.0722235,0.24220116,0.072004884,0.9511448,0.2677778,0.20111111,0.89990634","0.8257394,-0.04995197,0.6565918","0.16354127,0.06500436,0.14276159,0.282052,0.16581865,0.90823436,0.2677778,0.20111111,0.89990634",0.0
"0.16354127,0.06500436,0.14276159,0.282052,0.16581865,0.90823436,0.2677778,0.20111111,0.89990634","0.3894974,-0.038051188,0.15545893","0.20073545,0.059772518,0.15946268,0.268348,0.20308322,0.8986639,0.2677778,0.20111111,0.89990634",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.23105264,-0.24239765,0.89990634","-0.9280822,0.65104127,0.7558625","-0.08862511,0.08951482,0.08120278,0.29073676,-0.077085845,0.93390375,0.23105264,-0.24239765,0.89990634",0.0
"-0.08862511,0.08951482,0.08120278,0.29073676,-0.077085845,0.93390375,0.23105264,-0.24239765,0.89990634","-0.91293645,-0.06791139,0.5427015","-0.17580391,0.08017736,0.13950557,0.30398336,-0.18053904,0.89830536,0.23105264,-0.24239765,0.89990634",0.0
"-0.17580391,0.08017736,0.13950557,0.30398336,-0.18053904,0.89830536,0.23105264,-0.24239765,0.89990634","-0.7563401,-0.16606998,0.25630116","-0.2480289,0.057343595,0.16704018,0.2463252,-0.23515701,0.89415145,0.23105264,-0.24239765,0.89990634",0.0
"-0.2480289,0.057343595,0.16704018,0.2463252,-0.23515701,0.89415145,0.23105264,-0.24239765,0.89990634","-0.12393397,0.0030087233,-0.039850116","-0.2598637,0.05775728,0.1627591,0.23456381,-0.24111842,0.8975058,0.23105264,-0.24239765,0.89990634",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.29169592,0.16444445,0.89990634","-0.81687546,-0.8287717,0.05166745","-0.07800569,-0.113951854,0.0055506863,-0.22862321,0.06314356,0.9613529,-0.29169592,0.16444445,0.89990634",0.0
"-0.07800569,-0.113951854,0.0055506863,-0.22862321,0.06314356,0.9613529,-0.29169592,0.16444445,0.89990634","-0.53326017,-0.6949645,0.68645144","-0.12892817,-0.20950593,0.07929664,-0.305481,0.13727309,0.92128783,-0.29169592,0.16444445,0.89990634",0.0
"-0.12892817,-0.20950593,0.07929664,-0.305481,0.13727309,0.92128783,-0.29169592,0.16444445,0.89990634","-0.21878493,-0.3460027,0.6169641","-0.14982055,-0.25707957,0.14557754,-0.3001936,0.15923889,0.9021591,-0.29169592,0.16444445,0.89990634",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.13187136,-0.13467836,0.89768344","0.9409456,-0.812727,0.84088635","0.08985347,-0.1117458,0.09033698,-0.11212757,-0.02649247,0.9771029,-0.13187136,-0.13467836,0.89768344",0.0
"0.08985347,-0.1117458,0.09033698,-0.11212757,-0.02649247,0.9771029,-0.13187136,-0.13467836,0.89768344","0.9000776,-0.6561892,0.78930974","0.17580433,-0.20196846,0.17513308,-0.16189118,-0.09297086,0.9400297,-0.13187136,-0.13467836,0.89768344",0.0
"0.17580433,-0.20196846,0.17513308,-0.16189118,-0.09297086,0.9400297,-0.13187136,-0.13467836,0.89768344","0.6806092,-0.35203862,0.6135489","0.24079755,-0.25037202,0.24104707,-0.14467615,-0.1285841,0.9085689,-0.13187136,-0.13467836,0.89768344",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.16842106,-0.0845614,0.89768344","-0.817232,0.10893285,0.8717785","-0.07803973,0.0149777,0.09365573,0.15772553,-0.033495855,0.96914804,0.16842106,-0.0845614,0.89768344",0.0
"-0.07803973,0.0149777,0.09365573,0.15772553,-0.033495855,0.96914804,0.16842106,-0.0845614,0.89768344","-0.5496608,-0.27888376,0.72975326","-0.13052836,-0.023367394,0.17205362,0.17014828,-0.06765305,0.9419802,0.16842106,-0.0845614,0.89768344",0.0
"-0.13052836,-0.023367394,0.17205362,0.17014828,-0.06765305,0.9419802,0.16842106,-0.0845614,0.89768344","-0.25842458,-0.26292706,0.5855632","-0.15520604,-0.05951853,0.23496108,0.16806284,-0.08257149,0.913174,0.16842106,-0.0845614,0.89768344",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.5505848,0.42116958,0.64074814","0.9388237,0.8986577,0.8180307","0.08965086,0.12356081,0.08788155,0.3613865,0.11058938,0.90100104,0.5505848,0.42116958,0.64074814",0.0
"0.08965086,0.12356081,0.08788155,0.3613865,0.11058938,0.90100104,0.5505848,0.42116958,0.64074814","0.8136442,0.60780275,0.7945936","0.16734797,0.20713057,0.17324524,0.53190887,0.3153111,0.7106238,0.5505848,0.42116958,0.64074814",0.0
"0.16734797,0.20713057,0.17324524,0.53190887,0.3153111,0.7106238,0.5505848,0.42116958,0.64074814","0.29725933,0.2360065,0.2476927","0.19573407,0.23958027,0.19985504,0.5585381,0.40156314,0.62375647,0.5505848,0.42116958,0.64074814",0.0
"0.19573407,0.23958027,0.19985504,0.5585381,0.40156314,0.62375647,0.5505848,0.42116958,0.64074814","0.1530217,0.18921876,-0.40986258","0.21034653,0.2655969,0.15582326,0.5453363,0.43129182,0.6393847,0.5505848,0.42116958,0.64074814",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.32040936,-0.0057894737,0.90572494","-0.117917836,-0.84083426,0.34940076","-0.011260307,-0.115610406,0.037536368,-0.19645277,0.012745221,0.9699151,-0.32040936,-0.0057894737,0.90572494",0.0
"-0.011260307,-0.115610406,0.037536368,-0.19645277,0.012745221,0.9699151,-0.32040936,-0.0057894737,0.90572494","0.16619945,-0.71744525,0.64374304","0.0046105245,-0.21425547,0.10669414,-0.30710143,0.0013413258,0.9261733,-0.32040936,-0.0057894737,0.90572494",0.0
"0.0046105245,-0.21425547,0.10669414,-0.30710143,0.0013413258,0.9261733,-0.32040936,-0.0057894737,0.90572494","0.07422161,-0.32417297,0.50769305","0.011698141,-0.25882763,0.16123599,-0.32157898,-0.0060305716,0.9040252,-0.32040936,-0.0057894737,0.90572494",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.040643275,-0.18403508,0.89768344","-0.9310956,0.18218899,0.79208577","-0.08891287,0.025050042,0.08509429,0.16603035,-0.041599493,0.9689301,0.040643275,-0.18403508,0.89768344",0.0
"-0.08891287,0.025050042,0.08509429,0.16603035,-0.041599493,0.9689301,0.040643275,-0.18403508,0.89768344","-0.9238427,-0.04943651,0.49165702","-0.17713314,0.018252768,0.13791333,0.19479863,-0.11435841,0.9433083,0.040643275,-0.18403508,0.89768344",0.0
"-0.17713314,0.018252768,0.13791333,0.19479863,-0.11435841,0.9433083,0.040643275,-0.18403508,0.89768344","-0.87904876,-0.33256865,0.5776725","-0.2610759,-0.027473724,0.19997308,0.14708893,-0.1492115,0.9244476,0.040643275,-0.18403508,0.89768344",0.0
"-0.2610759,-0.027473724,0.19997308,0.14708893,-0.1492115,0.9244476,0.040643275,-0.18403508,0.89768344","-0.8771396,-0.22490114,0.38654733","-0.34483638,-0.05839649,0.24150015,0.097508185,-0.17157325,0.9074297,0.040643275,-0.18403508,0.89768344",0.0
"-0.34483638,-0.05839649,0.24150015,0.097508185,-0.17157325,0.9074297,0.040643275,-0.18403508,0.89768344","-0.7491002,-0.1595118,0.24466002","-0.41637,-0.08032857,0.26778418,0.0535626,-0.17686722,0.89586276,0.040643275,-0.18403508,0.89768344",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.3174854,0.4753801,0.6989999","0.927299,0.7482054,0.77398777","0.08855034,0.1028744,0.08314999,0.31616962,0.09631711,0.9223256,0.3174854,0.4753801,0.6989999",0.0
"0.08855034,0.1028744,0.08314999,0.31616962,0.09631711,0.9223256,0.3174854,0.4753801,0.6989999","0.92622566,0.23543215,0.7559624","0.17699817,0.13524511,0.16436352,0.40974244,0.2614589,0.8180455,0.3174854,0.4753801,0.6989999",0.0
"0.17699817,0.13524511,0.16436352,0.40974244,0.2614589,0.8180455,0.3174854,0.4753801,0.6989999","0.91847014,0.07586753,0.53202033","0.26470542,0.14567654,0.2215188,0.37107986,0.41564897,0.7380926,0.3174854,0.4753801,0.6989999",0.0
