state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.044385966,0.6061403,0.6657879","-0.952479,-0.88789475,0.48219514","-0.09095485,-0.122080974,0.051802557,-0.18141241,0.059329607,0.96984416,-0.044385966,0.6061403,0.6657879",0.0
"-0.09095485,-0.122080974,0.051802557,-0.18141241,0.059329607,0.96984416,-0.044385966,0.6061403,0.6657879","-0.95714843,-0.83324707,0.408664","-0.18235557,-0.23664817,0.095705636,-0.30545324,0.20392172,0.9041894,-0.044385966,0.6061403,0.6657879",0.0
"-0.18235557,-0.23664817,0.095705636,-0.30545324,0.20392172,0.9041894,-0.044385966,0.6061403,0.6657879","-0.95597875,-0.76464194,0.4410293","-0.2736446,-0.34178254,0.14308575,-0.32517493,0.38633558,0.8136786,-0.044385966,0.6061403,0.6657879",0.0
"-0.2736446,-0.34178254,0.14308575,-0.32517493,0.38633558,0.8136786,-0.044385966,0.6061403,0.6657879","-0.94701207,-0.6040852,0.59173787","-0.36407736,-0.4248412,0.20665658,-0.22939377,0.5181316,0.7387676,-0.044385966,0.6061403,0.6657879",0.0
"-0.36407736,-0.4248412,0.20665658,-0.22939377,0.5181316,0.7387676,-0.044385966,0.6061403,0.6657879","-0.81765866,-0.4054249,0.39959085","-0.44215783,-0.4805851,0.24958494,-0.10282579,0.5916613,0.6823734,-0.044385966,0.6061403,0.6657879",0.0
"-0.44215783,-0.4805851,0.24958494,-0.10282579,0.5916613,0.6823734,-0.044385966,0.6061403,0.6657879","-0.313087,-0.11898923,0.15769184","-0.47205535,-0.49694556,0.26652592,-0.047150243,0.60174745,0.66730946,-0.044385966,0.6061403,0.6657879",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.6931579,-0.0057894737,0.64074814","0.14196897,0.9107883,0.66574335","0.013557011,0.1252287,0.07152122,0.3605338,0.021158883,0.91160524,0.6931579,-0.0057894737,0.64074814",0.0
"0.013557011,0.1252287,0.07152122,0.3605338,0.021158883,0.91160524,0.6931579,-0.0057894737,0.64074814","-0.15259159,0.7750921,0.41836047","-0.0010143734,0.23179989,0.11646594,0.6087216,0.0038493446,0.74214953,0.6931579,-0.0057894737,0.64074814",0.0
"-0.0010143734,0.23179989,0.11646594,0.6087216,0.0038493446,0.74214953,0.6931579,-0.0057894737,0.64074814","-0.057839155,0.3247329,0.18859398","-0.0065375892,0.27644902,0.1367267,0.6969227,-0.008525239,0.6460362,0.6931579,-0.0057894737,0.64074814",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.21649124,0.5080117,0.5050889","0.92357194,0.7191223,0.8417679","0.08819443,0.09887561,0.09043165,0.317227,0.096233755,0.9204825,0.21649124,0.5080117,0.5050889",0.0
"0.08819443,0.09887561,0.09043165,0.317227,0.096233755,0.9204825,0.21649124,0.5080117,0.5050889","0.9087236,0.16030812,0.8186362","0.17497094,0.12091716,0.17837827,0.4011764,0.2525807,0.8197833,0.21649124,0.5080117,0.5050889",0.0
"0.17497094,0.12091716,0.17837827,0.4011764,0.2525807,0.8197833,0.21649124,0.5080117,0.5050889","0.85405445,-0.027832687,0.83285403","0.25652695,0.11709031,0.26785234,0.3742824,0.39831674,0.71694076,0.21649124,0.5080117,0.5050889",0.0
"0.25652695,0.11709031,0.26785234,0.3742824,0.39831674,0.71694076,0.21649124,0.5080117,0.5050889","0.71839094,-0.09765667,0.87843347","0.32512808,0.10366303,0.36222306,0.2996522,0.50051945,0.60318613,0.21649124,0.5080117,0.5050889",0.0
"0.32512808,0.10366303,0.36222306,0.2996522,0.50051945,0.60318613,0.21649124,0.5080117,0.5050889","0.40906847,-0.31515813,0.8099483","0.36419114,0.06033041,0.44923636,0.22496559,0.5088797,0.5323428,0.21649124,0.5080117,0.5050889",0.0
"0.36419114,0.06033041,0.44923636,0.22496559,0.5088797,0.5323428,0.21649124,0.5080117,0.5050889","0.05192721,-0.0020652413,0.17431164","0.3691498,0.06004645,0.46796283,0.21852294,0.5157898,0.5038691,0.21649124,0.5080117,0.5050889",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.6846784,-0.10836257,0.64074814","-0.050935745,0.8848996,0.75635266","-0.004863988,0.12166914,0.081255436,0.36605304,0.00019582336,0.9077096,0.6846784,-0.10836257,0.64074814",0.0
"-0.004863988,0.12166914,0.081255436,0.36605304,0.00019582336,0.9077096,0.6846784,-0.10836257,0.64074814","-0.26599658,0.73377013,0.47360206","-0.030264726,0.22255878,0.1321348,0.6055948,-0.05193834,0.7376034,0.6846784,-0.10836257,0.64074814",0.0
"-0.030264726,0.22255878,0.1321348,0.6055948,-0.05193834,0.7376034,0.6846784,-0.10836257,0.64074814","-0.18310684,0.35875845,0.13579369","-0.047750097,0.27188623,0.1467232,0.6908114,-0.098559,0.6407189,0.6846784,-0.10836257,0.64074814",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.7328655,-0.11643275,0.1668234","-0.13850397,0.94839287,0.90237296","-0.013226119,0.13039914,0.0969425,0.4021683,-0.010925863,0.8872819,0.7328655,-0.11643275,0.1668234",0.0
"-0.013226119,0.13039914,0.0969425,0.4021683,-0.010925863,0.8872819,0.7328655,-0.11643275,0.1668234","-0.2773211,0.9111717,0.8828554","-0.039708268,0.25568056,0.1917882,0.7009363,-0.08206158,0.60753757,0.7328655,-0.11643275,0.1668234",0.0
"-0.039708268,0.25568056,0.1917882,0.7009363,-0.08206158,0.60753757,0.7328655,-0.11643275,0.1668234","0.071187496,0.834602,0.86942744","-0.032910377,0.37043405,0.28519133,0.85304576,-0.082692415,0.24472746,0.7328655,-0.11643275,0.1668234",0.0
"-0.032910377,0.37043405,0.28519133,0.85304576,-0.082692415,0.24472746,0.7328655,-0.11643275,0.1668234","-0.28453696,-0.45423484,0.8989897","-0.06008159,0.30797914,0.38177034,0.7875146,-0.14454187,0.22130546,0.7328655,-0.11643275,0.1668234",0.0
"-0.06008159,0.30797914,0.38177034,0.7875146,-0.14454187,0.22130546,0.7328655,-0.11643275,0.1668234","0.09918177,-0.31333637,0.7359717","-0.050610445,0.26489702,0.46083623,0.7399829,-0.11279398,0.18272747,0.7328655,-0.11643275,0.1668234",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.14356726,-0.5905263,0.6657879","-0.96252006,0.48423553,0.7342925","-0.09191367,0.06657989,0.07888551,0.2415561,-0.06571702,0.950708,-0.14356726,-0.5905263,0.6657879",0.0
"-0.09191367,0.06657989,0.07888551,0.2415561,-0.06571702,0.950708,-0.14356726,-0.5905263,0.6657879","-0.96457785,0.32737613,0.2998867","-0.18402386,0.111592434,0.11110254,0.32314014,-0.20393556,0.8936358,-0.14356726,-0.5905263,0.6657879",0.0
"-0.18402386,0.111592434,0.11110254,0.32314014,-0.20393556,0.8936358,-0.14356726,-0.5905263,0.6657879","-0.9723725,0.43817782,-0.0066558123","-0.2768784,0.17183964,0.110387504,0.32470667,-0.37578225,0.829627,-0.14356726,-0.5905263,0.6657879",0.0
"-0.2768784,0.17183964,0.110387504,0.32470667,-0.37578225,0.829627,-0.14356726,-0.5905263,0.6657879","-0.9686792,0.117451906,0.10506797","-0.3693802,0.18798868,0.12167503,0.21987545,-0.49089128,0.79767597,-0.14356726,-0.5905263,0.6657879",0.0
"-0.3693802,0.18798868,0.12167503,0.21987545,-0.49089128,0.79767597,-0.14356726,-0.5905263,0.6657879","-0.9468038,0.14213109,0.3446927","-0.45979312,0.20753099,0.15870559,0.08216037,-0.6010439,0.7280238,-0.14356726,-0.5905263,0.6657879",0.0
"-0.45979312,0.20753099,0.15870559,0.08216037,-0.6010439,0.7280238,-0.14356726,-0.5905263,0.6657879","-0.9333542,-0.032643914,0.4399302","-0.54892164,0.20304264,0.20596759,-0.09186048,-0.63077784,0.67456573,-0.14356726,-0.5905263,0.6657879",0.0
"-0.54892164,0.20304264,0.20596759,-0.09186048,-0.63077784,0.67456573,-0.14356726,-0.5905263,0.6657879","-0.410012,-0.29658085,0.49157023","-0.58807486,0.1622643,0.25877732,-0.16148555,-0.58983475,0.66531634,-0.14356726,-0.5905263,0.6657879",0.0
"-0.58807486,0.1622643,0.25877732,-0.16148555,-0.58983475,0.66531634,-0.14356726,-0.5905263,0.6657879","0.099577904,-0.002441883,0.015812516","-0.5785659,0.16192858,0.26047608,-0.14394432,-0.5949845,0.6634804,-0.14356726,-0.5905263,0.6657879",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.4765497,-0.1697076,0.18532537","0.41968417,-0.9455971,0.7062371","0.040076777,-0.13001475,0.07587153,-0.173529,-0.016129108,0.96994156,-0.4765497,-0.1697076,0.18532537",0.0
"0.040076777,-0.13001475,0.07587153,-0.173529,-0.016129108,0.96994156,-0.4765497,-0.1697076,0.18532537","0.35903358,-0.9240985,0.73534167","0.07436187,-0.25707358,0.15486981,-0.31936812,-0.07004604,0.90420836,-0.4765497,-0.1697076,0.18532537",0.0
"0.07436187,-0.25707358,0.15486981,-0.31936812,-0.07004604,0.90420836,-0.4765497,-0.1697076,0.18532537","0.07245612,-0.90853643,0.80837727","0.0812809,-0.38199273,0.24171433,-0.4317576,-0.106727496,0.80542725,-0.4765497,-0.1697076,0.18532537",0.0
"0.0812809,-0.38199273,0.24171433,-0.4317576,-0.106727496,0.80542725,-0.4765497,-0.1697076,0.18532537","-0.15011948,-0.89772415,0.86420655","0.066945575,-0.5054252,0.33455664,-0.5145282,-0.1039181,0.6823116,-0.4765497,-0.1697076,0.18532537",0.0
"0.066945575,-0.5054252,0.33455664,-0.5145282,-0.1039181,0.6823116,-0.4765497,-0.1697076,0.18532537","0.04157567,-0.8754517,0.859112","0.07091575,-0.62579536,0.4268516,-0.55724317,-0.12030695,0.54529387,-0.4765497,-0.1697076,0.18532537",0.0
"0.07091575,-0.62579536,0.4268516,-0.55724317,-0.12030695,0.54529387,-0.4765497,-0.1697076,0.18532537","0.12700284,-0.83089393,0.8572203","0.0830436,-0.740039,0.5189433,-0.55806905,-0.1429981,0.4091354,-0.4765497,-0.1697076,0.18532537",0.0
"0.0830436,-0.740039,0.5189433,-0.55806905,-0.1429981,0.4091354,-0.4765497,-0.1697076,0.18532537","0.10861373,-0.78870666,0.8806865","0.093415424,-0.84848213,0.6135561,-0.52202684,-0.15170862,0.28276855,-0.4765497,-0.1697076,0.18532537",0.0
"0.093415424,-0.84848213,0.6135561,-0.52202684,-0.15170862,0.28276855,-0.4765497,-0.1697076,0.18532537","0.0321393,-0.5972048,0.6917244","0.0964845,-0.93059486,0.6878685,-0.47659087,-0.14298958,0.19257285,-0.4765497,-0.1697076,0.18532537",0.0
"0.0964845,-0.93059486,0.6878685,-0.47659087,-0.14298958,0.19257285,-0.4765497,-0.1697076,0.18532537","0.12417531,-0.006110847,-0.010466278","0.10834234,-0.9314351,0.6867441,-0.47288448,-0.16133095,0.19135466,-0.4765497,-0.1697076,0.18532537",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.18777779,0.71789473,0.1668234","-0.6998884,-0.9301325,0.75977945","-0.06683428,-0.12788844,0.08162362,-0.1568905,0.039353605,0.9713641,-0.18777779,0.71789473,0.1668234",0.0
"-0.06683428,-0.12788844,0.08162362,-0.1568905,0.039353605,0.9713641,-0.18777779,0.71789473,0.1668234","-0.5958079,-0.9330661,0.70951223","-0.123729624,-0.2561803,0.15784702,-0.2948586,0.12701401,0.90548575,-0.18777779,0.71789473,0.1668234",0.0
"-0.123729624,-0.2561803,0.15784702,-0.2948586,0.12701401,0.90548575,-0.18777779,0.71789473,0.1668234","-0.5790907,-0.91610074,0.60579324","-0.17902859,-0.38213947,0.22292782,-0.39515612,0.25592962,0.7998735,-0.18777779,0.71789473,0.1668234",0.0
"-0.17902859,-0.38213947,0.22292782,-0.39515612,0.25592962,0.7998735,-0.18777779,0.71789473,0.1668234","-0.6604754,-0.9031975,0.53421605","-0.2420992,-0.5063246,0.28031904,-0.43042818,0.41756657,0.66054195,-0.18777779,0.71789473,0.1668234",0.0
"-0.2420992,-0.5063246,0.28031904,-0.43042818,0.41756657,0.66054195,-0.18777779,0.71789473,0.1668234","-0.6750847,-0.91850966,0.6048274","-0.3065649,-0.632615,0.34529608,-0.38767484,0.56755215,0.49793214,-0.18777779,0.71789473,0.1668234",0.0
"-0.3065649,-0.632615,0.34529608,-0.38767484,0.56755215,0.49793214,-0.18777779,0.71789473,0.1668234","-0.5989276,-0.90224797,0.6868818","-0.36375815,-0.7566694,0.41908824,-0.29513687,0.6608671,0.33342928,-0.18777779,0.71789473,0.1668234",0.0
"-0.36375815,-0.7566694,0.41908824,-0.29513687,0.6608671,0.33342928,-0.18777779,0.71789473,0.1668234","-0.4010365,-0.82602173,0.5998273","-0.4020542,-0.8702432,0.4835281,-0.2151322,0.6960632,0.18104774,-0.18777779,0.71789473,0.1668234",0.0
"-0.4020542,-0.8702432,0.4835281,-0.2151322,0.6960632,0.18104774,-0.18777779,0.71789473,0.1668234","-0.14629775,-0.046082854,-0.04338348","-0.41602457,-0.8765794,0.47886744,-0.18676071,0.71362704,0.16584074,-0.18777779,0.71789473,0.1668234",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.21649124,0.5080117,0.5050889","-0.8996788,-0.9024315,0.71056724","-0.08591281,-0.124079704,0.07633672,-0.15354747,0.048486155,0.9724143,-0.21649124,0.5080117,0.5050889",0.0
"-0.08591281,-0.124079704,0.07633672,-0.15354747,0.048486155,0.9724143,-0.21649124,0.5080117,0.5050889","-0.8696586,-0.8702673,0.7604562","-0.1689589,-0.24373703,0.15803307,-0.25214255,0.1547188,0.91487694,-0.21649124,0.5080117,0.5050889",0.0
"-0.1689589,-0.24373703,0.15803307,-0.25214255,0.1547188,0.91487694,-0.21649124,0.5080117,0.5050889","-0.84635895,-0.8251353,0.7888349","-0.24978004,-0.35718894,0.24277817,-0.27746648,0.2852657,0.8311398,-0.21649124,0.5080117,0.5050889",0.0
