state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.36853802,0.20602338,-0.28866473","-0.4151271,0.99391186,0.9024477","-0.039641622,0.13665776,0.09695052,0.41203424,-0.045746297,0.8810402,0.36853802,0.20602338,-0.28866473",0.0
"-0.039641622,0.13665776,0.09695052,0.41203424,-0.045746297,0.8810402,0.36853802,0.20602338,-0.28866473","0.57044363,0.94915175,0.92705727","0.01483161,0.26716128,0.19654486,0.7235397,0.039533176,0.5808492,0.36853802,0.20602338,-0.28866473",0.0
"0.01483161,0.26716128,0.19654486,0.7235397,0.039533176,0.5808492,0.36853802,0.20602338,-0.28866473","0.45820653,0.69919944,0.9510331","0.058587007,0.3632976,0.2987149,0.83573186,0.16147165,0.23850758,0.36853802,0.20602338,-0.28866473",0.0
"0.058587007,0.3632976,0.2987149,0.83573186,0.16147165,0.23850758,0.36853802,0.20602338,-0.28866473","0.26317596,-0.16599172,0.9559784","0.083718404,0.34047464,0.40141624,0.78347576,0.21694395,0.12745449,0.36853802,0.20602338,-0.28866473",0.0
"0.083718404,0.34047464,0.40141624,0.78347576,0.21694395,0.12745449,0.36853802,0.20602338,-0.28866473","0.060225606,-0.2928598,0.94951165","0.08946951,0.30020794,0.50342286,0.71145356,0.21143736,0.057054803,0.36853802,0.20602338,-0.28866473",0.0
"0.08946951,0.30020794,0.50342286,0.71145356,0.21143736,0.057054803,0.36853802,0.20602338,-0.28866473","0.11003828,-0.22072709,0.92018044","0.099977374,0.26985914,0.6022784,0.62297356,0.20845494,-0.018599216,0.36853802,0.20602338,-0.28866473",0.0
"0.099977374,0.26985914,0.6022784,0.62297356,0.20845494,-0.018599216,0.36853802,0.20602338,-0.28866473","0.16390216,0.082128406,0.89167595","0.11562884,0.28115138,0.6980717,0.5195112,0.20367457,-0.13418567,0.36853802,0.20602338,-0.28866473",0.0
"0.11562884,0.28115138,0.6980717,0.5195112,0.20367457,-0.13418567,0.36853802,0.20602338,-0.28866473","0.42656887,0.41211832,0.8143399","0.15636308,0.33781558,0.78555673,0.3823989,0.21113734,-0.25551692,0.36853802,0.20602338,-0.28866473",0.0
"0.15636308,0.33781558,0.78555673,0.3823989,0.21113734,-0.25551692,0.36853802,0.20602338,-0.28866473","0.11829221,0.15549493,0.111498475","0.16765912,0.35919538,0.7975351,0.35499594,0.21313289,-0.280885,0.36853802,0.20602338,-0.28866473",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.14970762,0.030877192,-0.027806738","0.8455056,-0.9942933,-0.99900675","0.08073964,-0.13671021,-0.10732392,-0.41451317,-0.10147591,0.87206644,-0.14970762,0.030877192,-0.027806738",0.0
"0.08073964,-0.13671021,-0.10732392,-0.41451317,-0.10147591,0.87206644,-0.14970762,0.030877192,-0.027806738","-0.59650487,-0.8199872,-0.9936615","0.023777751,-0.24945424,-0.21407361,-0.7090759,-0.047261342,0.58701974,-0.14970762,0.030877192,-0.027806738",0.0
"0.023777751,-0.24945424,-0.21407361,-0.7090759,-0.047261342,0.58701974,-0.14970762,0.030877192,-0.027806738","-0.63322735,-0.24131042,-0.9931788","-0.03669087,-0.28263322,-0.32077146,-0.77905554,0.09602794,0.36532965,-0.14970762,0.030877192,-0.027806738",0.0
"-0.03669087,-0.28263322,-0.32077146,-0.77905554,0.09602794,0.36532965,-0.14970762,0.030877192,-0.027806738","0.13176262,0.60417926,-0.9963586","-0.024108496,-0.19956169,-0.4278109,-0.70508546,0.059310965,0.34981108,-0.14970762,0.030877192,-0.027806738",0.0
"-0.024108496,-0.19956169,-0.4278109,-0.70508546,0.059310965,0.34981108,-0.14970762,0.030877192,-0.027806738","-0.06811607,0.50051236,-0.99529755","-0.030613087,-0.13074383,-0.5347364,-0.6248542,0.066096686,0.29687348,-0.14970762,0.030877192,-0.027806738",0.0
"-0.030613087,-0.13074383,-0.5347364,-0.6248542,0.066096686,0.29687348,-0.14970762,0.030877192,-0.027806738","-0.014574349,0.55856586,-0.9937346","-0.032004833,-0.05394392,-0.6414939,-0.5264352,0.05892886,0.24515447,-0.14970762,0.030877192,-0.027806738",0.0
"-0.032004833,-0.05394392,-0.6414939,-0.5264352,0.05892886,0.24515447,-0.14970762,0.030877192,-0.027806738","0.015080333,0.41998112,-0.99568456","-0.030564774,0.0038013083,-0.74846095,-0.42948732,0.047183607,0.16109842,-0.14970762,0.030877192,-0.027806738",0.0
"-0.030564774,0.0038013083,-0.74846095,-0.42948732,0.047183607,0.16109842,-0.14970762,0.030877192,-0.027806738","-0.045286298,0.36632788,-0.99508256","-0.034889285,0.054169502,-0.8553633,-0.3216971,0.041226737,0.070686184,-0.14970762,0.030877192,-0.027806738",0.0
"-0.034889285,0.054169502,-0.8553633,-0.3216971,0.041226737,0.070686184,-0.14970762,0.030877192,-0.027806738","-0.06509066,0.39687753,-0.9930318","-0.04110496,0.108738124,-0.9620453,-0.20058921,0.03188604,-0.011274696,-0.14970762,0.030877192,-0.027806738",0.0
"-0.04110496,0.108738124,-0.9620453,-0.20058921,0.03188604,-0.011274696,-0.14970762,0.030877192,-0.027806738","-0.0021077394,0.37791228,-0.9785435","-0.04130622,0.16069913,-1.0,-0.15023719,0.025444575,-0.026764475,-0.14970762,0.030877192,-0.027806738",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.16918129,-0.0057894737,-0.15692818","0.7909596,-0.9887602,-0.98908657","0.075530894,-0.13594945,-0.10625818,-0.41349086,-0.094044104,0.8737892,-0.16918129,-0.0057894737,-0.15692818",0.0
"0.075530894,-0.13594945,-0.10625818,-0.41349086,-0.094044104,0.8737892,-0.16918129,-0.0057894737,-0.15692818","-0.6760006,-0.94498277,-0.9884888","0.010977742,-0.26587975,-0.21245214,-0.7316568,-0.019450402,0.56043756,-0.16918129,-0.0057894737,-0.15692818",0.0
"0.010977742,-0.26587975,-0.21245214,-0.7316568,-0.019450402,0.56043756,-0.16918129,-0.0057894737,-0.15692818","-0.7834212,-0.9598178,-0.9914788","-0.0638333,-0.39784977,-0.3189673,-0.84971565,0.17862989,0.13461865,-0.16918129,-0.0057894737,-0.15692818",0.0
"-0.0638333,-0.39784977,-0.3189673,-0.84971565,0.17862989,0.13461865,-0.16918129,-0.0057894737,-0.15692818","0.65791,-0.58115363,-0.9925296","-0.0010076724,-0.47775543,-0.4255954,-0.8217065,0.008390538,-0.18221812,-0.16918129,-0.0057894737,-0.15692818",0.0
"-0.0010076724,-0.47775543,-0.4255954,-0.8217065,0.008390538,-0.18221812,-0.16918129,-0.0057894737,-0.15692818","-0.544093,0.9006567,-0.9870502","-0.052964613,-0.35391977,-0.5316348,-0.7206074,0.12689397,-0.07630138,-0.16918129,-0.0057894737,-0.15692818",0.0
"-0.052964613,-0.35391977,-0.5316348,-0.7206074,0.12689397,-0.07630138,-0.16918129,-0.0057894737,-0.15692818","0.40865302,0.33118534,-0.98637867","-0.013941217,-0.30838355,-0.63760203,-0.6246994,0.033172745,-0.11767136,-0.16918129,-0.0057894737,-0.15692818",0.0
"-0.013941217,-0.30838355,-0.63760203,-0.6246994,0.033172745,-0.11767136,-0.16918129,-0.0057894737,-0.15692818","0.052479506,0.658216,-0.988596","-0.00892981,-0.21788228,-0.74380755,-0.50362015,0.019923674,-0.091535,-0.16918129,-0.0057894737,-0.15692818",0.0
"-0.00892981,-0.21788228,-0.74380755,-0.50362015,0.019923674,-0.091535,-0.16918129,-0.0057894737,-0.15692818","0.22723281,-0.08435446,-0.99189645","0.012769267,-0.22948064,-0.85036767,-0.36870125,-0.00900449,-0.17262164,-0.16918129,-0.0057894737,-0.15692818",0.0
"0.012769267,-0.22948064,-0.85036767,-0.36870125,-0.00900449,-0.17262164,-0.16918129,-0.0057894737,-0.15692818","-0.00893867,0.44660234,-0.99552965","0.011915678,-0.16807517,-0.957318,-0.22793153,-0.0027429569,-0.1583536,-0.16918129,-0.0057894737,-0.15692818",0.0
"0.011915678,-0.16807517,-0.957318,-0.22793153,-0.0027429569,-0.1583536,-0.16918129,-0.0057894737,-0.15692818","0.14289594,0.20483136,-0.99338317","0.025561191,-0.13991193,-1.0,-0.17033702,-0.007899881,-0.14950657,-0.16918129,-0.0057894737,-0.15692818",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.16713451,-0.0057894737,-0.06906022","0.8418422,-0.9906553,-0.9960429","0.08038981,-0.13621001,-0.107005514,-0.41333216,-0.10068687,0.8728655,-0.16713451,-0.0057894737,-0.06906022",0.0
"0.08038981,-0.13621001,-0.107005514,-0.41333216,-0.10068687,0.8728655,-0.16713451,-0.0057894737,-0.06906022","-0.52348894,-0.8165825,-0.9810874","0.030400414,-0.24848591,-0.21240436,-0.7056375,-0.06178231,0.5910619,-0.16713451,-0.0057894737,-0.06906022",0.0
"0.030400414,-0.24848591,-0.21240436,-0.7056375,-0.06178231,0.5910619,-0.16713451,-0.0057894737,-0.06906022","-0.5626962,-0.66561484,-0.9915202","-0.023332993,-0.34000453,-0.318924,-0.83026636,0.066774815,0.25486553,-0.16713451,-0.0057894737,-0.06906022",0.0
"-0.023332993,-0.34000453,-0.318924,-0.83026636,0.066774815,0.25486553,-0.16713451,-0.0057894737,-0.06906022","0.54316354,0.5844288,-0.99649787","0.02853518,-0.25964865,-0.4259784,-0.7541363,-0.061973996,0.24519828,-0.16713451,-0.0057894737,-0.06906022",0.0
"0.02853518,-0.25964865,-0.4259784,-0.7541363,-0.061973996,0.24519828,-0.16713451,-0.0057894737,-0.06906022","-0.2947029,0.59086895,-0.99561596","0.0003931909,-0.17840722,-0.5329381,-0.6642096,0.0049688825,0.22438695,-0.16713451,-0.0057894737,-0.06906022",0.0
"0.0003931909,-0.17840722,-0.5329381,-0.6642096,0.0049688825,0.22438695,-0.16713451,-0.0057894737,-0.06906022","0.15876353,0.3574698,-0.9955855","0.015553951,-0.129257,-0.6398945,-0.57635504,-0.022389438,0.14558126,-0.16713451,-0.0057894737,-0.06906022",0.0
"0.015553951,-0.129257,-0.6398945,-0.57635504,-0.022389438,0.14558126,-0.16713451,-0.0057894737,-0.06906022","-0.0048981905,0.5643084,-0.9958496","0.015086208,-0.05166752,-0.7468792,-0.4600671,-0.016025273,0.10273944,-0.16713451,-0.0057894737,-0.06906022",0.0
"0.015086208,-0.05166752,-0.7468792,-0.4600671,-0.016025273,0.10273944,-0.16713451,-0.0057894737,-0.06906022","0.12867796,-0.0024787188,-0.9966759","0.027374016,-0.05200835,-0.85395277,-0.35511693,-0.024804058,-0.016273549,-0.16713451,-0.0057894737,-0.06906022",0.0
"0.027374016,-0.05200835,-0.85395277,-0.35511693,-0.024804058,-0.016273549,-0.16713451,-0.0057894737,-0.06906022","0.025022864,0.44970345,-0.9940099","0.029763516,0.009823548,-0.96073985,-0.21994774,-0.01481153,-0.061418492,-0.16713451,-0.0057894737,-0.06906022",0.0
"0.029763516,0.009823548,-0.96073985,-0.21994774,-0.01481153,-0.061418492,-0.16713451,-0.0057894737,-0.06906022","-0.08460337,0.31109154,-0.9848738","0.021684512,0.052597027,-1.0,-0.16712028,-0.005599696,-0.06906972,-0.16713451,-0.0057894737,-0.06906022",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.24526317,-0.12614034,-0.2863765","0.34098995,-0.9723377,-0.93729097","0.032562062,-0.13369143,-0.10069376,-0.41157106,-0.036430236,0.8808772,-0.24526317,-0.12614034,-0.2863765",0.0
"0.032562062,-0.13369143,-0.10069376,-0.41157106,-0.036430236,0.8808772,-0.24526317,-0.12614034,-0.2863765","0.8091712,-0.9793164,-0.990403","0.10983204,-0.2683424,-0.20709337,-0.691032,-0.2422238,0.5637371,-0.24526317,-0.12614034,-0.2863765",0.0
