state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.031228071,-0.307076,-0.051931202","-0.3535866,0.5469315,0.98038554","-0.03376495,0.07520027,0.10532345,0.30079827,-0.02620583,0.92838454,0.031228071,-0.307076,-0.051931202",0.0
"-0.03376495,0.07520027,0.10532345,0.30079827,-0.02620583,0.92838454,0.031228071,-0.307076,-0.051931202","-0.9341826,-0.69329095,0.9820061","-0.12297262,-0.020123685,0.210821,0.22211954,-0.084102266,0.9120036,0.031228071,-0.307076,-0.051931202",0.0
"-0.12297262,-0.020123685,0.210821,0.22211954,-0.084102266,0.9120036,0.031228071,-0.307076,-0.051931202","-0.74579585,-0.35719025,0.96636796","-0.1941907,-0.069235526,0.31463856,0.2149073,-0.14316162,0.845635,0.031228071,-0.307076,-0.051931202",0.0
"-0.1941907,-0.069235526,0.31463856,0.2149073,-0.14316162,0.845635,0.031228071,-0.307076,-0.051931202","-0.574484,0.197981,0.9792893","-0.24904977,-0.04201417,0.41984427,0.28487217,-0.27501434,0.69525784,0.031228071,-0.307076,-0.051931202",0.0
"-0.24904977,-0.04201417,0.41984427,0.28487217,-0.27501434,0.69525784,0.031228071,-0.307076,-0.051931202","-0.9368925,-0.08982837,0.9766388","-0.3385162,-0.05436512,0.52476525,0.21349601,-0.37218136,0.5547707,0.031228071,-0.307076,-0.051931202",0.0
"-0.3385162,-0.05436512,0.52476525,0.21349601,-0.37218136,0.5547707,0.031228071,-0.307076,-0.051931202","-0.7688345,0.2789302,0.9799578","-0.41193432,-0.016013656,0.63004273,0.1358189,-0.45713213,0.34858903,0.031228071,-0.307076,-0.051931202",0.0
"-0.41193432,-0.016013656,0.63004273,0.1358189,-0.45713213,0.34858903,0.031228071,-0.307076,-0.051931202","-0.16885495,0.08260298,0.95503783","-0.4280587,-0.004656163,0.73264307,0.10466707,-0.42936662,0.18381713,0.031228071,-0.307076,-0.051931202",0.0
"-0.4280587,-0.004656163,0.73264307,0.10466707,-0.42936662,0.18381713,0.031228071,-0.307076,-0.051931202","-0.45260286,0.57996297,0.9350108","-0.471279,0.075085774,0.8330919,0.040341347,-0.38164464,-0.017454365,0.031228071,-0.307076,-0.051931202",0.0
"-0.471279,0.075085774,0.8330919,0.040341347,-0.38164464,-0.017454365,0.031228071,-0.307076,-0.051931202","0.23285413,-0.18498582,0.37703085","-0.4490431,0.049651198,0.8735966,0.058821365,-0.32797894,-0.032071665,0.031228071,-0.307076,-0.051931202",0.0
"-0.4490431,0.049651198,0.8735966,0.058821365,-0.32797894,-0.032071665,0.031228071,-0.307076,-0.051931202","-0.22220463,-0.035737216,0.30530667","-0.47026202,0.04473754,0.9063959,0.033143487,-0.29167902,-0.055212148,0.031228071,-0.307076,-0.051931202",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.23900586,-0.37643275,-0.1767377","-0.3468156,0.9970317,0.9124806","-0.033118367,0.13708673,0.09802836,0.4149759,-0.03751179,0.8796961,0.23900586,-0.37643275,-0.1767377",0.0
