uoc,state,action,next_state,reward
7,"0.26344863,-0.59252834,-0.5001706,-0.47354546,-0.50679654,-0.4692146,-0.41081873,-0.4377193,-0.4906826","0.0703727,-0.041398108,-0.44560188","0.2701687,-0.59822047,-0.5480418,-0.41901606,-0.46703056,-0.5060116,-0.41081873,-0.4377193,-0.4906826",0.0
7,"0.2701687,-0.59822047,-0.5480418,-0.41901606,-0.46703056,-0.5060116,-0.41081873,-0.4377193,-0.4906826","-0.045474708,0.14768696,-0.29914075","0.2658262,-0.57791436,-0.5801787,-0.40654278,-0.4404954,-0.48963937,-0.41081873,-0.4377193,-0.4906826",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.04111111,0.024678363,-0.4651852","-0.1778115,-0.9778297,-0.9562124","-0.016979713,-0.13444656,-0.1027265,-0.41608745,0.028013965,0.8783831,-0.04111111,0.024678363,-0.4651852",0.0
7,"-0.016979713,-0.13444656,-0.1027265,-0.41608745,0.028013965,0.8783831,-0.04111111,0.024678363,-0.4651852","0.12121451,-0.929909,-0.92781043","-0.0054046107,-0.26230428,-0.20240174,-0.7212221,0.018036986,0.5811288,-0.04111111,0.024678363,-0.4651852",0.0
7,"-0.0054046107,-0.26230428,-0.20240174,-0.7212221,0.018036986,0.5811288,-0.04111111,0.024678363,-0.4651852","0.31808734,-0.90970075,-0.9425942","0.024970418,-0.3873835,-0.30366522,-0.863736,-0.062089477,0.1803555,-0.04111111,0.024678363,-0.4651852",0.0
7,"0.024970418,-0.3873835,-0.30366522,-0.863736,-0.062089477,0.1803555,-0.04111111,0.024678363,-0.4651852","0.2623744,-0.9288906,-0.946832","0.05002527,-0.5151012,-0.40538397,-0.82343113,-0.12462437,-0.2329252,-0.04111111,0.024678363,-0.4651852",0.0
7,"0.05002527,-0.5151012,-0.40538397,-0.82343113,-0.12462437,-0.2329252,-0.04111111,0.024678363,-0.4651852","-0.24068129,-0.91909015,-0.94945675","0.027041953,-0.64147145,-0.50738466,-0.64478904,-0.049099393,-0.5535643,-0.04111111,0.024678363,-0.4651852",0.0
7,"0.027041953,-0.64147145,-0.50738466,-0.64478904,-0.049099393,-0.5535643,-0.04111111,0.024678363,-0.4651852","-0.5252837,-0.71742755,-0.9513291","-0.023118827,-0.7401141,-0.6095865,-0.40486485,0.035262052,-0.69268674,-0.04111111,0.024678363,-0.4651852",0.0
7,"-0.023118827,-0.7401141,-0.6095865,-0.40486485,0.035262052,-0.69268674,-0.04111111,0.024678363,-0.4651852","-0.37953162,-0.65550697,-0.96023065","-0.059361342,-0.83024293,-0.71274465,-0.16916922,0.037810866,-0.69116545,-0.04111111,0.024678363,-0.4651852",0.0
7,"-0.059361342,-0.83024293,-0.71274465,-0.16916922,0.037810866,-0.69116545,-0.04111111,0.024678363,-0.4651852","-0.06384444,-0.045141876,-0.94464165","-0.06545802,-0.8364498,-0.814228,-0.06683156,0.019854669,-0.578788,-0.04111111,0.024678363,-0.4651852",0.0
7,"-0.06545802,-0.8364498,-0.814228,-0.06683156,0.019854669,-0.578788,-0.04111111,0.024678363,-0.4651852","-0.25313747,0.45478427,-0.6696874","-0.08963082,-0.77391934,-0.8861729,-0.060099818,0.023411915,-0.47466096,-0.04111111,0.024678363,-0.4651852",0.0
7,"-0.08963082,-0.77391934,-0.8861729,-0.060099818,0.023411915,-0.47466096,-0.04111111,0.024678363,-0.4651852","-0.25682235,-0.0880602,-0.08054423","-0.114155486,-0.78602725,-0.8948257,-0.04467779,0.022929963,-0.4646503,-0.04111111,0.024678363,-0.4651852",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.004736842,0.004035088,-0.7596475","0.81141543,0.9837321,0.95275927","0.07748429,0.13525811,0.10235553,0.40441126,0.10640018,0.8778741,-0.004736842,0.004035088,-0.7596475",0.0
7,"0.07748429,0.13525811,0.10235553,0.40441126,0.10640018,0.8778741,-0.004736842,0.004035088,-0.7596475","0.950536,0.9800675,0.9369794","0.16825357,0.27001238,0.2030158,0.6293381,0.3742488,0.5665895,-0.004736842,0.004035088,-0.7596475",0.0
7,"0.16825357,0.27001238,0.2030158,0.6293381,0.3742488,0.5665895,-0.004736842,0.004035088,-0.7596475","0.2443378,0.9651067,0.89461446","0.19158605,0.4027096,0.2991248,0.718227,0.50038105,0.15482976,-0.004736842,0.004035088,-0.7596475",0.0
7,"0.19158605,0.4027096,0.2991248,0.718227,0.50038105,0.15482976,-0.004736842,0.004035088,-0.7596475","0.16114545,0.9711888,0.9036765","0.20697428,0.5362431,0.39620727,0.66158175,0.5104517,-0.26495236,-0.004736842,0.004035088,-0.7596475",0.0
7,"0.20697428,0.5362431,0.39620727,0.66158175,0.5104517,-0.26495236,-0.004736842,0.004035088,-0.7596475","-0.28074884,0.95054865,0.920462","0.18016481,0.66693866,0.49509302,0.5374694,0.34833902,-0.5876161,-0.004736842,0.004035088,-0.7596475",0.0
7,"0.18016481,0.66693866,0.49509302,0.5374694,0.34833902,-0.5876161,-0.004736842,0.004035088,-0.7596475","-0.6594919,0.9349066,0.928324","0.11718812,0.7954836,0.5948234,0.33497983,0.1354223,-0.7495214,-0.004736842,0.004035088,-0.7596475",0.0
7,"0.11718812,0.7954836,0.5948234,0.33497983,0.1354223,-0.7495214,-0.004736842,0.004035088,-0.7596475","-0.118025005,0.915848,0.81427026","0.10591758,0.921408,0.6823009,0.09036368,0.03735535,-0.7527619,-0.004736842,0.004035088,-0.7596475",0.0
7,"0.10591758,0.921408,0.6823009,0.09036368,0.03735535,-0.7527619,-0.004736842,0.004035088,-0.7596475","-0.8255993,0.65300107,0.029823542","0.02708167,0.9999811,0.68551356,-0.0037817624,0.005488054,-0.75799173,-0.004736842,0.004035088,-0.7596475",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.001754386,-0.005964912,-0.7596475","0.9125104,0.983593,0.94856274","0.087138124,0.13523898,0.10190469,0.40045634,0.11846233,0.87827927,0.001754386,-0.005964912,-0.7596475",0.0
7,"0.087138124,0.13523898,0.10190469,0.40045634,0.11846233,0.87827927,0.001754386,-0.005964912,-0.7596475","0.9782654,0.97971463,0.93319106","0.18055536,0.2699447,0.20215797,0.61392355,0.39797696,0.5679349,0.001754386,-0.005964912,-0.7596475",0.0
7,"0.18055536,0.2699447,0.20215797,0.61392355,0.39797696,0.5679349,0.001754386,-0.005964912,-0.7596475","0.9380311,0.9650998,0.891338","0.27013052,0.40264097,0.29791495,0.5743826,0.660809,0.15684597,0.001754386,-0.005964912,-0.7596475",0.0
7,"0.27013052,0.40264097,0.29791495,0.5743826,0.660809,0.15684597,0.001754386,-0.005964912,-0.7596475","0.92033553,0.95417786,0.8672116","0.3580159,0.5338356,0.39108,0.35752645,0.7610743,-0.2538873,0.001754386,-0.005964912,-0.7596475",0.0
7,"0.3580159,0.5338356,0.39108,0.35752645,0.7610743,-0.2538873,0.001754386,-0.005964912,-0.7596475","0.9524195,0.97674215,0.94528794","0.44896504,0.66813266,0.4926328,0.09687601,0.6353156,-0.58832765,0.001754386,-0.005964912,-0.7596475",0.0
7,"0.44896504,0.66813266,0.4926328,0.09687601,0.6353156,-0.58832765,0.001754386,-0.005964912,-0.7596475","0.95214725,0.9776509,0.9623699","0.5398882,0.80255467,0.59602076,-0.049603138,0.34742787,-0.75517476,0.001754386,-0.005964912,-0.7596475",0.0
7,"0.5398882,0.80255467,0.59602076,-0.049603138,0.34742787,-0.75517476,0.001754386,-0.005964912,-0.7596475","0.930629,0.9623375,0.63329613","0.6287565,0.9348711,0.6640561,-0.044297844,0.08876138,-0.77568024,0.001754386,-0.005964912,-0.7596475",0.0
7,"0.6287565,0.9348711,0.6640561,-0.044297844,0.08876138,-0.77568024,0.001754386,-0.005964912,-0.7596475","0.9431865,0.79860413,0.21095431","0.7188268,0.9999811,0.6867277,-0.0017591345,-0.006981194,-0.7564434,0.001754386,-0.005964912,-0.7596475",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.026608188,-0.2511111,-0.69426954","0.7205149,-0.9599614,-0.93194747","0.068803936,-0.13198976,-0.100119695,-0.4008648,-0.08209659,0.88306755,0.026608188,-0.2511111,-0.69426954",0.0
7,"0.068803936,-0.13198976,-0.100119695,-0.4008648,-0.08209659,0.88306755,0.026608188,-0.2511111,-0.69426954","0.8110697,-0.9067519,-0.9473936","0.14625521,-0.2566635,-0.20189878,-0.6419511,-0.3111753,0.5917103,0.026608188,-0.2511111,-0.69426954",0.0
7,"0.14625521,-0.2566635,-0.20189878,-0.6419511,-0.3111753,0.5917103,0.026608188,-0.2511111,-0.69426954","0.87507224,-0.91422266,-0.91936797","0.22981825,-0.38236442,-0.30066705,-0.6518117,-0.5662757,0.19559191,0.026608188,-0.2511111,-0.69426954",0.0
7,"0.22981825,-0.38236442,-0.30066705,-0.6518117,-0.5662757,0.19559191,0.026608188,-0.2511111,-0.69426954","0.8745074,-0.89289427,-0.9345295","0.31332737,-0.50513285,-0.4010641,-0.4688599,-0.69520414,-0.20731206,0.026608188,-0.2511111,-0.69426954",0.0
7,"0.31332737,-0.50513285,-0.4010641,-0.4688599,-0.69520414,-0.20731206,0.026608188,-0.2511111,-0.69426954","0.7253375,-0.92931235,-0.94787484","0.38259184,-0.6329086,-0.5028948,-0.24324247,-0.61323005,-0.53757924,0.026608188,-0.2511111,-0.69426954",0.0
7,"0.38259184,-0.6329086,-0.5028948,-0.24324247,-0.61323005,-0.53757924,0.026608188,-0.2511111,-0.69426954","0.4728197,-0.85467696,-0.94121426","0.42774272,-0.7504223,-0.60401,-0.09618929,-0.390713,-0.70440423,0.026608188,-0.2511111,-0.69426954",0.0
7,"0.42774272,-0.7504223,-0.60401,-0.09618929,-0.390713,-0.70440423,0.026608188,-0.2511111,-0.69426954","0.40276694,-0.2421757,-0.80827254","0.46620402,-0.78372025,-0.69084316,-0.03232585,-0.24869378,-0.68581414,0.026608188,-0.2511111,-0.69426954",0.0
7,"0.46620402,-0.78372025,-0.69084316,-0.03232585,-0.24869378,-0.68581414,0.026608188,-0.2511111,-0.69426954","0.42342758,-0.07548767,0.06597626","0.5066383,-0.79409945,-0.6837552,-0.00062014855,-0.2478551,-0.6974201,0.026608188,-0.2511111,-0.69426954",0.0
7,"0.5066383,-0.79409945,-0.6837552,-0.00062014855,-0.2478551,-0.6974201,0.026608188,-0.2511111,-0.69426954","0.22511494,-0.005128324,0.021658778","0.5281351,-0.79480463,-0.6814284,0.016288742,-0.24937919,-0.69958293,0.026608188,-0.2511111,-0.69426954",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.13292398,0.19292398,-0.35214671","-0.5917086,-0.97643197,-0.9299506","-0.056503884,-0.13425438,-0.09990518,-0.40579435,0.078681424,0.88097656,-0.13292398,0.19292398,-0.35214671",0.0
7,"-0.056503884,-0.13425438,-0.09990518,-0.40579435,0.078681424,0.88097656,-0.13292398,0.19292398,-0.35214671","-0.70159495,-0.9354565,-0.9500039","-0.12350111,-0.26287484,-0.20196468,-0.6660948,0.2784924,0.5807437,-0.13292398,0.19292398,-0.35214671",0.0
7,"-0.12350111,-0.26287484,-0.20196468,-0.6660948,0.2784924,0.5807437,-0.13292398,0.19292398,-0.35214671","-0.46792835,-0.83974725,-0.9402957","-0.16818486,-0.37833577,-0.30298123,-0.74032694,0.4388534,0.20046976,-0.13292398,0.19292398,-0.35214671",0.0
7,"-0.16818486,-0.37833577,-0.30298123,-0.74032694,0.4388534,0.20046976,-0.13292398,0.19292398,-0.35214671","-0.55753636,-0.18396163,-0.9250427","-0.22142552,-0.40362957,-0.40235913,-0.6371488,0.5394631,-0.0010469222,-0.13292398,0.19292398,-0.35214671",0.0
7,"-0.22142552,-0.40362957,-0.40235913,-0.6371488,0.5394631,-0.0010469222,-0.13292398,0.19292398,-0.35214671","-0.35086197,-0.02777487,-0.9358568","-0.2549303,-0.40744853,-0.5028988,-0.5239794,0.5487874,-0.13948272,-0.13292398,0.19292398,-0.35214671",0.0
7,"-0.2549303,-0.40744853,-0.5028988,-0.5239794,0.5487874,-0.13948272,-0.13292398,0.19292398,-0.35214671","-0.23920423,-0.20601141,-0.9392254","-0.27777255,-0.4357741,-0.60380036,-0.40949017,0.4970035,-0.28627908,-0.13292398,0.19292398,-0.35214671",0.0
7,"-0.27777255,-0.4357741,-0.60380036,-0.40949017,0.4970035,-0.28627908,-0.13292398,0.19292398,-0.35214671","-0.17756552,-0.40028954,-0.93245876","-0.29472876,-0.49081188,-0.70397496,-0.28751263,0.39188513,-0.4090707,-0.13292398,0.19292398,-0.35214671",0.0
7,"-0.29472876,-0.49081188,-0.70397496,-0.28751263,0.39188513,-0.4090707,-0.13292398,0.19292398,-0.35214671","0.13660407,-0.109558344,-0.9285924","-0.28168407,-0.50587565,-0.80373424,-0.21000843,0.265751,-0.41632792,-0.13292398,0.19292398,-0.35214671",0.0
7,"-0.28168407,-0.50587565,-0.80373424,-0.21000843,0.265751,-0.41632792,-0.13292398,0.19292398,-0.35214671","-0.020456374,0.23045492,-0.79932237","-0.2836375,-0.47418934,-0.88960594,-0.1467453,0.19078113,-0.3554232,-0.13292398,0.19292398,-0.35214671",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.13011697,-0.2822222,-0.48022214","-0.7593932,0.9014647,0.9397433","-0.07251654,0.12394676,0.100957215,0.38548288,-0.08342864,0.8902551,0.13011697,-0.2822222,-0.48022214",0.0
7,"-0.07251654,0.12394676,0.100957215,0.38548288,-0.08342864,0.8902551,0.13011697,-0.2822222,-0.48022214","-0.79503906,0.8082993,0.97118425","-0.148437,0.23508379,0.20529217,0.61439866,-0.30278048,0.6237859,0.13011697,-0.2822222,-0.48022214",0.0
7,"-0.148437,0.23508379,0.20529217,0.61439866,-0.30278048,0.6237859,0.13011697,-0.2822222,-0.48022214","-0.6560135,0.6792786,0.9796057","-0.21108153,0.3284811,0.31053182,0.653381,-0.5030344,0.29125342,0.13011697,-0.2822222,-0.48022214",0.0
7,"-0.21108153,0.3284811,0.31053182,0.653381,-0.5030344,0.29125342,0.13011697,-0.2822222,-0.48022214","-0.58457553,0.65581167,0.9584578","-0.26690426,0.41865188,0.41349953,0.5596259,-0.6138042,-0.04710526,0.13011697,-0.2822222,-0.48022214",0.0
7,"-0.26690426,0.41865188,0.41349953,0.5596259,-0.6138042,-0.04710526,0.13011697,-0.2822222,-0.48022214","-0.64332753,0.7162602,0.9141505","-0.32833734,0.517134,0.51170725,0.37593052,-0.6168811,-0.34766665,0.13011697,-0.2822222,-0.48022214",0.0
7,"-0.32833734,0.517134,0.51170725,0.37593052,-0.6168811,-0.34766665,0.13011697,-0.2822222,-0.48022214","-0.42351234,0.43883276,0.9328145","-0.36877972,0.5774714,0.61192006,0.22825508,-0.50752044,-0.4996627,0.13011697,-0.2822222,-0.48022214",0.0
7,"-0.36877972,0.5774714,0.61192006,0.22825508,-0.50752044,-0.4996627,0.13011697,-0.2822222,-0.48022214","-0.08229762,0.23691368,0.90362096","-0.37663856,0.61004585,0.7089966,0.1549236,-0.3642159,-0.5377726,0.13011697,-0.2822222,-0.48022214",0.0
7,"-0.37663856,0.61004585,0.7089966,0.1549236,-0.3642159,-0.5377726,0.13011697,-0.2822222,-0.48022214","-0.00050485134,-0.20553082,0.5828717","-0.37668678,0.58178645,0.7716149,0.13096417,-0.30565304,-0.49078584,0.13011697,-0.2822222,-0.48022214",0.0
7,"-0.37668678,0.58178645,0.7716149,0.13096417,-0.30565304,-0.49078584,0.13011697,-0.2822222,-0.48022214","0.028237104,-0.053842664,0.14867806","-0.37399036,0.5743834,0.78758746,0.12736593,-0.28973874,-0.47763568,0.13011697,-0.2822222,-0.48022214",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.7346784,-0.0057894737,-0.42556617","-0.4927776,-0.9729869,-0.9111644","-0.047056686,-0.1337807,-0.097886965,-0.4046877,0.06611884,0.88314825,-0.7346784,-0.0057894737,-0.42556617",0.0
7,"-0.047056686,-0.1337807,-0.097886965,-0.4046877,0.06611884,0.88314825,-0.7346784,-0.0057894737,-0.42556617","-0.24102807,-0.9517044,-0.9172014","-0.07007312,-0.26463518,-0.19642249,-0.7023998,0.16310683,0.58547604,-0.7346784,-0.0057894737,-0.42556617",0.0
7,"-0.07007312,-0.26463518,-0.19642249,-0.7023998,0.16310683,0.58547604,-0.7346784,-0.0057894737,-0.42556617","0.3727373,-0.9443643,-0.9188211","-0.034479417,-0.3944804,-0.295132,-0.86573714,0.09996877,0.1785436,-0.7346784,-0.0057894737,-0.42556617",0.0
7,"-0.034479417,-0.3944804,-0.295132,-0.86573714,0.09996877,0.1785436,-0.7346784,-0.0057894737,-0.42556617","0.4879601,-0.8803526,-0.929687","0.0121172285,-0.51552445,-0.39500883,-0.84131706,-0.026248276,-0.22110718,-0.7346784,-0.0057894737,-0.42556617",0.0
7,"0.0121172285,-0.51552445,-0.39500883,-0.84131706,-0.026248276,-0.22110718,-0.7346784,-0.0057894737,-0.42556617","-0.069796324,-0.5418365,-0.6558893","0.005452185,-0.5900242,-0.46547136,-0.7376406,-0.0068456787,-0.4387336,-0.7346784,-0.0057894737,-0.42556617",0.0
7,"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.5225731,-0.0057894737,-0.383332","0.3145175,0.9542401,0.93097997","0.030034143,0.1312031,0.10001576,0.40512615,0.04415459,0.88393813,0.5225731,-0.0057894737,-0.383332",0.0
7,"0.030034143,0.1312031,0.10001576,0.40512615,0.04415459,0.88393813,0.5225731,-0.0057894737,-0.383332","0.0027501583,0.93865824,0.8886701","0.030296765,0.2602638,0.19548614,0.7106725,0.073662445,0.59444475,0.5225731,-0.0057894737,-0.383332",0.0
7,"0.030296765,0.2602638,0.19548614,0.7106725,0.073662445,0.59444475,0.5225731,-0.0057894737,-0.383332","-0.03173715,0.89634895,0.95768976","0.027266102,0.3835072,0.29837134,0.8607792,0.07972499,0.19674872,0.5225731,-0.0057894737,-0.383332",0.0
7,"0.027266102,0.3835072,0.29837134,0.8607792,0.07972499,0.19674872,0.5225731,-0.0057894737,-0.383332","-0.26165938,0.837338,0.964334","0.0022795307,0.4986369,0.4019703,0.83874524,0.011796459,-0.19515312,0.5225731,-0.0057894737,-0.383332",0.0
7,"0.0022795307,0.4986369,0.4019703,0.83874524,0.011796459,-0.19515312,0.5225731,-0.0057894737,-0.383332","-0.06594086,0.45030916,0.97090185","-0.004017341,0.5605521,0.5062748,0.7063887,-0.0031256056,-0.41898438,0.5225731,-0.0057894737,-0.383332",0.0
