state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.35707605,-0.18666667,0.89480686","0.8979566,-0.84318936,-0.112437844","0.08574833,-0.1159342,-0.012079252,-0.25703976,-0.064962514,0.95306706,-0.35707605,-0.18666667,0.89480686",0.0
"0.08574833,-0.1159342,-0.012079252,-0.25703976,-0.064962514,0.95306706,-0.35707605,-0.18666667,0.89480686","0.6726639,-0.5767747,0.2617855","0.14998284,-0.19523777,0.016044557,-0.350312,-0.1719723,0.9039696,-0.35707605,-0.18666667,0.89480686",0.0
"0.14998284,-0.19523777,0.016044557,-0.350312,-0.1719723,0.9039696,-0.35707605,-0.18666667,0.89480686","0.08927536,-0.2616247,0.4218328","0.15850799,-0.23120986,0.061362363,-0.356248,-0.18709108,0.8939135,-0.35707605,-0.18666667,0.89480686",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.1837427,-0.19105263,0.9501166","-0.92304885,0.54762506,0.64557076","-0.08814446,0.075295635,0.06935407,0.24782993,-0.06441883,0.95059186,0.1837427,-0.19105263,0.9501166",0.0
"-0.08814446,0.075295635,0.06935407,0.24782993,-0.06441883,0.95059186,0.1837427,-0.19105263,0.9501166","-0.9085057,0.019442797,0.23145151","-0.17490014,0.07796892,0.094219066,0.2533736,-0.14837041,0.93384594,0.1837427,-0.19105263,0.9501166",0.0
"-0.17490014,0.07796892,0.094219066,0.2533736,-0.14837041,0.93384594,0.1837427,-0.19105263,0.9501166","-0.7504192,-0.1294707,0.08517182","-0.24655972,0.060167365,0.10336915,0.19597416,-0.18368366,0.9401413,0.1837427,-0.19105263,0.9501166",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.037192985,0.51918125,0.79726297","0.93551016,0.60888636,-0.25474268","0.08933444,0.083718754,-0.027367188,0.13559523,0.045111716,0.9811192,-0.037192985,0.51918125,0.79726297",0.0
"0.08933444,0.083718754,-0.027367188,0.13559523,0.045111716,0.9811192,-0.037192985,0.51918125,0.79726297","0.908793,0.2945423,0.19865072","0.17611757,0.12421682,-0.006026039,0.21649133,0.1405187,0.9553326,-0.037192985,0.51918125,0.79726297",0.0
"0.17611757,0.12421682,-0.006026039,0.21649133,0.1405187,0.9553326,-0.037192985,0.51918125,0.79726297","0.86115634,-0.02766025,0.560169","0.25835174,0.12041369,0.05415326,0.2225693,0.24297756,0.92729163,-0.037192985,0.51918125,0.79726297",0.0
"0.25835174,0.12041369,0.05415326,0.2225693,0.24297756,0.92729163,-0.037192985,0.51918125,0.79726297","0.8679944,-0.04208523,0.5328231","0.34123895,0.1146272,0.111394785,0.1807003,0.34384918,0.89054286,-0.037192985,0.51918125,0.79726297",0.0
