state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.22076024,-0.89543855,0.21853736","-0.9235168,0.9516394,0.83593154","-0.08818915,0.13084553,0.08980465,0.38116878,-0.10237353,0.89263135,0.22076024,-0.89543855,0.21853736",0.0
"-0.08818915,0.13084553,0.08980465,0.38116878,-0.10237353,0.89263135,0.22076024,-0.89543855,0.21853736","-0.95084816,0.8820213,0.6736474","-0.17898825,0.25211895,0.162175,0.5782702,-0.35756624,0.65360004,0.22076024,-0.89543855,0.21853736",0.0
"-0.17898825,0.25211895,0.162175,0.5782702,-0.35756624,0.65360004,0.22076024,-0.89543855,0.21853736","-0.9490598,0.82564414,0.43313777","-0.26961657,0.36564076,0.20870727,0.56371385,-0.6291173,0.3734752,0.22076024,-0.89543855,0.21853736",0.0
"-0.26961657,0.36564076,0.20870727,0.56371385,-0.6291173,0.3734752,0.22076024,-0.89543855,0.21853736","-0.93249524,0.6932161,-0.56903696","-0.35866308,0.46095443,0.14757526,0.396788,-0.82063437,0.26299828,0.22076024,-0.89543855,0.21853736",0.0
"-0.35866308,0.46095443,0.14757526,0.396788,-0.82063437,0.26299828,0.22076024,-0.89543855,0.21853736","-0.67797345,0.06496465,0.009552598","-0.42340463,0.4698868,0.14860147,0.22443332,-0.8903317,0.24147852,0.22076024,-0.89543855,0.21853736",0.0
"-0.42340463,0.4698868,0.14860147,0.22443332,-0.8903317,0.24147852,0.22076024,-0.89543855,0.21853736","-0.010948539,0.06810701,0.027654886","-0.42445016,0.47925124,0.1515724,0.22310992,-0.8976891,0.21582063,0.22076024,-0.89543855,0.21853736",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.81719303,0.14222223,0.44441816","-0.5491277,-0.9776512,-0.8550566","-0.052437715,-0.134422,-0.091859266,-0.39770585,0.07198513,0.8874897,-0.81719303,0.14222223,0.44441816",0.0
"-0.052437715,-0.134422,-0.091859266,-0.39770585,0.07198513,0.8874897,-0.81719303,0.14222223,0.44441816","-0.14429826,-0.9452634,-0.83069813","-0.06621716,-0.26439086,-0.18110168,-0.69457686,0.15252903,0.60726064,-0.81719303,0.14222223,0.44441816",0.0
"-0.06621716,-0.26439086,-0.18110168,-0.69457686,0.15252903,0.60726064,-0.81719303,0.14222223,0.44441816","0.1975224,-0.839375,0.5724164","-0.04735521,-0.37980065,-0.11960662,-0.81319773,0.12773459,0.4772483,-0.81719303,0.14222223,0.44441816",0.0
"-0.04735521,-0.37980065,-0.11960662,-0.81319773,0.12773459,0.4772483,-0.81719303,0.14222223,0.44441816","-0.055924177,-0.540372,0.8611274","-0.052695565,-0.45409906,-0.02709513,-0.83849823,0.14596379,0.45490232,-0.81719303,0.14222223,0.44441816",0.0
"-0.052695565,-0.45409906,-0.02709513,-0.83849823,0.14596379,0.45490232,-0.81719303,0.14222223,0.44441816","0.008189201,-0.35181785,0.6711943","-0.051913556,-0.5024723,0.045011748,-0.8399471,0.14408313,0.45011422,-0.81719303,0.14222223,0.44441816",0.0
"-0.051913556,-0.5024723,0.045011748,-0.8399471,0.14408313,0.45011422,-0.81719303,0.14222223,0.44441816","-0.0033220053,-0.17849624,0.35122442","-0.052230787,-0.5270146,0.08274406,-0.83612627,0.14431123,0.44691944,-0.81719303,0.14222223,0.44441816",0.0
"-0.052230787,-0.5270146,0.08274406,-0.83612627,0.14431123,0.44691944,-0.81719303,0.14222223,0.44441816","-0.0058466196,-0.09477317,0.20582902","-0.052789096,-0.5400455,0.10485647,-0.83116835,0.14499055,0.44710696,-0.81719303,0.14222223,0.44441816",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.08175439,-0.9165497,0.29470268","-0.9550646,0.89483666,0.71216476","-0.09120173,0.123035446,0.076508306,0.3497309,-0.097004466,0.90996444,-0.08175439,-0.9165497,0.29470268",0.0
"-0.09120173,0.123035446,0.076508306,0.3497309,-0.097004466,0.90996444,-0.08175439,-0.9165497,0.29470268","-0.9753604,0.8941405,0.5510001","-0.18434158,0.24597517,0.13570258,0.54645634,-0.3504222,0.6973865,-0.08175439,-0.9165497,0.29470268",0.0
